name,genes,overlap_pct,gene,chrom_id,25kb bin
chr2-4892,['Fbn1'],[1.0],Fbn1,2,4892
chr2-4893,['Fbn1'],[1.0],Fbn1,2,4893
chr2-4894,['Fbn1'],[1.0],Fbn1,2,4894
chr2-4895,['Fbn1'],[0.25752],Fbn1,2,4895
chr2-4989,['Acoxl'],[0.81492],Acoxl,2,4989
chr2-4990,['Acoxl'],[1.0],Acoxl,2,4990
chr2-4991,['Acoxl'],[1.0],Acoxl,2,4991
chr2-4992,['Acoxl'],[1.0],Acoxl,2,4992
chr2-4993,['Acoxl'],[1.0],Acoxl,2,4993
chr2-4994,['Acoxl'],[1.0],Acoxl,2,4994
chr2-4995,['Acoxl'],[1.0],Acoxl,2,4995
chr2-4996,['Acoxl'],[1.0],Acoxl,2,4996
chr2-4997,['Acoxl'],[1.0],Acoxl,2,4997
chr2-4998,['Acoxl'],[1.0],Acoxl,2,4998
chr2-4999,['Acoxl'],[0.95568],Acoxl,2,4999
chr2-5266,['Plcb1'],[0.55348],Plcb1,2,5266
chr2-5267,['Plcb1'],[1.0],Plcb1,2,5267
chr2-5268,['Plcb1'],[1.0],Plcb1,2,5268
chr2-5269,['Plcb1'],[1.0],Plcb1,2,5269
chr2-5270,['Plcb1'],[1.0],Plcb1,2,5270
chr2-5271,['Plcb1'],[1.0],Plcb1,2,5271
chr2-5272,['Plcb1'],[1.0],Plcb1,2,5272
chr2-5273,['Plcb1'],[1.0],Plcb1,2,5273
chr2-5274,['Plcb1'],[1.0],Plcb1,2,5274
chr2-5275,['Plcb1'],[1.0],Plcb1,2,5275
chr2-5276,['Plcb1'],[1.0],Plcb1,2,5276
chr2-5277,['Plcb1'],[1.0],Plcb1,2,5277
chr2-5278,['Plcb1'],[1.0],Plcb1,2,5278
chr2-5279,['Plcb1'],[1.0],Plcb1,2,5279
chr2-5280,['Plcb1'],[1.0],Plcb1,2,5280
chr2-5281,['Plcb1'],[1.0],Plcb1,2,5281
chr2-5282,['Plcb1'],[1.0],Plcb1,2,5282
chr2-5283,['Plcb1'],[1.0],Plcb1,2,5283
chr2-5284,['Plcb1'],[1.0],Plcb1,2,5284
chr2-5285,['Plcb1'],[1.0],Plcb1,2,5285
chr2-5286,['Plcb1'],[1.0],Plcb1,2,5286
chr2-5287,['Plcb1'],[1.0],Plcb1,2,5287
chr2-5288,['Plcb1'],[1.0],Plcb1,2,5288
chr2-5289,['Plcb1'],[1.0],Plcb1,2,5289
chr2-5290,['Plcb1'],[1.0],Plcb1,2,5290
chr2-5291,['Plcb1'],[1.0],Plcb1,2,5291
chr2-5292,['Plcb1'],[1.0],Plcb1,2,5292
chr2-5293,['Plcb1'],[1.0],Plcb1,2,5293
chr2-5294,['Plcb1'],[0.01032],Plcb1,2,5294
chr2-5301,['Plcb4'],[0.61816],Plcb4,2,5301
chr2-5302,['Plcb4'],[1.0],Plcb4,2,5302
chr2-5303,['Plcb4'],[1.0],Plcb4,2,5303
chr2-5304,['Plcb4'],[1.0],Plcb4,2,5304
chr2-5305,['Plcb4'],[1.0],Plcb4,2,5305
chr2-5306,['Plcb4'],[1.0],Plcb4,2,5306
chr2-5307,['Plcb4'],[1.0],Plcb4,2,5307
chr2-5308,['Plcb4'],[1.0],Plcb4,2,5308
chr2-5309,['Plcb4'],[1.0],Plcb4,2,5309
chr2-5310,['Plcb4'],[1.0],Plcb4,2,5310
chr2-5311,['Plcb4'],[1.0],Plcb4,2,5311
chr2-5312,['Plcb4'],[1.0],Plcb4,2,5312
chr2-5313,['Plcb4'],[1.0],Plcb4,2,5313
chr2-5314,['Plcb4'],[1.0],Plcb4,2,5314
chr2-5315,['Plcb4'],[0.58372],Plcb4,2,5315
chr2-5318,['Pak7'],[0.75652],Pak7,2,5318
chr2-5319,['Pak7'],[1.0],Pak7,2,5319
chr2-5320,['Pak7'],[1.0],Pak7,2,5320
chr2-5321,['Pak7'],[1.0],Pak7,2,5321
chr2-5322,['Pak7'],[1.0],Pak7,2,5322
chr2-5323,['Pak7'],[1.0],Pak7,2,5323
chr2-5324,['Pak7'],[1.0],Pak7,2,5324
chr2-5325,['Pak7'],[1.0],Pak7,2,5325
chr2-5326,['Pak7'],[1.0],Pak7,2,5326
chr2-5327,['Pak7'],[1.0],Pak7,2,5327
chr2-5328,['Pak7'],[1.0],Pak7,2,5328
chr2-5329,['Pak7'],[1.0],Pak7,2,5329
chr2-5330,['Pak7'],[0.51868],Pak7,2,5330
chr2-5468,['Tasp1'],[0.66088],Tasp1,2,5468
chr2-5469,['Tasp1'],[1.0],Tasp1,2,5469
chr2-5470,['Tasp1'],[1.0],Tasp1,2,5470
chr2-5471,['Tasp1'],[1.0],Tasp1,2,5471
chr2-5472,['Tasp1'],[1.0],Tasp1,2,5472
chr2-5473,['Tasp1'],[1.0],Tasp1,2,5473
chr2-5474,['Tasp1'],[1.0],Tasp1,2,5474
chr2-5475,['Tasp1'],[1.0],Tasp1,2,5475
chr2-5476,['Tasp1'],[1.0],Tasp1,2,5476
chr2-5477,['Tasp1'],[0.6722],Tasp1,2,5477
chr2-5579,['Kif16b'],[0.26624],Kif16b,2,5579
chr2-5580,['Kif16b'],[1.0],Kif16b,2,5580
chr2-5581,['Kif16b'],[1.0],Kif16b,2,5581
chr2-5582,['Kif16b'],[1.0],Kif16b,2,5582
chr2-5583,['Kif16b'],[1.0],Kif16b,2,5583
chr2-5584,['Kif16b'],[1.0],Kif16b,2,5584
chr2-5585,['Kif16b'],[1.0],Kif16b,2,5585
chr2-5586,['Kif16b'],[1.0],Kif16b,2,5586
chr2-5587,['Kif16b'],[1.0],Kif16b,2,5587
chr2-5588,['Kif16b'],[1.0],Kif16b,2,5588
chr2-5589,['Kif16b'],[1.0],Kif16b,2,5589
chr2-5590,['Kif16b'],[1.0],Kif16b,2,5590
chr2-5591,['Kif16b'],[0.05856],Kif16b,2,5591
chr2-5616,['Pcsk2'],[0.15472],Pcsk2,2,5616
chr2-5617,['Pcsk2'],[1.0],Pcsk2,2,5617
chr2-5618,['Pcsk2'],[1.0],Pcsk2,2,5618
chr2-5619,['Pcsk2'],[1.0],Pcsk2,2,5619
chr2-5620,['Pcsk2'],[1.0],Pcsk2,2,5620
chr2-5621,['Pcsk2'],[1.0],Pcsk2,2,5621
chr2-5622,['Pcsk2'],[1.0],Pcsk2,2,5622
chr2-5623,['Pcsk2'],[1.0],Pcsk2,2,5623
chr2-5624,['Pcsk2'],[1.0],Pcsk2,2,5624
chr2-5625,['Pcsk2'],[1.0],Pcsk2,2,5625
chr2-5626,['Pcsk2'],[1.0],Pcsk2,2,5626
chr2-5627,['Pcsk2'],[0.65128],Pcsk2,2,5627
chr2-5681,['Slc24a3'],[0.28904],Slc24a3,2,5681
chr2-5682,['Slc24a3'],[1.0],Slc24a3,2,5682
chr2-5683,['Slc24a3'],[1.0],Slc24a3,2,5683
chr2-5684,['Slc24a3'],[1.0],Slc24a3,2,5684
chr2-5685,['Slc24a3'],[1.0],Slc24a3,2,5685
chr2-5686,['Slc24a3'],[1.0],Slc24a3,2,5686
chr2-5687,['Slc24a3'],[1.0],Slc24a3,2,5687
chr2-5688,['Slc24a3'],[1.0],Slc24a3,2,5688
chr2-5689,['Slc24a3'],[1.0],Slc24a3,2,5689
chr2-5690,['Slc24a3'],[1.0],Slc24a3,2,5690
chr2-5691,['Slc24a3'],[1.0],Slc24a3,2,5691
chr2-5692,['Slc24a3'],[1.0],Slc24a3,2,5692
chr2-5693,['Slc24a3'],[1.0],Slc24a3,2,5693
chr2-5694,['Slc24a3'],[1.0],Slc24a3,2,5694
chr2-5695,['Slc24a3'],[1.0],Slc24a3,2,5695
chr2-5696,['Slc24a3'],[1.0],Slc24a3,2,5696
chr2-5697,['Slc24a3'],[1.0],Slc24a3,2,5697
chr2-5698,['Slc24a3'],[1.0],Slc24a3,2,5698
chr2-5699,['Slc24a3'],[1.0],Slc24a3,2,5699
chr2-5700,['Slc24a3'],[0.6866],Slc24a3,2,5700
chr2-5712,['Cfap61'],[0.60868],Cfap61,2,5712
chr2-5713,['Cfap61'],[1.0],Cfap61,2,5713
chr2-5714,['Cfap61'],[1.0],Cfap61,2,5714
chr2-5715,['Cfap61'],[1.0],Cfap61,2,5715
chr2-5716,['Cfap61'],[1.0],Cfap61,2,5716
chr2-5717,['Cfap61'],[1.0],Cfap61,2,5717
chr2-5718,['Cfap61'],[1.0],Cfap61,2,5718
chr2-5719,['Cfap61'],[1.0],Cfap61,2,5719
chr2-5720,['Cfap61'],[1.0],Cfap61,2,5720
chr2-5721,['Cfap61'],[1.0],Cfap61,2,5721
chr2-5722,['Cfap61'],[1.0],Cfap61,2,5722
chr2-5723,['Cfap61'],[0.60128],Cfap61,2,5723
chr2-5724,['Ralgapa2'],[0.34808],Ralgapa2,2,5724
chr2-5725,['Ralgapa2'],[1.0],Ralgapa2,2,5725
chr2-5726,['Ralgapa2'],[1.0],Ralgapa2,2,5726
chr2-5727,['Ralgapa2'],[1.0],Ralgapa2,2,5727
chr2-5728,['Ralgapa2'],[1.0],Ralgapa2,2,5728
chr2-5729,['Ralgapa2'],[1.0],Ralgapa2,2,5729
chr2-5730,['Ralgapa2'],[1.0],Ralgapa2,2,5730
chr2-5731,['Ralgapa2'],[1.0],Ralgapa2,2,5731
chr2-5732,['Ralgapa2'],[1.0],Ralgapa2,2,5732
chr2-5733,['Ralgapa2'],[1.0],Ralgapa2,2,5733
chr2-5734,['Ralgapa2'],[1.0],Ralgapa2,2,5734
chr2-5735,['Ralgapa2'],[0.48016],Ralgapa2,2,5735
chr2-6335,['Ptprt'],[0.12052],Ptprt,2,6335
chr2-6336,['Ptprt'],[1.0],Ptprt,2,6336
chr2-6337,['Ptprt'],[1.0],Ptprt,2,6337
chr2-6338,['Ptprt'],[1.0],Ptprt,2,6338
chr2-6339,['Ptprt'],[1.0],Ptprt,2,6339
chr2-6340,['Ptprt'],[1.0],Ptprt,2,6340
chr2-6341,['Ptprt'],[1.0],Ptprt,2,6341
chr2-6342,['Ptprt'],[1.0],Ptprt,2,6342
chr2-6343,['Ptprt'],[1.0],Ptprt,2,6343
chr2-6344,['Ptprt'],[1.0],Ptprt,2,6344
chr2-6345,['Ptprt'],[1.0],Ptprt,2,6345
chr2-6346,['Ptprt'],[1.0],Ptprt,2,6346
chr2-6347,['Ptprt'],[1.0],Ptprt,2,6347
chr2-6348,['Ptprt'],[1.0],Ptprt,2,6348
chr2-6349,['Ptprt'],[1.0],Ptprt,2,6349
chr2-6350,['Ptprt'],[1.0],Ptprt,2,6350
chr2-6351,['Ptprt'],[1.0],Ptprt,2,6351
chr2-6352,['Ptprt'],[1.0],Ptprt,2,6352
chr2-6353,['Ptprt'],[1.0],Ptprt,2,6353
chr2-6354,['Ptprt'],[1.0],Ptprt,2,6354
chr2-6355,['Ptprt'],[1.0],Ptprt,2,6355
chr2-6356,['Ptprt'],[1.0],Ptprt,2,6356
chr2-6357,['Ptprt'],[1.0],Ptprt,2,6357
chr2-6358,['Ptprt'],[1.0],Ptprt,2,6358
chr2-6359,['Ptprt'],[1.0],Ptprt,2,6359
chr2-6360,['Ptprt'],[1.0],Ptprt,2,6360
chr2-6361,['Ptprt'],[1.0],Ptprt,2,6361
chr2-6362,['Ptprt'],[1.0],Ptprt,2,6362
chr2-6363,['Ptprt'],[1.0],Ptprt,2,6363
chr2-6364,['Ptprt'],[1.0],Ptprt,2,6364
chr2-6365,['Ptprt'],[1.0],Ptprt,2,6365
chr2-6366,['Ptprt'],[1.0],Ptprt,2,6366
chr2-6367,['Ptprt'],[1.0],Ptprt,2,6367
chr2-6368,['Ptprt'],[1.0],Ptprt,2,6368
chr2-6369,['Ptprt'],[1.0],Ptprt,2,6369
chr2-6370,['Ptprt'],[1.0],Ptprt,2,6370
chr2-6371,['Ptprt'],[1.0],Ptprt,2,6371
chr2-6372,['Ptprt'],[1.0],Ptprt,2,6372
chr2-6373,['Ptprt'],[1.0],Ptprt,2,6373
chr2-6374,['Ptprt'],[1.0],Ptprt,2,6374
chr2-6375,['Ptprt'],[1.0],Ptprt,2,6375
chr2-6376,['Ptprt'],[1.0],Ptprt,2,6376
chr2-6377,['Ptprt'],[1.0],Ptprt,2,6377
chr2-6378,['Ptprt'],[1.0],Ptprt,2,6378
chr2-6379,['Ptprt'],[1.0],Ptprt,2,6379
chr2-6380,['Ptprt'],[1.0],Ptprt,2,6380
chr2-6381,['Ptprt'],[0.44588],Ptprt,2,6381
chr2-6660,['Tshz2'],[0.69968],Tshz2,2,6660
chr2-6661,['Tshz2'],[1.0],Tshz2,2,6661
chr2-6662,['Tshz2'],[1.0],Tshz2,2,6662
chr2-6663,['Tshz2'],[1.0],Tshz2,2,6663
chr2-6664,['Tshz2'],[1.0],Tshz2,2,6664
chr2-6665,['Tshz2'],[1.0],Tshz2,2,6665
chr2-6666,['Tshz2'],[1.0],Tshz2,2,6666
chr2-6667,['Tshz2'],[1.0],Tshz2,2,6667
chr2-6668,['Tshz2'],[1.0],Tshz2,2,6668
chr2-6669,['Tshz2'],[1.0],Tshz2,2,6669
chr2-6670,['Tshz2'],[1.0],Tshz2,2,6670
chr2-6671,['Tshz2'],[1.0],Tshz2,2,6671
chr2-6672,['Tshz2'],[1.0],Tshz2,2,6672
chr2-6673,['Tshz2'],[1.0],Tshz2,2,6673
chr2-6674,['Tshz2'],[1.0],Tshz2,2,6674
chr2-6675,['Tshz2'],[1.0],Tshz2,2,6675
chr2-6676,['Tshz2'],[1.0],Tshz2,2,6676
chr2-6677,['Tshz2'],[0.91],Tshz2,2,6677
chr2-6986,['Phactr3'],[0.24104],Phactr3,2,6986
chr2-6987,['Phactr3'],[1.0],Phactr3,2,6987
chr2-6988,['Phactr3'],[1.0],Phactr3,2,6988
chr2-6989,['Phactr3'],[1.0],Phactr3,2,6989
chr2-6990,['Phactr3'],[1.0],Phactr3,2,6990
chr2-6991,['Phactr3'],[1.0],Phactr3,2,6991
chr2-6992,['Phactr3'],[1.0],Phactr3,2,6992
chr2-6993,['Phactr3'],[1.0],Phactr3,2,6993
chr2-6994,['Phactr3'],[1.0],Phactr3,2,6994
chr2-6995,['Phactr3'],[0.53968],Phactr3,2,6995
chr2-7039,['Cdh4'],[0.3028],Cdh4,2,7039
chr2-7040,['Cdh4'],[1.0],Cdh4,2,7040
chr2-7041,['Cdh4'],[1.0],Cdh4,2,7041
chr2-7042,['Cdh4'],[1.0],Cdh4,2,7042
chr2-7043,['Cdh4'],[1.0],Cdh4,2,7043
chr2-7044,['Cdh4'],[1.0],Cdh4,2,7044
chr2-7045,['Cdh4'],[1.0],Cdh4,2,7045
chr2-7046,['Cdh4'],[1.0],Cdh4,2,7046
chr2-7047,['Cdh4'],[1.0],Cdh4,2,7047
chr2-7048,['Cdh4'],[1.0],Cdh4,2,7048
chr2-7049,['Cdh4'],[1.0],Cdh4,2,7049
chr2-7050,['Cdh4'],[1.0],Cdh4,2,7050
chr2-7051,['Cdh4'],[1.0],Cdh4,2,7051
chr2-7052,['Cdh4'],[1.0],Cdh4,2,7052
chr2-7053,['Cdh4'],[1.0],Cdh4,2,7053
chr2-7054,['Cdh4'],[1.0],Cdh4,2,7054
chr2-7055,['Cdh4'],[1.0],Cdh4,2,7055
chr2-7056,['Cdh4'],[1.0],Cdh4,2,7056
chr2-7057,['Cdh4'],[0.975],Cdh4,2,7057
chr3-419,['Ralyl'],[0.13384],Ralyl,3,419
chr3-420,['Ralyl'],[1.0],Ralyl,3,420
chr3-421,['Ralyl'],[1.0],Ralyl,3,421
chr3-422,['Ralyl'],[1.0],Ralyl,3,422
chr3-423,['Ralyl'],[1.0],Ralyl,3,423
chr3-424,['Ralyl'],[1.0],Ralyl,3,424
chr3-425,['Ralyl'],[1.0],Ralyl,3,425
chr3-426,['Ralyl'],[1.0],Ralyl,3,426
chr3-427,['Ralyl'],[1.0],Ralyl,3,427
chr3-428,['Ralyl'],[1.0],Ralyl,3,428
chr3-429,['Ralyl'],[1.0],Ralyl,3,429
chr3-430,['Ralyl'],[1.0],Ralyl,3,430
chr3-431,['Ralyl'],[1.0],Ralyl,3,431
chr3-432,['Ralyl'],[1.0],Ralyl,3,432
chr3-433,['Ralyl'],[1.0],Ralyl,3,433
chr3-434,['Ralyl'],[1.0],Ralyl,3,434
chr3-435,['Ralyl'],[1.0],Ralyl,3,435
chr3-436,['Ralyl'],[1.0],Ralyl,3,436
chr3-437,['Ralyl'],[1.0],Ralyl,3,437
chr3-438,['Ralyl'],[1.0],Ralyl,3,438
chr3-439,['Ralyl'],[1.0],Ralyl,3,439
chr3-440,['Ralyl'],[1.0],Ralyl,3,440
chr3-441,['Ralyl'],[1.0],Ralyl,3,441
chr3-442,['Ralyl'],[1.0],Ralyl,3,442
chr3-443,['Ralyl'],[1.0],Ralyl,3,443
chr3-444,['Ralyl'],[1.0],Ralyl,3,444
chr3-445,['Ralyl'],[1.0],Ralyl,3,445
chr3-446,['Ralyl'],[1.0],Ralyl,3,446
chr3-447,['Ralyl'],[1.0],Ralyl,3,447
chr3-448,['Ralyl'],[0.29148],Ralyl,3,448
chr3-827,['Naaladl2'],[0.07592],Naaladl2,3,827
chr3-828,['Naaladl2'],[1.0],Naaladl2,3,828
chr3-829,['Naaladl2'],[1.0],Naaladl2,3,829
chr3-830,['Naaladl2'],[1.0],Naaladl2,3,830
chr3-831,['Naaladl2'],[1.0],Naaladl2,3,831
chr3-832,['Naaladl2'],[1.0],Naaladl2,3,832
chr3-833,['Naaladl2'],[1.0],Naaladl2,3,833
chr3-834,['Naaladl2'],[1.0],Naaladl2,3,834
chr3-835,['Naaladl2'],[1.0],Naaladl2,3,835
chr3-836,['Naaladl2'],[1.0],Naaladl2,3,836
chr3-837,['Naaladl2'],[1.0],Naaladl2,3,837
chr3-838,['Naaladl2'],[1.0],Naaladl2,3,838
chr3-839,['Naaladl2'],[1.0],Naaladl2,3,839
chr3-840,['Naaladl2'],[1.0],Naaladl2,3,840
chr3-841,['Naaladl2'],[1.0],Naaladl2,3,841
chr3-842,['Naaladl2'],[1.0],Naaladl2,3,842
chr3-843,['Naaladl2'],[1.0],Naaladl2,3,843
chr3-844,['Naaladl2'],[1.0],Naaladl2,3,844
chr3-845,['Naaladl2'],[1.0],Naaladl2,3,845
chr3-846,['Naaladl2'],[1.0],Naaladl2,3,846
chr3-847,['Naaladl2'],[1.0],Naaladl2,3,847
chr3-848,['Naaladl2'],[1.0],Naaladl2,3,848
chr3-849,['Naaladl2'],[1.0],Naaladl2,3,849
chr3-850,['Naaladl2'],[1.0],Naaladl2,3,850
chr3-851,['Naaladl2'],[1.0],Naaladl2,3,851
chr3-852,['Naaladl2'],[1.0],Naaladl2,3,852
chr3-853,['Naaladl2'],[1.0],Naaladl2,3,853
chr3-854,['Naaladl2'],[1.0],Naaladl2,3,854
chr3-855,['Naaladl2'],[1.0],Naaladl2,3,855
chr3-856,['Naaladl2'],[1.0],Naaladl2,3,856
chr3-857,['Naaladl2'],[1.0],Naaladl2,3,857
chr3-858,['Naaladl2'],[1.0],Naaladl2,3,858
chr3-859,['Naaladl2'],[1.0],Naaladl2,3,859
chr3-860,['Naaladl2'],[1.0],Naaladl2,3,860
chr3-861,['Naaladl2'],[1.0],Naaladl2,3,861
chr3-862,['Naaladl2'],[1.0],Naaladl2,3,862
chr3-863,['Naaladl2'],[1.0],Naaladl2,3,863
chr3-864,['Naaladl2'],[1.0],Naaladl2,3,864
chr3-865,['Naaladl2'],[1.0],Naaladl2,3,865
chr3-866,['Naaladl2'],[1.0],Naaladl2,3,866
chr3-867,['Naaladl2'],[0.36024],Naaladl2,3,867
chr3-892,['Nlgn1'],[0.12772],Nlgn1,3,892
chr3-893,['Nlgn1'],[1.0],Nlgn1,3,893
chr3-894,['Nlgn1'],[1.0],Nlgn1,3,894
chr3-895,['Nlgn1'],[1.0],Nlgn1,3,895
chr3-896,['Nlgn1'],[1.0],Nlgn1,3,896
chr3-897,['Nlgn1'],[1.0],Nlgn1,3,897
chr3-898,['Nlgn1'],[1.0],Nlgn1,3,898
chr3-899,['Nlgn1'],[1.0],Nlgn1,3,899
chr3-900,['Nlgn1'],[1.0],Nlgn1,3,900
chr3-901,['Nlgn1'],[1.0],Nlgn1,3,901
chr3-902,['Nlgn1'],[1.0],Nlgn1,3,902
chr3-903,['Nlgn1'],[1.0],Nlgn1,3,903
chr3-904,['Nlgn1'],[1.0],Nlgn1,3,904
chr3-905,['Nlgn1'],[1.0],Nlgn1,3,905
chr3-906,['Nlgn1'],[1.0],Nlgn1,3,906
chr3-907,['Nlgn1'],[1.0],Nlgn1,3,907
chr3-908,['Nlgn1'],[1.0],Nlgn1,3,908
chr3-909,['Nlgn1'],[1.0],Nlgn1,3,909
chr3-910,['Nlgn1'],[1.0],Nlgn1,3,910
chr3-911,['Nlgn1'],[1.0],Nlgn1,3,911
chr3-912,['Nlgn1'],[1.0],Nlgn1,3,912
chr3-913,['Nlgn1'],[1.0],Nlgn1,3,913
chr3-914,['Nlgn1'],[1.0],Nlgn1,3,914
chr3-915,['Nlgn1'],[1.0],Nlgn1,3,915
chr3-916,['Nlgn1'],[1.0],Nlgn1,3,916
chr3-917,['Nlgn1'],[1.0],Nlgn1,3,917
chr3-918,['Nlgn1'],[1.0],Nlgn1,3,918
chr3-919,['Nlgn1'],[1.0],Nlgn1,3,919
chr3-920,['Nlgn1'],[1.0],Nlgn1,3,920
chr3-921,['Nlgn1'],[1.0],Nlgn1,3,921
chr3-922,['Nlgn1'],[1.0],Nlgn1,3,922
chr3-923,['Nlgn1'],[1.0],Nlgn1,3,923
chr3-924,['Nlgn1'],[1.0],Nlgn1,3,924
chr3-925,['Nlgn1'],[1.0],Nlgn1,3,925
chr3-926,['Nlgn1'],[1.0],Nlgn1,3,926
chr3-927,['Nlgn1'],[1.0],Nlgn1,3,927
chr3-928,['Nlgn1'],[1.0],Nlgn1,3,928
chr3-929,['Nlgn1'],[0.27636],Nlgn1,3,929
chr3-941,['Spata16'],[0.4948],Spata16,3,941
chr3-942,['Spata16'],[1.0],Spata16,3,942
chr3-943,['Spata16'],[1.0],Spata16,3,943
chr3-944,['Spata16'],[1.0],Spata16,3,944
chr3-945,['Spata16'],[1.0],Spata16,3,945
chr3-946,['Spata16'],[1.0],Spata16,3,946
chr3-947,['Spata16'],[1.0],Spata16,3,947
chr3-948,['Spata16'],[1.0],Spata16,3,948
chr3-949,['Spata16'],[1.0],Spata16,3,949
chr3-950,['Spata16'],[1.0],Spata16,3,950
chr3-951,['Spata16'],[1.0],Spata16,3,951
chr3-952,['Spata16'],[1.0],Spata16,3,952
chr3-953,['Spata16'],[1.0],Spata16,3,953
chr3-954,['Spata16'],[1.0],Spata16,3,954
chr3-955,['Spata16'],[0.32848],Spata16,3,955
chr3-972,['Fndc3b'],[0.35464],Fndc3b,3,972
chr3-973,['Fndc3b'],[1.0],Fndc3b,3,973
chr3-974,['Fndc3b'],[1.0],Fndc3b,3,974
chr3-975,['Fndc3b'],[1.0],Fndc3b,3,975
chr3-976,['Fndc3b'],[1.0],Fndc3b,3,976
chr3-977,['Fndc3b'],[1.0],Fndc3b,3,977
chr3-978,['Fndc3b'],[1.0],Fndc3b,3,978
chr3-979,['Fndc3b'],[1.0],Fndc3b,3,979
chr3-980,['Fndc3b'],[1.0],Fndc3b,3,980
chr3-981,['Fndc3b'],[1.0],Fndc3b,3,981
chr3-982,['Fndc3b'],[1.0],Fndc3b,3,982
chr3-983,['Fndc3b'],[1.0],Fndc3b,3,983
chr3-984,['Fndc3b'],[0.41808],Fndc3b,3,984
chr3-1006,['Tnik'],[0.47148],Tnik,3,1006
chr3-1007,['Tnik'],[1.0],Tnik,3,1007
chr3-1008,['Tnik'],[1.0],Tnik,3,1008
chr3-1009,['Tnik'],[1.0],Tnik,3,1009
chr3-1010,['Tnik'],[1.0],Tnik,3,1010
chr3-1011,['Tnik'],[1.0],Tnik,3,1011
chr3-1012,['Tnik'],[1.0],Tnik,3,1012
chr3-1013,['Tnik'],[1.0],Tnik,3,1013
chr3-1014,['Tnik'],[1.0],Tnik,3,1014
chr3-1015,['Tnik'],[1.0],Tnik,3,1015
chr3-1016,['Tnik'],[1.0],Tnik,3,1016
chr3-1017,['Tnik'],[1.0],Tnik,3,1017
chr3-1018,['Tnik'],[1.0],Tnik,3,1018
chr3-1019,['Tnik'],[1.0],Tnik,3,1019
chr3-1020,['Tnik'],[1.0],Tnik,3,1020
chr3-1021,['Tnik'],[1.0],Tnik,3,1021
chr3-1022,['Tnik'],[0.8234],Tnik,3,1022
chr3-1039,['Egfem1'],[0.6988],Egfem1,3,1039
chr3-1040,['Egfem1'],[1.0],Egfem1,3,1040
chr3-1041,['Egfem1'],[1.0],Egfem1,3,1041
chr3-1042,['Egfem1'],[1.0],Egfem1,3,1042
chr3-1043,['Egfem1'],[1.0],Egfem1,3,1043
chr3-1044,['Egfem1'],[1.0],Egfem1,3,1044
chr3-1045,['Egfem1'],[1.0],Egfem1,3,1045
chr3-1046,['Egfem1'],[1.0],Egfem1,3,1046
chr3-1047,['Egfem1'],[1.0],Egfem1,3,1047
chr3-1048,['Egfem1'],[1.0],Egfem1,3,1048
chr3-1049,['Egfem1'],[1.0],Egfem1,3,1049
chr3-1050,['Egfem1'],[1.0],Egfem1,3,1050
chr3-1051,['Egfem1'],[1.0],Egfem1,3,1051
chr3-1052,['Egfem1'],[1.0],Egfem1,3,1052
chr3-1053,['Egfem1'],[1.0],Egfem1,3,1053
chr3-1054,['Egfem1'],[1.0],Egfem1,3,1054
chr3-1055,['Egfem1'],[1.0],Egfem1,3,1055
chr3-1056,['Egfem1'],[1.0],Egfem1,3,1056
chr3-1057,['Egfem1'],[1.0],Egfem1,3,1057
chr3-1058,['Egfem1'],[1.0],Egfem1,3,1058
chr3-1059,['Egfem1'],[1.0],Egfem1,3,1059
chr3-1060,['Egfem1'],[1.0],Egfem1,3,1060
chr3-1061,['Egfem1'],[1.0],Egfem1,3,1061
chr3-1062,['Egfem1'],[1.0],Egfem1,3,1062
chr3-1063,['Egfem1'],[0.64224],Egfem1,3,1063
chr3-1074,['Mecom'],[0.9482],Mecom,3,1074
chr3-1075,['Mecom'],[1.0],Mecom,3,1075
chr3-1076,['Mecom'],[1.0],Mecom,3,1076
chr3-1077,['Mecom'],[1.0],Mecom,3,1077
chr3-1078,['Mecom'],[1.0],Mecom,3,1078
chr3-1079,['Mecom'],[1.0],Mecom,3,1079
chr3-1080,['Mecom'],[1.0],Mecom,3,1080
chr3-1081,['Mecom'],[1.0],Mecom,3,1081
chr3-1082,['Mecom'],[1.0],Mecom,3,1082
chr3-1083,['Mecom'],[1.0],Mecom,3,1083
chr3-1084,['Mecom'],[1.0],Mecom,3,1084
chr3-1085,['Mecom'],[1.0],Mecom,3,1085
chr3-1086,['Mecom'],[1.0],Mecom,3,1086
chr3-1087,['Mecom'],[1.0],Mecom,3,1087
chr3-1088,['Mecom'],[1.0],Mecom,3,1088
chr3-1089,['Mecom'],[1.0],Mecom,3,1089
chr3-1090,['Mecom'],[1.0],Mecom,3,1090
chr3-1091,['Mecom'],[1.0],Mecom,3,1091
chr3-1092,['Mecom'],[1.0],Mecom,3,1092
chr3-1093,['Mecom'],[1.0],Mecom,3,1093
chr3-1094,['Mecom'],[1.0],Mecom,3,1094
chr3-1095,['Mecom'],[1.0],Mecom,3,1095
chr3-1096,['Mecom'],[0.39036],Mecom,3,1096
chr3-1152,['Kcnmb2'],[0.89192],Kcnmb2,3,1152
chr3-1153,['Kcnmb2'],[1.0],Kcnmb2,3,1153
chr3-1154,['Kcnmb2'],[1.0],Kcnmb2,3,1154
chr3-1155,['Kcnmb2'],[1.0],Kcnmb2,3,1155
chr3-1156,['Kcnmb2'],[1.0],Kcnmb2,3,1156
