200kb name,genes,overlap_pct,gene,chrom_id,200kb bin
chr5-g160,"['Babam2', 'Babam2', 'Babam2', 'Babam2']","[1.0, 1.0, 1.0, 0.38956]",Babam2,5,160
chr5-g180,"['Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2']","[0.3128, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sorcs2,5,180
chr5-g181,"['Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2', 'Sorcs2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.92556]",Sorcs2,5,181
chr5-g187,"['Stk32b', 'Stk32b', 'Stk32b', 'Stk32b', 'Stk32b', 'Stk32b', 'Stk32b']","[0.12704, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Stk32b,5,187
chr5-g188,"['Stk32b', 'Stk32b', 'Stk32b', 'Stk32b', 'Stk32b']","[1.0, 1.0, 1.0, 1.0, 0.68612]",Stk32b,5,188
chr5-g222,"['Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2']","[0.11472, 1.0, 1.0, 1.0, 1.0, 1.0]",Ldb2,5,222
chr5-g223,"['Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2', 'Ldb2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98984]",Ldb2,5,223
chr5-g225,"['D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e']","[0.6332, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",D5Ertd615e,5,225
chr5-g226,"['D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e', 'D5Ertd615e']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",D5Ertd615e,5,226
chr5-g227,['D5Ertd615e'],[0.976],D5Ertd615e,5,227
chr5-g239,['Slit2'],[0.67384],Slit2,5,239
chr5-g240,"['Slit2', 'Slit2', 'Slit2', 'Slit2', 'Slit2', 'Slit2', 'Slit2', 'Slit2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slit2,5,240
chr5-g241,"['Slit2', 'Slit2', 'Slit2', 'Slit2', 'Slit2', 'Kcnip4']","[1.0, 1.0, 1.0, 1.0, 0.30944, 0.41992]",Slit2,5,241
chr5-g242,"['Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnip4,5,242
chr5-g243,"['Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnip4,5,243
chr5-g244,"['Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnip4,5,244
chr5-g245,"['Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnip4,5,245
chr5-g246,"['Kcnip4', 'Kcnip4', 'Kcnip4', 'Kcnip4']","[1.0, 1.0, 1.0, 0.42636]",Kcnip4,5,246
chr5-g331,"['Apbb2', 'Apbb2', 'Apbb2', 'Apbb2', 'Apbb2']","[0.05104, 1.0, 1.0, 1.0, 1.0]",Apbb2,5,331
chr5-g332,"['Apbb2', 'Apbb2', 'Apbb2', 'Apbb2', 'Apbb2', 'Apbb2', 'Apbb2', 'Apbb2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Apbb2,5,332
chr5-g333,"['Apbb2', 'Limch1', 'Limch1', 'Limch1']","[0.75268, 0.16448, 1.0, 1.0]",Limch1,5,333
chr5-g334,"['Limch1', 'Limch1', 'Limch1', 'Limch1', 'Limch1', 'Limch1', 'Limch1', 'Limch1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Limch1,5,334
chr5-g335,"['Limch1', 'Limch1', 'Limch1']","[1.0, 1.0, 0.28636]",Limch1,5,335
chr5-g338,"['Atp8a1', 'Atp8a1', 'Atp8a1', 'Atp8a1', 'Atp8a1', 'Atp8a1', 'Atp8a1', 'Atp8a1']","[0.27448, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Atp8a1,5,338
chr5-g339,"['Atp8a1', 'Atp8a1']","[1.0, 0.89724]",Atp8a1,5,339
chr5-g345,"['Kctd8', 'Kctd8', 'Kctd8', 'Kctd8']","[0.62864, 1.0, 1.0, 1.0]",Kctd8,5,345
chr5-g346,"['Kctd8', 'Kctd8', 'Kctd8', 'Kctd8', 'Kctd8', 'Kctd8']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.66836]",Kctd8,5,346
chr5-g358,"['Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1']","[0.6832, 1.0, 1.0, 1.0, 1.0, 1.0]",Gabrb1,5,358
chr5-g359,"['Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Gabrb1,5,359
chr5-g360,"['Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1', 'Gabrb1']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.98288]",Gabrb1,5,360
chr5-g361,"['Corin', 'Corin', 'Corin', 'Corin']","[0.99904, 1.0, 1.0, 1.0]",Corin,5,361
chr5-g362,"['Corin', 'Corin', 'Corin', 'Corin', 'Corin']","[1.0, 1.0, 1.0, 1.0, 0.1816]",Corin,5,362
chr5-g365,"['Fryl', 'Fryl', 'Fryl', 'Fryl', 'Fryl', 'Fryl', 'Fryl', 'Fryl']","[0.1924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fryl,5,365
chr5-g366,"['Fryl', 'Fryl', 'Fryl']","[1.0, 1.0, 0.26472]",Fryl,5,366
chr5-g405,"['Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3']","[0.16996, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adgrl3,5,405
chr5-g406,"['Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adgrl3,5,406
chr5-g407,"['Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adgrl3,5,407
chr5-g408,"['Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3', 'Adgrl3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adgrl3,5,408
chr5-g409,"['Adgrl3', 'Adgrl3']","[1.0, 0.00532]",Adgrl3,5,409
chr5-g420,"['Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5']","[0.80944, 1.0, 1.0, 1.0, 1.0, 1.0]",Epha5,5,420
chr5-g421,"['Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5', 'Epha5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Epha5,5,421
chr5-g422,['Epha5'],[0.69528],Epha5,5,422
chr5-g444,"['Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4']","[0.50964, 1.0, 1.0, 1.0, 1.0]",Slc4a4,5,444
chr5-g445,"['Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4', 'Slc4a4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slc4a4,5,445
chr5-g446,"['Slc4a4', 'Slc4a4']","[1.0, 0.58624]",Slc4a4,5,446
chr5-g448,"['Adamts3', 'Adamts3', 'Adamts3', 'Adamts3', 'Adamts3', 'Adamts3']","[0.0464, 1.0, 1.0, 1.0, 1.0, 1.0]",Adamts3,5,448
chr5-g449,"['Adamts3', 'Adamts3', 'Adamts3', 'Adamts3']","[1.0, 1.0, 1.0, 0.33336]",Adamts3,5,449
chr5-g463,"['Shroom3', 'Shroom3', 'Shroom3', 'Shroom3', 'Shroom3']","[0.66264, 1.0, 1.0, 1.0, 1.0]",Shroom3,5,463
chr5-g464,"['Shroom3', 'Shroom3', 'Shroom3', 'Shroom3', 'Shroom3', 'Shroom3', 'Shroom3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.63036]",Shroom3,5,464
chr5-g481,"['Fras1', 'Fras1']","[0.04184, 1.0]",Fras1,5,481
chr5-g482,"['Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fras1,5,482
chr5-g483,"['Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1', 'Fras1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.38912]",Fras1,5,483
chr5-g491,"['Cfap299', 'Cfap299', 'Cfap299']","[0.82788, 1.0, 1.0]",Cfap299,5,491
chr5-g492,"['Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cfap299,5,492
chr5-g493,"['Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299', 'Cfap299']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cfap299,5,493
chr5-g494,['Cfap299'],[0.08076],Cfap299,5,494
chr5-g496,"['A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik']","[0.11028, 1.0, 1.0, 1.0, 1.0]",A930011G23Rik,5,496
chr5-g497,"['A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",A930011G23Rik,5,497
chr5-g498,"['A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik', 'A930011G23Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.1624]",A930011G23Rik,5,498
chr5-g509,"['Wdfy3', 'Wdfy3', 'Wdfy3', 'Wdfy3', 'Wdfy3', 'Wdfy3', 'Wdfy3']","[0.68192, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Wdfy3,5,509
chr5-g510,"['Wdfy3', 'Wdfy3', 'Wdfy3']","[1.0, 1.0, 0.79684]",Wdfy3,5,510
chr5-g512,"['Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24']","[0.7444, 1.0, 1.0, 1.0, 1.0]",Arhgap24,5,512
chr5-g513,"['Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Arhgap24,5,513
chr5-g514,"['Arhgap24', 'Arhgap24', 'Arhgap24', 'Arhgap24', 'Mapk10', 'Mapk10', 'Mapk10', 'Mapk10']","[1.0, 1.0, 1.0, 0.91748, 0.65808, 1.0, 1.0, 1.0]","Arhgap24,Mapk10",5,514
chr5-g515,"['Mapk10', 'Mapk10', 'Mapk10', 'Mapk10', 'Mapk10', 'Mapk10', 'Mapk10', 'Mapk10']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mapk10,5,515
chr5-g516,['Mapk10'],[0.45336],Mapk10,5,516
chr5-g554,"['Ttc28', 'Ttc28', 'Ttc28', 'Ttc28', 'Ttc28']","[0.80792, 1.0, 1.0, 1.0, 1.0]",Ttc28,5,554
chr5-g555,"['Ttc28', 'Ttc28', 'Ttc28', 'Ttc28', 'Ttc28', 'Ttc28', 'Ttc28', 'Ttc28']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ttc28,5,555
chr5-g556,"['Ttc28', 'Ttc28', 'Ttc28', 'Ttc28']","[1.0, 1.0, 1.0, 0.59116]",Ttc28,5,556
chr5-g563,"['Myo18b', 'Myo18b', 'Myo18b', 'Myo18b', 'Myo18b']","[0.445, 1.0, 1.0, 1.0, 1.0]",Myo18b,5,563
chr5-g564,"['Myo18b', 'Myo18b', 'Myo18b', 'Myo18b']","[1.0, 1.0, 1.0, 0.85448]",Myo18b,5,564
chr5-g587,"['Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2']","[0.43996, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ksr2,5,587
chr5-g588,"['Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2', 'Ksr2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.71952]",Ksr2,5,588
chr5-g592,"['Med13l', 'Med13l']","[0.57128, 1.0]",Med13l,5,592
chr5-g593,"['Med13l', 'Med13l', 'Med13l', 'Med13l', 'Med13l', 'Med13l', 'Med13l']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.61748]",Med13l,5,593
chr5-g627,"['Tmem132b', 'Tmem132b', 'Tmem132b']","[0.70332, 1.0, 1.0]",Tmem132b,5,627
chr5-g628,"['Tmem132b', 'Tmem132b', 'Tmem132b', 'Tmem132b', 'Tmem132b', 'Tmem132b', 'Tmem132b', 'Tmem132b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.70332]",Tmem132b,5,628
chr5-g636,"['Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c']","[0.327, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmem132c,5,636
chr5-g637,"['Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c', 'Tmem132c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6316]",Tmem132c,5,637
chr5-g638,['Tmem132d'],[0.6604],Tmem132d,5,638
chr5-g639,"['Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmem132d,5,639
chr5-g640,"['Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmem132d,5,640
chr5-g641,"['Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d', 'Tmem132d']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmem132d,5,641
chr5-g642,"['Tmem132d', 'Tmem132d']","[1.0, 0.32308]",Tmem132d,5,642
chr5-g651,"['Caln1', 'Caln1']","[0.22172, 1.0]",Caln1,5,651
chr5-g652,"['Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Caln1,5,652
chr5-g653,"['Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1', 'Caln1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Caln1,5,653
chr5-g654,"['Caln1', 'Caln1', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17']","[1.0, 0.6258, 0.002, 1.0, 1.0, 1.0, 1.0, 1.0]","Caln1,Galnt17",5,654
chr5-g655,"['Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Galnt17,5,655
chr5-g656,"['Galnt17', 'Galnt17', 'Galnt17', 'Galnt17', 'Galnt17']","[1.0, 1.0, 1.0, 1.0, 0.30088]",Galnt17,5,656
chr5-g657,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[0.50672, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Auts2,5,657
chr5-g658,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Auts2,5,658
chr5-g659,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Auts2,5,659
chr5-g660,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Auts2,5,660
chr5-g661,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Auts2,5,661
chr5-g662,"['Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2', 'Auts2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.7288]",Auts2,5,662
chr5-g681,"['Cux1', 'Cux1', 'Cux1', 'Cux1', 'Cux1', 'Cux1']","[0.34364, 1.0, 1.0, 1.0, 1.0, 1.0]",Cux1,5,681
chr5-g682,"['Cux1', 'Cux1', 'Cux1', 'Cux1', 'Cux1', 'Cux1', 'Cux1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6996]",Cux1,5,682
chr5-g700,"['Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1']","[0.65248, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mad1l1,5,700
chr5-g701,"['Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1', 'Mad1l1']","[1.0, 1.0, 1.0, 1.0, 0.86208]",Mad1l1,5,701
chr5-g706,"['Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1']","[0.33868, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdk1,5,706
chr5-g707,"['Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdk1,5,707
chr5-g708,"['Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdk1,5,708
chr5-g709,"['Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdk1,5,709
chr5-g710,"['Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1', 'Sdk1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sdk1,5,710
chr5-g711,['Sdk1'],[0.55164],Sdk1,5,711
chr5-g739,"['Mtus2', 'Mtus2']","[0.70724, 1.0]",Mtus2,5,739
chr5-g740,"['Mtus2', 'Mtus2', 'Mtus2', 'Mtus2', 'Mtus2', 'Mtus2', 'Mtus2', 'Mtus2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mtus2,5,740
chr5-g741,"['Mtus2', 'Mtus2', 'Mtus2', 'Mtus2', 'Mtus2']","[1.0, 1.0, 1.0, 1.0, 0.6426]",Mtus2,5,741
chr5-g751,"['Fry', 'Fry', 'Fry', 'Fry', 'Fry', 'Fry']","[0.60284, 1.0, 1.0, 1.0, 1.0, 1.0]",Fry,5,751
chr5-g752,"['Fry', 'Fry', 'Fry', 'Fry']","[1.0, 1.0, 1.0, 0.91012]",Fry,5,752
chr6-g24,"['Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a']","[0.8676, 1.0, 1.0, 1.0]",Ppp1r9a,6,24
chr6-g25,"['Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a', 'Ppp1r9a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.62644]",Ppp1r9a,6,25
chr6-g28,"['Dync1i1', 'Dync1i1', 'Dync1i1']","[0.97448, 1.0, 1.0]",Dync1i1,6,28
chr6-g29,"['Dync1i1', 'Dync1i1', 'Dync1i1', 'Dync1i1', 'Dync1i1', 'Dync1i1', 'Dync1i1', 'Dync1i1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dync1i1,6,29
chr6-g30,"['Dync1i1', 'Dync1i1']","[1.0, 0.12156]",Dync1i1,6,30
chr6-g44,"['Nxph1', 'Nxph1']","[0.99928, 1.0]",Nxph1,6,44
chr6-g45,"['Nxph1', 'Nxph1', 'Nxph1', 'Nxph1', 'Nxph1', 'Nxph1', 'Nxph1', 'Nxph1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nxph1,6,45
chr6-g46,"['Nxph1', 'Nxph1']","[1.0, 0.94312]",Nxph1,6,46
chr6-g61,"['Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a']","[0.53572, 1.0, 1.0, 1.0]",Thsd7a,6,61
chr6-g62,"['Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thsd7a,6,62
chr6-g63,"['Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a', 'Thsd7a']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.97012]",Thsd7a,6,63
chr6-g74,"['Foxp2', 'Foxp2', 'Foxp2', 'Foxp2']","[0.94608, 1.0, 1.0, 1.0]",Foxp2,6,74
chr6-g75,"['Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Foxp2,6,75
chr6-g76,"['Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2', 'Foxp2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Foxp2,6,76
chr6-g77,"['Foxp2', 'Foxp2']","[1.0, 0.67908]",Foxp2,6,77
chr6-g88,"['St7', 'St7', 'St7', 'St7', 'St7']","[0.24028, 1.0, 1.0, 1.0, 1.0]",St7,6,88
chr6-g89,"['St7', 'St7', 'St7', 'St7', 'St7', 'St7']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.72092]",St7,6,89
chr6-g106,"['Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2']","[0.3862, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnd2,6,106
chr6-g107,"['Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnd2,6,107
chr6-g108,"['Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2', 'Kcnd2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.1922]",Kcnd2,6,108
chr6-g109,['Cped1'],[0.56364],Cped1,6,109
chr6-g110,"['Cped1', 'Cped1', 'Cped1', 'Cped1', 'Cped1', 'Cped1', 'Cped1', 'Cped1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cped1,6,110
chr6-g111,"['Cped1', 'Cped1', 'Cped1']","[1.0, 1.0, 0.22424]",Cped1,6,111
chr6-g117,['Cadps2'],[0.14988],Cadps2,6,117
chr6-g118,"['Cadps2', 'Cadps2', 'Cadps2', 'Cadps2', 'Cadps2', 'Cadps2', 'Cadps2', 'Cadps2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cadps2,6,118
chr6-g119,"['Cadps2', 'Cadps2']","[1.0, 0.57684]",Cadps2,6,119
chr6-g136,"['Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8']","[0.9952, 1.0, 1.0, 1.0, 1.0]",Grm8,6,136
chr6-g137,"['Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Grm8,6,137
chr6-g138,"['Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Grm8,6,138
chr6-g139,"['Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Grm8,6,139
chr6-g140,"['Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8', 'Grm8']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.40584]",Grm8,6,140
chr6-g142,"['Snd1', 'Snd1', 'Snd1', 'Snd1', 'Snd1']","[0.78612, 1.0, 1.0, 1.0, 1.0]",Snd1,6,142
chr6-g143,"['Snd1', 'Snd1', 'Snd1', 'Snd1', 'Snd1', 'Snd1', 'Snd1', 'Snd1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Snd1,6,143
