100kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id
chr5-g1239,chr5,123900000,124000000,0.47763,"Denr, Ccdc62, Hip1r, Mir7032",4.0,"21558, 39207, 29588, 79",39207.0,79.0,22608.0,25573.0,5
chr5-g1240,chr5,124000000,124100000,0.50841,"Hip1r, Vps37b, Abcb9",3.0,"29588, 27620, 33942",33942.0,27620.0,30383.33333333333,29588.0,5
chr5-g1241,chr5,124100000,124200000,0.51579,"Arl6ip4, Ogfod2, Pitpnm2",3.0,"2088, 3160, 131072",131072.0,2088.0,45440.0,3160.0,5
chr5-g1242,chr5,124200000,124300000,0.4806899999999999,"Pitpnm2, Pitpnm2os1, Mphosph9",3.0,"131072, 7413, 77014",131072.0,7413.0,71833.0,77014.0,5
chr5-g1243,chr5,124300000,124400000,0.45368,"Mphosph9, 2810006K23Rik, Cdk2ap1, Sbno1",4.0,"77014, 12033, 9190, 57256",77014.0,9190.0,38873.25,34644.5,5
chr5-g1244,chr5,124400000,124500000,0.4619799999999999,"Sbno1, Kmt5a, Rilpl2, Snrnp35, Rilpl1",5.0,"57256, 22382, 14971, 7968, 38312",57256.0,7968.0,28177.8,22382.0,5
chr5-g1245,chr5,124500000,124600000,0.48994,"Rilpl1, Tmed2, Ddx55, Eif2b1, Gtf2h3, Tctn2",6.0,"38312, 9713, 16797, 8918, 18533, 28990",38312.0,8918.0,20210.5,17665.0,5
chr5-g1246,chr5,124600000,124650000,0.46282,"Tctn2, Atp6v0a2",2.0,"28990, 95404",95404.0,28990.0,62197.0,62197.0,5
chr5-g1247,chr5,124700000,124800000,0.44387,"Atp6v0a2, Dnah10",2.0,"95404, 109224",109224.0,95404.0,102314.0,102314.0,5
chr5-g1248,chr5,124800000,124900000,0.4880299999999999,"Dnah10, Ccdc92, Zfp664",3.0,"109224, 27790, 25926",109224.0,25926.0,54313.333333333336,27790.0,5
chr5-g1249,chr5,124900000,125000000,0.4939,,,,,,,,5
chr5-g1250,chr5,125000000,125100000,0.55669,"Rflna, Ncor2",2.0,"9100, 162062",162062.0,9100.0,85581.0,85581.0,5
chr5-g1251,chr5,125100000,125200000,0.5358799999999999,Ncor2,1.0,162062,162062.0,162062.0,162062.0,162062.0,5
chr5-g1252,chr5,125200000,125300000,0.51002,Scarb1,1.0,57775,57775.0,57775.0,57775.0,57775.0,5
chr5-g1253,chr5,125300000,125400000,0.4918999999999999,"Scarb1, Ubc",2.0,"57775, 4053",57775.0,4053.0,30914.0,30914.0,5
chr5-g1254,chr5,125400000,125500000,0.5011,"Dhx37, Bri3bp, Aacs",3.0,"19645, 19318, 41533",41533.0,19318.0,26832.0,19645.0,5
chr5-g1255,chr5,125500000,125600000,0.4999399999999999,"Aacs, Tmem132b",2.0,"41533, 260166",260166.0,41533.0,150849.5,150849.5,5
chr5-g1256,chr5,125600000,125700000,0.4744899999999999,Tmem132b,1.0,260166,260166.0,260166.0,260166.0,260166.0,5
chr5-g1257,chr5,125700000,125800000,0.45815,"Tmem132b, Mir12200",2.0,"260166, 56",260166.0,56.0,130111.0,130111.0,5
chr5-g1258,chr5,125800000,125900000,0.4423499999999999,Gm4868,1.0,2076,2076.0,2076.0,2076.0,2076.0,5
chr5-g1259,chr5,125900000,126000000,0.43506,,,,,,,,5
chr5-g1260,chr5,126000000,126100000,0.44436,,,,,,,,5
chr5-g1261,chr5,126100000,126200000,0.4281,,,,,,,,5
chr5-g1262,chr5,126200000,126300000,0.4244499999999999,,,,,,,,5
chr5-g1263,chr5,126300000,126400000,0.42146,,,,,,,,5
chr5-g1264,chr5,126400000,126500000,0.4219799999999999,,,,,,,,5
chr5-g1265,chr5,126500000,126600000,0.4199299999999999,,,,,,,,5
chr5-g1266,chr5,126600000,126700000,0.42559,,,,,,,,5
chr5-g1267,chr5,126700000,126800000,0.4414099999999999,,,,,,,,5
chr5-g1268,chr5,126800000,126900000,0.42574,,,,,,,,5
chr5-g1269,chr5,126900000,127000000,0.4243599999999999,,,,,,,,5
chr5-g1270,chr5,127000000,127100000,0.42288,4933438B17Rik,1.0,57741,57741.0,57741.0,57741.0,57741.0,5
chr5-g1271,chr5,127100000,127200000,0.4377,4930572K03Rik,1.0,13792,13792.0,13792.0,13792.0,13792.0,5
chr5-g1272,chr5,127200000,127300000,0.45899,"Tmem132c, Tmem132cos",2.0,"323965, 24764",323965.0,24764.0,174364.5,174364.5,5
chr5-g1273,chr5,127300000,127400000,0.45529,Tmem132c,1.0,323965,323965.0,323965.0,323965.0,323965.0,5
chr5-g1274,chr5,127400000,127500000,0.47279,Tmem132c,1.0,323965,323965.0,323965.0,323965.0,323965.0,5
chr5-g1275,chr5,127500000,127600000,0.46876,"Tmem132c, Slc15a4",2.0,"323965, 21727",323965.0,21727.0,172846.0,172846.0,5
chr5-g1276,chr5,127600000,127700000,0.46904,"Slc15a4, Glt1d1",2.0,"21727, 75259",75259.0,21727.0,48493.0,48493.0,5
chr5-g1277,chr5,127700000,127800000,0.45952,"Glt1d1, Tmem132d",2.0,"75259, 649587",649587.0,75259.0,362423.0,362423.0,5
chr5-g1278,chr5,127800000,127900000,0.45165,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1279,chr5,127900000,128000000,0.44109,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1280,chr5,128000000,128100000,0.44218,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1281,chr5,128100000,128200000,0.44689,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1282,chr5,128200000,128300000,0.45561,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1283,chr5,128300000,128400000,0.45306,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1284,chr5,128400000,128500000,0.47166,Tmem132d,1.0,649587,649587.0,649587.0,649587.0,649587.0,5
chr5-g1285,chr5,128500000,128600000,0.47854,Fzd10os,1.0,21558,21558.0,21558.0,21558.0,21558.0,5
chr5-g1286,chr5,128600000,128700000,0.4749299999999999,"Fzd10os, Fzd10",2.0,"21558, 2988",21558.0,2988.0,12273.0,12273.0,5
chr5-g1287,chr5,128700000,128800000,0.4840299999999999,"Piwil1, Rimbp2",2.0,"19229, 195699",195699.0,19229.0,107464.0,107464.0,5
chr5-g1288,chr5,128800000,128900000,0.49032,Rimbp2,1.0,195699,195699.0,195699.0,195699.0,195699.0,5
chr5-g1289,chr5,128900000,129000000,0.48552,"Rimbp2, Stx2",2.0,"195699, 24015",195699.0,24015.0,109857.0,109857.0,5
chr5-g1290,chr5,129000000,129100000,0.47409,"Stx2, Ran, Adgrd1",3.0,"24015, 4166, 107850",107850.0,4166.0,45343.66666666666,24015.0,5
chr5-g1291,chr5,129100000,129200000,0.49227,Adgrd1,1.0,107850,107850.0,107850.0,107850.0,107850.0,5
chr5-g1292,chr5,129200000,129300000,0.50498,Adgrd1,1.0,107850,107850.0,107850.0,107850.0,107850.0,5
chr5-g1293,chr5,129300000,129400000,0.49285,,,,,,,,5
chr5-g1294,chr5,129400000,129500000,0.48042,,,,,,,,5
chr5-g1295,chr5,129500000,129600000,0.4889199999999999,"Sfswap, Mmp17",2.0,"70154, 24986",70154.0,24986.0,47570.0,47570.0,5
chr5-g1296,chr5,129600000,129700000,0.44108,"Mmp17, Zfp11, Sept14",3.0,"24986, 15494, 21594",24986.0,15494.0,20691.33333333333,21594.0,5
chr5-g1297,chr5,129700000,129800000,0.43238,"Sept14, Mrps17, Nipsnap2, Psph, Snora15, Cct6a",6.0,"21594, 3197, 33251, 21696, 116, 59088",59088.0,116.0,23157.0,21645.0,5
chr5-g1298,chr5,129825000,129900000,0.3454133333333333,"Cct6a, Sumf2, Phkg1, Zbed5, Chchd2",5.0,"59088, 16962, 15658, 7900, 6310",59088.0,6310.0,21183.6,15658.0,5
chr5-g1299,chr5,129900000,130000000,0.44129,"Zbed5, Nupr1l, Vkorc1l1, Gusb",4.0,"7900, 5249, 44584, 14034",44584.0,5249.0,17941.75,10967.0,5
chr5-g1300,chr5,130000000,130100000,0.47279,"Gusb, Asl, Crcp, Tpst1",4.0,"14034, 13124, 31478, 62408",62408.0,13124.0,30261.0,22756.0,5
chr5-g1301,chr5,130100000,130200000,0.4542199999999999,"Tpst1, Kctd7, Rabgef1",3.0,"62408, 10237, 42519",62408.0,10237.0,38388.0,42519.0,5
chr5-g1302,chr5,130200000,130300000,0.47021,"Rabgef1, Tmem248, Sbds, Tyw1",4.0,"42519, 21431, 9799, 84531",84531.0,9799.0,39570.0,31975.0,5
chr5-g1303,chr5,130300000,130400000,0.4612699999999999,"Tyw1, Caln1, A330070K13Rik",3.0,"84531, 471188, 5781",471188.0,5781.0,187166.66666666663,84531.0,5
chr5-g1304,chr5,130400000,130500000,0.4502,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5
chr5-g1305,chr5,130500000,130600000,0.43597,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5
chr5-g1306,chr5,130600000,130700000,0.4291399999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5
chr5-g1307,chr5,130700000,130800000,0.43604,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5
chr5-g1308,chr5,130800000,130900000,0.46038,"Caln1, Galnt17",2.0,"471188, 432572",471188.0,432572.0,451880.0,451880.0,5
chr5-g1309,chr5,130900000,131000000,0.43915,Galnt17,1.0,432572,432572.0,432572.0,432572.0,432572.0,5
chr5-g1310,chr5,131000000,131100000,0.44456,Galnt17,1.0,432572,432572.0,432572.0,432572.0,432572.0,5
chr5-g1311,chr5,131100000,131200000,0.43409,Galnt17,1.0,432572,432572.0,432572.0,432572.0,432572.0,5
chr5-g1312,chr5,131200000,131300000,0.4409599999999999,Galnt17,1.0,432572,432572.0,432572.0,432572.0,432572.0,5
chr5-g1313,chr5,131300000,131400000,0.44467,"Galnt17, Gm29681",2.0,"432572, 23119",432572.0,23119.0,227845.5,227845.5,5
chr5-g1314,chr5,131400000,131500000,0.45904,"Gm29681, Auts2",2.0,"23119, 1105888",1105888.0,23119.0,564503.5,564503.5,5
chr5-g1315,chr5,131500000,131600000,0.4608799999999999,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1316,chr5,131600000,131700000,0.45865,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1317,chr5,131700000,131800000,0.45539,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1318,chr5,131800000,131900000,0.44179,"Auts2, 4930563F08Rik",2.0,"1105888, 3500",1105888.0,3500.0,554694.0,554694.0,5
chr5-g1319,chr5,131900000,132000000,0.41861,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1320,chr5,132000000,132100000,0.41447,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1321,chr5,132100000,132200000,0.4263099999999999,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1322,chr5,132200000,132300000,0.4204199999999999,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1323,chr5,132300000,132400000,0.4282799999999999,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1324,chr5,132400000,132500000,0.41763,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1325,chr5,132500000,132600000,0.43381,Auts2,1.0,1105888,1105888.0,1105888.0,1105888.0,1105888.0,5
chr5-g1326,chr5,132600000,132700000,0.4420999999999999,,,,,,,,5
chr5-g1327,chr5,132700000,132800000,0.42918,,,,,,,,5
chr5-g1328,chr5,132800000,132900000,0.4403499999999999,,,,,,,,5
chr5-g1329,chr5,132900000,133000000,0.43959,,,,,,,,5
chr5-g1330,chr5,133000000,133100000,0.42938,,,,,,,,5
chr5-g1331,chr5,133100000,133200000,0.42594,,,,,,,,5
chr5-g1332,chr5,133200000,133300000,0.41803,,,,,,,,5
chr5-g1333,chr5,133300000,133400000,0.4216,,,,,,,,5
chr5-g1334,chr5,133400000,133500000,0.41962,,,,,,,,5
chr5-g1335,chr5,133500000,133600000,0.4260699999999999,,,,,,,,5
chr5-g1336,chr5,133600000,133700000,0.43163,,,,,,,,5
chr5-g1337,chr5,133700000,133800000,0.4324099999999999,,,,,,,,5
chr5-g1338,chr5,133800000,133900000,0.44247,,,,,,,,5
chr5-g1339,chr5,133900000,134000000,0.44232,,,,,,,,5
chr5-g1340,chr5,134000000,134100000,0.4689,Castor2,1.0,42011,42011.0,42011.0,42011.0,42011.0,5
chr5-g1341,chr5,134100000,134200000,0.4953399999999999,"Castor2, Rcc1l, Gtf2ird2",3.0,"42011, 28710, 34106",42011.0,28710.0,34942.333333333336,34106.0,5
chr5-g1342,chr5,134200000,134300000,0.49308,"Gtf2ird2, Ncf1, Gtf2i",3.0,"34106, 9367, 76929",76929.0,9367.0,40134.0,34106.0,5
chr5-g1343,chr5,134300000,134400000,0.48255,"Gtf2i, Mir3965, Gtf2ird1",3.0,"76929, 69, 99056",99056.0,69.0,58684.66666666666,76929.0,5
chr5-g1344,chr5,134400000,134500000,0.48484,"Gtf2ird1, Clip2",2.0,"99056, 63052",99056.0,63052.0,81054.0,81054.0,5
chr5-g1345,chr5,134500000,134600000,0.50296,"Clip2, Mir7228, Syna, Rfc2",4.0,"63052, 39, 2918, 15639",63052.0,39.0,20412.0,9278.5,5
chr5-g1346,chr5,134600000,134700000,0.4968,"Lat2, Eif4h, Limk1",3.0,"14923, 19538, 32552",32552.0,14923.0,22337.666666666668,19538.0,5
chr5-g1347,chr5,134700000,134800000,0.4991899999999999,Eln,1.0,44729,44729.0,44729.0,44729.0,44729.0,5
chr5-g1348,chr5,134800000,134900000,0.4816299999999999,,,,,,,,5
chr5-g1349,chr5,134900000,135000000,0.49386,"Cldn13, Tmem270, Mettl27, Cldn4, Cldn3, Wbscr25",6.0,"1281, 5141, 10265, 1811, 1263, 13918",13918.0,1263.0,5613.166666666667,3476.0,5
chr5-g1350,chr5,135000000,135100000,0.50599,"Wbscr25, Abhd11, Stx1a, Abhd11os, Dnajc30, Bud23, Vps37d, Mlxipl",8.0,"13918, 2877, 27619, 1036, 1160, 12003, 5367, 48312",48312.0,1036.0,14036.5,8685.0,5
chr5-g1351,chr5,135100000,135200000,0.48085,"Mlxipl, Tbl2, Bcl7b, Baz1b",4.0,"48312, 14188, 13481, 58807",58807.0,13481.0,33697.0,31250.0,5
chr5-g1352,chr5,135200000,135300000,0.46887,"Baz1b, Fzd9",2.0,"58807, 2110",58807.0,2110.0,30458.5,30458.5,5
chr5-g1353,chr5,135300000,135400000,0.46793,"Fkbp6, Trim50, Nsun5, Mir7033, Pom121",5.0,"12680, 14360, 6845, 81, 18407",18407.0,81.0,10474.6,12680.0,5
chr5-g1354,chr5,135400000,135500000,0.4899699999999999,Hip1,1.0,138604,138604.0,138604.0,138604.0,138604.0,5
chr5-g1355,chr5,135500000,135600000,0.47324,"Hip1, Ccl24, Ccl26",3.0,"138604, 3115, 3122",138604.0,3115.0,48280.333333333336,3122.0,5
chr5-g1356,chr5,135600000,135700000,0.47334,"Rhbdd2, Por",2.0,"13723, 46182",46182.0,13723.0,29952.5,29952.5,5
chr5-g1357,chr5,135700000,135800000,0.50176,"Por, Mir7034, Tmem120a, Styxl1, Mdh2",5.0,"46182, 84, 8683, 31166, 11738",46182.0,84.0,19570.6,11738.0,5
chr5-g1358,chr5,135800000,135900000,0.49659,"Srrm3, Hspb1",2.0,"56667, 1645",56667.0,1645.0,29156.0,29156.0,5
chr5-g1359,chr5,135900000,136000000,0.48468,"Ywhag, Ssc4d, Zp3, Dtx2",4.0,"26263, 14254, 8520, 38081",38081.0,8520.0,21779.5,20258.5,5
chr5-g1360,chr5,136000000,136100000,0.50779,"Dtx2, Upk3b, Upk3bl, Rasa4",4.0,"38081, 6498, 7058, 27946",38081.0,6498.0,19895.75,17502.0,5
chr5-g1361,chr5,136100000,136200000,0.50457,"Rasa4, Mir7035, Polr2j, Lrwd1, Alkbh4, Orai2, Prkrip1",7.0,"27946, 82, 6257, 13009, 5470, 23196, 18598",27946.0,82.0,13508.285714285714,13009.0,5
chr5-g1362,chr5,136200000,136300000,0.49948,"Sh2b2, Cux1",2.0,"21180, 301081",301081.0,21180.0,161130.5,161130.5,5
chr5-g1363,chr5,136300000,136400000,0.45996,"Cux1, Mir721",2.0,"301081, 88",301081.0,88.0,150584.5,150584.5,5
chr5-g1364,chr5,136400000,136500000,0.45696,Cux1,1.0,301081,301081.0,301081.0,301081.0,301081.0,5
chr5-g1365,chr5,136500000,136600000,0.45757,Cux1,1.0,301081,301081.0,301081.0,301081.0,301081.0,5
chr5-g1366,chr5,136600000,136700000,0.4862599999999999,Myl10,1.0,7419,7419.0,7419.0,7419.0,7419.0,5
chr5-g1367,chr5,136700000,136800000,0.49718,"Myl10, Col26a1",2.0,"7419, 141456",141456.0,7419.0,74437.5,74437.5,5
chr5-g1368,chr5,136800000,136900000,0.48663,Col26a1,1.0,141456,141456.0,141456.0,141456.0,141456.0,5
chr5-g1369,chr5,136900000,137000000,0.5014099999999999,"Ift22, 4933404O12Rik, Fis1, Cldn15, Mir702, Plod3, Znhit1",7.0,"5095, 17964, 4158, 7977, 109, 9628, 5766",17964.0,109.0,7242.428571428572,5766.0,5
chr5-g1370,chr5,137000000,137100000,0.492,"Vgf, Ap1s1, Serpine1",3.0,"3057, 11111, 10767",11111.0,3057.0,8311.666666666666,10767.0,5
chr5-g1371,chr5,137100000,137200000,0.45001,"Trim56, Muc3",2.0,"4922, 31123",31123.0,4922.0,18022.5,18022.5,5
chr5-g1372,chr5,137200000,137300000,0.3344666666666667,"Ache, Mir8116, Ufsp1, Mir7036, Srrt",5.0,"6213, 97, 996, 65, 11971",11971.0,65.0,3868.4,996.0,5
chr5-g1373,chr5,137300000,137400000,0.5039499999999999,"Srrt, Trip6, Slc12a9, Ephb4, Zan",5.0,"11971, 4343, 22303, 24414, 98428",98428.0,4343.0,32291.8,22303.0,5
chr5-g1374,chr5,137400000,137500000,0.48998,"Zan, Epo",2.0,"98428, 2797",98428.0,2797.0,50612.5,50612.5,5
chr5-g1375,chr5,137500000,137600000,0.49997,"Gigyf1, Pop7, Mir6418, Gnb2, Tfr2, Actl6b, Mospd3",7.0,"9056, 991, 115, 5180, 18242, 16035, 4413",18242.0,115.0,7718.857142857143,5180.0,5
chr5-g1376,chr5,137600000,137700000,0.5008400000000001,"Mospd3, Pcolce, Fbxo24, Lrch4, Gm20605, Sap25, Irs3, Agfg2",8.0,"4413, 6298, 12574, 11977, 13774, 1430, 2683, 34273",34273.0,1430.0,10927.75,9137.5,5
chr5-g1377,chr5,137700000,137800000,0.48652,"Tsc22d4, Nyap1, Zcwpw1, Ppp1r35, Mepce",5.0,"13779, 10287, 35291, 1204, 4796",35291.0,1204.0,13071.4,10287.0,5
chr5-g1378,chr5,137800000,137900000,0.4542199999999999,"Zcwpw1, Pilra, Pilrb1, Pilrb2, Cyp3a13",5.0,"35291, 14327, 5903, 5930, 28687",35291.0,5903.0,18027.6,14327.0,5
chr5-g1379,chr5,137900000,138000000,0.42279,"Cyp3a13, Gjc3, Azgp1",3.0,"28687, 9226, 8712",28687.0,8712.0,15541.666666666666,9226.0,5
chr5-g1380,chr5,138000000,138100000,0.44331,"Smok3a, Smok3b, Smok3c, Zkscan1",4.0,"13384, 13410, 13345, 22739",22739.0,13345.0,15719.5,13397.0,5
chr5-g1381,chr5,138100000,138200000,0.45943,"Zkscan1, Zscan21, Zfp113, Ap4m1, Cops6, Mcm7, Mir25, Mir106b, Mir93, Mblac1, Cnpy4, Taf6",12.0,"22739, 17361, 16043, 6665, 2883, 7301, 84, 82, 88, 1308, 6360, 8830",22739.0,82.0,7478.666666666667,6512.5,5
chr5-g1382,chr5,138200000,138300000,0.4515899999999999,"Nxpe5, 6330418K02Rik, Lamtor4, Map11, Gal3st4, Gpc2, Stag3",7.0,"25972, 2617, 3914, 4395, 7890, 6278, 31885",31885.0,2617.0,11850.142857142857,6278.0,5
chr5-g1383,chr5,138300000,138400000,0.42563,"Stag3, Gm10874",2.0,"31885, 24569",31885.0,24569.0,28227.0,28227.0,5
chr5-g1384,chr5,138400000,138500000,0.3937699999999999,Zfp157,1.0,19219,19219.0,19219.0,19219.0,19219.0,5
chr5-g1385,chr5,138500000,138600000,0.39633,1700123K08Rik,1.0,2855,2855.0,2855.0,2855.0,2855.0,5
chr5-g1386,chr5,138600000,138700000,0.32783,"A430033K04Rik, Zfp68",2.0,"26047, 16092",26047.0,16092.0,21069.5,21069.5,5
chr5-g1387,chr5,138700000,138800000,0.4900799999999999,Fam20c,1.0,54983,54983.0,54983.0,54983.0,54983.0,5
chr5-g1388,chr5,138800000,138900000,0.49696,"Fam20c, Gm5294",2.0,"54983, 1540",54983.0,1540.0,28261.5,28261.5,5
chr5-g1389,chr5,138900000,139000000,0.5125500000000001,Pdgfa,1.0,18931,18931.0,18931.0,18931.0,18931.0,5
chr5-g1390,chr5,139000000,139100000,0.50062,Prkar1b,1.0,133400,133400.0,133400.0,133400.0,133400.0,5
chr5-g1391,chr5,139100000,139200000,0.49095,"Prkar1b, Dnaaf5",2.0,"133400, 36276",133400.0,36276.0,84838.0,84838.0,5
chr5-g1392,chr5,139200000,139300000,0.4981299999999999,"Sun1, Get4, Adap1",3.0,"49203, 16554, 53589",53589.0,16554.0,39782.0,49203.0,5
chr5-g1393,chr5,139300000,139400000,0.52869,"Adap1, Cox19, Cyp2w1, Mir339, 3110082I17Rik, Gpr146",6.0,"53589, 7345, 6985, 96, 100796, 18719",100796.0,96.0,31255.0,13032.0,5
chr5-g1394,chr5,139400000,139500000,0.50251,"3110082I17Rik, C130050O18Rik, Gper1, Zfand2a",4.0,"100796, 9706, 4622, 13276",100796.0,4622.0,32100.0,11491.0,5
chr5-g1395,chr5,139500000,139600000,0.50063,"4930500L23Rik, Uncx",2.0,"17589, 4281",17589.0,4281.0,10935.0,10935.0,5
chr5-g1396,chr5,139600000,139700000,0.51229,,,,,,,,5
chr5-g1397,chr5,139700000,139800000,0.5352699999999999,"Micall2, Mir7037, Ints1, Mafk",4.0,"29641, 65, 24397, 11117",29641.0,65.0,16305.0,17757.0,5
chr5-g1398,chr5,139800000,139900000,0.50483,"Mafk, Tmem184a, Psmg3",3.0,"11117, 9332, 3282",11117.0,3282.0,7910.333333333333,9332.0,5
chr5-g1399,chr5,139900000,140000000,0.5084500000000001,Elfn1,1.0,66782,66782.0,66782.0,66782.0,66782.0,5
chr5-g1400,chr5,140000000,140100000,0.51112,Mad1l1,1.0,312864,312864.0,312864.0,312864.0,312864.0,5
chr5-g1401,chr5,140100000,140200000,0.49711,Mad1l1,1.0,312864,312864.0,312864.0,312864.0,312864.0,5
chr5-g1402,chr5,140200000,140300000,0.4862,Mad1l1,1.0,312864,312864.0,312864.0,312864.0,312864.0,5
chr5-g1403,chr5,140300000,140400000,0.49204,"Mad1l1, Nudt1, Mrm2, Snx8",4.0,"312864, 16516, 4225, 49016",312864.0,4225.0,95655.25,32766.0,5
chr5-g1404,chr5,140400000,140500000,0.4887399999999999,"Eif3b, Mir7038",2.0,"24054, 71",24054.0,71.0,12062.5,12062.5,5
chr5-g1405,chr5,140500000,140600000,0.50804,"Chst12, Grifin",2.0,"19630, 1879",19630.0,1879.0,10754.5,10754.5,5
chr5-g1406,chr5,140600000,140700000,0.53518,"Lfng, Ttyh3, Iqce",3.0,"8205, 28455, 38874",38874.0,8205.0,25178.0,28455.0,5
chr5-g1407,chr5,140700000,140800000,0.50298,"Iqce, Brat1, Amz1, Gna12",4.0,"38874, 14368, 29186, 70488",70488.0,14368.0,38229.0,34030.0,5
chr5-g1408,chr5,140800000,140900000,0.47804,"Gna12, Card11",2.0,"70488, 127598",127598.0,70488.0,99043.0,99043.0,5
chr5-g1409,chr5,140900000,141000000,0.4726399999999999,Card11,1.0,127598,127598.0,127598.0,127598.0,127598.0,5
chr5-g1410,chr5,141000000,141100000,0.46794,Card11,1.0,127598,127598.0,127598.0,127598.0,127598.0,5
chr5-g1411,chr5,141100000,141200000,0.4542899999999999,,,,,,,,5
chr5-g1412,chr5,141200000,141300000,0.42506,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1413,chr5,141300000,141400000,0.41237,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1414,chr5,141400000,141500000,0.42072,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1415,chr5,141500000,141600000,0.4312,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1416,chr5,141600000,141700000,0.44206,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1417,chr5,141700000,141800000,0.45217,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1418,chr5,141800000,141900000,0.4583,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1419,chr5,141900000,142000000,0.46835,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1420,chr5,142000000,142100000,0.4691000000000001,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1421,chr5,142100000,142200000,0.48761,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1422,chr5,142200000,142300000,0.46725,Sdk1,1.0,972258,972258.0,972258.0,972258.0,972258.0,5
chr5-g1423,chr5,142300000,142400000,0.46973,,,,,,,,5
chr5-g1424,chr5,142400000,142500000,0.52726,"Foxk1, Ap5z1, Radil",3.0,"60519, 14785, 66260",66260.0,14785.0,47188.0,60519.0,5
chr5-g1425,chr5,142500000,142600000,0.4857,"Radil, Papolb, Mmd2",3.0,"66260, 2337, 45272",66260.0,2337.0,37956.333333333336,45272.0,5
chr5-g1426,chr5,142600000,142700000,0.4856999999999999,"Mmd2, Wipi2",2.0,"45272, 39787",45272.0,39787.0,42529.5,42529.5,5
chr5-g1427,chr5,142700000,142800000,0.5233099999999999,"Slc29a4, Tnrc18",2.0,"20390, 62873",62873.0,20390.0,41631.5,41631.5,5
chr5-g1428,chr5,142800000,142900000,0.50901,"Tnrc18, Fbxl18",2.0,"62873, 23450",62873.0,23450.0,43161.5,43161.5,5
chr5-g1429,chr5,142900000,143000000,0.5032800000000001,"Actb, Fscn1, Rnf216",3.0,"3640, 12835, 122128",122128.0,3640.0,46201.0,12835.0,5
chr5-g1430,chr5,143000000,143100000,0.43856,Rnf216,1.0,122128,122128.0,122128.0,122128.0,122128.0,5
chr5-g1431,chr5,143100000,143200000,0.46494,"Rnf216, Rbakdn, Rbak, Spdye4b",4.0,"122128, 973, 8590, 24052",122128.0,973.0,38935.75,16321.0,5
chr5-g1432,chr5,143200000,143300000,0.49961,"Spdye4b, Spdye4a, Zfp12, 4930448H16Rik, Zfp316, Zfp853",6.0,"24052, 10575, 13672, 7757, 20328, 6127",24052.0,6127.0,13751.833333333334,12123.5,5
chr5-g1433,chr5,143300000,143400000,0.5004500000000001,"E130309D02Rik, Zdhhc4, 0610040B10Rik, Grid2ip",4.0,"14289, 12750, 3397, 34450",34450.0,3397.0,16221.5,13519.5,5
chr5-g1434,chr5,143400000,143500000,0.4637699999999999,"Kdelr2, Daglb",2.0,"18085, 39950",39950.0,18085.0,29017.5,29017.5,5
chr5-g1435,chr5,143500000,143600000,0.4678799999999999,"Daglb, Rac1, Fam220a",3.0,"39950, 22551, 15812",39950.0,15812.0,26104.33333333333,22551.0,5
