,paint,chrom,prefix,gene,Atp,BC,Ccdc,Cd,Cyp,Eif,Fam,Gm,Gpr,Il,Krt,Krtap,Lrrc,Mir,Olfr,Ppp,Rab,Rnf,Rpl,Slc,Snord,Tmem,Trim,Usp,Vmn,Wdr,Zfp,Rhox,Skint,Dnah
351,368,chr4,"Epha,Gm","Epha7,Gm11917",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,369,chr4,,4930556G01Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,370,chr4,",Ankrd,Bach,Casp,Gabrr,Gja,Lyrm,Map,Mdn,Pm,Rragd,Ube","4933421O10Rik,Ankrd6,Bach2,Bach2os,Casp8ap2,Gabrr1,Gabrr2,Gja10,Lyrm2,Map3k7,Mdn1,Pm20d2,Rragd,Ube2j1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,371,chr4,"Akirin,Cnr,Mir,Orc,Pm,Pnrc,Rars,Rngtt,Slc,Spaca,Srsf","Akirin2,Cnr1,Mir8118,Orc3,Pm20d2,Pnrc1,Rars2,Rngtt,Slc35a1,Spaca1,Srsf12",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,372,chr4,"C,Cfap,Cga,Gm,Ifnk,Lingo,Mob,Platr,Slc,Smim,Zfp","C9orf72,Cfap206,Cga,Gm136,Ifnk,Lingo2,Mob3b,Platr9,Slc35a1,Smim8,Zfp292",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
356,373,chr4,"Gm,Lingo,Mir","Gm12371,Gm12374,Lingo2,Mir873a,Mir873b,Mir876",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,374,chr4,Gm,Gm12381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,375,chr4,",Aco,Aptx,Ddx,Ndufb,Smim,Tmem,Topors","1700009N14Rik,4930509K18Rik,4933428C19Rik,Aco1,Aptx,Ddx58,Ndufb6,Smim27,Tmem215,Topors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
359,376,chr4,",Aptx,Aqp,Arid,B,Bag,Ccl,Chmp,Cntfr,Dcaf,Dctn,Dnaic,Dnaja,Enho,Fam,Galt,Gm,Il,Kif,Mir,Myorg,Nfx,Nol,Nudt,Rpp,Sigmar,Smu,Spink,Ubap,Ube","1110017D15Rik,Aptx,Aqp3,Aqp7,Arid3c,B4galt1,Bag1,Ccl27a,Chmp5,Cntfr,Dcaf12,Dctn3,Dnaic1,Dnaja1,Enho,Fam219a,Fam219aos,Galt,Gm42274,Gm6297,Il11ra1,Kif24,Mir207,Mir3094,Mir5123,Myorg,Nfx1,Nol6,Nudt2,Rpp25l,Sigmar1,Smu1,Spink4,Ubap1,Ubap2,Ube2r2",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,377,chr4,",A,Arhgef,Atp,Car,Ccdc,Ccin,Cd,Clta,Creb,Dnajb,Fam,Fancg,Gba,Glipr,Gm,Gne,Hint,Hrct,Mir,Msmp,Npr,Olfr,Phf,Pigo,Reck,Rgp,Rmrp,Rnf,Rusc,Sit,Spaar,Spag,Stoml,Tesk,Tln,Tmem,Tpm,Unc,Vcp","1700022I11Rik,4930578G10Rik,A630077J23Rik,Arhgef39,Atp8b5,Car9,Ccdc107,Ccin,Cd72,Clta,Creb3,Dnajb5,Fam166b,Fam205a1,Fam205c,Fam214b,Fam221b,Fancg,Gba2,Glipr2,Gm12504,Gne,Hint2,Hrct1,Mir5106,Msmp,Npr2,Olfr155,Olfr156,Olfr157,Olfr159,Olfr29-ps1,Olfr70,Olfr71,Phf24,Pigo,Reck,Rgp1,Rmrp,Rnf38,Rusc2,Sit1,Spaar,Spag8,Stoml2,Tesk1,Tln1,Tmem8b,Tpm2,Unc13b,Vcp",1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
361,378,chr4,",Aldh,Dcaf,Exosc,Fbxo,Frmpd,Gm,Grhpr,Melk,Mir,Pax,Polr,Shb,Slc,Tomm,Trmt,Zbtb,Zcchc","5730488B01Rik,Aldh1b1,Dcaf10,Exosc3,Fbxo10,Frmpd1,Frmpd1os,Gm12408,Gm12409,Gm829,Grhpr,Melk,Mir5120,Pax5,Polr1e,Shb,Slc25a51,Tomm5,Trmt10b,Zbtb5,Zcchc7",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
362,379,chr4,"Aldh,Anks,Anp,Ccdc,Col,Coro,Foxe,Gabbr,Galnt,Gm,Hemgn,Igfbpl,Nans,Ncbp,Stra,Tbc,Tdrd,Tmod,Trim,Trmo,Tstd,Xpa","Aldh1b1,Anks6,Anp32b,Ccdc180,Col15a1,Coro2a,Foxe1,Gabbr2,Galnt12,Gm16731,Hemgn,Igfbpl1,Nans,Ncbp1,Stra6l,Tbc1d2,Tdrd7,Tmod1,Trim14,Trmo,Tstd2,Xpa",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,380,chr4,"Alg,Cavin,Col,Erp,Invs,Mir,Msantd,Nr,Sec,Stx,Tex,Tgfbr,Tmeff","Alg2,Cavin4,Col15a1,Erp44,Invs,Mir1958,Msantd3,Nr4a3,Sec61b,Stx17,Tex10,Tgfbr1,Tmeff1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,381,chr4,"Acnat,Aldob,Baat,Grin,Mrpl,Plppr,Ppp,Rnf,Tmem,Zfp","Acnat1,Acnat2,Aldob,Baat,Grin3a,Mrpl50,Plppr1,Ppp3r2,Rnf20,Tmem246,Zfp189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
365,382,chr4,Cylc,Cylc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,383,chr4,",AI,Abca,C,Nipsnap,Olfr,Smc,Toporsl","4930522O17Rik,4930552N02Rik,AI427809,Abca1,C630028M04Rik,Nipsnap3a,Nipsnap3b,Olfr270,Olfr272,Olfr273,Olfr275,Smc2,Smc2os,Toporsl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,384,chr4,"Fktn,Fsd,Slc,Tal,Tmem","Fktn,Fsd1l,Slc44a1,Tal2,Tmem38b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
368,385,chr4,"Gm,Klf,Rad,Zfp","Gm12505,Klf4,Rad23b,Zfp462",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,386,chr4,",Abitram,Actl,Ctnnal,Elp,Epb,Frrs,Gm,Mir,Pakap,Ptpn,Tmem","1700042G15Rik,Abitram,Actl7a,Actl7b,Ctnnal1,Elp1,Epb41l4b,Frrs1l,Gm12530,Mir32,Pakap,Ptpn3,Tmem245",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
370,387,chr4,"Akap,D,Dnajc,Ecpas,Gm,Gng,Lpar,Mir,Musk,Olfr,Pakap,Ptgr,Shoc,Svep,Txn,Txndc,Ugcg,Zkscan","Akap2,D630039A03Rik,Dnajc25,Ecpas,Gm12596,Gng10,Lpar1,Mir3095,Musk,Olfr267,Pakap,Ptgr1,Shoc1,Svep1,Txn1,Txndc8,Ugcg,Zkscan16",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,388,chr4,"E,Hsdl,Inip,Mup,Ptbp,Slc,Snx,Susd","E130308A19Rik,Hsdl2,Inip,Mup4,Mup6,Ptbp3,Slc46a2,Snx30,Susd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,389,chr4,",Alad,Ambp,Bspry,Cdc,Col,Fkbp,Hdhd,Kif,Mir,Mup,Pole,Prpf,Rgs,Rnf,Slc,Wdr,Zfp","4933430I17Rik,Alad,Ambp,Bspry,Cdc26,Col27a1,Fkbp15,Hdhd3,Kif12,Mir455,Mup20,Mup21,Mup3,Mup5,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Slc31a2,Wdr31,Zfp37,Zfp618",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
373,390,chr4,"Akna,Atp,Col,Gm,Orm,Tex,Tmem,Tnc,Tnfsf,Whrn","Akna,Atp6v1g1,Col27a1,Gm11213,Gm11217,Gm11482,Orm1,Orm2,Orm3,Tex48,Tmem268,Tnc,Tnfsf15,Tnfsf8,Whrn",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374,391,chr4,"Astn,Pappa,Trim","Astn2,Pappa,Trim32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375,392,chr4,"Astn,Tlr","Astn2,Tlr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,393,chr4,"Brinp,Gm","Brinp1,Gm12911",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,394,chr4,"Cdk,Megf","Cdk5rap2,Megf9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,395,chr4,"C,Tle","C630043F03Rik,Tle1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,396,chr4,",Aldoart,Gm,Rasef","2310002L09Rik,Aldoart1,Gm11240,Gm11487,Rasef",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,397,chr4,",Dmac,Frmd,Kdm","2310002L09Rik,Dmac1,Frmd3,Kdm4c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,398,chr4,Ptprd,Ptprd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,399,chr4,Ptprd,Ptprd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,400,chr4,A,A430085M09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,401,chr4,"Lurap,Mpdz,Tyrp","Lurap1l,Mpdz,Tyrp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,402,chr4,"Cer,Frem,Gm,Mir,Nfib,Zdhhc","Cer1,Frem1,Gm11264,Gm11266,Gm5860,Mir466h,Nfib,Zdhhc21",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,403,chr4,",Bnc,Ccdc,Frem,Gm,Psip,Snapc,Ttc","6030471H07Rik,Bnc2,Ccdc171,Frem1,Gm11413,Psip1,Snapc3,Ttc39b",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,404,chr4,"Bnc,Cntln,Sh","Bnc2,Cntln,Sh3gl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,405,chr4,"Acer,Adamtsl,Dennd,Haus,LOC,Plin,Rps,Rraga,Saxo,Scarna,Slc","Acer2,Adamtsl1,Dennd4c,Haus6,LOC101055843,Plin2,Rps6,Rraga,Saxo1,Saxo1os,Scarna8,Slc24a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,406,chr4,"C,Focad,Gm,Hacd,Ifna,Ifnab,Ifnb,Ifne,Klhl,LOC,Mir,Mllt","C87499,Focad,Gm13271,Gm13283,Gm13285,Gm13286,Gm13287,Gm13288,Gm13289,Gm13290,Hacd4,Ifna1,Ifna11,Ifna12,Ifna13,Ifna14,Ifna15,Ifna16,Ifna2,Ifna4,Ifna5,Ifna6,Ifna7,Ifna9,Ifnab,Ifnb1,Ifne,Klhl9,LOC106557447,Mir31,Mir491,Mllt3",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,407,chr4,"Cdkn,Dmrta,Gm,Mtap,Wincr,Zfp","Cdkn2a,Cdkn2b,Dmrta1,Gm12602,Gm12610,Gm12633,Mtap,Wincr1,Zfp352",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
391,408,chr4,"Elavl,Mir","Elavl2,Mir6402",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,409,chr4,"Izumo,Tusc","Izumo3,Tusc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,410,chr4,"Caap,Eqtn,Gm,Ift,Lrrc,Mir,Mysm,Plaa,Tek","Caap1,Eqtn,Gm12657,Ift74,Lrrc19,Mir872,Mysm1,Plaa,Tek",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,411,chr4,",Cyp,Fggy,Hook,Jun,Mysm","9530080O11Rik,Cyp2j11,Cyp2j12,Cyp2j13,Cyp2j8,Fggy,Hook1,Jun,Mysm1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,412,chr4,"Cyp,E,Gm,Nfia","Cyp2j5,Cyp2j6,Cyp2j8,Cyp2j9,E130114P18Rik,Gm12695,Nfia",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,413,chr4,"Angptl,Atg,Dock,Gm,I,Kank,L,Nfia,Patj,Tm,Usp","Angptl3,Atg4c,Dock7,Gm35073,I0C0044D17Rik,Kank4,Kank4os,L1td1,Nfia,Patj,Tm2d1,Usp1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,414,chr4,"Alg,Cachd,Efcab,Foxd,Itgb,Pgm,Ror,Ube","Alg6,Cachd1,Efcab7,Foxd3,Itgb3bp,Pgm2,Ror1,Ube2u",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,415,chr4,",Ak,B,C,Cachd,Dnajc,E,Gm,Jak,Lepr,Leprot,Mir,Pde,Raver","0610043K17Rik,Ak4,B020004J07Rik,C130073F10Rik,Cachd1,Dnajc6,E130102H24Rik,Gm12789,Gm12794,Jak1,Lepr,Leprot,Mir101a,Pde4b,Raver2",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,416,chr4,",BB,Dab,Gm,Insl,Mier,Oma,Pde,Sgip,Slc,Tctex,Wdr","4921539E11Rik,4930456L15Rik,BB031773,Dab1,Gm12709,Gm12718,Insl5,Mier1,Oma1,Pde4b,Sgip1,Slc35d1,Tctex1d1,Wdr78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
400,417,chr4,"C,Dab,Fyb,Plpp,Prkaa","C8a,C8b,Dab1,Fyb2,Plpp3,Prkaa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,418,chr4,"Acot,Bsnd,Dhcr,Fam,Gm,Lexm,Mroh,Pars,Pcsk,Ssbp,Tmem,Ttc,Usp","Acot11,Bsnd,Dhcr24,Fam151a,Gm12724,Lexm,Mroh7,Pars2,Pcsk9,Ssbp3,Tmem61,Ttc22,Ttc4,Usp24",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
402,419,chr4,",Cdcp,Coa,Cpt,Cyb,Czib,Dio,Dmrtb,Echdc,Glis,Gpx,Hspb,Ldlrad,Lrp,Lrrc,Magoh,Mir,Mrpl,Ndc,Podn,Scp,Shisal,Slc,Ssbp,Tceanc,Tmem,Tut,Yipf,Zyg","4930407G08Rik,Cdcp2,Coa7,Cpt2,Cyb5rl,Czib,Dio1,Dmrtb1,Echdc2,Glis1,Gpx7,Hspb11,Ldlrad1,Lrp8,Lrp8os2,Lrrc42,Magoh,Mir6397,Mrpl37,Ndc1,Podn,Scp2,Shisal2a,Slc1a7,Ssbp3,Tceanc2,Tmem59,Tut4,Yipf1,Zyg11a,Zyg11b",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
403,420,chr4,",Btf,Calr,Cc,Cdkn,Dmrta,Eps,Faf,Kti,Mir,Nrd,Orc,Osbpl,Prpf,Rab,Rnf,Ttc,Tut,Txndc,Zfyve","4930522H14Rik,8030443G20Rik,Btf3l4,Calr4,Cc2d1b,Cdkn2c,Dmrta2,Eps15,Faf1,Kti12,Mir761,Nrd1,Orc1,Osbpl9,Prpf38a,Rab3b,Rnf11,Ttc39a,Ttc39aos1,Tut4,Txndc12,Zfyve9",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
404,421,chr4,"Agbl,Bend,Elavl","Agbl4,Bend5,Elavl4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,422,chr4,"Agbl,Skint,Slc,Spata","Agbl4,Skint1,Skint10,Skint2,Skint3,Skint4,Skint6,Skint7,Skint8,Skint9,Slc5a9,Spata6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
406,423,chr4,"Skint,Trabd","Skint11,Skint5,Skint6,Trabd2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,424,chr4,",Atpaf,Cmpk,Cyp,Dmbx,Efcab,Faah,Foxd,Foxe,Gm,Kncn,Mknk,Mob,Pdzk,Stil,Tal,Tex,Trabd","6430628N08Rik,Atpaf1,Cmpk1,Cyp4a10,Cyp4a12a,Cyp4a12b,Cyp4a14,Cyp4a29,Cyp4a30b,Cyp4a31,Cyp4a32,Cyp4b1,Cyp4b1-ps2,Cyp4x1,Cyp4x1os,Dmbx1,Efcab14,Faah,Foxd2,Foxd2os,Foxe3,Gm12830,Kncn,Mknk1,Mob3c,Pdzk1ip1,Stil,Tal1,Tex38,Trabd2b",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,425,chr4,",AV,Akr,Armh,Btbd,C,Ccdc,Eif,Faah,Gpbp,Hectd,Hpdl,Ipp,Kif,Lrrc,Lurap,Mast,Mmachc,Mutyh,Nasp,Nsun,Pik,Plk,Pomgnt,Prdx,Ptch,Rad,Rnf,Rps,Snord,Tctex,Tesk,Tmem,Toe,Tspan,Uqcrh,Urod,Zswim","1700042G07Rik,2510003B16Rik,AV051173,Akr1a1,Armh1,Btbd19,C530005A16Rik,Ccdc163,Ccdc17,Eif2b3,Faah,Gpbp1l1,Hectd3,Hpdl,Ipp,Kif2c,Lrrc41,Lurap1,Mast2,Mmachc,Mutyh,Nasp,Nsun4,Pik3r3,Plk3,Pomgnt1,Prdx1,Ptch2,Rad54l,Rnf220,Rps8,Snord38a,Snord55,Tctex1d4,Tesk2,Tmem53,Tmem69,Toe1,Tspan1,Uqcrh,Urod,Zswim5",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
409,426,chr4,",Artn,Atp,B,Ccdc,Cdc,Cfap,D,Dmap,Dph,Ebna,Elovl,Eri,Gm,Hyi,Ipo,Kdm,Klf,Lao,Med,Mir,Mpl,Olfr,Ptprf,Slc,St,Szt,Tie,Tmem","2610528J11Rik,Artn,Atp6v0b,B4galt2,Ccdc24,Cdc20,Cfap57,D4Ertd617e,Dmap1,Dph2,Ebna1bp2,Elovl1,Eri3,Gm12863,Gm34746,Hyi,Ipo13,Kdm4a,Klf17,Lao1,Med8,Mir7226,Mpl,Olfr1328,Olfr1329,Olfr1330,Olfr1331,Olfr1333,Olfr1335,Olfr1337,Olfr1338,Olfr1339,Olfr1340,Olfr1341,Olfr1342,Olfr62,Ptprf,Slc6a9,St3gal3,Szt2,Tie1,Tmem125",1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
410,427,chr4,"AU,Ccdc,Cldn,Edn,Ermap,Foxj,Foxo,Frg,Gm,Guca,Hivep,P,Ppcs,Ppih,Rimkla,Scmh,Slc,Svbp,Tmem,Ybx,Zfp,Zmynd","AU022252,Ccdc30,Cldn19,Edn2,Ermap,Foxj3,Foxo6,Frg2f1,Gm12866,Guca2a,Guca2b,Hivep3,P3h1,Ppcs,Ppih,Rimkla,Scmh1,Slc2a1,Svbp,Tmem269,Ybx1,Zfp691,Zmynd12",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
411,428,chr4,"Cited,Col,Ctps,Exo,Gm,Kcnq,Mir,Nfyc,Rims,Rlf,Scmh,Slfnl,Smap,Tmco,Zfp,Zmpste","Cited4,Col9a2,Ctps,Exo5,Gm12886,Gm12887,Gm12888,Gm8439,Kcnq4,Mir30c-1,Mir30e,Mir30f,Mir7015,Nfyc,Rims3,Rlf,Scmh1,Slfnl1,Smap2,Tmco2,Zfp69,Zmpste24",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
412,429,chr4,",Bmp,Cap,D,Heyl,Hpcal,Macf,Mfsd,Mycl,Nt,Oxct,Pabpc,Ppie,Ppt,Trit","9530002B09Rik,Bmp8a,Bmp8b,Cap1,D830031N03Rik,Heyl,Hpcal4,Macf1,Mfsd2a,Mycl,Nt5c1a,Oxct2a,Oxct2b,Pabpc4,Ppie,Ppt1,Trit1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,430,chr4,",Akirin,Cdca,Epha,Fhl,Gm,Gnl,Inpp,Macf,Maneal,Mir,Mtf,Mycbp,Ndufs,Pou,Rhbdl,Rragc,Rspo,Sf,Utp,Yrdc","1110065P20Rik,1700057H15Rik,1700125G02Rik,4933407E24Rik,9930104L06Rik,Akirin1,Cdca8,Epha10,Fhl3,Gm12915,Gm12925,Gnl2,Inpp5b,Macf1,Maneal,Mir6398,Mir697,Mir698,Mtf1,Mycbp,Ndufs5,Ndufs5-ps,Pou3f1,Rhbdl2,Rragc,Rspo1,Sf3a3,Utp11,Yrdc",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,431,chr4,",Adprhl,Ago,Col,Csf,Dnali,Eva,Gnl,Grik,Lsm,Map,Meaf,Mir,Mrps,Oscp,Sh,Snip,Stk,Tekt,Thrap,Trappc,Zc","2610028E06Rik,Adprhl2,Ago1,Ago3,Ago4,Col8a2,Csf3r,Dnali1,Eva1b,Gnl2,Grik3,Lsm10,Map7d1,Meaf6,Mir692-2,Mir692-3,Mrps15,Oscp1,Sh3d21,Snip1,Stk40,Tekt2,Thrap3,Trappc3,Zc3h12a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,432,chr4,",AU,CK,Clspn,Csmd,Dlgap,Gja,Gjb,Mir,Ncdn,Psmb,Sfpq,Smim,Tfap,Tmem,Zmym","5730409E04Rik,AU040320,CK137956,Clspn,Csmd2,Dlgap3,Gja4,Gjb3,Gjb4,Gjb5,Mir7119,Ncdn,Psmb2,Sfpq,Smim12,Tfap2e,Tmem35b,Zmym1,Zmym4,Zmym6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,433,chr4,"A,Ak,Azin,Bsdc,C,Csmd,Fam,Fndc,Hdac,Hmgb,Hpca,Lck,Marcksl,Phc,Rbbp,Rnf,S,Sync,Tlr,Tmem,Trim,Tssk,Yars,Zbtb,Zfp,Zscan","A3galt2,Ak2,Azin2,Bsdc1,C330020E22Rik,C77080,Csmd2,Csmd2os,Fam229a,Fndc5,Hdac1,Hmgb4,Hmgb4os,Hpca,Lck,Marcksl1,Phc2,Rbbp4,Rnf19b,S100pbp,Sync,Tlr12,Tmem54,Trim62,Tssk3,Yars,Zbtb8a,Zbtb8b,Zbtb8os,Zfp362,Zscan20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
417,434,chr4,",A,Adgrb,Ccdc,Col,Dcdc,E,Eif,Fabp,Fam,Hcrtr,Iqcc,Khdrbs,Kpna,Laptm,Lck,Ldc,Matn,Mir,Nkain,Pef,Ptp,Pum,Sdc,Serinc,Snord,Snrnp,Tinagl,Tmem,Txlna,Zcchc","1700003M07Rik,A930031H19Rik,Adgrb2,Ccdc28b,Col16a1,Dcdc2b,E330017L17Rik,Eif3i,Fabp3,Fam167b,Hcrtr1,Iqcc,Khdrbs1,Kpna6,Laptm5,Lck,Ldc1,Matn1,Mir7016,Mir8119,Nkain1,Pef1,Ptp4a2,Pum1,Sdc3,Serinc2,Snord85,Snrnp40,Tinagl1,Tmem234,Tmem39b,Txlna,Zcchc17",0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
418,435,chr4,"Atpif,Dnajc,Epb,Eya,Gm,Gmeb,Mecr,Med,Oprd,Phactr,Ptafr,Ptpru,Rab,Rcc,Rnu,Rps,Sesn,Snhg,Snora,Snord,Srsf,Taf,Tmem,Trnau,Ythdf","Atpif1,Dnajc8,Epb41,Eya3,Gm12992,Gmeb1,Mecr,Med18,Oprd1,Phactr4,Ptafr,Ptpru,Rab42,Rcc1,Rnu11,Rps15a-ps4,Sesn2,Snhg12,Snhg3,Snora16a,Snora44,Snora61,Snord99,Srsf4,Taf12,Tmem200b,Trnau1ap,Ythdf2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
