200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass
chr6-g125,chr6,25000000,25200000,0.38381,,,,,,,,6,0,0,0,0
chr6-g126,chr6,25200000,25400000,0.3717,,,,,,,,6,0,0,0,0
chr6-g127,chr6,25400000,25600000,0.380135,,,,,,,,6,0,0,0,0
chr6-g128,chr6,25600000,25800000,0.382715,"Gpr37, Pot1a",2.0,"21458, 65277",65277.0,21458.0,43367.5,43367.5,6,0,0,0,0
chr6-g129,chr6,25800000,26000000,0.368095,"Pot1a, Gm20756",2.0,"65277, 45802",65277.0,45802.0,55539.5,55539.5,6,0,0,0,0
chr6-g130,chr6,26000000,26200000,0.3736,,,,,,,,6,0,0,0,0
chr6-g131,chr6,26200000,26400000,0.36696,,,,,,,,6,0,0,0,0
chr6-g132,chr6,26400000,26600000,0.3639099999999999,,,,,,,,6,0,0,0,0
chr6-g133,chr6,26600000,26800000,0.364075,,,,,,,,6,0,0,0,0
chr6-g134,chr6,26800000,27000000,0.370145,,,,,,,,6,0,0,0,0
chr6-g135,chr6,27000000,27200000,0.3784,,,,,,,,6,0,0,0,0
chr6-g136,chr6,27200000,27400000,0.36721,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0
chr6-g137,chr6,27400000,27600000,0.3766,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0
chr6-g138,chr6,27600000,27800000,0.381315,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0
chr6-g139,chr6,27800000,28000000,0.3881349999999999,"Grm8, Mir592",2.0,"860026, 96",860026.0,96.0,430061.0,430061.0,6,0,0,0,0
chr6-g140,chr6,28000000,28200000,0.411095,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0
chr6-g141,chr6,28200000,28400000,0.404055,Zfp800,1.0,158075,158075.0,158075.0,158075.0,158075.0,6,0,0,0,0
chr6-g142,chr6,28400000,28600000,0.434245,"Arf5, Gcc1, Fscn3, Pax4, Snd1",5.0,"2999, 5122, 10722, 7007, 408485",408485.0,2999.0,86867.0,7007.0,6,0,0,0,0
chr6-g143,chr6,28600000,28800000,0.4196799999999999,Snd1,1.0,408485,408485.0,408485.0,408485.0,408485.0,6,0,0,0,0
chr6-g144,chr6,28800000,29000000,0.47505,"Snd1, Lrrc4",2.0,"408485, 3622",408485.0,3622.0,206053.5,206053.5,6,0,0,0,0
chr6-g145,chr6,29000000,29200000,0.4631749999999999,"Mir129-1, Lep, Rbm28, Prrt4",4.0,"73, 13656, 41152, 10355",41152.0,73.0,16309.0,12005.5,6,0,0,0,0
chr6-g146,chr6,29200000,29400000,0.45485,"Impdh1, Hilpda, Fam71f2, Fam71f1, Calu, Ccdc136, Opn1sw",7.0,"15928, 2962, 9540, 16883, 28570, 28070, 3843",28570.0,2962.0,15113.714285714286,15928.0,6,0,0,0,0
chr6-g147,chr6,29400000,29600000,0.4753699999999999,"Ccdc136, Flnc, Atp6v1fnb, Atp6v1f, Kcp, Irf5, Tnpo3",7.0,"28070, 28634, 1993, 2727, 25917, 8039, 69023",69023.0,1993.0,23486.14285714286,25917.0,6,0,0,0,0
chr6-g148,chr6,29600000,29800000,0.446635,"Tnpo3, Tspan33, Smo, Ahcyl2",4.0,"69023, 24345, 25870, 143868",143868.0,24345.0,65776.5,47446.5,6,0,0,0,0
chr6-g149,chr6,29800000,30000000,0.425675,"Ahcyl2, Strip2, Smkr-ps",3.0,"143868, 42668, 8203",143868.0,8203.0,64913.0,42668.0,6,0,0,0,0
chr6-g150,chr6,30000000,30200000,0.45729,"Nrf1, Mir96, Mir183, Mir182, Mirc35hg, BB283400",6.0,"105471, 106, 70, 75, 4191, 1418",105471.0,70.0,18555.166666666668,762.0,6,0,0,0,0
chr6-g151,chr6,30200000,30400000,0.4461249999999999,"Ube2h, Zc3hc1",2.0,"93250, 24637",93250.0,24637.0,58943.5,58943.5,6,0,0,0,0
chr6-g152,chr6,30400000,30600000,0.437345,"Klhdc10, 1700012C14Rik, Tmem209, Ssmem1, Cpa2, Cpa4",6.0,"53320, 2329, 28551, 7968, 22832, 24049",53320.0,2329.0,23174.83333333333,23440.5,6,0,0,0,0
chr6-g153,chr6,30600000,30775000,0.393022857142857,"Cpa5, Cpa1, Cep41, Mest, Mir335, Copg2",6.0,"20736, 6144, 40293, 10414, 98, 149241",149241.0,98.0,37821.0,15575.0,6,0,0,0,0
chr6-g154,chr6,30800000,31000000,0.400645,"Copg2, Tsga13, Klf14",3.0,"149241, 18593, 2970",149241.0,2970.0,56934.66666666666,18593.0,6,0,0,0,0
chr6-g155,chr6,31000000,31200000,0.459135,"Mir29a, Mir29b-1, Lncpint",3.0,"88, 71, 124912",124912.0,71.0,41690.333333333336,88.0,6,0,0,0,0
chr6-g156,chr6,31200000,31400000,0.44057,"Lncpint, 2210408F21Rik, Mkln1os, Mkln1",4.0,"124912, 117044, 31889, 110650",124912.0,31889.0,96123.75,113847.0,6,0,0,0,0
chr6-g157,chr6,31400000,31600000,0.423205,"Mkln1, Podxl, Gm6117",3.0,"110650, 44445, 1639",110650.0,1639.0,52244.66666666666,44445.0,6,0,0,0,0
chr6-g158,chr6,31600000,31800000,0.44526,Gm13848,1.0,3912,3912.0,3912.0,3912.0,3912.0,6,0,0,0,0
chr6-g159,chr6,31800000,32000000,0.4499149999999999,,,,,,,,6,0,0,0,0
chr6-g160,chr6,32000000,32200000,0.4445749999999999,"1700012A03Rik, Plxna4",2.0,"8775, 443636",443636.0,8775.0,226205.5,226205.5,6,0,0,0,0
chr6-g161,chr6,32200000,32400000,0.45092,Plxna4,1.0,443636,443636.0,443636.0,443636.0,443636.0,6,0,0,0,0
chr6-g162,chr6,32400000,32600000,0.4550599999999999,"Plxna4, Plxna4os1",2.0,"443636, 4436",443636.0,4436.0,224036.0,224036.0,6,0,0,0,0
chr6-g163,chr6,32600000,32800000,0.43552,Chchd3,1.0,268054,268054.0,268054.0,268054.0,268054.0,6,0,0,0,0
chr6-g164,chr6,32800000,33000000,0.40712,Chchd3,1.0,268054,268054.0,268054.0,268054.0,268054.0,6,0,0,0,0
chr6-g165,chr6,33000000,33200000,0.420945,Chchd3,1.0,268054,268054.0,268054.0,268054.0,268054.0,6,0,0,0,0
chr6-g166,chr6,33200000,33400000,0.396905,Exoc4,1.0,724851,724851.0,724851.0,724851.0,724851.0,6,0,0,0,0
chr6-g167,chr6,33400000,33600000,0.38348,Exoc4,1.0,724851,724851.0,724851.0,724851.0,724851.0,6,0,0,0,0
chr6-g168,chr6,33600000,33800000,0.400315,Exoc4,1.0,724851,724851.0,724851.0,724851.0,724851.0,6,0,0,0,0
chr6-g169,chr6,33800000,34000000,0.4205799999999999,Exoc4,1.0,724851,724851.0,724851.0,724851.0,724851.0,6,0,0,0,0
chr6-g170,chr6,34000000,34200000,0.44157,"Lrguk, Slc35b4",2.0,"104587, 21176",104587.0,21176.0,62881.5,62881.5,6,0,0,0,0
chr6-g172,chr6,34400000,34600000,0.43027,"Akr1b7, Bpgm, Cald1",3.0,"10776, 28781, 176966",176966.0,10776.0,72174.33333333333,28781.0,6,0,0,0,0
chr6-g173,chr6,34600000,34800000,0.425665,"Cald1, Agbl3",2.0,"176966, 5279",176966.0,5279.0,91122.5,91122.5,6,0,0,0,0
chr6-g174,chr6,34800000,35000000,0.4519449999999999,"Tmem140, Cyren, Wdr91, Stra8, Slc23a4",5.0,"11801, 6295, 30406, 18397, 32705",32705.0,6295.0,19920.8,18397.0,6,0,0,0,0
chr6-g175,chr6,35000000,35200000,0.406425,"Cnot4, Nup205",2.0,"91031, 69983",91031.0,69983.0,80507.0,80507.0,6,0,0,0,0
chr6-g176,chr6,35200000,35400000,0.448355,"Nup205, 1810058I24Rik, Slc13a4, Fam180a, 1700065J11Rik",5.0,"69983, 9361, 40174, 13398, 5984",69983.0,5984.0,27780.0,13398.0,6,0,0,0,0
chr6-g177,chr6,35400000,35600000,0.41193,Mtpn,1.0,31065,31065.0,31065.0,31065.0,31065.0,6,0,0,0,0
chr6-g178,chr6,35600000,35800000,0.403805,,,,,,,,6,0,0,0,0
chr6-g179,chr6,35800000,36000000,0.396325,,,,,,,,6,0,0,0,0
chr6-g180,chr6,36000000,36200000,0.3846599999999999,,,,,,,,6,0,0,0,0
chr6-g181,chr6,36200000,36400000,0.386965,"9330158H04Rik, Chrm2",2.0,"55097, 136691",136691.0,55097.0,95894.0,95894.0,6,0,0,0,0
chr6-g182,chr6,36400000,36600000,0.38659,"Chrm2, Mir490",2.0,"136691, 84",136691.0,84.0,68387.5,68387.5,6,0,1,0,0
chr6-g183,chr6,36600000,36800000,0.39053,Ptn,1.0,95251,95251.0,95251.0,95251.0,95251.0,6,0,0,0,0
chr6-g184,chr6,36800000,37000000,0.4097349999999999,"Ptn, Dgki",2.0,"95251, 462595",462595.0,95251.0,278923.0,278923.0,6,0,0,0,0
chr6-g185,chr6,37000000,37200000,0.4245799999999999,Dgki,1.0,462595,462595.0,462595.0,462595.0,462595.0,6,0,1,0,0
chr6-g186,chr6,37200000,37400000,0.44701,"Dgki, Creb3l2",2.0,"462595, 111128",462595.0,111128.0,286861.5,286861.5,6,0,1,0,0
chr6-g187,chr6,37400000,37600000,0.42704,"Creb3l2, Akr1d1",2.0,"111128, 38643",111128.0,38643.0,74885.5,74885.5,6,0,1,0,0
chr6-g188,chr6,37600000,37800000,0.4209249999999999,,,,,,,,6,0,1,0,0
chr6-g189,chr6,37800000,38000000,0.4103199999999999,"Trim24, Svopl",2.0,"97635, 63258",97635.0,63258.0,80446.5,80446.5,6,0,0,0,0
chr6-g190,chr6,38000000,38200000,0.45829,"Svopl, Atp6v0a4, Tmem213, D630045J12Rik",4.0,"63258, 76104, 6454, 130966",130966.0,6454.0,69195.5,69681.0,6,0,0,0,0
chr6-g191,chr6,38200000,38400000,0.451075,"D630045J12Rik, Zc3hav1l, Zc3hav1, Ttc26",4.0,"130966, 11866, 49318, 46124",130966.0,11866.0,59568.5,47721.0,6,0,0,0,0
chr6-g192,chr6,38400000,38600000,0.4028499999999999,"Ttc26, Ubn2, Mir7670, Fmc1, Luc7l2",5.0,"46124, 78839, 69, 4589, 58137",78839.0,69.0,37551.6,46124.0,6,0,0,0,0
chr6-g193,chr6,38600000,38800000,0.453055,"Luc7l2, Klrg2, Clec2l, Hipk2",4.0,"58137, 10580, 17797, 178351",178351.0,10580.0,66216.25,37967.0,6,0,0,0,0
chr6-g194,chr6,38800000,39000000,0.448265,"Hipk2, Tbxas1",2.0,"178351, 165594",178351.0,165594.0,171972.5,171972.5,6,0,0,0,0
chr6-g195,chr6,39000000,39200000,0.4322899999999999,"Tbxas1, 1700025N23Rik, Parp12, 4930599N23Rik, Kdm7a",5.0,"165594, 3708, 31938, 29840, 70154",165594.0,3708.0,60246.8,31938.0,6,0,1,0,0
chr6-g196,chr6,39200000,39400000,0.4577599999999999,"Kdm7a, Slc37a3, Rab19, Mkrn1",4.0,"70154, 42937, 9027, 22549",70154.0,9027.0,36166.75,32743.0,6,0,0,0,0
chr6-g197,chr6,39400000,39600000,0.464055,"Mkrn1, Gm10244, Dennd2a, Adck2, Ndufb2",5.0,"22549, 917, 95457, 14894, 7279",95457.0,917.0,28219.2,14894.0,6,0,0,0,0
chr6-g198,chr6,39600000,39800000,0.401155,Braf,1.0,122227,122227.0,122227.0,122227.0,122227.0,6,0,0,0,0
chr6-g199,chr6,39800000,40000000,0.4331699999999999,"Mrps33, Tmem178b",2.0,"9130, 383713",383713.0,9130.0,196421.5,196421.5,6,0,0,0,0
chr6-g200,chr6,40000000,40200000,0.43082,Tmem178b,1.0,383713,383713.0,383713.0,383713.0,383713.0,6,0,0,0,0
chr6-g201,chr6,40200000,40400000,0.42215,"Tmem178b, Agk",2.0,"383713, 71285",383713.0,71285.0,227499.0,227499.0,6,0,0,0,0
chr6-g202,chr6,40400000,40600000,0.410715,"E330009J07Rik, Wee2, Ssbp1, Tas2r108, Tas2r137, Prss37, Olfr461, Olfr460, Clec5a",9.0,"34761, 23953, 10409, 894, 1002, 4685, 942, 945, 10908",34761.0,894.0,9833.222222222224,4685.0,6,0,0,0,0
chr6-g203,chr6,40600000,40800000,0.3976499999999999,"Tas2r138, Mgam",2.0,"996, 140292",140292.0,996.0,70644.0,70644.0,6,0,0,0,0
chr6-g204,chr6,40800000,41000000,0.389345,"Moxd2, Prss58, 1700074P13Rik, 1810009J06Rik, Gm2663",5.0,"8701, 5126, 20121, 3656, 3658",20121.0,3656.0,8252.4,5126.0,6,0,0,0,0
chr6-g205,chr6,41000000,41200000,0.395985,2210010C04Rik,1.0,5242,5242.0,5242.0,5242.0,5242.0,6,0,0,0,0
chr6-g206,chr6,41200000,41400000,0.39275,"Try4, Try5, Try10, Prss3, Gm5771",5.0,"3262, 3479, 3840, 3855, 4901",4901.0,3262.0,3867.4,3840.0,6,0,0,0,1
chr6-g207,chr6,41400000,41600000,0.401865,"Gm10334, Prss1, Prss2",3.0,"3884, 4857, 3304",4857.0,3304.0,4015.0,3884.0,6,0,0,0,0
chr6-g208,chr6,41600000,41800000,0.409775,"Ephb6, Trpv6, Trpv5, Llcfc1, Kel, Olfr459",6.0,"15026, 15787, 27954, 1287, 17996, 945",27954.0,945.0,13165.833333333334,15406.5,6,0,0,0,0
chr6-g209,chr6,41800000,42000000,0.390985,"Pip, Sval2, Sval1, Sval3",4.0,"4517, 4107, 4471, 4951",4951.0,4107.0,4511.5,4494.0,6,0,0,0,0
chr6-g210,chr6,42000000,42200000,0.400485,"Sva, Tas2r139",2.0,"4458, 960",4458.0,960.0,2709.0,2709.0,6,0,0,0,0
chr6-g211,chr6,42200000,42400000,0.441255,"Tas2r144, Gstk1, Casp2, Tmem139, Clcn1, Fam131b, Zyx, 2010310C07Rik, Epha1",9.0,"960, 4507, 17524, 2586, 29080, 9336, 8735, 9888, 14782",29080.0,960.0,10822.0,9336.0,6,0,0,0,0
chr6-g212,chr6,42400000,42600000,0.4006849999999999,"Tas2r135, Tas2r143, Tas2r126, Olfr457, Olfr458, Olfr456, Olfr455, Tcaf3",8.0,"966, 882, 927, 942, 942, 1052, 954, 10160",10160.0,882.0,2103.125,948.0,6,0,1,0,0
chr6-g213,chr6,42600000,42800000,0.40278,"Tcaf2, Tcaf1, Olfr453, Olfr38, Olfr452",5.0,"21999, 42114, 954, 954, 954",42114.0,954.0,13395.0,954.0,6,0,0,0,1
chr6-g214,chr6,42800000,43000000,0.3867900000000001,"Olfr450, Olfr449, Olfr448, Olfr447, Olfr446, Olfr444",6.0,"933, 4467, 933, 933, 927, 933",4467.0,927.0,1521.0,933.0,6,0,0,0,0
chr6-g215,chr6,43000000,43200000,0.394855,"Olfr441, Olfr437, Olfr237, Olfr13, 1700024N05Rik",5.0,"933, 933, 933, 933, 12405",12405.0,933.0,3227.4,933.0,6,0,0,0,1
chr6-g216,chr6,43200000,43400000,0.407975,"Olfr434, Olfr435, Olfr47, Arhgef5, Nobox, Tpk1",6.0,"966, 942, 966, 23677, 5881, 321278",321278.0,942.0,58951.66666666666,3423.5,6,0,0,0,0
chr6-g217,chr6,43400000,43600000,0.382285,"Tpk1, 9430018G01Rik",2.0,"321278, 31890",321278.0,31890.0,176584.0,176584.0,6,0,0,0,0
chr6-g218,chr6,43600000,43800000,0.39648,Tpk1,1.0,321278,321278.0,321278.0,321278.0,321278.0,6,0,0,0,0
chr6-g219,chr6,43800000,44000000,0.39604,,,,,,,,6,0,0,0,0
chr6-g220,chr6,44000000,44200000,0.37865,,,,,,,,6,0,0,0,0
chr6-g221,chr6,44200000,44400000,0.36462,,,,,,,,6,0,0,0,0
chr6-g222,chr6,44400000,44600000,0.368425,,,,,,,,6,0,0,0,0
chr6-g223,chr6,44600000,44800000,0.372275,,,,,,,,6,0,0,0,0
chr6-g224,chr6,44800000,45000000,0.368255,,,,,,,,6,0,0,0,0
chr6-g225,chr6,45000000,45200000,0.35372,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g226,chr6,45200000,45400000,0.35623,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,1
chr6-g227,chr6,45400000,45600000,0.3651,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,1
chr6-g228,chr6,45600000,45800000,0.3636049999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g229,chr6,45800000,46000000,0.369925,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g230,chr6,46000000,46200000,0.37425,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g231,chr6,46200000,46400000,0.380885,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g232,chr6,46400000,46600000,0.38294,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g233,chr6,46600000,46800000,0.3842399999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g234,chr6,46800000,47000000,0.39079,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g235,chr6,47000000,47200000,0.41344,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,1
chr6-g236,chr6,47200000,47400000,0.4174000000000001,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0
chr6-g237,chr6,47400000,47600000,0.4017900000000001,"Cul1, Ezh2",2.0,"71388, 64757",71388.0,64757.0,68072.5,68072.5,6,0,0,0,0
chr6-g238,chr6,47600000,47800000,0.4151828571428572,"Rn4.5s, Pdia4",2.0,"174, 17372",17372.0,174.0,8773.0,8773.0,6,0,0,0,0
chr6-g239,chr6,47800000,48000000,0.4466949999999999,"Pdia4, Mir704, Zfp786, Zfp398, Zfp282, Zfp212, Zfp783, Zfp956",8.0,"17372, 77, 11240, 32597, 30930, 12070, 11375, 11910",32597.0,77.0,15946.375,11990.0,6,0,0,0,1
chr6-g240,chr6,48000000,48200000,0.447725,"Zfp777, Zfp746, Gm16630",3.0,"23927, 24199, 264503",264503.0,23927.0,104209.66666666669,24199.0,6,0,0,0,0
chr6-g241,chr6,48200000,48400000,0.43037,"Gm16630, Krba1",2.0,"264503, 24270",264503.0,24270.0,144386.5,144386.5,6,0,0,0,0
chr6-g242,chr6,48400000,48600000,0.498545,"Krba1, Sspo, Zfp467, Zfp862-ps, Atp6v0e2, 1700026J14Rik, Lrrc61, Rarres2, Gm5111, Repin1",10.0,"24270, 53088, 9213, 30494, 4232, 893, 15924, 3107, 1140, 5200",53088.0,893.0,14756.1,7206.5,6,0,0,0,0
chr6-g243,chr6,48600000,48800000,0.450825,"Zfp775, Gimap8, AI854703, Gimap9, Gimap4, Gimap7, Gimap6, Gimap5, Gimap1, Gimap3",10.0,"10048, 13515, 5522, 2570, 7485, 6016, 6662, 8004, 4749, 6388",13515.0,2570.0,7095.9,6525.0,6,0,0,0,1
chr6-g244,chr6,48800000,49000000,0.452975,"Tmem176a, Tmem176b, Gm7932, Aoc1, Doxl1, Doxl2, Svs1, 4930563H07Rik",8.0,"3882, 7563, 5755, 13933, 3792, 3800, 4864, 13001",13933.0,3792.0,7073.75,5309.5,6,0,0,0,0
chr6-g245,chr6,49000000,49200000,0.439845,"Gpnmb, Malsu1, Igf2bp3",3.0,"21665, 10923, 129737",129737.0,10923.0,54108.333333333336,21665.0,6,0,0,0,1
chr6-g246,chr6,49200000,49400000,0.429695,"Igf2bp3, Tra2a, Ccdc126, Fam221a, Stk31",5.0,"129737, 20132, 22313, 22166, 73899",129737.0,20132.0,53649.4,22313.0,6,0,0,0,0
chr6-g247,chr6,49400000,49600000,0.4163449999999999,Stk31,1.0,73899,73899.0,73899.0,73899.0,73899.0,6,0,0,0,1
chr6-g248,chr6,49600000,49800000,0.430045,,,,,,,,6,0,0,0,1
chr6-g249,chr6,49800000,50000000,0.4307899999999999,Npy,1.0,6796,6796.0,6796.0,6796.0,6796.0,6,0,0,0,0
chr6-g250,chr6,50000000,50200000,0.4127849999999999,Mpp6,1.0,88358,88358.0,88358.0,88358.0,88358.0,6,0,0,0,0
chr6-g251,chr6,50200000,50400000,0.454055,"Gsdme, Osbpl3",2.0,"54369, 163028",163028.0,54369.0,108698.5,108698.5,6,0,0,0,1
chr6-g252,chr6,50400000,50600000,0.4411899999999999,"Osbpl3, Mir6371, 5430402O13Rik, Cycs, 4921507P07Rik",5.0,"163028, 111, 28223, 4007, 23287",163028.0,111.0,43731.2,23287.0,6,0,0,0,0
chr6-g253,chr6,50600000,50800000,0.4361299999999999,"Npvf, C530044C16Rik",2.0,"3774, 38780",38780.0,3774.0,21277.0,21277.0,6,0,0,0,0
chr6-g254,chr6,50800000,51000000,0.44094,"C530044C16Rik, Gm31579",2.0,"38780, 4019",38780.0,4019.0,21399.5,21399.5,6,0,0,0,0
chr6-g255,chr6,51000000,51200000,0.43729,,,,,,,,6,0,0,0,0
chr6-g256,chr6,51200000,51400000,0.448515,"Mir148a, Gm6559",2.0,"99, 13082",13082.0,99.0,6590.5,6590.5,6,0,0,0,0
chr6-g257,chr6,51400000,51600000,0.4487649999999999,"Nfe2l3, Cbx3, Hnrnpa2b1, Snx10",4.0,"26104, 13089, 9460, 66768",66768.0,9460.0,28855.25,19596.5,6,0,0,0,1
chr6-g258,chr6,51600000,51800000,0.448895,,,,,,,,6,0,0,0,1
chr6-g259,chr6,51800000,52000000,0.406845,Skap2,1.0,153385,153385.0,153385.0,153385.0,153385.0,6,0,0,0,0
chr6-g260,chr6,52000000,52200000,0.436065,"Skap2, Halr1, Hotairm1, Hotairm2, Hoxaas2, Gm15050, Hoxa1, Hoxa2, Hoxa3, 5730596B20Rik, Hoxa4",11.0,"153385, 10736, 3497, 1628, 3778, 1175, 2951, 2415, 44006, 3697, 2019",153385.0,1175.0,20844.272727272728,3497.0,6,0,0,0,0
chr6-g261,chr6,52200000,52400000,0.46928,"Hoxa3, Hoxaas3, Hoxa5, Hoxa7, Hoxa6, Mira, Hoxa9, Hoxa11os, Hoxa10, Mir196b, Hoxa11, Hottip, Hoxa13, Evx1, Evx1os",15.0,"44006, 12474, 2834, 2950, 3815, 797, 4274, 4527, 9658, 85, 3706, 4829, 2028, 4881, 6444",44006.0,85.0,7153.866666666667,4274.0,6,0,0,0,0
chr6-g262,chr6,52400000,52600000,0.43132,"1700094M24Rik, Hibadh",2.0,"7635, 94071",94071.0,7635.0,50853.0,50853.0,6,0,0,0,1
chr6-g263,chr6,52600000,52800000,0.412635,"Hibadh, Tax1bp1, Jazf1",3.0,"94071, 53051, 300557",300557.0,53051.0,149226.33333333334,94071.0,6,0,0,0,1
chr6-g264,chr6,52800000,53000000,0.439655,Jazf1,1.0,300557,300557.0,300557.0,300557.0,300557.0,6,0,0,0,1
chr6-g265,chr6,53000000,53200000,0.4264799999999999,Jazf1,1.0,300557,300557.0,300557.0,300557.0,300557.0,6,0,0,0,0
chr6-g266,chr6,53200000,53400000,0.4325,"Gm4872, Creb5",2.0,"3812, 413061",413061.0,3812.0,208436.5,208436.5,6,0,0,0,1
chr6-g267,chr6,53400000,53600000,0.43817,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,0,0,0
chr6-g268,chr6,53600000,53800000,0.435255,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,0,0,0
chr6-g269,chr6,53800000,54000000,0.443435,"Tril, Cpvl, 4921529L05Rik",3.0,"5358, 105395, 39340",105395.0,5358.0,50031.0,39340.0,6,0,0,0,0
chr6-g270,chr6,54000000,54200000,0.44445,"4921529L05Rik, Chn2",2.0,"39340, 261881",261881.0,39340.0,150610.5,150610.5,6,0,0,0,0
chr6-g271,chr6,54200000,54400000,0.451795,"Chn2, 9130019P16Rik, Prr15",3.0,"261881, 160541, 3300",261881.0,3300.0,141907.33333333334,160541.0,6,0,0,0,1
chr6-g272,chr6,54400000,54600000,0.4533699999999999,"9130019P16Rik, Wipf3, Scrn1, Plekha8, Fkbp14",5.0,"160541, 74083, 57567, 50712, 19740",160541.0,19740.0,72528.6,57567.0,6,0,0,0,0
chr6-g273,chr6,54600000,54800000,0.44746,"Plekha8, Mturn",2.0,"50712, 22232",50712.0,22232.0,36472.0,36472.0,6,0,0,1,0
chr6-g274,chr6,54800000,55000000,0.436025,"Znrf2, Nod1, Ggct",3.0,"73309, 48671, 7773",73309.0,7773.0,43251.0,48671.0,6,0,0,1,0
chr6-g275,chr6,55000000,55200000,0.471045,"Gars, Crhr2, Inmt",3.0,"41504, 42968, 4364",42968.0,4364.0,29612.0,41504.0,6,0,0,1,0
chr6-g276,chr6,55200000,55400000,0.48516,"Mindy4, Aqp1, 6430584L05Rik, Ghrhr",4.0,"116840, 12257, 15399, 12236",116840.0,12236.0,39183.0,13828.0,6,0,0,0,0
chr6-g277,chr6,55400000,55600000,0.45586,"6430584L05Rik, Adcyap1r1",2.0,"15399, 49478",49478.0,15399.0,32438.5,32438.5,6,0,0,0,1
chr6-g278,chr6,55600000,55800000,0.4138349999999999,"Gm3279, Neurod6",2.0,"10004, 3445",10004.0,3445.0,6724.5,6724.5,6,0,0,0,0
chr6-g279,chr6,55800000,56000000,0.3982,Itprid1,1.0,141581,141581.0,141581.0,141581.0,141581.0,6,0,0,0,0
chr6-g280,chr6,56000000,56200000,0.406195,"Ppp1r17, Pde1c",2.0,"15193, 289647",289647.0,15193.0,152420.0,152420.0,6,0,0,0,0
chr6-g281,chr6,56200000,56400000,0.404865,Pde1c,1.0,289647,289647.0,289647.0,289647.0,289647.0,6,0,0,0,0
chr6-g282,chr6,56400000,56600000,0.4102549999999999,,,,,,,,6,0,0,0,0
chr6-g283,chr6,56600000,56800000,0.41156,"Avl9, Lsm5, Kbtbd2",3.0,"47007, 3637, 20289",47007.0,3637.0,23644.33333333333,20289.0,6,0,0,0,1
chr6-g284,chr6,56800000,57000000,0.41034,"Fkbp9, Nt5c3, Vmn1r4, Vmn1r5",4.0,"47302, 41532, 894, 948",47302.0,894.0,22669.0,21240.0,6,0,0,0,0
chr6-g285,chr6,57000000,57200000,0.3814349999999999,"Vmn1r6, Vmn1r7, Vmn1r8, Vmn1r9, Vmn1r10, Vmn1r11, Vmn1r12",7.0,"912, 936, 1213, 1051, 936, 900, 924",1213.0,900.0,981.7142857142856,936.0,6,0,0,0,0
chr6-g286,chr6,57200000,57400000,0.38827,"Vmn1r13, Vmn1r14, Vmn1r15, Vmn1r16, Vmn1r17, Vmn1r18",6.0,"903, 912, 900, 912, 912, 900",912.0,900.0,906.5,907.5,6,0,0,0,0
chr6-g287,chr6,57400000,57600000,0.4009,"Vmn1r19, Vmn1r20, Ppm1k, Herc6",4.0,"927, 912, 28986, 84145",84145.0,912.0,28742.5,14956.5,6,0,0,0,0
chr6-g288,chr6,57600000,57800000,0.401115,"Herc6, Pyurf, Lancl2, Vopp1",4.0,"84145, 7340, 36995, 72862",84145.0,7340.0,50335.5,54928.5,6,0,0,0,0
chr6-g289,chr6,57800000,58000000,0.38348,"Vopp1, Vmn1r21, Vmn1r22, Vmn1r23, Vmn1r24, Vmn1r25",6.0,"72862, 894, 909, 909, 891, 909",72862.0,891.0,12895.666666666666,909.0,6,0,0,0,0
