200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2M
chr5-g215,chr5,43000000,43200000,0.4118249999999999,Gm7854,1.0,83669,83669.0,83669.0,83669.0,83669.0,5,0,0,0,0,2.608213518616036
chr5-g216,chr5,43200000,43400000,0.41524,"Gm7854, Cpeb2",2.0,"83669, 56472",83669.0,56472.0,70070.5,70070.5,5,0,0,0,0,2.687646861527651
chr5-g257,chr5,51400000,51600000,0.3942599999999999,Ppargc1a,1.0,113477,113477.0,113477.0,113477.0,113477.0,5,0,0,0,0,-2.7084424582156026
chr5-g262,chr5,52400000,52600000,0.464065,"Ccdc149, Gm3519, Lgi2",3.0,"96893, 2094, 32790",96893.0,2094.0,43925.66666666666,32790.0,5,0,0,0,0,-3.169119047681844
chr5-g265,chr5,53000000,53200000,0.457225,"Slc34a2, Sel1l3",2.0,"22311, 106370",106370.0,22311.0,64340.5,64340.5,5,0,0,0,0,4.718392604946269
chr5-g266,chr5,53200000,53400000,0.4676349999999999,"Sel1l3, Smim20",2.0,"106370, 11435",106370.0,11435.0,58902.5,58902.5,5,0,0,0,0,4.718392604946269
chr5-g288,chr5,57600000,57800000,0.38573,"4932441J04Rik, Pcdh7",2.0,"147836, 11385",147836.0,11385.0,79610.5,79610.5,5,0,0,0,0,-4.068187176804329
chr5-g289,chr5,57800000,58000000,0.364215,,,,,,,,5,0,0,0,0,-4.068187176804329
chr5-g290,chr5,58000000,58200000,0.3629,,,,,,,,5,0,0,0,0,-4.068187176804329
chr5-g313,chr5,62600000,62800000,0.38738,Arap2,1.0,163732,163732.0,163732.0,163732.0,163732.0,5,0,0,0,0,-3.6870141283150506
chr5-g318,chr5,63600000,63800000,0.40767,Nwd2,1.0,161441,161441.0,161441.0,161441.0,161441.0,5,0,0,0,0,-5.629148440607397
chr5-g319,chr5,63800000,64000000,0.4459349999999999,"Nwd2, 0610040J01Rik, Rell1",3.0,"161441, 87125, 60000",161441.0,60000.0,102855.33333333331,87125.0,5,1,0,0,0,-1.4988270778098076
chr5-g363,chr5,72600000,72800000,0.433115,"Cnga1, Nipal1, Txk, Tec",4.0,"39056, 23283, 56800, 112731",112731.0,23283.0,57967.5,47928.0,5,0,0,0,0,4.032711655091601
chr5-g364,chr5,72800000,73000000,0.432645,"Tec, Slain2",2.0,"112731, 64480",112731.0,64480.0,88605.5,88605.5,5,0,0,0,0,4.032711655091601
chr5-g366,chr5,73200000,73400000,0.44525,"Fryl, 1700025M24Rik, Ociad1, Ociad2",4.0,"236428, 15605, 21284, 16750",236428.0,15605.0,72516.75,19017.0,5,0,0,0,0,-2.71747989752165
chr5-g370,chr5,74000000,74200000,0.454445,"Usp46, Dancr, Snora26, Rasl11b",4.0,"68374, 1278, 121, 4152",68374.0,121.0,18481.25,2715.0,5,0,0,0,0,2.468783700691818
chr5-g377,chr5,75400000,75600000,0.450895,Kit,1.0,81735,81735.0,81735.0,81735.0,81735.0,5,0,0,0,0,-8.106030629093285
chr5-g378,chr5,75600000,75800000,0.44097,Kit,1.0,81735,81735.0,81735.0,81735.0,81735.0,5,0,0,0,0,-8.106030629093285
chr5-g383,chr5,76600000,76800000,0.4409849999999999,Cep135,1.0,57768,57768.0,57768.0,57768.0,57768.0,5,0,0,0,0,-4.740986309177542
chr5-g384,chr5,76800000,77000000,0.44853,"C530008M17Rik, Aasdh, Ppat, Paics, Srp72",5.0,"32956, 29580, 38330, 16208, 25235",38330.0,16208.0,28461.8,29580.0,5,0,0,0,0,-4.740986309177542
chr5-g385,chr5,77000000,77200000,0.44894,"Arl9, Thegl, 1700112J05Rik, Mir12199, Hopx",5.0,"5424, 45500, 12422, 63, 28138",45500.0,63.0,18309.4,12422.0,5,0,0,0,0,-2.256810426212604
chr5-g405,chr5,81000000,81200000,0.37438,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,-3.704106361116638
chr5-g406,chr5,81200000,81400000,0.3686799999999999,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,-3.704106361116638
chr5-g407,chr5,81400000,81600000,0.371535,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,-3.704106361116638
chr5-g408,chr5,81600000,81800000,0.37416,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,-3.709027560450006
chr5-g409,chr5,81800000,82000000,0.372115,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,-3.704106361116638
chr5-g443,chr5,88600000,88800000,0.419025,"Rufy3, Grsf1, Mob1b, Dck",4.0,"77665, 16939, 37585, 18265",77665.0,16939.0,37613.5,27925.0,5,0,0,0,0,9.392627905871056
chr5-g444,chr5,88800000,89000000,0.428155,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,6.902415333378244
chr5-g445,chr5,89000000,89200000,0.408,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,6.487508671038272
chr5-g446,chr5,89200000,89400000,0.400395,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,6.487508671038272
chr5-g448,chr5,89600000,89800000,0.396025,"Gm7056, Adamts3",2.0,"6176, 209494",209494.0,6176.0,107835.0,107835.0,5,0,0,0,0,-3.329667840136995
chr5-g449,chr5,89800000,90000000,0.4122999999999999,Adamts3,1.0,209494,209494.0,209494.0,209494.0,209494.0,5,0,0,0,0,-3.329667840136995
chr5-g457,chr5,91400000,91600000,0.420395,"Btc, Parm1",2.0,"45734, 106297",106297.0,45734.0,76015.5,76015.5,5,0,0,0,0,-7.245749601134184
chr5-g458,chr5,91600000,91800000,0.42492,"Parm1, 1700063O14Rik",2.0,"106297, 1059",106297.0,1059.0,53678.0,53678.0,5,0,0,0,0,-7.245749601134184
chr5-g463,chr5,92600000,92800000,0.4395699999999999,"Stbd1, Ccdc158, Shroom3, Mir1961",4.0,"3529, 23218, 282325, 112",282325.0,112.0,77296.0,13373.5,5,0,0,0,0,-3.85105455296326
chr5-g464,chr5,92800000,93000000,0.4591849999999999,Shroom3,1.0,282325,282325.0,282325.0,282325.0,282325.0,5,0,0,0,0,-3.85105455296326
chr5-g489,chr5,97800000,98000000,0.385525,Antxr2,1.0,146330,146330.0,146330.0,146330.0,146330.0,5,0,0,0,0,-5.129943050630207
chr5-g490,chr5,98000000,98200000,0.4199499999999999,"Antxr2, Prdm8, A730035I17Rik",3.0,"146330, 6580, 2867",146330.0,2867.0,51925.66666666666,6580.0,5,0,0,0,0,-3.037663803073907
chr5-g517,chr5,103400000,103600000,0.433205,Ptpn13,1.0,173170,173170.0,173170.0,173170.0,173170.0,5,0,0,0,0,-2.662809397367762
chr5-g554,chr5,110800000,111000000,0.443655,"Ulk1, Chek2, Hscb, Ttc28",4.0,"25593, 34159, 10708, 409977",409977.0,10708.0,120109.25,29876.0,5,0,0,1,0,2.253158523119771
chr5-g555,chr5,111000000,111200000,0.4637799999999999,"Ttc28, Mir701",2.0,"409977, 109",409977.0,109.0,205043.0,205043.0,5,0,0,0,0,2.253158523119771
chr5-g556,chr5,111200000,111400000,0.486965,"Ttc28, Pitpnb",2.0,"409977, 57663",409977.0,57663.0,233820.0,233820.0,5,0,0,1,0,2.253158523119771
chr5-g562,chr5,112400000,112600000,0.494085,"Sez6l, Gm6588, 1700034G24Rik",3.0,"158048, 2313, 7061",158048.0,2313.0,55807.333333333336,7061.0,5,0,0,1,0,5.087804539281227
chr5-g566,chr5,113200000,113400000,0.50235,"Tmem211, Sgsm1, Mir7229, Mir7230, Aym1",5.0,"12355, 67567, 53, 56, 528",67567.0,53.0,16111.8,528.0,5,0,0,1,0,4.25859897680358
chr5-g567,chr5,113400000,113600000,0.465525,Wscd2,1.0,39306,39306.0,39306.0,39306.0,39306.0,5,0,0,1,0,2.2488292213502765
chr5-g572,chr5,114400000,114600000,0.517735,"Ube3b, Mir7027, Mvk, Mmab, Fam222a",5.0,"40550, 72, 16322, 12994, 44968",44968.0,72.0,22981.2,16322.0,5,0,0,0,0,-2.0484687401636403
chr5-g573,chr5,114600000,114800000,0.515215,"Fam222a, Trpv4, Gltp, Mir7028, Tchp, Git2, 4930515G01Rik, Ankrd13a",8.0,"44968, 36268, 21436, 64, 14549, 46082, 1251, 30681",46082.0,64.0,24412.375,26058.5,5,0,0,0,0,-2.0484687401636403
chr5-g575,chr5,115000000,115200000,0.478715,"Sppl3, Acads, Rpl37rt, Unc119b, Mlec, Cabp1",6.0,"87267, 9048, 7347, 12410, 15196, 25691",87267.0,7347.0,26159.83333333333,13803.0,5,0,0,0,0,-2.9128545860898525
chr5-g576,chr5,115200000,115400000,0.4759649999999999,"Pop5, Rnf10, Coq5, Dynll1, Gm13830, Srsf9, Triap1, Cox6a1, Gatc, 4930401G09Rik",10.0,"5120, 31126, 17271, 3881, 18963, 5904, 2323, 3336, 7920, 1424",31126.0,1424.0,9726.8,5512.0,5,0,0,0,0,-0.4395643522887684
chr5-g577,chr5,115400000,115600000,0.5077,"Msi1, Pla2g1b, Sirt4, Pxn, Rplp0, Gcn1, Mir7029",7.0,"24518, 8581, 6475, 49312, 4263, 57392, 61",57392.0,61.0,21514.571428571428,8581.0,5,0,0,0,0,0.2082101252537803
chr5-g588,chr5,117600000,117800000,0.48622,Ksr2,1.0,353987,353987.0,353987.0,353987.0,353987.0,5,0,0,0,0,-3.32014796862993
chr5-g589,chr5,117800000,118000000,0.494915,"Nos1, Fbxo21",2.0,"92002, 33428",92002.0,33428.0,62715.0,62715.0,5,0,0,0,0,-3.32014796862993
chr5-g590,chr5,118000000,118200000,0.512985,"Fbxo21, Tesc, Fbxw8, Hrk, Rnft2",5.0,"33428, 34136, 90478, 19715, 54290",90478.0,19715.0,46409.4,34136.0,5,0,0,0,0,4.786872265391814
chr5-g602,chr5,120400000,120600000,0.51649,"Lhx5, Sdsl, Sds, Plbd2, Slc8b1, Tpcn1, Iqcd",7.0,"9572, 14562, 7359, 19731, 22833, 54457, 18091",54457.0,7359.0,20943.571428571428,18091.0,5,0,0,0,0,-4.759676384346361
chr5-g613,chr5,122600000,122800000,0.47647,"Ift81, P2rx7, Mir8115, P2rx4, Camkk2, Anapc5",6.0,"64341, 40363, 118, 22195, 48241, 33882",64341.0,118.0,34856.666666666664,37122.5,5,0,0,0,0,2.8582378488272444
chr5-g620,chr5,124000000,124200000,0.5121,"Hip1r, Vps37b, Abcb9, Arl6ip4, Ogfod2, Pitpnm2",6.0,"29588, 27620, 33942, 2088, 3160, 131072",131072.0,2088.0,37911.66666666666,28604.0,5,0,0,0,0,2.6875677022507016
chr5-g636,chr5,127200000,127400000,0.45714,"Tmem132c, Tmem132cos",2.0,"323965, 24764",323965.0,24764.0,174364.5,174364.5,5,0,0,0,0,2.322264425131221
chr5-g637,chr5,127400000,127600000,0.4707750000000001,"Tmem132c, Slc15a4",2.0,"323965, 21727",323965.0,21727.0,172846.0,172846.0,5,0,0,0,0,2.322264425131221
chr5-g643,chr5,128600000,128800000,0.47948,"Fzd10os, Fzd10, Piwil1, Rimbp2",4.0,"21558, 2988, 19229, 195699",195699.0,2988.0,59868.5,20393.5,5,0,0,0,0,-4.9245510639388845
chr5-g644,chr5,128800000,129000000,0.48792,"Rimbp2, Stx2",2.0,"195699, 24015",195699.0,24015.0,109857.0,109857.0,5,0,0,0,0,-4.9245510639388845
chr5-g648,chr5,129600000,129800000,0.43673,"Mmp17, Zfp11, Sept14, Mrps17, Nipsnap2, Psph, Snora15, Cct6a",8.0,"24986, 15494, 21594, 3197, 33251, 21696, 116, 59088",59088.0,116.0,22427.75,21645.0,5,0,0,0,0,-2.1025739144600104
chr5-g650,chr5,130000000,130200000,0.463505,"Gusb, Asl, Crcp, Tpst1, Kctd7, Rabgef1",6.0,"14034, 13124, 31478, 62408, 10237, 42519",62408.0,10237.0,28966.666666666668,22756.0,5,0,0,0,0,-3.698427377435716
chr5-g651,chr5,130200000,130400000,0.46574,"Rabgef1, Tmem248, Sbds, Tyw1, Caln1, A330070K13Rik",6.0,"42519, 21431, 9799, 84531, 471188, 5781",471188.0,5781.0,105874.83333333331,31975.0,5,0,0,0,0,2.338107879084833
chr5-g652,chr5,130400000,130600000,0.4430849999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,2.338107879084833
chr5-g653,chr5,130600000,130800000,0.4325899999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,2.338107879084833
chr5-g654,chr5,130800000,131000000,0.4497650000000001,"Caln1, Galnt17",2.0,"471188, 432572",471188.0,432572.0,451880.0,451880.0,5,0,0,0,0,2.338107879084833
chr5-g677,chr5,135400000,135600000,0.4816049999999999,"Hip1, Ccl24, Ccl26",3.0,"138604, 3115, 3122",138604.0,3115.0,48280.333333333336,3122.0,5,0,0,0,0,3.358364527049462
chr5-g680,chr5,136000000,136200000,0.50618,"Dtx2, Upk3b, Upk3bl, Rasa4, Mir7035, Polr2j, Lrwd1, Alkbh4, Orai2, Prkrip1",10.0,"38081, 6498, 7058, 27946, 82, 6257, 13009, 5470, 23196, 18598",38081.0,82.0,14619.5,10033.5,5,0,0,0,0,-2.833432800942881
chr5-g681,chr5,136200000,136400000,0.47972,"Sh2b2, Cux1, Mir721",3.0,"21180, 301081, 88",301081.0,88.0,107449.66666666669,21180.0,5,0,0,0,0,2.072475462264173
chr5-g682,chr5,136400000,136600000,0.457265,Cux1,1.0,301081,301081.0,301081.0,301081.0,301081.0,5,1,0,0,0,2.072475462264173
chr5-g712,chr5,142400000,142600000,0.5064799999999999,"Foxk1, Ap5z1, Radil, Papolb, Mmd2",5.0,"60519, 14785, 66260, 2337, 45272",66260.0,2337.0,37834.6,45272.0,5,0,0,0,0,3.3507469974092263
chr5-g713,chr5,142600000,142800000,0.504505,"Mmd2, Wipi2, Slc29a4, Tnrc18",4.0,"45272, 39787, 20390, 62873",62873.0,20390.0,42080.5,42529.5,5,0,0,0,0,3.3507469974092263
chr5-g714,chr5,142800000,143000000,0.506145,"Tnrc18, Fbxl18, Actb, Fscn1, Rnf216",5.0,"62873, 23450, 3640, 12835, 122128",122128.0,3640.0,44985.2,23450.0,5,0,0,0,0,-5.189003784729812
chr5-g720,chr5,144000000,144200000,0.469455,"Ccz1, Ocm, Lmtk2, Bhlha15, Tecpr1",5.0,"26945, 30803, 87848, 4156, 29174",87848.0,4156.0,35785.2,29174.0,5,0,0,0,0,2.196820996082049
chr5-g721,chr5,144200000,144400000,0.472455,"Tecpr1, Bri3, Baiap2l1, Gm15708, Dmrt1i",5.0,"29174, 20137, 93588, 3454, 2481",93588.0,2481.0,29766.8,20137.0,5,0,0,0,0,2.196820996082049
chr5-g733,chr5,146600000,146800000,0.47361,Usp12,1.0,60145,60145.0,60145.0,60145.0,60145.0,5,0,0,0,0,1.8890955943087389
chr5-g736,chr5,147200000,147400000,0.4678449999999999,"Plut, Pdx1, Mir7k, Urad, Cdx2, Flt3",6.0,"42924, 5752, 110, 7457, 6350, 69748",69748.0,110.0,22056.83333333333,6903.5,5,0,0,0,0,-3.4852188636865944
chr5-g737,chr5,147400000,147600000,0.4325299999999999,"Flt3, D5Ertd605e, Pan3, Flt1",4.0,"69748, 4425, 118346, 164408",164408.0,4425.0,89231.75,94047.0,5,0,0,0,0,-3.4852188636865944
chr5-g741,chr5,148200000,148400000,0.47283,"Mtus2, Slc7a1",2.0,"358746, 72495",358746.0,72495.0,215620.5,215620.5,5,0,0,0,0,-2.186025631614023
chr5-g748,chr5,149600000,149800000,0.45232,"Wdr95, Hsph1, B3glct",3.0,"83216, 19492, 84370",84370.0,19492.0,62359.333333333336,83216.0,5,0,0,0,0,-2.207979323313604
chr6-g38,chr6,7600000,7800000,0.42117,Asns,1.0,18045,18045.0,18045.0,18045.0,18045.0,6,0,0,0,0,-3.145259399224757
chr6-g44,chr6,8800000,9000000,0.4034999999999999,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-2.31203851097816
chr6-g45,chr6,9000000,9200000,0.380015,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-2.31203851097816
chr6-g46,chr6,9200000,9400000,0.37566,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-2.31203851097816
chr6-g61,chr6,12200000,12400000,0.38987,Thsd7a,1.0,437646,437646.0,437646.0,437646.0,437646.0,6,0,0,0,0,-4.320673283516781
chr6-g62,chr6,12400000,12600000,0.3750199999999999,Thsd7a,1.0,437646,437646.0,437646.0,437646.0,437646.0,6,0,0,0,0,-4.320673283516781
chr6-g63,chr6,12600000,12800000,0.3753,Thsd7a,1.0,437646,437646.0,437646.0,437646.0,437646.0,6,0,0,0,0,-4.367798364097631
chr6-g91,chr6,18200000,18400000,0.38476,"Cftr, Cttnbp2",2.0,"152083, 148398",152083.0,148398.0,150240.5,150240.5,6,0,0,0,0,-4.324002601886023
chr6-g92,chr6,18400000,18600000,0.40141,Cttnbp2,1.0,148398,148398.0,148398.0,148398.0,148398.0,6,0,0,0,0,-4.432730786623307
chr6-g106,chr6,21200000,21400000,0.369255,Kcnd2,1.0,514460,514460.0,514460.0,514460.0,514460.0,6,0,0,0,0,5.871258549513117
chr6-g107,chr6,21400000,21600000,0.366705,Kcnd2,1.0,514460,514460.0,514460.0,514460.0,514460.0,6,0,0,0,0,5.871258549513117
chr6-g108,chr6,21600000,21800000,0.3851199999999999,"Kcnd2, Tspan12",2.0,"514460, 81143",514460.0,81143.0,297801.5,297801.5,6,0,0,0,0,5.871258549513117
chr6-g114,chr6,22800000,23000000,0.3896449999999999,Ptprz1,1.0,177415,177415.0,177415.0,177415.0,177415.0,6,0,0,0,0,-6.751500139128013
chr6-g115,chr6,23000000,23200000,0.4017,"Ptprz1, Aass",2.0,"177415, 60814",177415.0,60814.0,119114.5,119114.5,6,0,0,0,0,-6.751500139128013
chr6-g116,chr6,23200000,23400000,0.405945,Fezf1,1.0,3218,3218.0,3218.0,3218.0,3218.0,6,0,0,0,0,5.997698388785019
chr6-g117,chr6,23400000,23600000,0.39264,Cadps2,1.0,243168,243168.0,243168.0,243168.0,243168.0,6,0,0,0,0,5.997698388785019
chr6-g118,chr6,23600000,23800000,0.397705,"Cadps2, Rnf133, Rnf148",3.0,"243168, 1437, 1242",243168.0,1242.0,81949.0,1437.0,6,0,0,0,0,5.997698388785019
chr6-g119,chr6,23800000,24000000,0.392735,"Cadps2, Tas2r118",2.0,"243168, 900",243168.0,900.0,122034.0,122034.0,6,0,0,0,0,5.997698388785019
chr6-g136,chr6,27200000,27400000,0.36721,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-5.80174156274958
chr6-g137,chr6,27400000,27600000,0.3766,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-5.80174156274958
chr6-g138,chr6,27600000,27800000,0.381315,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-5.80174156274958
chr6-g139,chr6,27800000,28000000,0.3881349999999999,"Grm8, Mir592",2.0,"860026, 96",860026.0,96.0,430061.0,430061.0,6,0,0,0,0,-5.80174156274958
chr6-g140,chr6,28000000,28200000,0.411095,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-5.80174156274958
chr6-g144,chr6,28800000,29000000,0.47505,"Snd1, Lrrc4",2.0,"408485, 3622",408485.0,3622.0,206053.5,206053.5,6,0,0,0,0,3.529567208209936
chr6-g145,chr6,29000000,29200000,0.4631749999999999,"Mir129-1, Lep, Rbm28, Prrt4",4.0,"73, 13656, 41152, 10355",41152.0,73.0,16309.0,12005.5,6,0,0,0,0,3.529567208209936
chr6-g148,chr6,29600000,29800000,0.446635,"Tnpo3, Tspan33, Smo, Ahcyl2",4.0,"69023, 24345, 25870, 143868",143868.0,24345.0,65776.5,47446.5,6,0,0,0,0,-4.489484165850326
chr6-g156,chr6,31200000,31400000,0.44057,"Lncpint, 2210408F21Rik, Mkln1os, Mkln1",4.0,"124912, 117044, 31889, 110650",124912.0,31889.0,96123.75,113847.0,6,0,0,0,0,-2.12560298521331
chr6-g160,chr6,32000000,32200000,0.4445749999999999,"1700012A03Rik, Plxna4",2.0,"8775, 443636",443636.0,8775.0,226205.5,226205.5,6,0,0,0,0,-3.7765239998990574
chr6-g161,chr6,32200000,32400000,0.45092,Plxna4,1.0,443636,443636.0,443636.0,443636.0,443636.0,6,0,0,0,0,-3.786406425778644
chr6-g162,chr6,32400000,32600000,0.4550599999999999,"Plxna4, Plxna4os1",2.0,"443636, 4436",443636.0,4436.0,224036.0,224036.0,6,0,0,0,0,-3.7765239998990574
chr6-g183,chr6,36600000,36800000,0.39053,Ptn,1.0,95251,95251.0,95251.0,95251.0,95251.0,6,0,1,0,0,-2.50505966217037
chr6-g184,chr6,36800000,37000000,0.4097349999999999,"Ptn, Dgki",2.0,"95251, 462595",462595.0,95251.0,278923.0,278923.0,6,0,1,0,0,-2.50505966217037
chr6-g193,chr6,38600000,38800000,0.453055,"Luc7l2, Klrg2, Clec2l, Hipk2",4.0,"58137, 10580, 17797, 178351",178351.0,10580.0,66216.25,37967.0,6,0,1,0,0,-3.41611944806623
chr6-g194,chr6,38800000,39000000,0.448265,"Hipk2, Tbxas1",2.0,"178351, 165594",178351.0,165594.0,171972.5,171972.5,6,0,1,0,0,-3.69634067854611
chr6-g195,chr6,39000000,39200000,0.4322899999999999,"Tbxas1, 1700025N23Rik, Parp12, 4930599N23Rik, Kdm7a",5.0,"165594, 3708, 31938, 29840, 70154",165594.0,3708.0,60246.8,31938.0,6,0,1,0,0,-5.568665479630639
chr6-g202,chr6,40400000,40600000,0.410715,"E330009J07Rik, Wee2, Ssbp1, Tas2r108, Tas2r137, Prss37, Olfr461, Olfr460, Clec5a",9.0,"34761, 23953, 10409, 894, 1002, 4685, 942, 945, 10908",34761.0,894.0,9833.222222222224,4685.0,6,0,0,0,0,2.7921999459236946
chr6-g216,chr6,43200000,43400000,0.407975,"Olfr434, Olfr435, Olfr47, Arhgef5, Nobox, Tpk1",6.0,"966, 942, 966, 23677, 5881, 321278",321278.0,942.0,58951.66666666666,3423.5,6,0,0,0,0,2.480527263638971
chr6-g217,chr6,43400000,43600000,0.382285,"Tpk1, 9430018G01Rik",2.0,"321278, 31890",321278.0,31890.0,176584.0,176584.0,6,0,0,0,0,2.480527263638971
chr6-g218,chr6,43600000,43800000,0.39648,Tpk1,1.0,321278,321278.0,321278.0,321278.0,321278.0,6,0,0,0,0,2.480527263638971
chr6-g225,chr6,45000000,45200000,0.35372,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g226,chr6,45200000,45400000,0.35623,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,1,2.195334631845221
chr6-g227,chr6,45400000,45600000,0.3651,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,1,2.195334631845221
chr6-g228,chr6,45600000,45800000,0.3636049999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g229,chr6,45800000,46000000,0.369925,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g230,chr6,46000000,46200000,0.37425,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g231,chr6,46200000,46400000,0.380885,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g232,chr6,46400000,46600000,0.38294,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g233,chr6,46600000,46800000,0.3842399999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g234,chr6,46800000,47000000,0.39079,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g235,chr6,47000000,47200000,0.41344,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g236,chr6,47200000,47400000,0.4174000000000001,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,2.195334631845221
chr6-g266,chr6,53200000,53400000,0.4325,"Gm4872, Creb5",2.0,"3812, 413061",413061.0,3812.0,208436.5,208436.5,6,0,0,0,0,3.657824164379264
chr6-g267,chr6,53400000,53600000,0.43817,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,0,0,0,3.657824164379264
chr6-g268,chr6,53600000,53800000,0.435255,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,0,0,0,3.657824164379264
chr6-g270,chr6,54000000,54200000,0.44445,"4921529L05Rik, Chn2",2.0,"39340, 261881",261881.0,39340.0,150610.5,150610.5,6,0,0,0,0,6.912773638980458
chr6-g271,chr6,54200000,54400000,0.451795,"Chn2, 9130019P16Rik, Prr15",3.0,"261881, 160541, 3300",261881.0,3300.0,141907.33333333334,160541.0,6,0,0,0,0,6.912773638980458
chr6-g272,chr6,54400000,54600000,0.4533699999999999,"9130019P16Rik, Wipf3, Scrn1, Plekha8, Fkbp14",5.0,"160541, 74083, 57567, 50712, 19740",160541.0,19740.0,72528.6,57567.0,6,0,0,0,0,3.6370140078243463
chr6-g278,chr6,55600000,55800000,0.4138349999999999,"Gm3279, Neurod6",2.0,"10004, 3445",10004.0,3445.0,6724.5,6724.5,6,0,0,0,0,-6.027308194906767
chr6-g280,chr6,56000000,56200000,0.406195,"Ppp1r17, Pde1c",2.0,"15193, 289647",289647.0,15193.0,152420.0,152420.0,6,0,0,0,0,4.525368447744793
chr6-g281,chr6,56200000,56400000,0.404865,Pde1c,1.0,289647,289647.0,289647.0,289647.0,289647.0,6,0,0,0,0,4.525368447744793
chr6-g282,chr6,56400000,56600000,0.4102549999999999,,,,,,,,6,0,0,0,0,4.525368447744793
chr6-g296,chr6,59200000,59400000,0.392905,"Tigd2, Gprin3",2.0,"3164, 73846",73846.0,3164.0,38505.0,38505.0,6,0,0,0,0,5.4633159344588975
chr6-g297,chr6,59400000,59600000,0.38993,Gprin3,1.0,73846,73846.0,73846.0,73846.0,73846.0,6,0,0,0,0,5.4633159344588975
chr6-g303,chr6,60600000,60800000,0.3819,Snca,1.0,98283,98283.0,98283.0,98283.0,98283.0,6,0,0,0,0,2.6315014848462277
chr6-g304,chr6,60800000,61000000,0.3840349999999999,"Snca, Mmrn1",2.0,"98283, 45062",98283.0,45062.0,71672.5,71672.5,6,0,0,0,0,2.6315014848462277
chr6-g316,chr6,63200000,63400000,0.3667,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.5856755807864618
chr6-g317,chr6,63400000,63600000,0.35899,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.585472165912532
chr6-g318,chr6,63600000,63800000,0.363125,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.585472165912532
chr6-g319,chr6,63800000,64000000,0.3678499999999999,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,0,0,0,-3.585472165912532
