200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2P
chr5-g141,chr5,28200000,28400000,0.42914,"Cnpy1, Rbm33",2.0,"44970, 102054",102054.0,44970.0,73512.0,73512.0,5,0,0,0,0,3.748563314047996
chr5-g142,chr5,28400000,28600000,0.448745,"Rbm33, 9530036O11Rik, Shh",3.0,"102054, 252226, 10262",252226.0,10262.0,121514.0,102054.0,5,0,0,0,0,2.7490065709353324
chr5-g148,chr5,29600000,29800000,0.42879,"Ube3c, Dnajb6, Gm5129",3.0,"106836, 50581, 603",106836.0,603.0,52673.333333333336,50581.0,5,0,0,0,0,2.011262520752916
chr5-g150,chr5,30000000,30200000,0.435135,"Il6, Tyms, Gm4961, Garem2, 3110082J24Rik, Hadha, Hadhb, Mir1960, Adgrf3",9.0,"6862, 15426, 4747, 13185, 2503, 35558, 29341, 78, 12292",35558.0,78.0,13332.444444444443,12292.0,5,0,0,0,0,2.456473605807352
chr5-g152,chr5,30400000,30600000,0.4872549999999999,"Otof, 1700001C02Rik, Cib4, Gm9899, Kcnk3",5.0,"94867, 18011, 60253, 14633, 37101",94867.0,14633.0,44973.0,37101.0,5,0,0,0,0,9.053015261552094
chr5-g153,chr5,30600000,30800000,0.481285,"Kcnk3, Slc35f6, Mir5625, Cenpa, Dpysl5",5.0,"37101, 11791, 80, 7952, 87806",87806.0,80.0,28946.0,11791.0,5,0,0,0,0,5.250541326086458
chr5-g162,chr5,32400000,32600000,0.414975,Ppp1cb,1.0,34743,34743.0,34743.0,34743.0,34743.0,5,0,0,0,0,1.9933374556027337
chr5-g163,chr5,32600000,32800000,0.427295,"Yes1, Pisd, Prr14l",3.0,"75896, 49313, 65024",75896.0,49313.0,63411.0,65024.0,5,0,0,0,0,2.2448449814479696
chr5-g166,chr5,33200000,33400000,0.47196,"Spon2, Ctbp1, Maea, Uvssa",4.0,"4721, 27282, 37723, 41059",41059.0,4721.0,27696.25,32502.5,5,0,0,0,0,2.087635298747851
chr5-g167,chr5,33400000,33600000,0.501955,"Uvssa, Nkx1-1",2.0,"41059, 3357",41059.0,3357.0,22208.0,22208.0,5,0,0,0,0,2.101254120587204
chr5-g170,chr5,34000000,34200000,0.426865,"Nat8l, Poln, 4930557J02Rik, Haus3, Mxd4, Zfyve28",6.0,"9933, 162348, 16600, 15528, 11131, 93431",162348.0,9933.0,51495.16666666666,16064.0,5,0,0,0,0,3.7213170160985527
chr5-g171,chr5,34200000,34400000,0.461755,"Zfyve28, Cfap99, Rnf4, Fam193a",4.0,"93431, 39767, 17196, 116526",116526.0,17196.0,66730.0,66599.0,5,0,0,0,0,3.9038544271067375
chr5-g173,chr5,34600000,34800000,0.423965,"Add1, Mfsd10, Nop14, Grk4, Mir467g, Htt",6.0,"58645, 3567, 21613, 94925, 120, 150795",150795.0,120.0,54944.16666666666,40129.0,5,0,0,0,0,2.233131219707166
chr5-g178,chr5,35600000,35800000,0.51935,"Acox3, Htra3, Sh3tc1, Ablim2",4.0,"30768, 18222, 42808, 127100",127100.0,18222.0,54724.5,36788.0,5,0,0,0,0,-2.1187904817344645
chr5-g179,chr5,35800000,36000000,0.50114,"Ablim2, Afap1",2.0,"127100, 110604",127100.0,110604.0,118852.0,118852.0,5,0,0,0,0,-2.1187904817344645
chr5-g180,chr5,36000000,36200000,0.507655,"Afap1, Sorcs2",2.0,"110604, 380959",380959.0,110604.0,245781.5,245781.5,5,0,0,0,0,-5.046324405582515
chr5-g181,chr5,36200000,36400000,0.508335,"Sorcs2, Psapl1, Mir7689",3.0,"380959, 2547, 59",380959.0,59.0,127855.0,2547.0,5,0,0,0,0,-5.046324405582515
chr5-g184,chr5,36800000,37000000,0.513315,"Man2b2, Ppp2r2c, Ppp2r2cos, Wfs1",4.0,"23837, 86569, 3285, 22879",86569.0,3285.0,34142.5,23358.0,5,0,0,0,0,2.357467161533698
chr5-g185,chr5,37000000,37200000,0.492705,"Jakmip1, Gm1043",2.0,"74442, 62525",74442.0,62525.0,68483.5,68483.5,5,0,0,0,0,-2.270614668733181
chr5-g186,chr5,37200000,37400000,0.48619,"Gm1043, Crmp1, Evc, Evc2",4.0,"62525, 50106, 37711, 86577",86577.0,37711.0,59229.75,56315.5,5,0,0,0,0,-2.270614668733181
chr5-g215,chr5,43000000,43200000,0.4118249999999999,Gm7854,1.0,83669,83669.0,83669.0,83669.0,83669.0,5,0,0,0,0,5.263025383796895
chr5-g216,chr5,43200000,43400000,0.41524,"Gm7854, Cpeb2",2.0,"83669, 56472",83669.0,56472.0,70070.5,70070.5,5,0,0,0,0,5.263025383796895
chr5-g219,chr5,43800000,44000000,0.436465,"Bst1, Cd38, Fgfbp1, Prom1",4.0,"24576, 43566, 2942, 108115",108115.0,2942.0,44799.75,34071.0,5,0,0,0,0,4.325579223160404
chr5-g220,chr5,44000000,44200000,0.4465949999999999,"Prom1, Tapt1",2.0,"108115, 51445",108115.0,51445.0,79780.0,79780.0,5,0,0,0,0,3.020094434880864
chr5-g221,chr5,44200000,44400000,0.4180549999999999,Tapt1,1.0,51445,51445.0,51445.0,51445.0,51445.0,5,0,0,0,0,2.374464533633408
chr5-g241,chr5,48200000,48400000,0.3806699999999999,"Slit2, Mir218-1, Pacrgl, 5730480H06Rik, Kcnip4",5.0,"324582, 110, 16365, 18722, 896157",896157.0,110.0,251187.2,18722.0,5,0,0,0,0,3.774903093259416
chr5-g242,chr5,48400000,48600000,0.38498,"5730480H06Rik, Kcnip4",2.0,"18722, 896157",896157.0,18722.0,457439.5,457439.5,5,0,0,0,0,3.774903093259416
chr5-g243,chr5,48600000,48800000,0.3821149999999999,Kcnip4,1.0,896157,896157.0,896157.0,896157.0,896157.0,5,0,0,0,0,3.774903093259416
chr5-g244,chr5,48800000,49000000,0.3720550000000001,Kcnip4,1.0,896157,896157.0,896157.0,896157.0,896157.0,5,0,0,0,0,3.774903093259416
chr5-g245,chr5,49000000,49200000,0.3688749999999999,Kcnip4,1.0,896157,896157.0,896157.0,896157.0,896157.0,5,0,0,0,0,3.774903093259416
chr5-g246,chr5,49200000,49400000,0.3763149999999999,Kcnip4,1.0,896157,896157.0,896157.0,896157.0,896157.0,5,0,0,0,0,3.774903093259416
chr5-g265,chr5,53000000,53200000,0.457225,"Slc34a2, Sel1l3",2.0,"22311, 106370",106370.0,22311.0,64340.5,64340.5,5,0,0,0,0,8.071735967654831
chr5-g266,chr5,53200000,53400000,0.4676349999999999,"Sel1l3, Smim20",2.0,"106370, 11435",106370.0,11435.0,58902.5,58902.5,5,0,0,0,0,8.071735967654831
chr5-g267,chr5,53400000,53600000,0.445535,Rbpj,1.0,101667,101667.0,101667.0,101667.0,101667.0,5,0,0,0,0,2.1964049436008266
chr5-g268,chr5,53600000,53800000,0.423155,"Rbpj, Rnu7, Cckar",3.0,"101667, 25, 9220",101667.0,25.0,36970.66666666666,9220.0,5,0,0,0,0,2.1964049436008266
chr5-g269,chr5,53800000,54000000,0.414975,"Tbc1d19, Stim2",2.0,"94754, 122535",122535.0,94754.0,108644.5,108644.5,5,0,0,0,0,2.3566730514723115
chr5-g270,chr5,54000000,54200000,0.4117,Stim2,1.0,122535,122535.0,122535.0,122535.0,122535.0,5,0,0,0,0,2.3566730514723115
chr5-g313,chr5,62600000,62800000,0.38738,Arap2,1.0,163732,163732.0,163732.0,163732.0,163732.0,5,0,0,0,0,-6.191968848985615
chr5-g318,chr5,63600000,63800000,0.40767,Nwd2,1.0,161441,161441.0,161441.0,161441.0,161441.0,5,0,0,0,0,-5.282311932950619
chr5-g319,chr5,63800000,64000000,0.4459349999999999,"Nwd2, 0610040J01Rik, Rell1",3.0,"161441, 87125, 60000",161441.0,60000.0,102855.33333333331,87125.0,5,0,0,0,0,-1.1414678378451155
chr5-g324,chr5,64800000,65000000,0.44493,"Klf3, Tlr1, Fam114a1, Mir574, Tlr6",5.0,"26607, 8879, 71827, 78, 6943",71827.0,78.0,22866.8,8879.0,5,1,0,0,0,6.011021484910232
chr5-g327,chr5,65400000,65600000,0.427905,"Lias, Ugdh, Smim14, Ube2k",4.0,"18927, 22621, 44081, 61745",61745.0,18927.0,36843.5,33351.0,5,1,0,0,0,1.852716126278996
chr5-g338,chr5,67600000,67800000,0.42532,"Shisa3, Atp8a1",2.0,"6105, 229293",229293.0,6105.0,117699.0,117699.0,5,0,0,0,0,6.038806403027402
chr5-g339,chr5,67800000,68000000,0.40979,"Atp8a1, Gm5108, 4930425K10Rik",3.0,"229293, 35402, 9470",229293.0,9470.0,91388.33333333331,35402.0,5,0,0,0,0,5.987568563968246
chr5-g345,chr5,69000000,69200000,0.376515,Kctd8,1.0,232425,232425.0,232425.0,232425.0,232425.0,5,0,0,0,0,5.136377495075289
chr5-g346,chr5,69200000,69400000,0.3745699999999999,Kctd8,1.0,232425,232425.0,232425.0,232425.0,232425.0,5,0,0,0,0,5.136377495075289
chr5-g354,chr5,70800000,71000000,0.367625,"Gabrg1, Gabra2",2.0,"91571, 137458",137458.0,91571.0,114514.5,114514.5,5,1,0,0,0,2.8501706163380707
chr5-g355,chr5,71000000,71200000,0.371955,Gabra2,1.0,137458,137458.0,137458.0,137458.0,137458.0,5,0,0,0,0,2.8501706163380707
chr5-g357,chr5,71400000,71600000,0.378115,"Cox7b2, Gabra4",2.0,"105383, 88575",105383.0,88575.0,96979.0,96979.0,5,0,0,0,0,-2.4105149127603407
chr5-g358,chr5,71600000,71800000,0.3808499999999999,"Gabra4, Gabrb1",2.0,"88575, 491652",491652.0,88575.0,290113.5,290113.5,5,0,0,0,0,-2.4105149127603407
chr5-g361,chr5,72200000,72400000,0.4135949999999999,"Atp10d, Corin",2.0,"95416, 204516",204516.0,95416.0,149966.0,149966.0,5,0,0,0,0,-4.844907380302303
chr5-g362,chr5,72400000,72600000,0.41932,"Corin, Nfxl1, Zar1, Slc10a4l",4.0,"204516, 46342, 3971, 5913",204516.0,3971.0,65185.5,26127.5,5,0,0,0,0,-4.844907380302303
chr5-g363,chr5,72600000,72800000,0.433115,"Cnga1, Nipal1, Txk, Tec",4.0,"39056, 23283, 56800, 112731",112731.0,23283.0,57967.5,47928.0,5,0,0,0,0,2.525014422762707
chr5-g364,chr5,72800000,73000000,0.432645,"Tec, Slain2",2.0,"112731, 64480",112731.0,64480.0,88605.5,88605.5,5,0,0,0,0,2.3829574188639144
chr5-g366,chr5,73200000,73400000,0.44525,"Fryl, 1700025M24Rik, Ociad1, Ociad2",4.0,"236428, 15605, 21284, 16750",236428.0,15605.0,72516.75,19017.0,5,0,0,0,0,-2.9775213074648823
chr5-g368,chr5,73600000,73800000,0.4405999999999999,"Lrrc66, Sgcb, Spata18",3.0,"25780, 14989, 28105",28105.0,14989.0,22958.0,25780.0,5,0,0,0,0,2.212769792226251
chr5-g370,chr5,74000000,74200000,0.454445,"Usp46, Dancr, Snora26, Rasl11b",4.0,"68374, 1278, 121, 4152",68374.0,121.0,18481.25,2715.0,5,0,0,0,0,1.3797793531516231
chr5-g372,chr5,74400000,74600000,0.4069349999999999,"Scfd2, Fip1l1, Lnx1",3.0,"75483, 61643, 105800",105800.0,61643.0,80975.33333333333,75483.0,5,0,0,0,0,4.06033559822378
chr5-g373,chr5,74600000,74800000,0.4524849999999999,Lnx1,1.0,105800,105800.0,105800.0,105800.0,105800.0,5,0,0,0,0,4.06033559822378
chr5-g375,chr5,75000000,75200000,0.44404,"Chic2, Gsx2, Gm19583, Pdgfra, Mir7025",5.0,"39638, 2293, 36787, 22900, 74",39638.0,74.0,20338.4,22900.0,5,0,0,0,0,2.749310232378285
chr5-g386,chr5,77200000,77400000,0.450465,"Spink2, Rest, Noa1, Polr2b, Igfbp7",5.0,"6365, 18204, 15918, 38845, 58806",58806.0,6365.0,27627.6,18204.0,5,0,0,0,0,2.0951679064838635
chr5-g387,chr5,77400000,77600000,0.4430649999999999,"Igfbp7, 1700017L05Rik",2.0,"58806, 3370",58806.0,3370.0,31088.0,31088.0,5,0,0,0,0,2.0951679064838635
chr5-g405,chr5,81000000,81200000,0.37438,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,3.793548323308349
chr5-g406,chr5,81200000,81400000,0.3686799999999999,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,3.793548323308349
chr5-g407,chr5,81400000,81600000,0.371535,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,3.793548323308349
chr5-g408,chr5,81600000,81800000,0.37416,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,3.793548323308349
chr5-g409,chr5,81800000,82000000,0.372115,Adgrl3,1.0,804382,804382.0,804382.0,804382.0,804382.0,5,0,0,0,0,3.793548323308349
chr5-g420,chr5,84000000,84200000,0.354575,Epha5,1.0,362618,362618.0,362618.0,362618.0,362618.0,5,0,0,0,0,-3.118523806492929
chr5-g421,chr5,84200000,84400000,0.35364,Epha5,1.0,362618,362618.0,362618.0,362618.0,362618.0,5,0,0,0,0,-3.118523806492929
chr5-g422,chr5,84400000,84600000,0.363175,Epha5,1.0,362618,362618.0,362618.0,362618.0,362618.0,5,1,0,0,0,-3.118523806492929
chr5-g434,chr5,86800000,87000000,0.3825,"Ythdc1, Ugt2b34, Ugt2b1",3.0,"32394, 17168, 9865",32394.0,9865.0,19809.0,17168.0,5,0,0,0,0,2.7370079369848126
chr5-g444,chr5,88800000,89000000,0.428155,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,7.662903493082146
chr5-g445,chr5,89000000,89200000,0.408,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,7.662903493082146
chr5-g446,chr5,89200000,89400000,0.400395,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,7.662903493082146
chr5-g448,chr5,89600000,89800000,0.396025,"Gm7056, Adamts3",2.0,"6176, 209494",209494.0,6176.0,107835.0,107835.0,5,0,0,0,0,-3.731472798913016
chr5-g449,chr5,89800000,90000000,0.4122999999999999,Adamts3,1.0,209494,209494.0,209494.0,209494.0,209494.0,5,0,0,0,0,-3.731472798913016
chr5-g462,chr5,92400000,92600000,0.445685,"Art3, Nup54, Scarb2, Mir6415, Fam47e",5.0,"82801, 19660, 64347, 100, 19748",82801.0,100.0,37331.2,19748.0,5,0,0,0,0,2.057357342814237
chr5-g466,chr5,93200000,93400000,0.4198849999999999,"Ccni, 2010109A12Rik, Ccng2",3.0,"24563, 6957, 8659",24563.0,6957.0,13393.0,8659.0,5,0,0,0,0,3.235615852540722
chr5-g480,chr5,96000000,96200000,0.390195,Cnot6l,1.0,91658,91658.0,91658.0,91658.0,91658.0,5,0,0,0,0,3.123967150524873
chr5-g481,chr5,96200000,96400000,0.416655,"Mrpl1, Fras1",2.0,"56613, 410774",410774.0,56613.0,233693.5,233693.5,5,0,0,0,0,-4.017885396405393
chr5-g482,chr5,96400000,96600000,0.4215299999999999,Fras1,1.0,410774,410774.0,410774.0,410774.0,410774.0,5,0,0,0,0,-4.017885396405393
chr5-g483,chr5,96600000,96800000,0.43315,"Fras1, Anxa3",2.0,"410774, 52584",410774.0,52584.0,231679.0,231679.0,5,0,0,0,0,-4.017885396405393
chr5-g490,chr5,98000000,98200000,0.4199499999999999,"Antxr2, Prdm8, A730035I17Rik",3.0,"146330, 6580, 2867",146330.0,2867.0,51925.66666666666,6580.0,5,0,0,0,0,2.686280002141445
chr5-g496,chr5,99200000,99400000,0.432545,"Rasgef1b, A930011G23Rik",2.0,"35508, 431817",431817.0,35508.0,233662.5,233662.5,5,0,0,0,0,2.786549774447052
chr5-g497,chr5,99400000,99600000,0.438475,A930011G23Rik,1.0,431817,431817.0,431817.0,431817.0,431817.0,5,0,0,0,0,2.786549774447052
chr5-g498,chr5,99600000,99800000,0.44692,"A930011G23Rik, Gm38413",2.0,"431817, 23120",431817.0,23120.0,227468.5,227468.5,5,0,0,0,0,2.786549774447052
chr5-g499,chr5,99800000,100000000,0.4332599999999999,Hnrnpd,1.0,23004,23004.0,23004.0,23004.0,23004.0,5,0,0,0,0,2.246977281436609
chr5-g500,chr5,100000000,100200000,0.454815,"Enoph1, Hnrnpdl, Tmem150cos, Tmem150c",4.0,"28772, 5644, 17312, 81936",81936.0,5644.0,33416.0,23042.0,5,0,0,0,0,4.130705859704912
chr5-g502,chr5,100400000,100600000,0.43538,"Sec31a, 5430416N02Rik, Lin54, Cops4, Plac8",5.0,"54586, 8694, 58605, 29494, 18480",58605.0,8694.0,33971.8,29494.0,5,0,0,0,0,2.6076534641145885
chr5-g503,chr5,100600000,100800000,0.45538,"Coq2, Hpse, Helq, Mrps18c",4.0,"19531, 40233, 36453, 5709",40233.0,5709.0,25481.5,27992.0,5,0,0,0,0,2.7479655932113327
chr5-g504,chr5,100800000,101000000,0.435175,"Mrps18c, Abraxas1, Gpat3",3.0,"5709, 16134, 52874",52874.0,5709.0,24905.666666666668,16134.0,5,0,0,0,0,2.7479655932113327
chr5-g509,chr5,101800000,102000000,0.4556599999999999,"Cds1, Wdfy3",2.0,"58723, 236969",236969.0,58723.0,147846.0,147846.0,5,0,0,0,0,2.6988672693304245
chr5-g510,chr5,102000000,102200000,0.434705,Wdfy3,1.0,236969,236969.0,236969.0,236969.0,236969.0,5,0,0,0,0,2.6988672693304245
chr5-g514,chr5,102800000,103000000,0.415845,"Arhgap24, Mapk10",2.0,"416547, 302786",416547.0,302786.0,359666.5,359666.5,5,0,0,0,0,2.3396738218587005
chr5-g515,chr5,103000000,103200000,0.414225,Mapk10,1.0,302786,302786.0,302786.0,302786.0,302786.0,5,0,0,0,0,2.3396738218587005
chr5-g516,chr5,103200000,103400000,0.425885,"Mapk10, 4930429D17Rik, 1700021F02Rik",3.0,"302786, 68655, 1702",302786.0,1702.0,124381.0,68655.0,5,0,0,0,0,2.3396738218587005
chr5-g517,chr5,103400000,103600000,0.433205,Ptpn13,1.0,173170,173170.0,173170.0,173170.0,173170.0,5,0,0,0,0,-5.274891779907414
chr5-g518,chr5,103600000,103800000,0.44875,"Slc10a6, 1700016H13Rik, Aff1",3.0,"23693, 7146, 101161",101161.0,7146.0,44000.0,23693.0,5,0,0,0,0,-3.997276710974581
chr5-g519,chr5,103800000,104000000,0.44543,"Aff1, Klhl8, Hsd17b13, Hsd17b11",4.0,"101161, 49210, 21947, 32032",101161.0,21947.0,51087.5,40621.0,5,0,0,0,0,-3.755084228096396
chr5-g520,chr5,104000000,104200000,0.4375,"Hsd17b11, Nudt9, Mir5619, Gm17660, Sparcl1, Dspp, Dmp1",7.0,"32032, 18515, 61, 7549, 34980, 9425, 16528",34980.0,61.0,17012.85714285714,16528.0,5,0,0,0,0,5.461500454566135
chr5-g522,chr5,104400000,104600000,0.4103,"Spp1, Pkd2, BC005561, D930016D06Rik, Zfp33b",5.0,"5943, 46363, 14032, 28477, 12949",46363.0,5943.0,21552.8,14032.0,5,0,0,0,0,2.005493945939113
chr5-g527,chr5,105400000,105600000,0.4499549999999999,"Lrrc8b, Lrrc8c",2.0,"74305, 89484",89484.0,74305.0,81894.5,81894.5,5,0,0,0,0,-5.08710863637319
chr5-g528,chr5,105600000,105800000,0.4606,"Lrrc8c, Lrrc8d",2.0,"89484, 115247",115247.0,89484.0,102365.5,102365.5,5,0,0,0,0,-5.08710863637319
chr5-g534,chr5,106800000,107000000,0.413375,"Hfm1, Cdc7",2.0,"24002, 20118",24002.0,20118.0,22060.0,22060.0,5,0,0,0,0,2.506647211778327
chr5-g535,chr5,107000000,107200000,0.452125,Tgfbr3,1.0,183063,183063.0,183063.0,183063.0,183063.0,5,0,0,0,0,3.171751299727283
chr5-g536,chr5,107200000,107400000,0.43876,"Tgfbr3, Brdt",2.0,"183063, 55865",183063.0,55865.0,119464.0,119464.0,5,0,0,0,0,2.90677378641437
chr5-g537,chr5,107400000,107600000,0.420755,"Ephx4, Btbd8, Lpcat2b, A830010M20Rik, 1700028K03Rik, Glmn, Rpap2",7.0,"26519, 53600, 3491, 14778, 13658, 48922, 63893",63893.0,3491.0,32123.0,26519.0,5,0,0,0,0,4.00324882949615
chr5-g541,chr5,108200000,108400000,0.4157099999999999,"Ccdc18, Dr1, Pigg, 9330198I05Rik, Pde6b",5.0,"100036, 11625, 29604, 8971, 43370",100036.0,8971.0,38721.2,29604.0,5,0,0,0,0,2.0764807005745576
chr5-g542,chr5,108400000,108600000,0.453115,"Pde6b, Mfsd7a, Atp5k, Pcgf3, Cplx1, Gak",6.0,"43370, 8047, 1154, 41768, 31474, 60671",60671.0,1154.0,31080.666666666668,36621.0,5,0,0,0,0,2.183522499098004
chr5-g543,chr5,108600000,108800000,0.4530349999999999,"Gak, Tmem175, Dgkq, Idua, Slc26a1, Fgfrl1, Rnf212, 1700047L14Rik, Tmed11, Vmn2r8",10.0,"60671, 17961, 13787, 25116, 5485, 12722, 45726, 5076, 18129, 11562",60671.0,5076.0,21623.5,15874.0,5,0,0,0,0,2.106277369001451
chr5-g551,chr5,110200000,110400000,0.460155,"Golga3, Ankle2, Pgam5, Pxmp2, Pole, Lrcol1, P2rx2",7.0,"49613, 25648, 10765, 11883, 51135, 11365, 3338",51135.0,3338.0,23392.42857142857,11883.0,5,0,0,0,0,2.890172033979605
chr5-g553,chr5,110600000,110800000,0.460015,"Galnt9, Noc4l, Ddx51, Mir7026, Ep400, Gm15559, Pus1, Ulk1",8.0,"77029, 4964, 7046, 67, 106345, 8312, 6949, 25593",106345.0,67.0,29538.125,7679.0,5,0,0,0,0,2.0424784459148992
chr5-g554,chr5,110800000,111000000,0.443655,"Ulk1, Chek2, Hscb, Ttc28",4.0,"25593, 34159, 10708, 409977",409977.0,10708.0,120109.25,29876.0,5,0,0,0,0,3.1174203029394314
chr5-g555,chr5,111000000,111200000,0.4637799999999999,"Ttc28, Mir701",2.0,"409977, 109",409977.0,109.0,205043.0,205043.0,5,0,0,0,0,3.812236520576074
chr5-g556,chr5,111200000,111400000,0.486965,"Ttc28, Pitpnb",2.0,"409977, 57663",409977.0,57663.0,233820.0,233820.0,5,0,0,0,0,3.812236520576074
chr5-g561,chr5,112200000,112400000,0.52154,"1700028D13Rik, Miat, Cryba4, Crybb1, Tpst2, Hps4, Tfip11, Srrd, Gm6583, Asphd2",10.0,"3240, 15721, 6027, 13766, 38612, 35330, 11705, 5650, 2261, 11017",38612.0,2261.0,14332.9,11361.0,5,0,0,0,0,2.92599260655754
chr5-g566,chr5,113200000,113400000,0.50235,"Tmem211, Sgsm1, Mir7229, Mir7230, Aym1",5.0,"12355, 67567, 53, 56, 528",67567.0,53.0,16111.8,528.0,5,0,0,0,0,4.748905642140897
chr5-g567,chr5,113400000,113600000,0.465525,Wscd2,1.0,39306,39306.0,39306.0,39306.0,39306.0,5,0,0,1,0,3.195196346652201
chr5-g568,chr5,113600000,113800000,0.51009,"Cmklr1, 1700069L16Rik, Ficd, Sart3, Iscu, Tmem119",6.0,"38036, 32349, 4826, 29957, 5488, 6668",38036.0,4826.0,19554.0,18312.5,5,0,0,1,0,2.2325755512679675
chr5-g570,chr5,114000000,114200000,0.4974399999999999,"Dao, Svop, Usp30, Alkbh2, Ung, Acacb",6.0,"21942, 64468, 22592, 4293, 8166, 85241",85241.0,4293.0,34450.333333333336,22267.0,5,0,0,0,0,4.607820668816069
chr5-g572,chr5,114400000,114600000,0.517735,"Ube3b, Mir7027, Mvk, Mmab, Fam222a",5.0,"40550, 72, 16322, 12994, 44968",44968.0,72.0,22981.2,16322.0,5,0,0,0,0,-3.4652198708391464
chr5-g573,chr5,114600000,114800000,0.515215,"Fam222a, Trpv4, Gltp, Mir7028, Tchp, Git2, 4930515G01Rik, Ankrd13a",8.0,"44968, 36268, 21436, 64, 14549, 46082, 1251, 30681",46082.0,64.0,24412.375,26058.5,5,0,0,0,0,1.248408683509006
chr5-g574,chr5,114800000,115000000,0.483245,"Ankrd13a, 1500011B03Rik, 2610524H06Rik, Mir6240, 4930519G04Rik, Gm9936, Oasl2, Oasl1, 2210016L21Rik, Hnf1a",10.0,"30681, 1177, 1532, 117, 30166, 4405, 15312, 14672, 6339, 22083",30681.0,117.0,12648.4,10505.5,5,0,0,0,0,2.3901619255651685
chr5-g575,chr5,115000000,115200000,0.478715,"Sppl3, Acads, Rpl37rt, Unc119b, Mlec, Cabp1",6.0,"87267, 9048, 7347, 12410, 15196, 25691",87267.0,7347.0,26159.83333333333,13803.0,5,0,0,0,0,2.649088621940594
chr5-g576,chr5,115200000,115400000,0.4759649999999999,"Pop5, Rnf10, Coq5, Dynll1, Gm13830, Srsf9, Triap1, Cox6a1, Gatc, 4930401G09Rik",10.0,"5120, 31126, 17271, 3881, 18963, 5904, 2323, 3336, 7920, 1424",31126.0,1424.0,9726.8,5512.0,5,0,0,0,0,2.4866437981013543
chr5-g577,chr5,115400000,115600000,0.5077,"Msi1, Pla2g1b, Sirt4, Pxn, Rplp0, Gcn1, Mir7029",7.0,"24518, 8581, 6475, 49312, 4263, 57392, 61",57392.0,61.0,21514.571428571428,8581.0,5,0,0,0,0,4.937442235911733
chr5-g579,chr5,115800000,116000000,0.48961,Cit,1.0,160686,160686.0,160686.0,160686.0,160686.0,5,0,0,0,0,5.7341957688749705
chr5-g580,chr5,116000000,116200000,0.477965,"Cit, Prkab1, Tmem233, C330018A13Rik, Ccdc60",5.0,"160686, 10839, 44513, 5497, 163405",163405.0,5497.0,76988.0,44513.0,5,0,0,0,0,5.7341957688749705
chr5-g582,chr5,116400000,116600000,0.4789699999999999,"Hspb8, Srrm4os, Srrm4",3.0,"14374, 26766, 152545",152545.0,14374.0,64561.66666666666,26766.0,5,0,0,0,0,6.591212034890795
chr5-g585,chr5,117000000,117200000,0.475455,"Suds3, Taok3",2.0,"24316, 154970",154970.0,24316.0,89643.0,89643.0,5,0,0,0,0,2.339552048466409
chr5-g586,chr5,117200000,117400000,0.489615,"Taok3, Pebp1, Vsig10, Wsb2, Rfc5",5.0,"154970, 4914, 35741, 21281, 9879",154970.0,4914.0,45357.0,21281.0,5,1,0,0,0,2.339552048466409
chr5-g589,chr5,117800000,118000000,0.494915,"Nos1, Fbxo21",2.0,"92002, 33428",92002.0,33428.0,62715.0,62715.0,5,1,0,0,0,3.4315744597783087
chr5-g590,chr5,118000000,118200000,0.512985,"Fbxo21, Tesc, Fbxw8, Hrk, Rnft2",5.0,"33428, 34136, 90478, 19715, 54290",90478.0,19715.0,46409.4,34136.0,5,1,0,0,0,2.947027984054924
chr5-g592,chr5,118400000,118600000,0.47257,Med13l,1.0,204719,204719.0,204719.0,204719.0,204719.0,5,0,0,0,0,2.247903636456735
chr5-g593,chr5,118600000,118800000,0.47095,Med13l,1.0,204719,204719.0,204719.0,204719.0,204719.0,5,0,0,0,0,2.247903636456735
chr5-g602,chr5,120400000,120600000,0.51649,"Lhx5, Sdsl, Sds, Plbd2, Slc8b1, Tpcn1, Iqcd",7.0,"9572, 14562, 7359, 19731, 22833, 54457, 18091",54457.0,7359.0,20943.571428571428,18091.0,5,0,0,0,0,-0.0157482052497031
chr5-g604,chr5,120800000,121000000,0.483195,"Oas1b, Oas1c, Oas1f, Oas1h, Oas1g, Oas1a, Oas1d, Rph3a",8.0,"11523, 12316, 10620, 12084, 11472, 11269, 6830, 69593",69593.0,6830.0,18213.375,11497.5,5,0,0,0,0,4.752488255356209
chr5-g605,chr5,121000000,121200000,0.482925,"Rph3a, Ptpn11",2.0,"69593, 60865",69593.0,60865.0,65229.0,65229.0,5,0,0,0,0,3.1444314203628823
