200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2M
chr4-g753,chr4,150600000,150800000,0.4923999999999999,"Rere, Slc45a1, Mir12196",3.0,"340051, 22779, 55",340051.0,55.0,120961.66666666669,22779.0,4,0,0,0,0,-3.426233303292514
chr4-g761,chr4,152200000,152400000,0.534335,"Acot7, Gpr153, Icmt, Hes3, Rpl22, Rnf207, Chd5, Kcnab2",8.0,"85665, 10976, 9909, 5691, 9647, 11603, 51532, 86806",86806.0,5691.0,33978.625,11289.5,4,0,0,0,0,-5.712575479221452
chr4-g766,chr4,153200000,153400000,0.490475,Ajap1,1.0,109610,109610.0,109610.0,109610.0,109610.0,4,0,0,0,0,-5.9736170162654805
chr4-g767,chr4,153400000,153600000,0.50917,Ajap1,1.0,109610,109610.0,109610.0,109610.0,109610.0,4,0,0,0,0,-5.9736170162654805
chr4-g774,chr4,154800000,155000000,0.517905,"Ttc34, Mmel1, Gm13112, Prxl2b, Tnfrsf14, Pank4, Hes5, Plch2",8.0,"29710, 25946, 9170, 2614, 5868, 16816, 1449, 36314",36314.0,1449.0,15985.875,12993.0,4,0,0,0,0,-5.734820104250988
chr4-g775,chr4,155000000,155200000,0.521035,"Plch2, Pex10, Rer1, Morn1, Ski",5.0,"36314, 5377, 12245, 54122, 68461",68461.0,5377.0,35303.8,36314.0,4,0,0,0,0,-5.734820104250988
chr4-g777,chr4,155400000,155600000,0.464325,"Cfap74, 5830444B04Rik, Tmem52, Gnb1, Nadk",5.0,"33921, 20736, 1745, 67909, 27187",67909.0,1745.0,30299.6,27187.0,4,0,0,0,0,3.4040758188085154
chr5-g28,chr5,5600000,5800000,0.4080949999999999,"Cfap69, Steap2, Steap1",3.0,"83251, 29740, 12996",83251.0,12996.0,41995.66666666666,29740.0,5,0,0,0,0,-4.021207673460918
chr5-g42,chr5,8400000,8600000,0.389945,"Dbf4, Slc25a40, Rundc3b, Abcb1a",4.0,"25748, 32002, 132617, 181485",181485.0,25748.0,92963.0,82309.5,5,0,0,0,0,-3.111335769893381
chr5-g43,chr5,8600000,8800000,0.4023,"Rundc3b, Abcb1a, Abcb1b, Gm5106",4.0,"132617, 181485, 68168, 16948",181485.0,16948.0,99804.5,100392.5,5,0,0,0,0,-3.111335769893381
chr5-g70,chr5,14000000,14200000,0.3729599999999999,Sema3e,1.0,231414,231414.0,231414.0,231414.0,231414.0,5,0,0,0,0,-4.211838437431136
chr5-g71,chr5,14200000,14400000,0.38483,Sema3e,1.0,231414,231414.0,231414.0,231414.0,231414.0,5,0,0,0,0,-4.211838437431136
chr5-g105,chr5,21000000,21200000,0.4134699999999999,"Ptpn12, Gsap",2.0,"69267, 105435",105435.0,69267.0,87351.0,87351.0,5,0,0,0,0,6.741859990024237
chr5-g106,chr5,21200000,21400000,0.42818,"Gsap, Ccdc146, Fgl2",3.0,"105435, 131717, 5714",131717.0,5714.0,80955.33333333333,105435.0,5,0,0,0,0,6.741859990024237
chr5-g113,chr5,22600000,22800000,0.4088299999999999,"Lhfpl3, A930003O13Rik",2.0,"529544, 7974",529544.0,7974.0,268759.0,268759.0,5,0,0,0,0,-4.717139209695861
chr5-g114,chr5,22800000,23000000,0.4003099999999999,Lhfpl3,1.0,529544,529544.0,529544.0,529544.0,529544.0,5,0,0,0,0,-4.717139209695861
chr5-g115,chr5,23000000,23200000,0.413925,Lhfpl3,1.0,529544,529544.0,529544.0,529544.0,529544.0,5,0,0,0,0,-4.717139209695861
chr5-g116,chr5,23200000,23400000,0.4221,Lhfpl3,1.0,529544,529544.0,529544.0,529544.0,529544.0,5,0,0,0,1,-4.717139209695861
chr5-g124,chr5,24800000,25000000,0.4704050000000001,"Rheb, Prkag2, Prkag2os1",3.0,"39539, 237908, 4281",237908.0,4281.0,93909.33333333331,39539.0,5,1,0,0,0,-3.9260540686661054
chr5-g125,chr5,25000000,25200000,0.4743799999999999,"Prkag2, 2900005J15Rik, Galntl5",3.0,"237908, 2033, 38810",237908.0,2033.0,92917.0,38810.0,5,1,0,0,0,-3.9260540686661054
chr5-g134,chr5,26800000,27000000,0.4309949999999999,Dpp6,1.0,910144,910144.0,910144.0,910144.0,910144.0,5,0,0,0,0,-5.273380214908199
chr5-g135,chr5,27000000,27200000,0.440275,Dpp6,1.0,910144,910144.0,910144.0,910144.0,910144.0,5,0,0,0,0,-5.273380214908199
chr5-g136,chr5,27200000,27400000,0.4367749999999999,Dpp6,1.0,910144,910144.0,910144.0,910144.0,910144.0,5,0,0,0,0,-5.273380214908199
chr5-g137,chr5,27400000,27600000,0.43295,"Dpp6, Speer4b",2.0,"910144, 5584",910144.0,5584.0,457864.0,457864.0,5,0,0,0,0,-5.273380214908199
chr5-g138,chr5,27600000,27800000,0.46302,"Dpp6, Paxip1",2.0,"910144, 51470",910144.0,51470.0,480807.0,480807.0,5,0,0,0,0,-5.273380214908199
chr5-g168,chr5,33600000,33800000,0.4873049999999999,"Fam53a, Slbp, Tacc3, Tmem129, Fgfr3, Letm1",6.0,"29283, 12520, 14075, 4762, 15345, 43045",43045.0,4762.0,19838.33333333333,14710.0,5,0,0,0,0,5.989545820934531
chr5-g170,chr5,34000000,34200000,0.426865,"Nat8l, Poln, 4930557J02Rik, Haus3, Mxd4, Zfyve28",6.0,"9933, 162348, 16600, 15528, 11131, 93431",162348.0,9933.0,51495.16666666666,16064.0,5,0,0,0,0,-5.018293563964167
chr5-g171,chr5,34200000,34400000,0.461755,"Zfyve28, Cfap99, Rnf4, Fam193a",4.0,"93431, 39767, 17196, 116526",116526.0,17196.0,66730.0,66599.0,5,0,0,0,0,-5.018293563964167
chr5-g174,chr5,34800000,35000000,0.45421,"Htt, Msantd1, Rgs12",3.0,"150795, 7925, 84146",150795.0,7925.0,80955.33333333333,84146.0,5,0,0,0,0,4.038662117271675
chr5-g175,chr5,35000000,35200000,0.50971,"Rgs12, Mir3097, Hgfac, Dok7, Lrpap1",5.0,"84146, 67, 6953, 31074, 14209",84146.0,67.0,27289.8,14209.0,5,0,0,0,0,4.038662117271675
chr5-g180,chr5,36000000,36200000,0.507655,"Afap1, Sorcs2",2.0,"110604, 380959",380959.0,110604.0,245781.5,245781.5,5,0,0,0,0,2.5673988433768957
chr5-g181,chr5,36200000,36400000,0.508335,"Sorcs2, Psapl1, Mir7689",3.0,"380959, 2547, 59",380959.0,59.0,127855.0,2547.0,5,0,0,0,0,2.5673988433768957
chr5-g186,chr5,37200000,37400000,0.48619,"Gm1043, Crmp1, Evc, Evc2",4.0,"62525, 50106, 37711, 86577",86577.0,37711.0,59229.75,56315.5,5,0,0,0,0,-3.961904655545728
chr5-g219,chr5,43800000,44000000,0.436465,"Bst1, Cd38, Fgfbp1, Prom1",4.0,"24576, 43566, 2942, 108115",108115.0,2942.0,44799.75,34071.0,5,0,0,1,0,-3.202637817342471
chr5-g220,chr5,44000000,44200000,0.4465949999999999,"Prom1, Tapt1",2.0,"108115, 51445",108115.0,51445.0,79780.0,79780.0,5,0,0,1,0,-3.202637817342471
chr5-g313,chr5,62600000,62800000,0.38738,Arap2,1.0,163732,163732.0,163732.0,163732.0,163732.0,5,0,0,0,0,3.3630542146526974
chr5-g318,chr5,63600000,63800000,0.40767,Nwd2,1.0,161441,161441.0,161441.0,161441.0,161441.0,5,0,0,0,0,-5.703487771736191
chr5-g319,chr5,63800000,64000000,0.4459349999999999,"Nwd2, 0610040J01Rik, Rell1",3.0,"161441, 87125, 60000",161441.0,60000.0,102855.33333333331,87125.0,5,0,0,0,0,-5.703487771736191
chr5-g325,chr5,65000000,65200000,0.436215,"Fam114a1, Tmem156, Klhl5, Wdr19",4.0,"71827, 28900, 60575, 59708",71827.0,28900.0,55252.5,60141.5,5,0,0,0,0,3.5216914523234117
chr5-g345,chr5,69000000,69200000,0.376515,Kctd8,1.0,232425,232425.0,232425.0,232425.0,232425.0,5,0,0,0,0,-5.0309948207154775
chr5-g346,chr5,69200000,69400000,0.3745699999999999,Kctd8,1.0,232425,232425.0,232425.0,232425.0,232425.0,5,0,0,0,0,-5.0309948207154775
chr5-g354,chr5,70800000,71000000,0.367625,"Gabrg1, Gabra2",2.0,"91571, 137458",137458.0,91571.0,114514.5,114514.5,5,0,0,0,0,3.481999130553437
chr5-g355,chr5,71000000,71200000,0.371955,Gabra2,1.0,137458,137458.0,137458.0,137458.0,137458.0,5,0,0,0,0,3.481999130553437
chr5-g357,chr5,71400000,71600000,0.378115,"Cox7b2, Gabra4",2.0,"105383, 88575",105383.0,88575.0,96979.0,96979.0,5,0,0,0,0,5.1157537902648365
chr5-g358,chr5,71600000,71800000,0.3808499999999999,"Gabra4, Gabrb1",2.0,"88575, 491652",491652.0,88575.0,290113.5,290113.5,5,0,0,0,0,5.991337323625947
chr5-g359,chr5,71800000,72000000,0.38145,Gabrb1,1.0,491652,491652.0,491652.0,491652.0,491652.0,5,0,0,0,0,6.081103888573247
chr5-g360,chr5,72000000,72200000,0.40632,"Gabrb1, Commd8",2.0,"491652, 11614",491652.0,11614.0,251633.0,251633.0,5,0,0,0,0,6.081103888573247
chr5-g366,chr5,73200000,73400000,0.44525,"Fryl, 1700025M24Rik, Ociad1, Ociad2",4.0,"236428, 15605, 21284, 16750",236428.0,15605.0,72516.75,19017.0,5,0,0,0,0,-4.368112904595964
chr5-g377,chr5,75400000,75600000,0.450895,Kit,1.0,81735,81735.0,81735.0,81735.0,81735.0,5,0,0,0,0,-6.873502819560833
chr5-g378,chr5,75600000,75800000,0.44097,Kit,1.0,81735,81735.0,81735.0,81735.0,81735.0,5,0,0,0,0,-6.873502819560833
chr5-g444,chr5,88800000,89000000,0.428155,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,8.47611303632059
chr5-g445,chr5,89000000,89200000,0.408,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,8.47611303632059
chr5-g446,chr5,89200000,89400000,0.400395,Slc4a4,1.0,352397,352397.0,352397.0,352397.0,352397.0,5,0,0,0,0,8.47611303632059
chr5-g448,chr5,89600000,89800000,0.396025,"Gm7056, Adamts3",2.0,"6176, 209494",209494.0,6176.0,107835.0,107835.0,5,0,0,0,0,-3.978740907938482
chr5-g449,chr5,89800000,90000000,0.4122999999999999,Adamts3,1.0,209494,209494.0,209494.0,209494.0,209494.0,5,0,0,0,0,-3.978740907938482
chr5-g457,chr5,91400000,91600000,0.420395,"Btc, Parm1",2.0,"45734, 106297",106297.0,45734.0,76015.5,76015.5,5,0,0,0,0,-7.336942988905978
chr5-g458,chr5,91600000,91800000,0.42492,"Parm1, 1700063O14Rik",2.0,"106297, 1059",106297.0,1059.0,53678.0,53678.0,5,0,0,0,0,-7.336942988905978
chr5-g465,chr5,93000000,93200000,0.445085,"Sowahb, Sept11, Ccni",3.0,"3900, 87963, 24563",87963.0,3900.0,38808.66666666666,24563.0,5,0,0,0,0,-3.601207772426517
chr5-g490,chr5,98000000,98200000,0.4199499999999999,"Antxr2, Prdm8, A730035I17Rik",3.0,"146330, 6580, 2867",146330.0,2867.0,51925.66666666666,6580.0,5,0,0,0,0,-5.434972632222397
chr5-g496,chr5,99200000,99400000,0.432545,"Rasgef1b, A930011G23Rik",2.0,"35508, 431817",431817.0,35508.0,233662.5,233662.5,5,0,0,0,0,-3.370103187820789
chr5-g497,chr5,99400000,99600000,0.438475,A930011G23Rik,1.0,431817,431817.0,431817.0,431817.0,431817.0,5,0,0,0,0,-3.370103187820789
chr5-g498,chr5,99600000,99800000,0.44692,"A930011G23Rik, Gm38413",2.0,"431817, 23120",431817.0,23120.0,227468.5,227468.5,5,0,0,0,0,-3.370103187820789
chr5-g508,chr5,101600000,101800000,0.45125,"Nkx6-1, Cds1",2.0,"5515, 58723",58723.0,5515.0,32119.0,32119.0,5,0,0,0,0,-5.287885843091595
chr5-g509,chr5,101800000,102000000,0.4556599999999999,"Cds1, Wdfy3",2.0,"58723, 236969",236969.0,58723.0,147846.0,147846.0,5,0,0,0,0,-5.287885843091595
chr5-g519,chr5,103800000,104000000,0.44543,"Aff1, Klhl8, Hsd17b13, Hsd17b11",4.0,"101161, 49210, 21947, 32032",101161.0,21947.0,51087.5,40621.0,5,0,0,0,0,-4.367251357929059
chr5-g520,chr5,104000000,104200000,0.4375,"Hsd17b11, Nudt9, Mir5619, Gm17660, Sparcl1, Dspp, Dmp1",7.0,"32032, 18515, 61, 7549, 34980, 9425, 16528",34980.0,61.0,17012.85714285714,16528.0,5,0,0,0,0,4.862752312867334
chr5-g542,chr5,108400000,108600000,0.453115,"Pde6b, Mfsd7a, Atp5k, Pcgf3, Cplx1, Gak",6.0,"43370, 8047, 1154, 41768, 31474, 60671",60671.0,1154.0,31080.666666666668,36621.0,5,0,0,0,0,-3.909513586909641
chr5-g552,chr5,110400000,110600000,0.49021,"Fbrsl1, A630023P12Rik, Galnt9",3.0,"18629, 11057, 77029",77029.0,11057.0,35571.666666666664,18629.0,5,0,0,0,0,-3.6091100621420815
chr5-g553,chr5,110600000,110800000,0.460015,"Galnt9, Noc4l, Ddx51, Mir7026, Ep400, Gm15559, Pus1, Ulk1",8.0,"77029, 4964, 7046, 67, 106345, 8312, 6949, 25593",106345.0,67.0,29538.125,7679.0,5,0,0,0,0,-3.6091100621420815
chr5-g554,chr5,110800000,111000000,0.443655,"Ulk1, Chek2, Hscb, Ttc28",4.0,"25593, 34159, 10708, 409977",409977.0,10708.0,120109.25,29876.0,5,0,0,0,0,3.693950147186385
chr5-g555,chr5,111000000,111200000,0.4637799999999999,"Ttc28, Mir701",2.0,"409977, 109",409977.0,109.0,205043.0,205043.0,5,0,0,0,0,3.693950147186385
chr5-g556,chr5,111200000,111400000,0.486965,"Ttc28, Pitpnb",2.0,"409977, 57663",409977.0,57663.0,233820.0,233820.0,5,0,0,0,0,3.693950147186385
chr5-g561,chr5,112200000,112400000,0.52154,"1700028D13Rik, Miat, Cryba4, Crybb1, Tpst2, Hps4, Tfip11, Srrd, Gm6583, Asphd2",10.0,"3240, 15721, 6027, 13766, 38612, 35330, 11705, 5650, 2261, 11017",38612.0,2261.0,14332.9,11361.0,5,0,0,0,0,-3.4480214545055707
chr5-g567,chr5,113400000,113600000,0.465525,Wscd2,1.0,39306,39306.0,39306.0,39306.0,39306.0,5,0,0,0,0,-3.1368789352334296
chr5-g569,chr5,113800000,114000000,0.499535,"Tmem119, Selplg, Coro1c, Ssh1",4.0,"6668, 12704, 66268, 56697",66268.0,6668.0,35584.25,34700.5,5,0,0,0,0,-5.330140181901633
chr5-g570,chr5,114000000,114200000,0.4974399999999999,"Dao, Svop, Usp30, Alkbh2, Ung, Acacb",6.0,"21942, 64468, 22592, 4293, 8166, 85241",85241.0,4293.0,34450.333333333336,22267.0,5,0,0,0,0,1.6918437033172733
chr5-g572,chr5,114400000,114600000,0.517735,"Ube3b, Mir7027, Mvk, Mmab, Fam222a",5.0,"40550, 72, 16322, 12994, 44968",44968.0,72.0,22981.2,16322.0,5,0,0,0,0,-5.447497997930343
chr5-g573,chr5,114600000,114800000,0.515215,"Fam222a, Trpv4, Gltp, Mir7028, Tchp, Git2, 4930515G01Rik, Ankrd13a",8.0,"44968, 36268, 21436, 64, 14549, 46082, 1251, 30681",46082.0,64.0,24412.375,26058.5,5,0,0,0,0,-4.408769780117908
chr5-g574,chr5,114800000,115000000,0.483245,"Ankrd13a, 1500011B03Rik, 2610524H06Rik, Mir6240, 4930519G04Rik, Gm9936, Oasl2, Oasl1, 2210016L21Rik, Hnf1a",10.0,"30681, 1177, 1532, 117, 30166, 4405, 15312, 14672, 6339, 22083",30681.0,117.0,12648.4,10505.5,5,0,0,0,0,-4.270977813634615
chr5-g575,chr5,115000000,115200000,0.478715,"Sppl3, Acads, Rpl37rt, Unc119b, Mlec, Cabp1",6.0,"87267, 9048, 7347, 12410, 15196, 25691",87267.0,7347.0,26159.83333333333,13803.0,5,0,0,0,0,-8.092296731950524
chr5-g582,chr5,116400000,116600000,0.4789699999999999,"Hspb8, Srrm4os, Srrm4",3.0,"14374, 26766, 152545",152545.0,14374.0,64561.66666666666,26766.0,5,0,0,0,0,-6.65979973714766
chr5-g587,chr5,117400000,117600000,0.481855,Ksr2,1.0,353987,353987.0,353987.0,353987.0,353987.0,5,0,0,0,0,-6.117885307310618
chr5-g588,chr5,117600000,117800000,0.48622,Ksr2,1.0,353987,353987.0,353987.0,353987.0,353987.0,5,0,0,0,0,-6.117885307310618
chr5-g589,chr5,117800000,118000000,0.494915,"Nos1, Fbxo21",2.0,"92002, 33428",92002.0,33428.0,62715.0,62715.0,5,0,0,0,0,-6.960016083335465
chr5-g602,chr5,120400000,120600000,0.51649,"Lhx5, Sdsl, Sds, Plbd2, Slc8b1, Tpcn1, Iqcd",7.0,"9572, 14562, 7359, 19731, 22833, 54457, 18091",54457.0,7359.0,20943.571428571428,18091.0,5,0,0,0,0,-3.743983620713349
chr5-g604,chr5,120800000,121000000,0.483195,"Oas1b, Oas1c, Oas1f, Oas1h, Oas1g, Oas1a, Oas1d, Rph3a",8.0,"11523, 12316, 10620, 12084, 11472, 11269, 6830, 69593",69593.0,6830.0,18213.375,11497.5,5,0,0,0,0,-7.446250626301429
chr5-g605,chr5,121000000,121200000,0.482925,"Rph3a, Ptpn11",2.0,"69593, 60865",69593.0,60865.0,65229.0,65229.0,5,0,0,0,0,-7.446250626301429
chr5-g607,chr5,121400000,121600000,0.47351,"Naa25, Erp29, Tmem116, Adam1a, Adam1b, Mapkapk5, Aldh2, Acad12",8.0,"44415, 7722, 32241, 3092, 3340, 20842, 27798, 20658",44415.0,3092.0,20013.5,20750.0,5,0,0,0,0,3.791479996663281
chr5-g609,chr5,121800000,122000000,0.52333,"Atxn2, Mir7031, Sh2b3, Pheta1, Cux2",5.0,"103342, 65, 21379, 5607, 189636",189636.0,65.0,64005.8,21379.0,5,0,0,0,0,-3.639547275561541
chr5-g610,chr5,122000000,122200000,0.50318,"Cux2, Myl2, Ccdc63, Ppp1ccb, Ppp1cc",5.0,"189636, 5904, 30011, 16929, 16999",189636.0,5904.0,51895.8,16999.0,5,0,0,0,0,-3.4913229498129708
chr5-g613,chr5,122600000,122800000,0.47647,"Ift81, P2rx7, Mir8115, P2rx4, Camkk2, Anapc5",6.0,"64341, 40363, 118, 22195, 48241, 33882",64341.0,118.0,34856.666666666664,37122.5,5,0,0,0,0,4.926811855239861
chr5-g620,chr5,124000000,124200000,0.5121,"Hip1r, Vps37b, Abcb9, Arl6ip4, Ogfod2, Pitpnm2",6.0,"29588, 27620, 33942, 2088, 3160, 131072",131072.0,2088.0,37911.66666666666,28604.0,5,0,0,0,0,3.4922069970819085
chr5-g621,chr5,124200000,124400000,0.4671849999999999,"Pitpnm2, Pitpnm2os1, Mphosph9, 2810006K23Rik, Cdk2ap1, Sbno1",6.0,"131072, 7413, 77014, 12033, 9190, 57256",131072.0,7413.0,48996.333333333336,34644.5,5,0,0,0,0,3.4922069970819085
chr5-g636,chr5,127200000,127400000,0.45714,"Tmem132c, Tmem132cos",2.0,"323965, 24764",323965.0,24764.0,174364.5,174364.5,5,0,0,0,0,-4.297985364394141
chr5-g637,chr5,127400000,127600000,0.4707750000000001,"Tmem132c, Slc15a4",2.0,"323965, 21727",323965.0,21727.0,172846.0,172846.0,5,0,0,0,0,-4.297985364394141
chr5-g638,chr5,127600000,127800000,0.4642799999999999,"Slc15a4, Glt1d1, Tmem132d",3.0,"21727, 75259, 649587",649587.0,21727.0,248857.66666666663,75259.0,5,0,0,0,0,-5.490148146984459
chr5-g643,chr5,128600000,128800000,0.47948,"Fzd10os, Fzd10, Piwil1, Rimbp2",4.0,"21558, 2988, 19229, 195699",195699.0,2988.0,59868.5,20393.5,5,0,0,0,0,-5.353473503131788
chr5-g644,chr5,128800000,129000000,0.48792,"Rimbp2, Stx2",2.0,"195699, 24015",195699.0,24015.0,109857.0,109857.0,5,0,0,0,0,-5.353473503131788
chr5-g649,chr5,129825000,130000000,0.4002,"Cct6a, Sumf2, Phkg1, Zbed5, Chchd2, Nupr1l, Vkorc1l1, Gusb",8.0,"59088, 16962, 15658, 7900, 6310, 5249, 44584, 14034",59088.0,5249.0,21223.125,14846.0,5,0,0,0,0,5.692686476346951
chr5-g651,chr5,130200000,130400000,0.46574,"Rabgef1, Tmem248, Sbds, Tyw1, Caln1, A330070K13Rik",6.0,"42519, 21431, 9799, 84531, 471188, 5781",471188.0,5781.0,105874.83333333331,31975.0,5,0,0,0,0,-5.371544476139194
chr5-g652,chr5,130400000,130600000,0.4430849999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,-5.371544476139194
chr5-g653,chr5,130600000,130800000,0.4325899999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,-5.371544476139194
chr5-g654,chr5,130800000,131000000,0.4497650000000001,"Caln1, Galnt17",2.0,"471188, 432572",471188.0,432572.0,451880.0,451880.0,5,0,0,0,0,-5.371544476139194
chr5-g677,chr5,135400000,135600000,0.4816049999999999,"Hip1, Ccl24, Ccl26",3.0,"138604, 3115, 3122",138604.0,3115.0,48280.333333333336,3122.0,5,0,0,0,0,4.986373660157411
chr5-g679,chr5,135800000,136000000,0.490635,"Srrm3, Hspb1, Ywhag, Ssc4d, Zp3, Dtx2",6.0,"56667, 1645, 26263, 14254, 8520, 38081",56667.0,1645.0,24238.33333333333,20258.5,5,0,0,0,0,-5.182089058980768
chr5-g680,chr5,136000000,136200000,0.50618,"Dtx2, Upk3b, Upk3bl, Rasa4, Mir7035, Polr2j, Lrwd1, Alkbh4, Orai2, Prkrip1",10.0,"38081, 6498, 7058, 27946, 82, 6257, 13009, 5470, 23196, 18598",38081.0,82.0,14619.5,10033.5,5,0,0,0,0,-4.805271070964329
chr5-g687,chr5,137400000,137600000,0.494975,"Zan, Epo, Gigyf1, Pop7, Mir6418, Gnb2, Tfr2, Actl6b, Mospd3",9.0,"98428, 2797, 9056, 991, 115, 5180, 18242, 16035, 4413",98428.0,115.0,17250.777777777777,5180.0,5,0,0,0,0,-3.3834798020377383
chr5-g689,chr5,137800000,138000000,0.438505,"Zcwpw1, Pilra, Pilrb1, Pilrb2, Cyp3a13, Gjc3, Azgp1",7.0,"35291, 14327, 5903, 5930, 28687, 9226, 8712",35291.0,5903.0,15439.42857142857,9226.0,5,0,0,0,0,9.558246364470032
chr5-g695,chr5,139000000,139200000,0.495785,"Prkar1b, Dnaaf5",2.0,"133400, 36276",133400.0,36276.0,84838.0,84838.0,5,0,0,0,0,-4.275134718484252
chr5-g696,chr5,139200000,139400000,0.51341,"Sun1, Get4, Adap1, Cox19, Cyp2w1, Mir339, 3110082I17Rik, Gpr146",8.0,"49203, 16554, 53589, 7345, 6985, 96, 100796, 18719",100796.0,96.0,31660.875,17636.5,5,0,0,0,0,-4.988157609153509
chr5-g703,chr5,140600000,140800000,0.51908,"Lfng, Ttyh3, Iqce, Brat1, Amz1, Gna12",6.0,"8205, 28455, 38874, 14368, 29186, 70488",70488.0,8205.0,31596.0,28820.5,5,0,0,0,0,7.411602349144497
chr5-g712,chr5,142400000,142600000,0.5064799999999999,"Foxk1, Ap5z1, Radil, Papolb, Mmd2",5.0,"60519, 14785, 66260, 2337, 45272",66260.0,2337.0,37834.6,45272.0,5,0,0,0,0,4.953135380866223
chr5-g713,chr5,142600000,142800000,0.504505,"Mmd2, Wipi2, Slc29a4, Tnrc18",4.0,"45272, 39787, 20390, 62873",62873.0,20390.0,42080.5,42529.5,5,0,0,0,0,4.953135380866223
chr5-g723,chr5,144600000,144800000,0.4785899999999999,"Tmem130, Trrap",2.0,"25664, 90985",90985.0,25664.0,58324.5,58324.5,5,0,0,0,0,-5.811362392468529
chr5-g734,chr5,146800000,147000000,0.4681749999999999,"Rpl21, Rasl11a, Gtf3a, Mtif3",4.0,"4143, 2656, 6958, 12283",12283.0,2656.0,6510.0,5550.5,5,0,0,0,0,3.672712122337883
chr5-g735,chr5,147000000,147200000,0.471725,"Lnx2, Polr1d, Gsx1",3.0,"59918, 34016, 2251",59918.0,2251.0,32061.666666666668,34016.0,5,0,0,0,0,-4.215486954402336
chr5-g736,chr5,147200000,147400000,0.4678449999999999,"Plut, Pdx1, Mir7k, Urad, Cdx2, Flt3",6.0,"42924, 5752, 110, 7457, 6350, 69748",69748.0,110.0,22056.83333333333,6903.5,5,0,0,0,0,-5.5714863978763525
chr5-g737,chr5,147400000,147600000,0.4325299999999999,"Flt3, D5Ertd605e, Pan3, Flt1",4.0,"69748, 4425, 118346, 164408",164408.0,4425.0,89231.75,94047.0,5,0,0,0,0,-5.5714863978763525
chr5-g739,chr5,147800000,148000000,0.4640999999999999,"Pomp, Slc46a3, Mtus2",3.0,"15157, 18918, 358746",358746.0,15157.0,130940.33333333331,18918.0,5,0,0,0,0,-7.506470771022275
chr5-g740,chr5,148000000,148200000,0.445695,Mtus2,1.0,358746,358746.0,358746.0,358746.0,358746.0,5,0,0,0,0,-7.506470771022275
chr5-g741,chr5,148200000,148400000,0.47283,"Mtus2, Slc7a1",2.0,"358746, 72495",358746.0,72495.0,215620.5,215620.5,5,0,0,0,0,-7.744284707680978
chr6-g28,chr6,5600000,5800000,0.41663,Dync1i1,1.0,302401,302401.0,302401.0,302401.0,302401.0,6,0,0,0,0,-5.997328597428013
chr6-g29,chr6,5800000,6000000,0.4177949999999999,"Dync1i1, 1700019G24Rik",2.0,"302401, 13497",302401.0,13497.0,157949.0,157949.0,6,0,0,0,0,-5.997328597428013
chr6-g30,chr6,6000000,6200000,0.427045,"Dync1i1, Slc25a13",2.0,"302401, 175956",302401.0,175956.0,239178.5,239178.5,6,0,0,0,0,-5.997328597428013
chr6-g38,chr6,7600000,7800000,0.42117,Asns,1.0,18045,18045.0,18045.0,18045.0,18045.0,6,0,0,0,0,-7.170901699468767
chr6-g43,chr6,8600000,8800000,0.42835,Ica1,1.0,147958,147958.0,147958.0,147958.0,147958.0,6,0,0,0,0,-4.860188154815996
chr6-g44,chr6,8800000,9000000,0.4034999999999999,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-4.988755123383382
chr6-g45,chr6,9000000,9200000,0.380015,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-4.988755123383382
chr6-g46,chr6,9200000,9400000,0.37566,Nxph1,1.0,298560,298560.0,298560.0,298560.0,298560.0,6,0,0,0,0,-4.988755123383382
chr6-g91,chr6,18200000,18400000,0.38476,"Cftr, Cttnbp2",2.0,"152083, 148398",152083.0,148398.0,150240.5,150240.5,6,0,0,0,0,-4.552323492237943
chr6-g92,chr6,18400000,18600000,0.40141,Cttnbp2,1.0,148398,148398.0,148398.0,148398.0,148398.0,6,0,0,0,0,-4.552323492237943
chr6-g136,chr6,27200000,27400000,0.36721,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-7.233645488401926
chr6-g137,chr6,27400000,27600000,0.3766,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-7.233645488401926
chr6-g138,chr6,27600000,27800000,0.381315,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-7.233645488401926
chr6-g139,chr6,27800000,28000000,0.3881349999999999,"Grm8, Mir592",2.0,"860026, 96",860026.0,96.0,430061.0,430061.0,6,0,0,0,0,-7.233645488401926
chr6-g140,chr6,28000000,28200000,0.411095,Grm8,1.0,860026,860026.0,860026.0,860026.0,860026.0,6,0,0,0,0,-7.233645488401926
