200kb name,chrom,start,end,H4K20me3_cat5
chr13-g242,chr13,48400000,48600000,0
chr13-g243,chr13,48600000,48800000,0
chr13-g244,chr13,48800000,49000000,0
chr13-g245,chr13,49000000,49200000,0
chr13-g246,chr13,49200000,49400000,0
chr13-g247,chr13,49400000,49600000,0
chr13-g248,chr13,49600000,49800000,0
chr13-g249,chr13,49800000,50000000,0
chr13-g250,chr13,50000000,50200000,0
chr13-g251,chr13,50200000,50400000,0
chr13-g252,chr13,50400000,50600000,0
chr13-g253,chr13,50600000,50800000,0
chr13-g254,chr13,50800000,51000000,0
chr13-g255,chr13,51000000,51200000,0
chr13-g256,chr13,51200000,51400000,0
chr13-g257,chr13,51400000,51600000,0
chr13-g258,chr13,51600000,51800000,0
chr13-g259,chr13,51800000,52000000,0
chr13-g260,chr13,52000000,52200000,0
chr13-g261,chr13,52200000,52400000,0
chr13-g262,chr13,52400000,52600000,0
chr13-g263,chr13,52600000,52800000,0
chr13-g264,chr13,52800000,53000000,0
chr13-g265,chr13,53000000,53200000,0
chr13-g266,chr13,53200000,53400000,0
chr13-g267,chr13,53400000,53600000,0
chr13-g268,chr13,53600000,53800000,0
chr13-g269,chr13,53800000,54000000,0
chr13-g270,chr13,54000000,54200000,0
chr13-g271,chr13,54200000,54400000,0
chr13-g272,chr13,54400000,54600000,0
chr13-g273,chr13,54600000,54800000,0
chr13-g274,chr13,54800000,55000000,0
chr13-g275,chr13,55000000,55200000,0
chr13-g276,chr13,55200000,55400000,0
chr13-g277,chr13,55400000,55600000,0
chr13-g278,chr13,55600000,55800000,0
chr13-g279,chr13,55800000,56000000,0
chr13-g280,chr13,56000000,56200000,0
chr13-g281,chr13,56200000,56400000,0
chr13-g282,chr13,56400000,56600000,0
chr13-g283,chr13,56600000,56800000,0
chr13-g284,chr13,56800000,57000000,0
chr13-g285,chr13,57000000,57200000,0
chr13-g286,chr13,57200000,57400000,0
chr13-g287,chr13,57400000,57600000,0
chr13-g288,chr13,57600000,57800000,0
chr13-g289,chr13,57800000,58000000,0
chr13-g290,chr13,58000000,58200000,0
chr13-g291,chr13,58200000,58400000,0
chr13-g292,chr13,58400000,58600000,0
chr13-g293,chr13,58600000,58800000,0
chr13-g294,chr13,58800000,59000000,0
chr13-g295,chr13,59000000,59200000,0
chr13-g296,chr13,59200000,59400000,0
chr13-g297,chr13,59400000,59600000,0
chr13-g298,chr13,59600000,59800000,0
chr13-g299,chr13,59800000,60000000,0
chr13-g300,chr13,60000000,60200000,0
chr13-g301,chr13,60200000,60400000,0
chr13-g302,chr13,60400000,60600000,0
chr13-g303,chr13,60600000,60800000,0
chr13-g304,chr13,60800000,61000000,2
chr13-g305,chr13,61000000,61200000,2
chr13-g306,chr13,61200000,61400000,2
chr13-g307,chr13,61400000,61600000,2
chr13-g308,chr13,61600000,61800000,2
chr13-g309,chr13,61800000,62000000,2
chr13-g310,chr13,62000000,62200000,2
chr13-g311,chr13,62200000,62400000,2
chr13-g312,chr13,62400000,62600000,2
chr13-g313,chr13,62600000,62800000,2
chr13-g314,chr13,62800000,63000000,2
chr13-g315,chr13,63000000,63200000,0
chr13-g316,chr13,63200000,63400000,0
chr13-g317,chr13,63400000,63600000,0
chr13-g318,chr13,63600000,63800000,0
chr13-g319,chr13,63800000,64000000,0
chr13-g320,chr13,64000000,64200000,0
chr13-g321,chr13,64200000,64400000,0
chr13-g322,chr13,64400000,64600000,0
chr13-g323,chr13,64600000,64800000,0
chr13-g324,chr13,64800000,65000000,0
chr13-g325,chr13,65000000,65200000,0
chr13-g326,chr13,65200000,65400000,0
chr13-g332,chr13,66400000,66600000,0
chr13-g333,chr13,66600000,66800000,0
chr13-g334,chr13,66800000,67000000,0
chr13-g335,chr13,67000000,67200000,0
chr13-g336,chr13,67200000,67400000,0
chr13-g337,chr13,67400000,67600000,0
chr13-g338,chr13,67600000,67800000,0
chr13-g339,chr13,67800000,68000000,0
chr13-g340,chr13,68000000,68200000,0
chr13-g341,chr13,68200000,68400000,0
chr13-g342,chr13,68400000,68600000,0
chr13-g343,chr13,68600000,68800000,0
chr13-g344,chr13,68800000,69000000,0
chr13-g345,chr13,69000000,69200000,0
chr13-g346,chr13,69200000,69400000,0
chr13-g347,chr13,69400000,69600000,0
chr13-g348,chr13,69600000,69800000,0
chr13-g349,chr13,69800000,70000000,0
chr13-g350,chr13,70000000,70200000,0
chr13-g351,chr13,70200000,70400000,0
chr13-g352,chr13,70400000,70600000,0
chr13-g353,chr13,70600000,70800000,0
chr13-g354,chr13,70800000,71000000,0
chr13-g355,chr13,71000000,71200000,0
chr13-g356,chr13,71200000,71400000,0
chr13-g357,chr13,71400000,71600000,0
chr13-g358,chr13,71600000,71800000,0
chr13-g359,chr13,71800000,72000000,0
chr13-g360,chr13,72000000,72200000,0
chr13-g361,chr13,72200000,72400000,0
chr13-g362,chr13,72400000,72600000,0
chr13-g363,chr13,72600000,72800000,0
chr13-g364,chr13,72800000,73000000,0
chr13-g365,chr13,73000000,73200000,0
chr13-g366,chr13,73200000,73400000,0
chr13-g367,chr13,73400000,73600000,0
chr13-g368,chr13,73600000,73800000,0
chr13-g369,chr13,73800000,74000000,0
chr13-g370,chr13,74000000,74200000,0
chr13-g371,chr13,74200000,74400000,0
chr13-g372,chr13,74400000,74600000,0
chr13-g373,chr13,74600000,74800000,0
chr13-g374,chr13,74800000,75000000,0
chr13-g375,chr13,75000000,75200000,0
chr13-g376,chr13,75200000,75400000,0
chr13-g377,chr13,75400000,75600000,0
chr13-g378,chr13,75600000,75800000,0
chr13-g379,chr13,75800000,76000000,0
chr13-g380,chr13,76000000,76200000,0
chr13-g381,chr13,76200000,76400000,0
chr13-g382,chr13,76400000,76600000,0
chr13-g383,chr13,76600000,76800000,0
chr13-g384,chr13,76800000,77000000,0
chr13-g385,chr13,77000000,77200000,0
chr13-g386,chr13,77200000,77400000,0
chr13-g387,chr13,77400000,77600000,0
chr13-g388,chr13,77600000,77800000,0
chr13-g389,chr13,77800000,78000000,0
chr13-g390,chr13,78000000,78200000,0
chr13-g391,chr13,78200000,78400000,0
chr13-g392,chr13,78400000,78600000,0
chr13-g393,chr13,78600000,78800000,0
chr13-g394,chr13,78800000,79000000,0
chr13-g395,chr13,79000000,79200000,0
chr13-g396,chr13,79200000,79400000,0
chr13-g397,chr13,79400000,79600000,0
chr13-g398,chr13,79600000,79800000,0
chr13-g399,chr13,79800000,80000000,0
chr13-g400,chr13,80000000,80200000,0
chr13-g401,chr13,80200000,80400000,0
chr13-g402,chr13,80400000,80600000,0
chr13-g403,chr13,80600000,80800000,0
chr13-g404,chr13,80800000,81000000,0
chr13-g405,chr13,81000000,81200000,0
chr13-g406,chr13,81200000,81400000,0
chr13-g407,chr13,81400000,81600000,0
chr13-g408,chr13,81600000,81800000,0
chr13-g409,chr13,81800000,82000000,0
chr13-g410,chr13,82000000,82200000,0
chr13-g411,chr13,82200000,82400000,0
chr13-g412,chr13,82400000,82600000,0
chr13-g413,chr13,82600000,82800000,0
chr13-g414,chr13,82800000,83000000,0
chr13-g415,chr13,83000000,83200000,0
chr13-g416,chr13,83200000,83400000,0
chr13-g417,chr13,83400000,83600000,0
chr13-g418,chr13,83600000,83800000,0
chr13-g419,chr13,83800000,84000000,0
chr13-g420,chr13,84000000,84200000,0
chr13-g421,chr13,84200000,84400000,0
chr13-g422,chr13,84400000,84600000,0
chr13-g423,chr13,84600000,84800000,0
chr13-g424,chr13,84800000,85000000,0
chr13-g425,chr13,85000000,85200000,0
chr13-g426,chr13,85200000,85400000,0
chr13-g427,chr13,85400000,85600000,0
chr13-g428,chr13,85600000,85800000,0
chr13-g429,chr13,85800000,86000000,0
chr13-g430,chr13,86000000,86200000,0
chr13-g431,chr13,86200000,86400000,0
chr13-g432,chr13,86400000,86600000,0
chr13-g433,chr13,86600000,86800000,0
chr13-g434,chr13,86800000,87000000,0
chr13-g435,chr13,87000000,87200000,0
chr13-g436,chr13,87200000,87400000,0
chr13-g437,chr13,87400000,87600000,0
chr13-g438,chr13,87600000,87800000,0
chr13-g439,chr13,87800000,88000000,0
chr13-g440,chr13,88000000,88200000,0
chr13-g441,chr13,88200000,88400000,0
chr13-g442,chr13,88400000,88600000,0
chr13-g443,chr13,88600000,88800000,0
chr13-g444,chr13,88800000,89000000,0
chr13-g445,chr13,89000000,89200000,0
chr13-g446,chr13,89200000,89400000,0
chr13-g447,chr13,89400000,89600000,0
chr13-g448,chr13,89600000,89800000,0
chr13-g449,chr13,89800000,90000000,0
chr13-g450,chr13,90000000,90200000,0
chr13-g451,chr13,90200000,90400000,0
chr13-g452,chr13,90400000,90600000,0
chr13-g453,chr13,90600000,90800000,0
chr13-g454,chr13,90800000,91000000,0
chr13-g455,chr13,91000000,91200000,0
chr13-g456,chr13,91200000,91400000,0
chr13-g457,chr13,91400000,91600000,0
chr13-g458,chr13,91600000,91800000,0
chr13-g459,chr13,91800000,92000000,0
chr13-g460,chr13,92000000,92200000,0
chr13-g461,chr13,92200000,92400000,0
chr13-g462,chr13,92400000,92600000,0
chr13-g463,chr13,92600000,92800000,0
chr13-g464,chr13,92800000,93000000,0
chr13-g465,chr13,93000000,93200000,0
chr13-g466,chr13,93200000,93400000,0
chr13-g467,chr13,93400000,93600000,0
chr13-g468,chr13,93600000,93800000,0
chr13-g469,chr13,93800000,94000000,0
chr13-g470,chr13,94000000,94200000,0
chr13-g471,chr13,94200000,94400000,0
chr13-g472,chr13,94400000,94600000,0
chr13-g473,chr13,94600000,94800000,0
chr13-g474,chr13,94800000,95000000,0
chr13-g475,chr13,95000000,95200000,0
chr13-g476,chr13,95200000,95400000,0
chr13-g477,chr13,95400000,95600000,0
chr13-g478,chr13,95600000,95800000,0
chr13-g479,chr13,95800000,96000000,0
chr13-g480,chr13,96000000,96200000,0
chr13-g481,chr13,96200000,96400000,0
chr13-g482,chr13,96400000,96600000,0
chr13-g483,chr13,96600000,96800000,0
chr13-g484,chr13,96800000,97000000,0
chr13-g485,chr13,97000000,97200000,0
chr13-g486,chr13,97200000,97400000,0
chr13-g487,chr13,97400000,97600000,0
chr13-g488,chr13,97600000,97800000,0
chr13-g489,chr13,97800000,98000000,0
chr13-g490,chr13,98000000,98200000,0
chr13-g491,chr13,98200000,98400000,0
chr13-g492,chr13,98400000,98600000,0
chr13-g493,chr13,98600000,98800000,0
chr13-g494,chr13,98800000,99000000,0
chr13-g495,chr13,99000000,99200000,0
chr13-g496,chr13,99200000,99400000,0
chr13-g497,chr13,99400000,99600000,0
chr13-g498,chr13,99600000,99800000,0
chr13-g499,chr13,99800000,100000000,0
chr13-g500,chr13,100000000,100200000,0
chr13-g501,chr13,100200000,100400000,0
chr13-g502,chr13,100400000,100600000,0
chr13-g503,chr13,100600000,100800000,0
chr13-g504,chr13,100800000,101000000,0
chr13-g505,chr13,101000000,101200000,0
chr13-g506,chr13,101200000,101400000,0
chr13-g507,chr13,101400000,101600000,0
chr13-g508,chr13,101600000,101800000,0
chr13-g509,chr13,101800000,102000000,0
chr13-g510,chr13,102000000,102200000,0
chr13-g511,chr13,102200000,102400000,0
chr13-g512,chr13,102400000,102600000,0
chr13-g513,chr13,102600000,102800000,0
chr13-g514,chr13,102800000,103000000,0
chr13-g515,chr13,103000000,103200000,0
chr13-g516,chr13,103200000,103400000,0
chr13-g517,chr13,103400000,103600000,0
chr13-g518,chr13,103600000,103800000,0
chr13-g519,chr13,103800000,104000000,0
chr13-g520,chr13,104000000,104200000,0
chr13-g521,chr13,104200000,104400000,0
chr13-g522,chr13,104400000,104600000,0
chr13-g523,chr13,104600000,104800000,0
chr13-g524,chr13,104800000,105000000,0
chr13-g525,chr13,105000000,105200000,0
chr13-g526,chr13,105200000,105400000,0
chr13-g527,chr13,105400000,105600000,0
chr13-g528,chr13,105600000,105800000,0
chr13-g529,chr13,105800000,106000000,0
chr13-g530,chr13,106000000,106200000,0
chr13-g531,chr13,106200000,106400000,0
chr13-g532,chr13,106400000,106600000,0
chr13-g533,chr13,106600000,106800000,0
chr13-g534,chr13,106800000,107000000,0
chr13-g535,chr13,107000000,107200000,0
chr13-g536,chr13,107200000,107400000,0
chr13-g537,chr13,107400000,107600000,0
chr13-g538,chr13,107600000,107800000,0
chr13-g539,chr13,107800000,108000000,0
chr13-g540,chr13,108000000,108200000,0
chr13-g541,chr13,108200000,108400000,0
chr13-g542,chr13,108400000,108600000,0
chr13-g543,chr13,108600000,108800000,0
chr13-g544,chr13,108800000,109000000,0
chr13-g545,chr13,109000000,109200000,0
chr13-g546,chr13,109200000,109400000,0
chr13-g547,chr13,109400000,109600000,0
chr13-g548,chr13,109600000,109800000,0
chr13-g549,chr13,109800000,110000000,0
chr13-g550,chr13,110000000,110200000,0
chr13-g551,chr13,110200000,110400000,0
chr13-g552,chr13,110400000,110600000,0
chr13-g553,chr13,110600000,110800000,0
chr13-g554,chr13,110800000,111000000,0
chr13-g555,chr13,111000000,111200000,0
chr13-g556,chr13,111200000,111400000,0
chr13-g557,chr13,111400000,111600000,0
chr13-g558,chr13,111600000,111800000,0
chr13-g559,chr13,111800000,112000000,0
chr13-g560,chr13,112000000,112200000,0
chr13-g561,chr13,112200000,112400000,0
chr13-g562,chr13,112400000,112600000,0
chr13-g563,chr13,112600000,112800000,0
chr13-g564,chr13,112800000,113000000,0
chr13-g565,chr13,113000000,113200000,0
chr13-g566,chr13,113200000,113400000,0
chr13-g567,chr13,113400000,113600000,0
chr13-g568,chr13,113600000,113800000,0
chr13-g569,chr13,113800000,114000000,0
chr13-g570,chr13,114000000,114200000,0
chr13-g571,chr13,114200000,114400000,0
chr13-g572,chr13,114400000,114600000,0
chr13-g573,chr13,114600000,114800000,0
chr13-g574,chr13,114800000,115000000,0
chr13-g575,chr13,115000000,115200000,0
chr13-g576,chr13,115200000,115400000,0
chr13-g577,chr13,115400000,115600000,0
chr13-g578,chr13,115600000,115800000,0
chr13-g579,chr13,115800000,116000000,0
chr13-g580,chr13,116000000,116200000,0
chr13-g581,chr13,116200000,116400000,0
chr13-g582,chr13,116400000,116600000,0
chr13-g583,chr13,116600000,116800000,0
chr13-g584,chr13,116800000,117000000,0
chr13-g585,chr13,117000000,117200000,0
chr13-g586,chr13,117200000,117400000,0
chr13-g587,chr13,117400000,117600000,0
chr13-g588,chr13,117600000,117800000,0
chr13-g589,chr13,117800000,118000000,0
chr13-g590,chr13,118000000,118200000,0
chr13-g591,chr13,118200000,118400000,0
chr13-g592,chr13,118400000,118600000,0
chr13-g593,chr13,118600000,118800000,0
chr13-g594,chr13,118800000,119000000,0
chr13-g595,chr13,119000000,119200000,0
chr13-g596,chr13,119200000,119400000,0
chr13-g597,chr13,119400000,119600000,0
chr13-g598,chr13,119600000,119800000,0
chr13-g599,chr13,119800000,120000000,0
chr13-g600,chr13,120000000,120200000,0
chr13-g601,chr13,120200000,120325000,0
chr14-g38,chr14,7600000,7800000,0
chr14-g39,chr14,7800000,8000000,0
chr14-g40,chr14,8000000,8200000,0
chr14-g41,chr14,8200000,8400000,0
chr14-g42,chr14,8400000,8600000,0
chr14-g43,chr14,8600000,8800000,0
chr14-g44,chr14,8800000,9000000,0
chr14-g45,chr14,9000000,9200000,0
chr14-g46,chr14,9200000,9400000,0
chr14-g47,chr14,9400000,9600000,0
chr14-g48,chr14,9600000,9800000,0
chr14-g49,chr14,9800000,10000000,0
chr14-g50,chr14,10000000,10200000,0
chr14-g51,chr14,10200000,10400000,0
chr14-g52,chr14,10400000,10600000,0
chr14-g53,chr14,10600000,10800000,0
chr14-g54,chr14,10800000,11000000,0
chr14-g55,chr14,11000000,11200000,0
chr14-g56,chr14,11200000,11400000,0
chr14-g57,chr14,11400000,11600000,0
chr14-g58,chr14,11600000,11800000,0
chr14-g59,chr14,11800000,12000000,0
chr14-g60,chr14,12000000,12200000,0
chr14-g61,chr14,12200000,12400000,0
chr14-g62,chr14,12400000,12600000,0
chr14-g63,chr14,12600000,12800000,0
chr14-g64,chr14,12800000,13000000,0
chr14-g65,chr14,13000000,13200000,0
chr14-g66,chr14,13200000,13400000,0
chr14-g67,chr14,13400000,13600000,0
chr14-g68,chr14,13600000,13800000,0
chr14-g69,chr14,13800000,14000000,0
chr14-g70,chr14,14000000,14200000,0
chr14-g71,chr14,14200000,14400000,0
chr14-g72,chr14,14400000,14600000,0
chr14-g73,chr14,14600000,14800000,0
chr14-g74,chr14,14800000,15000000,0
chr14-g75,chr14,15000000,15200000,0
chr14-g76,chr14,15200000,15400000,0
chr14-g77,chr14,15400000,15600000,0
chr14-g78,chr14,15600000,15800000,0
chr14-g79,chr14,15800000,16000000,0
chr14-g80,chr14,16000000,16200000,0
chr14-g81,chr14,16200000,16400000,0
chr14-g82,chr14,16400000,16600000,0
chr14-g83,chr14,16600000,16800000,0
chr14-g84,chr14,16800000,17000000,0
chr14-g85,chr14,17000000,17200000,0
chr14-g86,chr14,17200000,17400000,0
chr14-g87,chr14,17400000,17600000,0
chr14-g88,chr14,17600000,17800000,0
chr14-g89,chr14,17800000,18000000,0
chr14-g90,chr14,18000000,18200000,0
chr14-g91,chr14,18200000,18400000,0
chr14-g92,chr14,18400000,18600000,0
chr14-g93,chr14,18600000,18800000,0
chr14-g94,chr14,18800000,19000000,0
chr14-g95,chr14,19000000,19200000,0
chr14-g96,chr14,19200000,19400000,0
chr14-g97,chr14,19400000,19600000,0
chr14-g98,chr14,19600000,19800000,0
chr14-g99,chr14,19800000,20000000,0
chr14-g100,chr14,20000000,20200000,0
chr14-g101,chr14,20200000,20400000,0
chr14-g102,chr14,20400000,20600000,0
chr14-g103,chr14,20600000,20800000,0
chr14-g104,chr14,20800000,21000000,0
chr14-g105,chr14,21000000,21200000,0
chr14-g106,chr14,21200000,21400000,0
chr14-g107,chr14,21400000,21600000,0
chr14-g108,chr14,21600000,21800000,0
chr14-g109,chr14,21800000,22000000,0
chr14-g110,chr14,22000000,22200000,0
chr14-g111,chr14,22200000,22400000,0
chr14-g112,chr14,22400000,22600000,0
chr14-g113,chr14,22600000,22800000,0
chr14-g114,chr14,22800000,23000000,0
chr14-g115,chr14,23000000,23200000,0
chr14-g116,chr14,23200000,23400000,0
chr14-g117,chr14,23400000,23600000,0
chr14-g118,chr14,23600000,23800000,0
chr14-g119,chr14,23800000,24000000,0
chr14-g120,chr14,24000000,24200000,0
chr14-g121,chr14,24200000,24400000,0
chr14-g122,chr14,24400000,24600000,0
chr14-g123,chr14,24600000,24800000,0
chr14-g124,chr14,24800000,25000000,0
chr14-g125,chr14,25000000,25200000,0
chr14-g126,chr14,25200000,25400000,0
chr14-g127,chr14,25400000,25600000,0
chr14-g128,chr14,25600000,25800000,0
chr14-g129,chr14,25800000,26000000,0
chr14-g130,chr14,26000000,26200000,0
chr14-g131,chr14,26200000,26400000,0
chr14-g132,chr14,26400000,26600000,0
chr14-g133,chr14,26600000,26800000,0
chr14-g134,chr14,26800000,27000000,0
chr14-g135,chr14,27000000,27200000,0
chr14-g136,chr14,27200000,27400000,0
chr14-g137,chr14,27400000,27600000,0
chr14-g138,chr14,27600000,27800000,0
chr14-g139,chr14,27800000,28000000,0
chr14-g140,chr14,28000000,28200000,0
chr14-g141,chr14,28200000,28400000,0
chr14-g142,chr14,28400000,28600000,0
chr14-g143,chr14,28600000,28800000,0
chr14-g144,chr14,28800000,29000000,0
chr14-g145,chr14,29000000,29200000,0
chr14-g146,chr14,29200000,29400000,0
chr14-g147,chr14,29400000,29600000,0
chr14-g148,chr14,29600000,29800000,0
chr14-g149,chr14,29800000,30000000,0
chr14-g150,chr14,30000000,30200000,0
chr14-g151,chr14,30200000,30400000,0
chr14-g152,chr14,30400000,30600000,0
chr14-g153,chr14,30600000,30800000,0
chr14-g154,chr14,30800000,31000000,0
chr14-g155,chr14,31000000,31200000,0
chr14-g156,chr14,31200000,31400000,0
chr14-g157,chr14,31400000,31600000,0
chr14-g158,chr14,31600000,31800000,0
chr14-g159,chr14,31800000,32000000,0
chr14-g160,chr14,32000000,32200000,0
chr14-g161,chr14,32200000,32400000,0
chr14-g162,chr14,32400000,32600000,0
chr14-g163,chr14,32600000,32800000,0
chr14-g164,chr14,32800000,33000000,0
chr14-g165,chr14,33000000,33200000,0
chr14-g166,chr14,33200000,33400000,0
chr14-g167,chr14,33400000,33600000,0
chr14-g168,chr14,33600000,33800000,0
chr14-g169,chr14,33800000,34000000,0
chr14-g170,chr14,34000000,34200000,0
chr14-g171,chr14,34200000,34400000,0
chr14-g172,chr14,34400000,34600000,0
chr14-g173,chr14,34600000,34800000,0
chr14-g174,chr14,34800000,35000000,0
chr14-g175,chr14,35000000,35200000,0
chr14-g176,chr14,35200000,35400000,0
chr14-g177,chr14,35400000,35600000,0
chr14-g178,chr14,35600000,35800000,0
chr14-g179,chr14,35800000,36000000,0
chr14-g180,chr14,36000000,36200000,0
chr14-g181,chr14,36200000,36400000,0
chr14-g182,chr14,36400000,36600000,0
chr14-g183,chr14,36600000,36800000,0
chr14-g184,chr14,36800000,37000000,0
chr14-g185,chr14,37000000,37200000,0
chr14-g186,chr14,37200000,37400000,0
chr14-g187,chr14,37400000,37600000,0
chr14-g188,chr14,37600000,37800000,0
chr14-g189,chr14,37800000,38000000,0
chr14-g190,chr14,38000000,38200000,0
chr14-g191,chr14,38200000,38400000,0
chr14-g192,chr14,38400000,38600000,0
chr14-g193,chr14,38600000,38800000,0
chr14-g194,chr14,38800000,39000000,0
chr14-g195,chr14,39000000,39200000,0
chr14-g196,chr14,39200000,39400000,0
chr14-g197,chr14,39400000,39600000,0
chr14-g198,chr14,39600000,39800000,0
chr14-g199,chr14,39800000,40000000,0
chr14-g200,chr14,40000000,40200000,0
chr14-g201,chr14,40200000,40400000,0
chr14-g202,chr14,40400000,40600000,0
chr14-g203,chr14,40600000,40800000,0
chr14-g204,chr14,40800000,41000000,0
chr14-g205,chr14,41000000,41200000,0
chr14-g219,chr14,43800000,44000000,0
chr14-g220,chr14,44000000,44200000,0
chr14-g223,chr14,44600000,44800000,0
chr14-g224,chr14,44800000,45000000,0
chr14-g225,chr14,45000000,45200000,0
chr14-g226,chr14,45200000,45400000,0
chr14-g227,chr14,45400000,45600000,0
chr14-g228,chr14,45600000,45800000,0
chr14-g229,chr14,45800000,46000000,0
chr14-g230,chr14,46000000,46200000,0
chr14-g231,chr14,46200000,46400000,0
chr14-g232,chr14,46400000,46600000,0
chr14-g233,chr14,46600000,46800000,0
chr14-g234,chr14,46800000,47000000,0
chr14-g235,chr14,47000000,47200000,0
chr14-g236,chr14,47200000,47400000,0
chr14-g237,chr14,47400000,47600000,0
chr14-g238,chr14,47600000,47800000,0
chr14-g239,chr14,47800000,48000000,0
chr14-g240,chr14,48000000,48200000,0
chr14-g241,chr14,48200000,48400000,0
chr14-g242,chr14,48400000,48600000,0
chr14-g243,chr14,48600000,48800000,0
chr14-g244,chr14,48800000,49000000,0
