200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2P
chr5-g652,chr5,130400000,130600000,0.4430849999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,-5.025552225238752
chr5-g653,chr5,130600000,130800000,0.4325899999999999,Caln1,1.0,471188,471188.0,471188.0,471188.0,471188.0,5,0,0,0,0,-5.025552225238752
chr5-g654,chr5,130800000,131000000,0.4497650000000001,"Caln1, Galnt17",2.0,"471188, 432572",471188.0,432572.0,451880.0,451880.0,5,0,0,0,0,-5.025552225238752
chr5-g677,chr5,135400000,135600000,0.4816049999999999,"Hip1, Ccl24, Ccl26",3.0,"138604, 3115, 3122",138604.0,3115.0,48280.333333333336,3122.0,5,1,0,0,0,6.149516896354934
chr5-g679,chr5,135800000,136000000,0.490635,"Srrm3, Hspb1, Ywhag, Ssc4d, Zp3, Dtx2",6.0,"56667, 1645, 26263, 14254, 8520, 38081",56667.0,1645.0,24238.33333333333,20258.5,5,1,0,0,0,-4.452311953718915
chr5-g689,chr5,137800000,138000000,0.438505,"Zcwpw1, Pilra, Pilrb1, Pilrb2, Cyp3a13, Gjc3, Azgp1",7.0,"35291, 14327, 5903, 5930, 28687, 9226, 8712",35291.0,5903.0,15439.42857142857,9226.0,5,0,0,0,0,9.63815040641208
chr5-g703,chr5,140600000,140800000,0.51908,"Lfng, Ttyh3, Iqce, Brat1, Amz1, Gna12",6.0,"8205, 28455, 38874, 14368, 29186, 70488",70488.0,8205.0,31596.0,28820.5,5,0,0,0,0,5.839024282027427
chr5-g712,chr5,142400000,142600000,0.5064799999999999,"Foxk1, Ap5z1, Radil, Papolb, Mmd2",5.0,"60519, 14785, 66260, 2337, 45272",66260.0,2337.0,37834.6,45272.0,5,0,0,0,0,7.467595787624984
chr5-g713,chr5,142600000,142800000,0.504505,"Mmd2, Wipi2, Slc29a4, Tnrc18",4.0,"45272, 39787, 20390, 62873",62873.0,20390.0,42080.5,42529.5,5,0,0,0,0,7.467595787624984
chr5-g714,chr5,142800000,143000000,0.506145,"Tnrc18, Fbxl18, Actb, Fscn1, Rnf216",5.0,"62873, 23450, 3640, 12835, 122128",122128.0,3640.0,44985.2,23450.0,5,0,0,0,0,3.342859375165524
chr5-g736,chr5,147200000,147400000,0.4678449999999999,"Plut, Pdx1, Mir7k, Urad, Cdx2, Flt3",6.0,"42924, 5752, 110, 7457, 6350, 69748",69748.0,110.0,22056.83333333333,6903.5,5,0,0,0,0,-6.092902592124072
chr5-g737,chr5,147400000,147600000,0.4325299999999999,"Flt3, D5Ertd605e, Pan3, Flt1",4.0,"69748, 4425, 118346, 164408",164408.0,4425.0,89231.75,94047.0,5,0,0,0,0,-6.092902592124072
chr5-g739,chr5,147800000,148000000,0.4640999999999999,"Pomp, Slc46a3, Mtus2",3.0,"15157, 18918, 358746",358746.0,15157.0,130940.33333333331,18918.0,5,0,0,0,0,-6.433988225336642
chr5-g740,chr5,148000000,148200000,0.445695,Mtus2,1.0,358746,358746.0,358746.0,358746.0,358746.0,5,0,0,0,0,-6.433988225336642
chr5-g741,chr5,148200000,148400000,0.47283,"Mtus2, Slc7a1",2.0,"358746, 72495",358746.0,72495.0,215620.5,215620.5,5,0,0,0,0,-6.433988225336642
chr6-g28,chr6,5600000,5800000,0.41663,Dync1i1,1.0,302401,302401.0,302401.0,302401.0,302401.0,6,0,0,0,0,-5.364682169578175
chr6-g29,chr6,5800000,6000000,0.4177949999999999,"Dync1i1, 1700019G24Rik",2.0,"302401, 13497",302401.0,13497.0,157949.0,157949.0,6,0,0,0,0,-5.364682169578175
chr6-g30,chr6,6000000,6200000,0.427045,"Dync1i1, Slc25a13",2.0,"302401, 175956",302401.0,175956.0,239178.5,239178.5,6,0,0,0,0,-5.364682169578175
chr6-g43,chr6,8600000,8800000,0.42835,Ica1,1.0,147958,147958.0,147958.0,147958.0,147958.0,6,0,0,0,0,-4.220149458036825
chr6-g91,chr6,18200000,18400000,0.38476,"Cftr, Cttnbp2",2.0,"152083, 148398",152083.0,148398.0,150240.5,150240.5,6,0,0,0,0,-5.253062902738218
chr6-g92,chr6,18400000,18600000,0.40141,Cttnbp2,1.0,148398,148398.0,148398.0,148398.0,148398.0,6,0,0,0,0,-5.253062902738218
chr6-g114,chr6,22800000,23000000,0.3896449999999999,Ptprz1,1.0,177415,177415.0,177415.0,177415.0,177415.0,6,0,0,0,0,9.47976954244916
chr6-g115,chr6,23000000,23200000,0.4017,"Ptprz1, Aass",2.0,"177415, 60814",177415.0,60814.0,119114.5,119114.5,6,0,0,0,0,9.47976954244916
chr6-g148,chr6,29600000,29800000,0.446635,"Tnpo3, Tspan33, Smo, Ahcyl2",4.0,"69023, 24345, 25870, 143868",143868.0,24345.0,65776.5,47446.5,6,0,0,0,0,4.116579661248874
chr6-g149,chr6,29800000,30000000,0.425675,"Ahcyl2, Strip2, Smkr-ps",3.0,"143868, 42668, 8203",143868.0,8203.0,64913.0,42668.0,6,0,0,0,0,-5.226744755576733
chr6-g160,chr6,32000000,32200000,0.4445749999999999,"1700012A03Rik, Plxna4",2.0,"8775, 443636",443636.0,8775.0,226205.5,226205.5,6,0,0,0,0,-4.140261981776813
chr6-g161,chr6,32200000,32400000,0.45092,Plxna4,1.0,443636,443636.0,443636.0,443636.0,443636.0,6,0,0,0,0,-4.140261981776813
chr6-g162,chr6,32400000,32600000,0.4550599999999999,"Plxna4, Plxna4os1",2.0,"443636, 4436",443636.0,4436.0,224036.0,224036.0,6,0,0,0,0,-4.140261981776813
chr6-g172,chr6,34400000,34600000,0.43027,"Akr1b7, Bpgm, Cald1",3.0,"10776, 28781, 176966",176966.0,10776.0,72174.33333333333,28781.0,6,0,0,0,0,4.803419513906643
chr6-g173,chr6,34600000,34800000,0.425665,"Cald1, Agbl3",2.0,"176966, 5279",176966.0,5279.0,91122.5,91122.5,6,0,0,0,0,4.803419513906643
chr6-g183,chr6,36600000,36800000,0.39053,Ptn,1.0,95251,95251.0,95251.0,95251.0,95251.0,6,0,0,0,0,6.843273264740537
chr6-g184,chr6,36800000,37000000,0.4097349999999999,"Ptn, Dgki",2.0,"95251, 462595",462595.0,95251.0,278923.0,278923.0,6,0,0,0,1,6.843273264740537
chr6-g197,chr6,39400000,39600000,0.464055,"Mkrn1, Gm10244, Dennd2a, Adck2, Ndufb2",5.0,"22549, 917, 95457, 14894, 7279",95457.0,917.0,28219.2,14894.0,6,0,0,0,0,5.912184169846238
chr6-g242,chr6,48400000,48600000,0.498545,"Krba1, Sspo, Zfp467, Zfp862-ps, Atp6v0e2, 1700026J14Rik, Lrrc61, Rarres2, Gm5111, Repin1",10.0,"24270, 53088, 9213, 30494, 4232, 893, 15924, 3107, 1140, 5200",53088.0,893.0,14756.1,7206.5,6,0,0,0,0,4.615863730794152
chr6-g250,chr6,50000000,50200000,0.4127849999999999,Mpp6,1.0,88358,88358.0,88358.0,88358.0,88358.0,6,0,0,0,0,10.62512454923516
chr6-g259,chr6,51800000,52000000,0.406845,Skap2,1.0,153385,153385.0,153385.0,153385.0,153385.0,6,0,0,0,0,5.906285601326759
chr6-g260,chr6,52000000,52200000,0.436065,"Skap2, Halr1, Hotairm1, Hotairm2, Hoxaas2, Gm15050, Hoxa1, Hoxa2, Hoxa3, 5730596B20Rik, Hoxa4",11.0,"153385, 10736, 3497, 1628, 3778, 1175, 2951, 2415, 44006, 3697, 2019",153385.0,1175.0,20844.272727272728,3497.0,6,0,0,0,0,5.906285601326759
chr6-g269,chr6,53800000,54000000,0.443435,"Tril, Cpvl, 4921529L05Rik",3.0,"5358, 105395, 39340",105395.0,5358.0,50031.0,39340.0,6,0,0,0,0,8.937152272513018
chr6-g272,chr6,54400000,54600000,0.4533699999999999,"9130019P16Rik, Wipf3, Scrn1, Plekha8, Fkbp14",5.0,"160541, 74083, 57567, 50712, 19740",160541.0,19740.0,72528.6,57567.0,6,0,0,0,0,4.913648421977085
chr6-g277,chr6,55400000,55600000,0.45586,"6430584L05Rik, Adcyap1r1",2.0,"15399, 49478",49478.0,15399.0,32438.5,32438.5,6,0,0,0,0,3.6287955043356326
chr6-g280,chr6,56000000,56200000,0.406195,"Ppp1r17, Pde1c",2.0,"15193, 289647",289647.0,15193.0,152420.0,152420.0,6,0,0,0,1,-4.313759138095037
chr6-g328,chr6,65600000,65800000,0.39429,"Tnip3, Ndnf, Prdm5",3.0,"43643, 35320, 157416",157416.0,35320.0,78793.0,43643.0,6,0,0,0,0,6.872329481097985
chr6-g334,chr6,66800000,67000000,0.417375,"Vmn1r39, Gng12",2.0,"918, 124965",124965.0,918.0,62941.5,62941.5,6,0,0,0,0,5.44358004767502
chr6-g335,chr6,67000000,67200000,0.43762,"Gng12, E230016M11Rik, Gadd45a",3.0,"124965, 44054, 2312",124965.0,2312.0,57110.333333333336,44054.0,6,0,0,0,0,5.44358004767502
chr6-g363,chr6,72600000,72800000,0.475105,"Retsat, Tgoln1, Tgoln2, Gm15401, Tcf7l1",5.0,"8887, 8580, 5792, 8430, 162675",162675.0,5792.0,38872.8,8580.0,6,0,0,0,0,5.031371036144091
chr6-g400,chr6,80000000,80200000,0.37227,Lrrtm4,1.0,790501,790501.0,790501.0,790501.0,790501.0,6,0,0,0,0,-4.897290935281101
chr6-g401,chr6,80200000,80400000,0.3764,Lrrtm4,1.0,790501,790501.0,790501.0,790501.0,790501.0,6,0,0,0,0,-4.897290935281101
chr6-g402,chr6,80400000,80600000,0.373315,Lrrtm4,1.0,790501,790501.0,790501.0,790501.0,790501.0,6,0,0,0,0,-4.897290935281101
chr6-g403,chr6,80600000,80800000,0.3792899999999999,Lrrtm4,1.0,790501,790501.0,790501.0,790501.0,790501.0,6,0,0,0,0,-4.897290935281101
chr6-g404,chr6,80800000,81000000,0.37919,Lrrtm4,1.0,790501,790501.0,790501.0,790501.0,790501.0,6,0,0,0,0,-4.897290935281101
chr6-g410,chr6,82000000,82200000,0.4423899999999999,Eva1a,1.0,51472,51472.0,51472.0,51472.0,51472.0,6,0,0,0,0,5.979115065895559
chr6-g413,chr6,82600000,82800000,0.45794,"Pole4, Hk2",2.0,"34520, 49428",49428.0,34520.0,41974.0,41974.0,6,0,0,0,0,6.536827301806264
chr6-g415,chr6,83000000,83200000,0.503135,"M1ap, Mir7040, Loxl3, Dok1, Aup1, Dqx1, Tlx2, Htra2, Pcgf1, Lbx2, Mrpl53, Mogs, Ccdc142, Wbp1, Ino80b, Rtkn, Dctn1, 1700003E16Rik, Wdr54",19.0,"83388, 63, 18362, 2536, 3162, 9376, 1901, 3305, 2466, 1879, 825, 3397, 7606, 2418, 3355, 15496, 34194, 6572, 3670",83388.0,63.0,10735.315789473683,3355.0,6,0,0,0,0,6.984016456262909
chr6-g435,chr6,87000000,87200000,0.457335,"Aak1, Nfu1, Gfpt1, D6Ertd527e, Antxr1",5.0,"153711, 18626, 49362, 8258, 201923",201923.0,8258.0,86376.0,49362.0,6,0,0,0,0,7.039387717666173
chr6-g436,chr6,87200000,87400000,0.4587099999999999,"Antxr1, Gkn1, Gkn2, Gkn3",4.0,"201923, 5263, 6130, 5617",201923.0,5263.0,54733.25,5873.5,6,0,0,0,0,7.039387717666173
chr6-g439,chr6,87800000,88000000,0.46207,"Rab43, Isy1, Cnbp, Copg1, Hmces, Gm5577, H1f10, Rab7",8.0,"23312, 20312, 8492, 25655, 22638, 2498, 1062, 46165",46165.0,1062.0,18766.75,21475.0,6,0,0,0,0,4.80683020881792
chr6-g443,chr6,88600000,88800000,0.45797,"Kbtbd12, Mgll",2.0,"82313, 103657",103657.0,82313.0,92985.0,92985.0,6,0,0,0,0,5.846793250479204
chr6-g444,chr6,88800000,89000000,0.5057550000000001,"Mgll, Gm15612, Abtb1, Podxl2, Mcm2, Tpra1",6.0,"103657, 4421, 6022, 32487, 15307, 9990",103657.0,4421.0,28647.33333333333,12648.5,6,0,0,0,0,5.846793250479204
chr6-g452,chr6,90400000,90600000,0.4919249999999999,"Zxdc, Cfap100, Klf15, Aldh1l1, LOC102631993",5.0,"33993, 24745, 17111, 48379, 3256",48379.0,3256.0,25496.8,24745.0,6,0,0,0,0,6.848004743617723
chr6-g453,chr6,90600000,90800000,0.5007199999999999,"Slc41a3, Iqsec1",2.0,"27167, 150526",150526.0,27167.0,88846.5,88846.5,6,0,0,0,0,5.308966461786233
chr6-g454,chr6,90800000,91000000,0.463335,Iqsec1,1.0,150526,150526.0,150526.0,150526.0,150526.0,6,0,0,0,0,5.308966461786233
chr6-g458,chr6,91600000,91800000,0.5005900000000001,"Slc6a6, Grip2",2.0,"74997, 45884",74997.0,45884.0,60440.5,60440.5,6,0,0,0,0,-5.0081565030206265
chr6-g468,chr6,93600000,93800000,0.423995,Magi1,1.0,602440,602440.0,602440.0,602440.0,602440.0,6,0,0,0,0,4.427271603473374
chr6-g469,chr6,93800000,94000000,0.42262,Magi1,1.0,602440,602440.0,602440.0,602440.0,602440.0,6,0,0,0,0,4.427271603473374
chr6-g470,chr6,94000000,94200000,0.4280949999999999,"Magi1, 4930511A08Rik",2.0,"602440, 104520",602440.0,104520.0,353480.0,353480.0,6,0,0,0,0,4.427271603473374
chr6-g471,chr6,94200000,94400000,0.4355,"Magi1, 4930511A08Rik",2.0,"602440, 104520",602440.0,104520.0,353480.0,353480.0,6,0,0,0,0,4.427271603473374
chr6-g473,chr6,94600000,94800000,0.45886,"Slc25a26, Mir7041, Lrig1",3.0,"104339, 52, 95617",104339.0,52.0,66669.33333333333,95617.0,6,0,0,0,0,9.38465072294831
chr6-g510,chr6,102000000,102200000,0.383855,Cntn3,1.0,301362,301362.0,301362.0,301362.0,301362.0,6,0,0,1,0,-5.464400979875673
chr6-g511,chr6,102200000,102400000,0.38358,"Cntn3, 4930587E11Rik",2.0,"301362, 70577",301362.0,70577.0,185969.5,185969.5,6,0,0,1,0,-5.464400979875673
chr6-g512,chr6,102400000,102600000,0.3887500000000001,Cntn3,1.0,301362,301362.0,301362.0,301362.0,301362.0,6,0,0,0,0,-5.464400979875673
chr6-g517,chr6,103400000,103600000,0.3844399999999999,Chl1,1.0,222160,222160.0,222160.0,222160.0,222160.0,6,0,0,1,0,5.109845610339802
chr6-g518,chr6,103600000,103800000,0.3784249999999999,Chl1,1.0,222160,222160.0,222160.0,222160.0,222160.0,6,0,0,1,0,5.109845610339802
chr6-g522,chr6,104400000,104600000,0.366895,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,1,0,-4.760483574260384
chr6-g523,chr6,104600000,104800000,0.36775,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,1,0,-4.760483574260384
chr6-g524,chr6,104800000,105000000,0.369655,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,1,0,-4.760483574260384
chr6-g541,chr6,108200000,108400000,0.4356599999999999,Itpr1,1.0,338021,338021.0,338021.0,338021.0,338021.0,6,0,0,0,0,-6.551304394017685
chr6-g542,chr6,108400000,108600000,0.446065,"Itpr1, Mir7661, 0610040F04Rik",3.0,"338021, 61, 83899",338021.0,61.0,140660.33333333334,83899.0,6,0,0,0,0,-6.551304394017685
chr6-g543,chr6,108600000,108800000,0.4472049999999999,"0610040F04Rik, Bhlhe40, Arl8b",3.0,"83899, 6297, 40665",83899.0,6297.0,43620.333333333336,40665.0,6,0,0,0,0,4.8929829109500265
chr6-g553,chr6,110600000,110800000,0.376745,Grm7,1.0,921719,921719.0,921719.0,921719.0,921719.0,6,0,0,0,0,-5.8734212788754565
chr6-g554,chr6,110800000,111000000,0.37334,Grm7,1.0,921719,921719.0,921719.0,921719.0,921719.0,6,0,0,0,0,-5.8734212788754565
chr6-g555,chr6,111000000,111200000,0.376325,Grm7,1.0,921719,921719.0,921719.0,921719.0,921719.0,6,0,0,0,0,-5.8734212788754565
chr6-g556,chr6,111200000,111400000,0.392225,Grm7,1.0,921719,921719.0,921719.0,921719.0,921719.0,6,0,0,0,0,-5.8734212788754565
chr6-g557,chr6,111400000,111600000,0.395645,Grm7,1.0,921719,921719.0,921719.0,921719.0,921719.0,6,0,0,0,0,-5.8734212788754565
chr6-g566,chr6,113200000,113400000,0.4746149999999999,"Mtmr14, Cpne9, Brpf1, Ogg1, Camk1, Tada3, Arpc4, Ttll3",8.0,"43550, 23265, 17726, 7211, 9799, 11206, 12335, 10189",43550.0,7211.0,16910.125,11770.5,6,0,0,0,0,7.655285450600624
chr6-g571,chr6,114200000,114400000,0.4906799999999999,"Slc6a11, Slc6a1, Hrh1",3.0,"118646, 34891, 85213",118646.0,34891.0,79583.33333333333,85213.0,6,0,0,0,0,4.891863721351717
chr6-g576,chr6,115200000,115400000,0.42501,"Syn2, Timp4, Pparg",3.0,"141662, 7760, 129451",141662.0,7760.0,92957.66666666669,129451.0,6,0,0,0,0,6.717571041085369
chr6-g581,chr6,116200000,116400000,0.4185,"9530062K07Rik, Washc2, Zfand4, March8",4.0,"8584, 54639, 66086, 71520",71520.0,8584.0,50207.25,60362.5,6,0,0,0,0,-6.492501124234003
chr6-g590,chr6,118000000,118200000,0.465885,"Rasgef1a, Mir7044, Csgalnact2, Ret",4.0,"80042, 72, 31689, 45997",80042.0,72.0,39450.0,38843.0,6,0,0,0,0,-5.439492474944616
chr6-g602,chr6,120400000,120600000,0.45687,"Kdm5a, Il17ra, Tmem121b, Hdhd5, 1700072O05Rik",5.0,"80476, 20531, 5008, 21806, 19409",80476.0,5008.0,29446.0,20531.0,6,0,0,0,0,4.340946854622064
chr6-g603,chr6,120600000,120800000,0.4370099999999999,"Cecr2, Slc25a18, Atp6v1e1",3.0,"104878, 20215, 27455",104878.0,20215.0,50849.333333333336,27455.0,6,0,0,0,0,7.255403207692537
chr6-g608,chr6,121600000,121800000,0.40756,A2m,1.0,43066,43066.0,43066.0,43066.0,43066.0,6,0,0,0,0,9.211333267379448
chr6-g622,chr6,124400000,124600000,0.46052,"Pex5, Clstn3, C1rl, C1ra, C1s1, C1rb",6.0,"19040, 34029, 17531, 10820, 12016, 10615",34029.0,10615.0,17341.833333333332,14773.5,6,0,0,0,0,-6.697268529914028
chr6-g624,chr6,124800000,125000000,0.49208,"Spsb2, Tpi1, Usp5, Cdca3, Gnb3, P3h3, Gpr162, Cd4, A230083G16Rik, Lag3, Ptms, Mlf2, Cops7a, Pianp",14.0,"1699, 3573, 14466, 3526, 6036, 16629, 5539, 23508, 8982, 7347, 4272, 4762, 6732, 4661",23508.0,1699.0,7980.857142857143,5787.5,6,0,0,0,0,4.613749126085279
chr6-g626,chr6,125200000,125400000,0.486795,"Vamp1, Tapbpl, E130112N10Rik, Mir8113, Cd27, 4930417O13Rik, Tuba3a, Scnn1a, Ltbr, Tnfrsf1a, Plekhg6",11.0,"6726, 7649, 8666, 129, 4406, 8253, 7812, 23603, 7315, 12761, 17854",23603.0,129.0,9561.272727272728,7812.0,6,0,0,0,0,4.313621463360504
chr6-g627,chr6,125400000,125600000,0.485515,"Cd9, Vwf",2.0,"34495, 133732",133732.0,34495.0,84113.5,84113.5,6,0,0,0,0,5.2473188754214775
chr6-g638,chr6,127600000,127800000,0.47876,"Cracr2a, Prmt8, 4921513H07Rik, Mir7233",4.0,"112899, 80151, 2583, 60",112899.0,60.0,48923.25,41367.0,6,0,0,0,0,-6.194237501742281
chr6-g678,chr6,135600000,135800000,0.4313749999999999,"4930425L21Rik, Grin2b",2.0,"24479, 460325",460325.0,24479.0,242402.0,242402.0,6,0,0,0,0,7.103978273260362
chr6-g679,chr6,135800000,136000000,0.431805,Grin2b,1.0,460325,460325.0,460325.0,460325.0,460325.0,6,0,0,0,0,7.103978273260362
chr6-g680,chr6,136000000,136200000,0.430965,Grin2b,1.0,460325,460325.0,460325.0,460325.0,460325.0,6,0,0,0,0,7.103978273260362
chr6-g686,chr6,137200000,137400000,0.4214,Ptpro,1.0,212335,212335.0,212335.0,212335.0,212335.0,6,0,0,0,0,5.084032034755534
chr6-g687,chr6,137400000,137600000,0.442065,"Ptpro, Eps8",2.0,"212335, 172041",212335.0,172041.0,192188.0,192188.0,6,0,0,0,0,7.078016553699214
chr6-g688,chr6,137600000,137800000,0.440005,"Eps8, Strap, Dera",3.0,"172041, 16849, 83296",172041.0,16849.0,90728.66666666669,83296.0,6,0,0,0,0,7.363565410253189
chr6-g730,chr6,146000000,146200000,0.38252,Itpr2,1.0,393925,393925.0,393925.0,393925.0,393925.0,6,0,0,0,0,6.027539758333056
chr6-g731,chr6,146200000,146400000,0.445865,Itpr2,1.0,393925,393925.0,393925.0,393925.0,393925.0,6,0,0,0,0,6.027539758333056
chr6-g732,chr6,146400000,146600000,0.4356,"Itpr2, Ints13, Fgfr1op2",3.0,"393925, 28204, 21296",393925.0,21296.0,147808.33333333334,28204.0,6,0,0,0,0,6.027539758333056
chr7-g16,chr7,3200000,3400000,0.4449499999999999,"Mir293, Mir292, Mir294, Mir291b, Mir291a, D7Ertd143e, Mir295, Mir290a, Mir292b, Mir290b, Nlrp12, Myadm, Prkcg, Cacng7, Cacng8",15.0,"80, 82, 84, 79, 82, 2232, 69, 83, 62, 58, 28231, 8794, 27566, 35397, 22225",35397.0,58.0,8341.6,83.0,7,0,0,0,0,-1.9677095956109911
chr7-g17,chr7,3400000,3600000,0.3837371428571429,"Cacng8, Cacng6, Gm23450, 3300002P13Rik, Tarm1",5.0,"22225, 11006, 91, 1781, 16125",22225.0,91.0,10245.6,11006.0,7,0,0,0,0,7.197547069084067
chr7-g20,chr7,4000000,4200000,0.439865,"Lair1, 9430041J12Rik, Ttyh1, Leng8, Leng9, D030047H15Rik, Cdc42ep5",7.0,"56132, 46604, 15878, 11118, 1690, 10587, 13446",56132.0,1690.0,22207.85714285714,13446.0,7,0,0,0,0,4.330366638208608
chr7-g85,chr7,17000000,17200000,0.45762,"Ppp5c, Hif3a, Psg16, Ceacam3",4.0,"23274, 31435, 24932, 14748",31435.0,14748.0,23597.25,24103.0,7,0,0,0,0,9.195547283306018
chr7-g94,chr7,18800000,19000000,0.4810649999999999,"Psg17, Mill2, Pglyrp1, Ccdc61, Nova2, Mypop, Nanos2",7.0,"7655, 18688, 5749, 19521, 39432, 10522, 1439",39432.0,1439.0,14715.142857142857,10522.0,7,0,0,0,0,3.5704435337594127
chr7-g98,chr7,19600000,19800000,0.5092050000000001,"Clasrp, Relb, Clptm1, Gm44805, Apoc2, Apoc1, Apoc4, Apoe, Tomm40, Nectin2, Bcam, Cblc",12.0,"23449, 23216, 33451, 9882, 6363, 3180, 3377, 2945, 14117, 32930, 14395, 17092",33451.0,2945.0,15366.416666666666,14256.0,7,0,0,0,0,5.527567727364257
chr7-g122,chr7,24400000,24600000,0.5130950000000001,"Smg9, Irgc1, Plaur, Cadm4, Zfp428, Irgq, Xrcc1, Pinlyp, Ethe1, Zfp575",10.0,"23150, 13757, 13486, 22511, 8596, 7953, 13985, 4348, 21383, 3804",23150.0,3804.0,13297.3,13621.5,7,0,0,0,0,5.553796525225708
chr7-g125,chr7,25000000,25200000,0.514745,"Atp1a3, Grik5, Zfp574, Mir6537, Pou2f2, D930028M14Rik",6.0,"27769, 62519, 7819, 110, 41346, 1562",62519.0,110.0,23520.83333333333,17794.0,7,0,0,0,1,4.3395711712886165
chr7-g137,chr7,27400000,27600000,0.491295,"Sptbn4, Blvrb, Sertad3, Sertad1, Prx, Hipk4, Pld3, 2310022A10Rik, Akt2",9.0,"90207, 18004, 3525, 3362, 20718, 7914, 21219, 28809, 43997",90207.0,3362.0,26417.222222222223,20718.0,7,0,0,0,0,4.14690228940601
chr7-g138,chr7,27600000,27800000,0.4627849999999999,"Akt2, Ttc9b, Zfp607b, Map3k10, Zfp60, Gm10046",6.0,"43997, 2284, 31822, 18207, 20281, 5300",43997.0,2284.0,20315.166666666668,19244.0,7,0,0,0,0,4.14690228940601
chr7-g145,chr7,29000000,29200000,0.50512,"Map4k1, Ryr1, Mir1963, Rasgrp4, Ggn, Fam98c, Spred3, Psmd8, Catsperg1",9.0,"20425, 121812, 59, 19023, 3724, 3701, 9819, 6487, 32502",121812.0,59.0,24172.444444444445,9819.0,7,0,0,0,0,-2.4180864709355805
chr7-g155,chr7,31000000,31200000,0.4983149999999999,"Mir7050, Fxyd5, Fxyd7, Lgi4, Fxyd1, Fxyd3, Hpn, Scn1b, Gramd1a, Gm10640",10.0,"60, 9609, 8940, 11001, 3979, 6163, 16602, 10500, 21045, 8284",21045.0,60.0,9618.3,9274.5,7,0,0,0,0,6.514675737328139
chr7-g175,chr7,35000000,35200000,0.4936849999999999,"Pepd, Cebpg, Cebpa, Slc7a10",4.0,"132302, 10145, 2636, 14727",132302.0,2636.0,39952.5,12436.0,7,0,0,0,0,7.693511104922471
chr7-g176,chr7,35200000,35400000,0.477525,"Slc7a10, Lrp3, Wdr88, Gpatch1, Rhpn2, Cep89, Faap24",7.0,"14727, 14468, 39322, 41897, 58051, 42768, 4616",58051.0,4616.0,30835.571428571428,39322.0,7,0,0,0,0,7.367113898227238
chr7-g221,chr7,44200000,44400000,0.5071650000000001,"Klk1b3, Klk1b4, Klk1b5, Klk1, 2410002F23Rik, Snord88c, 1700028J19Rik, Gm15517, Snord88a, Gm18905, Acp4, Shank1, Clec11a, 1700008O03Rik, Syt3",15.0,"4161, 4322, 4230, 4263, 5598, 84, 6193, 414, 72, 5542, 4118, 48090, 3194, 14986, 15905",48090.0,72.0,8078.133333333333,4263.0,7,0,0,0,0,-4.794689254239903
chr7-g223,chr7,44600000,44800000,0.4924199999999999,"Kcnc3, Myh14, 2310016G11Rik, Izumo2, Vrk3, Zfp473",6.0,"13866, 65041, 10003, 11119, 28886, 17136",65041.0,10003.0,24341.83333333333,15501.0,7,0,0,0,0,4.48590712403616
chr7-g224,chr7,44800000,45000000,0.5154449999999999,"Nup62, Il4i1b, Atf5, Akt1s1, Il4i1, Mir707, Tbc1d17, Pnkp, Ptov1, Fuz, Med25, Ap2a1, Tsks, Cpt1c, Irf3, Gm15545, Bcl2l12, Prmt1",18.0,"15749, 24434, 4403, 5787, 4522, 73, 8304, 5784, 6602, 4546, 15660, 29118, 14798, 15480, 5201, 7702, 6358, 9666",29118.0,73.0,10232.611111111111,7152.0,7,0,0,0,0,7.357090437147214
chr7-g225,chr7,45000000,45200000,0.52183,"Irf3, Rras, Mir7054, Scaf1, Prr12, Nosip, Prrg2, Rcn3, Fcgrt, Mir150, Rps11, Snord35b, Snord35a, Snord32a, Snord34, Snord33, Rpl13a, Mir5121, Flt3l, Aldh16a1, Pih1d1, Slc17a7, Mir7055, Pth2, Gfy, Ccdc155",26.0,"5201, 3705, 62, 13300, 25634, 16075, 8046, 9300, 10830, 65, 2002, 86, 89, 81, 66, 82, 3183, 74, 5244, 12704, 4237, 12219, 59, 844, 3249, 21217",25634.0,59.0,6063.615384615385,3477.0,7,0,0,0,0,2.4469879397347936
chr7-g244,chr7,48800000,49000000,0.45607,"Zdhhc13, Csrp3, E2f8, Gm2788, Nav2",5.0,"38435, 17654, 15168, 5309, 651016",651016.0,5309.0,145516.4,17654.0,7,0,0,0,0,5.262802977324714
chr7-g245,chr7,49000000,49200000,0.477495,"Nav2, 9130015G15Rik",2.0,"651016, 40222",651016.0,40222.0,345619.0,345619.0,7,0,0,0,0,5.262802977324714
chr7-g246,chr7,49200000,49400000,0.4796949999999999,Nav2,1.0,651016,651016.0,651016.0,651016.0,651016.0,7,0,0,0,0,5.262802977324714
chr7-g247,chr7,49400000,49600000,0.47985,Nav2,1.0,651016,651016.0,651016.0,651016.0,651016.0,7,0,0,0,0,5.262802977324714
