200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Bergmann_pol_ass,Bergmann_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2B
chr6-g108,chr6,21600000,21800000,0.3851199999999999,"Kcnd2, Tspan12",2.0,"514460, 81143",514460.0,81143.0,297801.5,297801.5,6,0,0,0,0,7.3068212249072655
chr6-g109,chr6,21800000,22000000,0.40157,"Tspan12, Ing3, Cped1",3.0,"81143, 26423, 269697",269697.0,26423.0,125754.33333333331,81143.0,6,0,0,0,0,-2.7106329399883613
chr6-g114,chr6,22800000,23000000,0.3896449999999999,Ptprz1,1.0,177415,177415.0,177415.0,177415.0,177415.0,6,0,0,0,0,-7.5828897742450145
chr6-g115,chr6,23000000,23200000,0.4017,"Ptprz1, Aass",2.0,"177415, 60814",177415.0,60814.0,119114.5,119114.5,6,1,0,0,0,-7.5828897742450145
chr6-g117,chr6,23400000,23600000,0.39264,Cadps2,1.0,243168,243168.0,243168.0,243168.0,243168.0,6,1,0,0,0,5.4282789799154445
chr6-g118,chr6,23600000,23800000,0.397705,"Cadps2, Rnf133, Rnf148",3.0,"243168, 1437, 1242",243168.0,1242.0,81949.0,1437.0,6,0,0,0,0,5.4282789799154445
chr6-g119,chr6,23800000,24000000,0.392735,"Cadps2, Tas2r118",2.0,"243168, 900",243168.0,900.0,122034.0,122034.0,6,0,0,0,0,5.4282789799154445
chr6-g142,chr6,28400000,28600000,0.434245,"Arf5, Gcc1, Fscn3, Pax4, Snd1",5.0,"2999, 5122, 10722, 7007, 408485",408485.0,2999.0,86867.0,7007.0,6,0,0,0,0,2.216763791362508
chr6-g143,chr6,28600000,28800000,0.4196799999999999,Snd1,1.0,408485,408485.0,408485.0,408485.0,408485.0,6,0,0,0,0,2.216763791362508
chr6-g144,chr6,28800000,29000000,0.47505,"Snd1, Lrrc4",2.0,"408485, 3622",408485.0,3622.0,206053.5,206053.5,6,0,0,0,0,2.2133967877929317
chr6-g148,chr6,29600000,29800000,0.446635,"Tnpo3, Tspan33, Smo, Ahcyl2",4.0,"69023, 24345, 25870, 143868",143868.0,24345.0,65776.5,47446.5,6,0,0,0,0,-7.12284839421295
chr6-g149,chr6,29800000,30000000,0.425675,"Ahcyl2, Strip2, Smkr-ps",3.0,"143868, 42668, 8203",143868.0,8203.0,64913.0,42668.0,6,0,0,0,0,2.601968956094464
chr6-g152,chr6,30400000,30600000,0.437345,"Klhdc10, 1700012C14Rik, Tmem209, Ssmem1, Cpa2, Cpa4",6.0,"53320, 2329, 28551, 7968, 22832, 24049",53320.0,2329.0,23174.83333333333,23440.5,6,0,0,0,0,2.0729880449191893
chr6-g160,chr6,32000000,32200000,0.4445749999999999,"1700012A03Rik, Plxna4",2.0,"8775, 443636",443636.0,8775.0,226205.5,226205.5,6,0,0,0,0,3.616504065693288
chr6-g161,chr6,32200000,32400000,0.45092,Plxna4,1.0,443636,443636.0,443636.0,443636.0,443636.0,6,0,0,0,0,3.616504065693288
chr6-g162,chr6,32400000,32600000,0.4550599999999999,"Plxna4, Plxna4os1",2.0,"443636, 4436",443636.0,4436.0,224036.0,224036.0,6,0,0,0,0,3.616504065693288
chr6-g172,chr6,34400000,34600000,0.43027,"Akr1b7, Bpgm, Cald1",3.0,"10776, 28781, 176966",176966.0,10776.0,72174.33333333333,28781.0,6,0,0,0,0,2.0222336366224565
chr6-g173,chr6,34600000,34800000,0.425665,"Cald1, Agbl3",2.0,"176966, 5279",176966.0,5279.0,91122.5,91122.5,6,0,0,0,0,2.0222336366224565
chr6-g183,chr6,36600000,36800000,0.39053,Ptn,1.0,95251,95251.0,95251.0,95251.0,95251.0,6,0,0,0,0,-3.9697603363976977
chr6-g184,chr6,36800000,37000000,0.4097349999999999,"Ptn, Dgki",2.0,"95251, 462595",462595.0,95251.0,278923.0,278923.0,6,0,1,0,0,-0.8101741345992972
chr6-g185,chr6,37000000,37200000,0.4245799999999999,Dgki,1.0,462595,462595.0,462595.0,462595.0,462595.0,6,0,1,0,0,3.2527292685146767
chr6-g186,chr6,37200000,37400000,0.44701,"Dgki, Creb3l2",2.0,"462595, 111128",462595.0,111128.0,286861.5,286861.5,6,0,0,0,0,3.2527292685146767
chr6-g190,chr6,38000000,38200000,0.45829,"Svopl, Atp6v0a4, Tmem213, D630045J12Rik",4.0,"63258, 76104, 6454, 130966",130966.0,6454.0,69195.5,69681.0,6,0,0,0,0,4.33841000362958
chr6-g191,chr6,38200000,38400000,0.451075,"D630045J12Rik, Zc3hav1l, Zc3hav1, Ttc26",4.0,"130966, 11866, 49318, 46124",130966.0,11866.0,59568.5,47721.0,6,0,1,0,0,4.33841000362958
chr6-g195,chr6,39000000,39200000,0.4322899999999999,"Tbxas1, 1700025N23Rik, Parp12, 4930599N23Rik, Kdm7a",5.0,"165594, 3708, 31938, 29840, 70154",165594.0,3708.0,60246.8,31938.0,6,0,0,0,0,-2.8221536835119547
chr6-g196,chr6,39200000,39400000,0.4577599999999999,"Kdm7a, Slc37a3, Rab19, Mkrn1",4.0,"70154, 42937, 9027, 22549",70154.0,9027.0,36166.75,32743.0,6,0,0,0,0,2.365238376946181
chr6-g197,chr6,39400000,39600000,0.464055,"Mkrn1, Gm10244, Dennd2a, Adck2, Ndufb2",5.0,"22549, 917, 95457, 14894, 7279",95457.0,917.0,28219.2,14894.0,6,0,1,0,0,-2.664135543130748
chr6-g202,chr6,40400000,40600000,0.410715,"E330009J07Rik, Wee2, Ssbp1, Tas2r108, Tas2r137, Prss37, Olfr461, Olfr460, Clec5a",9.0,"34761, 23953, 10409, 894, 1002, 4685, 942, 945, 10908",34761.0,894.0,9833.222222222224,4685.0,6,0,0,0,0,4.036561774497996
chr6-g225,chr6,45000000,45200000,0.35372,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g226,chr6,45200000,45400000,0.35623,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g227,chr6,45400000,45600000,0.3651,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g228,chr6,45600000,45800000,0.3636049999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g229,chr6,45800000,46000000,0.369925,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g230,chr6,46000000,46200000,0.37425,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g231,chr6,46200000,46400000,0.380885,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g232,chr6,46400000,46600000,0.38294,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g233,chr6,46600000,46800000,0.3842399999999999,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g234,chr6,46800000,47000000,0.39079,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g235,chr6,47000000,47200000,0.41344,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g236,chr6,47200000,47400000,0.4174000000000001,Cntnap2,1.0,2241311,2241311.0,2241311.0,2241311.0,2241311.0,6,0,0,0,0,6.019029778408951
chr6-g239,chr6,47800000,48000000,0.4466949999999999,"Pdia4, Mir704, Zfp786, Zfp398, Zfp282, Zfp212, Zfp783, Zfp956",8.0,"17372, 77, 11240, 32597, 30930, 12070, 11375, 11910",32597.0,77.0,15946.375,11990.0,6,0,0,0,0,2.523502131408533
chr6-g250,chr6,50000000,50200000,0.4127849999999999,Mpp6,1.0,88358,88358.0,88358.0,88358.0,88358.0,6,0,0,0,0,-3.946427253080291
chr6-g251,chr6,50200000,50400000,0.454055,"Gsdme, Osbpl3",2.0,"54369, 163028",163028.0,54369.0,108698.5,108698.5,6,0,0,0,0,3.366866447805626
chr6-g252,chr6,50400000,50600000,0.4411899999999999,"Osbpl3, Mir6371, 5430402O13Rik, Cycs, 4921507P07Rik",5.0,"163028, 111, 28223, 4007, 23287",163028.0,111.0,43731.2,23287.0,6,0,0,0,0,3.366866447805626
chr6-g257,chr6,51400000,51600000,0.4487649999999999,"Nfe2l3, Cbx3, Hnrnpa2b1, Snx10",4.0,"26104, 13089, 9460, 66768",66768.0,9460.0,28855.25,19596.5,6,0,0,0,0,2.414751550091616
chr6-g259,chr6,51800000,52000000,0.406845,Skap2,1.0,153385,153385.0,153385.0,153385.0,153385.0,6,0,0,0,1,-4.093404015488402
chr6-g260,chr6,52000000,52200000,0.436065,"Skap2, Halr1, Hotairm1, Hotairm2, Hoxaas2, Gm15050, Hoxa1, Hoxa2, Hoxa3, 5730596B20Rik, Hoxa4",11.0,"153385, 10736, 3497, 1628, 3778, 1175, 2951, 2415, 44006, 3697, 2019",153385.0,1175.0,20844.272727272728,3497.0,6,0,0,0,0,-4.093404015488402
chr6-g263,chr6,52600000,52800000,0.412635,"Hibadh, Tax1bp1, Jazf1",3.0,"94071, 53051, 300557",300557.0,53051.0,149226.33333333334,94071.0,6,0,1,0,0,3.059190581582349
chr6-g264,chr6,52800000,53000000,0.439655,Jazf1,1.0,300557,300557.0,300557.0,300557.0,300557.0,6,0,1,0,0,3.059190581582349
chr6-g265,chr6,53000000,53200000,0.4264799999999999,Jazf1,1.0,300557,300557.0,300557.0,300557.0,300557.0,6,0,0,0,0,3.059190581582349
chr6-g266,chr6,53200000,53400000,0.4325,"Gm4872, Creb5",2.0,"3812, 413061",413061.0,3812.0,208436.5,208436.5,6,0,1,0,0,4.158441028591827
chr6-g267,chr6,53400000,53600000,0.43817,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,1,0,0,4.158441028591827
chr6-g268,chr6,53600000,53800000,0.435255,Creb5,1.0,413061,413061.0,413061.0,413061.0,413061.0,6,0,1,0,0,4.158441028591827
chr6-g269,chr6,53800000,54000000,0.443435,"Tril, Cpvl, 4921529L05Rik",3.0,"5358, 105395, 39340",105395.0,5358.0,50031.0,39340.0,6,0,0,0,0,-5.006078148194578
chr6-g270,chr6,54000000,54200000,0.44445,"4921529L05Rik, Chn2",2.0,"39340, 261881",261881.0,39340.0,150610.5,150610.5,6,0,0,0,0,7.183717444896035
chr6-g271,chr6,54200000,54400000,0.451795,"Chn2, 9130019P16Rik, Prr15",3.0,"261881, 160541, 3300",261881.0,3300.0,141907.33333333334,160541.0,6,0,1,0,0,7.183717444896035
chr6-g274,chr6,54800000,55000000,0.436025,"Znrf2, Nod1, Ggct",3.0,"73309, 48671, 7773",73309.0,7773.0,43251.0,48671.0,6,0,0,0,0,2.1184194724892693
chr6-g280,chr6,56000000,56200000,0.406195,"Ppp1r17, Pde1c",2.0,"15193, 289647",289647.0,15193.0,152420.0,152420.0,6,0,1,0,0,4.566640613713088
chr6-g281,chr6,56200000,56400000,0.404865,Pde1c,1.0,289647,289647.0,289647.0,289647.0,289647.0,6,0,0,0,0,4.566640613713088
chr6-g284,chr6,56800000,57000000,0.41034,"Fkbp9, Nt5c3, Vmn1r4, Vmn1r5",4.0,"47302, 41532, 894, 948",47302.0,894.0,22669.0,21240.0,6,1,0,0,0,-4.433685709964409
chr6-g287,chr6,57400000,57600000,0.4009,"Vmn1r19, Vmn1r20, Ppm1k, Herc6",4.0,"927, 912, 28986, 84145",84145.0,912.0,28742.5,14956.5,6,0,0,0,0,-3.553333454972265
chr6-g288,chr6,57600000,57800000,0.401115,"Herc6, Pyurf, Lancl2, Vopp1",4.0,"84145, 7340, 36995, 72862",84145.0,7340.0,50335.5,54928.5,6,0,0,0,0,-3.553333454972265
chr6-g294,chr6,58800000,59000000,0.40907,"Herc3, Nap1l5, Fam13a",3.0,"86697, 1894, 90967",90967.0,1894.0,59852.66666666666,86697.0,6,0,0,0,0,2.308550567482889
chr6-g295,chr6,59000000,59200000,0.3973649999999999,Fam13a,1.0,90967,90967.0,90967.0,90967.0,90967.0,6,0,1,0,0,2.490805723086828
chr6-g296,chr6,59200000,59400000,0.392905,"Tigd2, Gprin3",2.0,"3164, 73846",73846.0,3164.0,38505.0,38505.0,6,0,1,0,0,4.834434457653111
chr6-g297,chr6,59400000,59600000,0.38993,Gprin3,1.0,73846,73846.0,73846.0,73846.0,73846.0,6,0,1,0,0,4.834434457653111
chr6-g303,chr6,60600000,60800000,0.3819,Snca,1.0,98283,98283.0,98283.0,98283.0,98283.0,6,0,1,0,0,3.0673094167067783
chr6-g304,chr6,60800000,61000000,0.3840349999999999,"Snca, Mmrn1",2.0,"98283, 45062",98283.0,45062.0,71672.5,71672.5,6,0,1,0,0,3.0673094167067783
chr6-g305,chr6,61000000,61200000,0.395895,"Ccser1, A730020E08Rik",2.0,"1202539, 5207",1202539.0,5207.0,603873.0,603873.0,6,0,1,0,0,4.898574579703482
chr6-g306,chr6,61200000,61400000,0.3833999999999999,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,1,0,0,4.898574579703482
chr6-g307,chr6,61400000,61600000,0.3691,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,1,0,0,4.898574579703482
chr6-g308,chr6,61600000,61800000,0.3730099999999999,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,1,0,0,4.898574579703482
chr6-g309,chr6,61800000,62000000,0.3639,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,1,0,0,4.898574579703482
chr6-g310,chr6,62000000,62200000,0.362455,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,0,0,0,4.898574579703482
chr6-g311,chr6,62200000,62400000,0.3567999999999999,Ccser1,1.0,1202539,1202539.0,1202539.0,1202539.0,1202539.0,6,0,0,0,0,4.898574579703482
chr6-g316,chr6,63200000,63400000,0.3667,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,0,0,0,-3.57631092278937
chr6-g317,chr6,63400000,63600000,0.35899,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.57631092278937
chr6-g318,chr6,63600000,63800000,0.363125,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,0,0,0,-3.57631092278937
chr6-g319,chr6,63800000,64000000,0.3678499999999999,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.57631092278937
chr6-g320,chr6,64000000,64200000,0.381795,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.57631092278937
chr6-g321,chr6,64200000,64400000,0.37908,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.57631092278937
chr6-g322,chr6,64400000,64600000,0.38449,Grid2,1.0,1412279,1412279.0,1412279.0,1412279.0,1412279.0,6,0,1,0,0,-3.57631092278937
chr6-g323,chr6,64600000,64800000,0.40879,"Grid2, Atoh1",2.0,"1412279, 2121",1412279.0,2121.0,707200.0,707200.0,6,0,1,0,0,-3.57631092278937
chr6-g328,chr6,65600000,65800000,0.39429,"Tnip3, Ndnf, Prdm5",3.0,"43643, 35320, 157416",157416.0,35320.0,78793.0,43643.0,6,0,0,0,0,-4.539953900166623
chr6-g329,chr6,65800000,66000000,0.3930600000000001,"Prdm5, 4930544G11Rik",2.0,"157416, 1444",157416.0,1444.0,79430.0,79430.0,6,0,0,0,0,-3.79410569832565
chr6-g334,chr6,66800000,67000000,0.417375,"Vmn1r39, Gng12",2.0,"918, 124965",124965.0,918.0,62941.5,62941.5,6,0,0,0,0,-3.8679386521517767
chr6-g335,chr6,67000000,67200000,0.43762,"Gng12, E230016M11Rik, Gadd45a",3.0,"124965, 44054, 2312",124965.0,2312.0,57110.333333333336,44054.0,6,0,0,0,0,-3.8679386521517767
chr6-g358,chr6,71600000,71800000,0.434875,"Kdm3a, Reep1",2.0,"43948, 103025",103025.0,43948.0,73486.5,73486.5,6,0,0,0,0,3.8171848724402335
chr6-g359,chr6,71800000,72000000,0.4396449999999999,"Reep1, Mrpl35, Immt, Ptcd3, Polr1a",5.0,"103025, 10788, 43947, 28125, 70308",103025.0,10788.0,51238.6,43947.0,6,0,0,0,0,3.8171848724402335
chr6-g360,chr6,72000000,72200000,0.45389,"9130221F21Rik, St3gal5, 4933431G14Rik",3.0,"28633, 56963, 2985",56963.0,2985.0,29527.0,28633.0,6,0,0,0,0,4.170411958100191
chr6-g363,chr6,72600000,72800000,0.475105,"Retsat, Tgoln1, Tgoln2, Gm15401, Tcf7l1",5.0,"8887, 8580, 5792, 8430, 162675",162675.0,5792.0,38872.8,8580.0,6,0,0,0,0,-6.5541842881749215
chr6-g364,chr6,72800000,73000000,0.4521249999999999,"Kcmf1, Tmsb10",2.0,"58866, 1402",58866.0,1402.0,30134.0,30134.0,6,0,0,0,0,3.4127260698577957
chr6-g384,chr6,76800000,77000000,0.3773149999999999,Ctnna2,1.0,1098031,1098031.0,1098031.0,1098031.0,1098031.0,6,0,0,0,0,5.534348947243707
chr6-g385,chr6,77000000,77200000,0.3944749999999999,Ctnna2,1.0,1098031,1098031.0,1098031.0,1098031.0,1098031.0,6,0,0,0,0,5.534348947243707
chr6-g386,chr6,77200000,77400000,0.3969250000000001,"Ctnna2, Lrrtm1, 6330415B21Rik",3.0,"1098031, 3041, 2219",1098031.0,2219.0,367763.6666666667,3041.0,6,0,0,0,0,5.534348947243707
chr6-g387,chr6,77400000,77600000,0.38803,Ctnna2,1.0,1098031,1098031.0,1098031.0,1098031.0,1098031.0,6,0,0,0,0,5.534348947243707
chr6-g388,chr6,77600000,77800000,0.392535,Ctnna2,1.0,1098031,1098031.0,1098031.0,1098031.0,1098031.0,6,0,0,0,0,5.534348947243707
chr6-g389,chr6,77800000,78000000,0.390185,Ctnna2,1.0,1098031,1098031.0,1098031.0,1098031.0,1098031.0,6,0,0,0,0,5.534348947243707
chr6-g409,chr6,81800000,82000000,0.43666,"Mir468, Mir7232, Gcfc2, 1700009C05Rik, Mrpl19, Gm20383",6.0,"78, 74, 35430, 10336, 8108, 8097",35430.0,74.0,10353.833333333334,8102.5,6,0,0,0,0,3.381476329964626
chr6-g410,chr6,82000000,82200000,0.4423899999999999,Eva1a,1.0,51472,51472.0,51472.0,51472.0,51472.0,6,0,0,0,0,-5.677749767479044
chr6-g413,chr6,82600000,82800000,0.45794,"Pole4, Hk2",2.0,"34520, 49428",49428.0,34520.0,41974.0,41974.0,6,0,0,0,0,-6.681476245024833
chr6-g415,chr6,83000000,83200000,0.503135,"M1ap, Mir7040, Loxl3, Dok1, Aup1, Dqx1, Tlx2, Htra2, Pcgf1, Lbx2, Mrpl53, Mogs, Ccdc142, Wbp1, Ino80b, Rtkn, Dctn1, 1700003E16Rik, Wdr54",19.0,"83388, 63, 18362, 2536, 3162, 9376, 1901, 3305, 2466, 1879, 825, 3397, 7606, 2418, 3355, 15496, 34194, 6572, 3670",83388.0,63.0,10735.315789473683,3355.0,6,0,0,0,0,-3.5612207889407155
chr6-g426,chr6,85200000,85400000,0.491595,"Emx1, Sfxn5, Mir705, Rab11fip5",4.0,"16533, 120372, 82, 39673",120372.0,82.0,44165.0,28103.0,6,0,0,0,0,-4.278180839412796
chr6-g427,chr6,85400000,85600000,0.468555,"Noto, Smyd5, Pradc1, Cct7, Fbxo41, Egr4, Alms1",7.0,"4992, 14454, 5186, 16973, 33419, 2469, 115221",115221.0,2469.0,27530.571428571428,14454.0,6,0,0,0,0,2.286471641198858
chr6-g429,chr6,85800000,86000000,0.450735,"Alms1-ps2, Nat8f6, Nat8f5, Nat8, Nat8f2, Nat8f4, Tprkb, Nat8f1, Dusp11",9.0,"11941, 1827, 3755, 6471, 3716, 5889, 18370, 5479, 19399",19399.0,1827.0,8538.555555555555,5889.0,6,0,0,0,0,-3.384618769702578
chr6-g430,chr6,86000000,86200000,0.47124,"Figla, 4930553P18Rik, Add2, Tgfa",4.0,"3806, 5001, 80787, 80517",80787.0,3806.0,42527.75,42759.0,6,0,0,0,0,5.017090644092916
chr6-g431,chr6,86200000,86400000,0.468695,"Tgfa, Fam136a, Snrpg, Pcyox1",4.0,"80517, 4588, 7363, 11145",80517.0,4588.0,25903.25,9254.0,6,0,0,0,0,1.954604689306749
chr6-g433,chr6,86600000,86800000,0.46699,"Asprv1, Mxd1, Snrnp27, Gmcl1, Anxa4",5.0,"1531, 22115, 9323, 41611, 56745",56745.0,1531.0,26265.0,22115.0,6,0,0,0,0,2.394875664947961
chr6-g435,chr6,87000000,87200000,0.457335,"Aak1, Nfu1, Gfpt1, D6Ertd527e, Antxr1",5.0,"153711, 18626, 49362, 8258, 201923",201923.0,8258.0,86376.0,49362.0,6,0,0,0,0,-5.763591220577073
chr6-g436,chr6,87200000,87400000,0.4587099999999999,"Antxr1, Gkn1, Gkn2, Gkn3",4.0,"201923, 5263, 6130, 5617",201923.0,5263.0,54733.25,5873.5,6,0,0,0,0,-5.763591220577073
chr6-g439,chr6,87800000,88000000,0.46207,"Rab43, Isy1, Cnbp, Copg1, Hmces, Gm5577, H1f10, Rab7",8.0,"23312, 20312, 8492, 25655, 22638, 2498, 1062, 46165",46165.0,1062.0,18766.75,21475.0,6,0,0,0,0,2.6240329512652094
chr6-g443,chr6,88600000,88800000,0.45797,"Kbtbd12, Mgll",2.0,"82313, 103657",103657.0,82313.0,92985.0,92985.0,6,0,0,0,0,2.4394579577158844
chr6-g444,chr6,88800000,89000000,0.5057550000000001,"Mgll, Gm15612, Abtb1, Podxl2, Mcm2, Tpra1",6.0,"103657, 4421, 6022, 32487, 15307, 9990",103657.0,4421.0,28647.33333333333,12648.5,6,0,0,0,0,2.767284821456577
chr6-g452,chr6,90400000,90600000,0.4919249999999999,"Zxdc, Cfap100, Klf15, Aldh1l1, LOC102631993",5.0,"33993, 24745, 17111, 48379, 3256",48379.0,3256.0,25496.8,24745.0,6,0,0,0,0,-4.2606121804874215
chr6-g455,chr6,91000000,91200000,0.4857799999999999,"Nup210, Hdac11",2.0,"103760, 17869",103760.0,17869.0,60814.5,60814.5,6,0,0,0,0,5.214899730163557
chr6-g457,chr6,91400000,91600000,0.4727949999999999,"Wnt7a, 1810044D09Rik, 4930471M09Rik, Tmem43, Chchd4, Xpc, Lsm3",7.0,"47373, 769, 10395, 14757, 9148, 26582, 6586",47373.0,769.0,16515.714285714286,10395.0,6,0,0,0,0,2.587061905633945
chr6-g458,chr6,91600000,91800000,0.5005900000000001,"Slc6a6, Grip2",2.0,"74997, 45884",74997.0,45884.0,60440.5,60440.5,6,0,0,0,0,3.798980964327993
chr6-g461,chr6,92200000,92400000,0.43891,"Rbsn, Trh, Prickle2",3.0,"28159, 2590, 335293",335293.0,2590.0,122014.0,28159.0,6,0,0,0,0,-3.893400351614683
chr6-g462,chr6,92400000,92600000,0.42983,Prickle2,1.0,335293,335293.0,335293.0,335293.0,335293.0,6,0,0,0,0,-3.893400351614683
chr6-g463,chr6,92600000,92800000,0.42862,"Prickle2, Adamts9",2.0,"335293, 170835",335293.0,170835.0,253064.0,253064.0,6,0,0,0,0,-3.893400351614683
chr6-g473,chr6,94600000,94800000,0.45886,"Slc25a26, Mir7041, Lrig1",3.0,"104339, 52, 95617",104339.0,52.0,66669.33333333333,95617.0,6,0,1,0,0,-3.9015202723129865
chr6-g477,chr6,95400000,95600000,0.42002,Suclg2,1.0,245838,245838.0,245838.0,245838.0,245838.0,6,0,0,0,0,-3.8046296398499218
chr6-g478,chr6,95600000,95800000,0.42924,Suclg2,1.0,245838,245838.0,245838.0,245838.0,245838.0,6,0,0,0,0,-3.8046296398499218
chr6-g486,chr6,97200000,97400000,0.43716,"Uba3, Arl6ip5, Lmod3, Frmd4b",4.0,"22016, 22524, 14226, 330791",330791.0,14226.0,97389.25,22270.0,6,0,0,0,0,2.4144580385549
chr6-g487,chr6,97400000,97600000,0.44914,Frmd4b,1.0,330791,330791.0,330791.0,330791.0,330791.0,6,0,0,0,0,2.4144580385549
chr6-g488,chr6,97600000,97800000,0.425085,Frmd4b,1.0,330791,330791.0,330791.0,330791.0,330791.0,6,0,0,0,0,2.4144580385549
chr6-g494,chr6,98800000,99000000,0.4301699999999999,Foxp1,1.0,595652,595652.0,595652.0,595652.0,595652.0,6,0,0,0,0,2.194294505677164
chr6-g495,chr6,99000000,99200000,0.441215,"Foxp1, Mir12201",2.0,"595652, 58",595652.0,58.0,297855.0,297855.0,6,0,0,0,0,2.194294505677164
chr6-g496,chr6,99200000,99400000,0.44335,Foxp1,1.0,595652,595652.0,595652.0,595652.0,595652.0,6,0,0,0,0,2.194294505677164
chr6-g497,chr6,99400000,99600000,0.45002,Foxp1,1.0,595652,595652.0,595652.0,595652.0,595652.0,6,0,0,0,0,2.194294505677164
chr6-g522,chr6,104400000,104600000,0.366895,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,0,0,8.925681692192528
chr6-g523,chr6,104600000,104800000,0.36775,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,0,0,8.925681692192528
chr6-g524,chr6,104800000,105000000,0.369655,Cntn6,1.0,370362,370362.0,370362.0,370362.0,370362.0,6,0,0,0,0,8.925681692192528
chr6-g533,chr6,106600000,106800000,0.39748,"Cntn4, Il5ra, Trnt1, Crbn",4.0,"1021561, 38659, 13337, 21843",1021561.0,13337.0,273850.0,30251.0,6,0,0,0,0,2.586014906969489
chr6-g534,chr6,106800000,107000000,0.3959849999999999,Crbn,1.0,21843,21843.0,21843.0,21843.0,21843.0,6,0,0,0,0,2.420884086858685
chr6-g537,chr6,107400000,107600000,0.3969,Lrrn1,1.0,40503,40503.0,40503.0,40503.0,40503.0,6,0,0,0,0,3.161247426688801
chr6-g566,chr6,113200000,113400000,0.4746149999999999,"Mtmr14, Cpne9, Brpf1, Ogg1, Camk1, Tada3, Arpc4, Ttll3",8.0,"43550, 23265, 17726, 7211, 9799, 11206, 12335, 10189",43550.0,7211.0,16910.125,11770.5,6,0,0,0,0,-4.03355412003002
chr6-g568,chr6,113600000,113800000,0.480385,"Fancd2os, Brk1, Vhl, Irak2, Tatdn2, Mir7042, Ghrl, Sec13, Atp2b2",9.0,"3954, 12180, 7641, 56561, 14033, 58, 3793, 12630, 298250",298250.0,58.0,45455.55555555556,12180.0,6,0,0,0,0,-3.886727192006892
chr6-g571,chr6,114200000,114400000,0.4906799999999999,"Slc6a11, Slc6a1, Hrh1",3.0,"118646, 34891, 85213",118646.0,34891.0,79583.33333333333,85213.0,6,0,0,0,0,-6.285293086944773
chr6-g576,chr6,115200000,115400000,0.42501,"Syn2, Timp4, Pparg",3.0,"141662, 7760, 129451",141662.0,7760.0,92957.66666666669,129451.0,6,0,0,0,0,-2.543804470553346
chr6-g577,chr6,115400000,115600000,0.44166,"Pparg, Tsen2, Mkrn2os",3.0,"129451, 33660, 9030",129451.0,9030.0,57380.333333333336,33660.0,6,0,0,0,0,-3.804805397175061
chr6-g589,chr6,117800000,118000000,0.459095,"Zfp637, Zfp239, Hnrnpf, Fxyd4",4.0,"4777, 10743, 18841, 3777",18841.0,3777.0,9534.5,7760.0,6,0,0,0,0,3.068204018223266
