200kb name,category,Granule_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_G2M
chr14-g145,"MLI1,MLI1",5.868606657527909,60.27584486861664,"Cacna2d3,Lrtm1",chr14,14,145,-3.3604900477457442
chr14-g146,MLI1,5.572684034816999,55.23814256136235,Cacna2d3,chr14,14,146,-3.3092205467332856
chr14-g147,MLI1,5.572684034816999,55.23814256136235,Cacna2d3,chr14,14,147,-3.3092205467332856
chr14-g148,MLI1,5.572684034816999,55.23814256136235,Cacna2d3,chr14,14,148,-3.3092205467332856
chr14-g152,MLI1,0.10408164875468681,5.004221196119748,Prkcd,chr14,14,152,-5.587357934628566
chr14-g153,MLI1,0.10408164875468681,5.004221196119748,Prkcd,chr14,14,153,-5.587357934628566
chr14-g174,MLI1,0.437426962299578,42.57779553970665,Grid1,chr14,14,174,-6.604915297588908
chr14-g175,MLI1,0.437426962299578,42.57779553970665,Grid1,chr14,14,175,-6.604915297588908
chr14-g176,MLI1,0.437426962299578,42.57779553970665,Grid1,chr14,14,176,-6.604915297588908
chr14-g177,MLI1,0.437426962299578,42.57779553970665,Grid1,chr14,14,177,-6.604915297588908
chr14-g204,MLI1,0.10153939829439432,0.4789091329689239,Tspan14,chr14,14,204,-2.2377123325137362
chr14-g240,Granule,4.409665056491625,0.49960579150042295,Peli2,chr14,14,240,3.1418069715430543
chr14-g241,Granule,4.409665056491625,0.49960579150042295,Peli2,chr14,14,241,3.1418069715430543
chr14-g272,MLI1,0.0020105585191626,0.37102042549277725,Mmp14,chr14,14,272,-7.5277584746302555
chr14-g273,Granule,3.725733983650179,0.3940242445668185,Slc7a8,chr14,14,273,3.241168362454819
chr14-g275,"Granule,Granule",14.766744203698659,3.031236921859416,"Thtpa,Jph4",chr14,14,275,2.2843732504958902
chr14-g279,Granule,4.548875531275019,0.18931431670878274,Cbln3,chr14,14,279,4.586654536717389
chr14-g282,Granule,0.7204505299154753,0.021359976905022626,Parp4,chr14,14,282,5.075917378188809
chr14-g283,Granule,0.7204505299154753,0.021359976905022626,Parp4,chr14,14,283,5.075917378188809
chr14-g308,"Granule,Granule",5.550629253218153,0.4157589978992551,"Kcnrg,Gm26916",chr14,14,308,3.7388319415330318
chr14-g340,"MLI1,MLI1",0.3559346326645383,4.013815847168257,"Nefl,Nefm",chr14,14,340,-3.4952902078153314
chr14-g352,Granule,2.5878292341281637,0.5774273781545607,Bmp1,chr14,14,352,2.1640310015185045
chr14-g354,MLI1,0.018839350512658486,0.22345986977193125,Gfra2,chr14,14,354,-3.568194633118501
chr14-g392,MLI1,1.3491605473875754,7.917041481666168,Dgkh,chr14,14,392,-2.5528993741599084
chr14-g393,MLI1,1.3491605473875754,7.917041481666168,Dgkh,chr14,14,393,-2.5528993741599084
chr14-g396,Granule,0.5363421161100667,0.12530772234947063,Rgcc,chr14,14,396,2.0976782185346314
chr14-g488,MLI1,0.21840807675984397,9.519507579609959,Dach1,chr14,14,488,-5.44578883503405
chr14-g489,MLI1,0.21840807675984397,9.519507579609959,Dach1,chr14,14,489,-5.44578883503405
chr14-g490,MLI1,0.21840807675984397,9.519507579609959,Dach1,chr14,14,490,-5.44578883503405
chr14-g499,MLI1,1.9812071822554038,8.209184023688273,Klf12,chr14,14,499,-2.0508590720160425
chr14-g500,MLI1,1.9812071822554038,8.209184023688273,Klf12,chr14,14,500,-2.0508590720160425
chr14-g501,MLI1,1.9812071822554038,8.209184023688273,Klf12,chr14,14,501,-2.0508590720160425
chr14-g507,MLI1,2.835896948471146,26.90714858917132,Tbc1d4,chr14,14,507,-3.2461124998211086
chr14-g508,MLI1,2.835896948471146,26.90714858917132,Tbc1d4,chr14,14,508,-3.2461124998211086
chr14-g544,Granule,0.9942300901917196,0.14456905524271652,Slitrk1,chr14,14,544,2.7818209878973317
chr14-g594,MLI1,0.5016060572209274,2.7008449610341625,Dzip1,chr14,14,594,-2.4287841510951997
chr14-g607,Granule,20.579983459301815,2.544293045829034,Dock9,chr14,14,607,3.01590507109265
chr14-g608,Granule,20.579983459301815,2.544293045829034,Dock9,chr14,14,608,3.01590507109265
chr14-g614,Granule,7.480054741106081,0.9928092096412559,Tmtc4,chr14,14,614,2.913460424611582
chr15-g21,Granule,29.859111309105575,5.513969327293292,Plcxd3,chr15,15,21,2.437008080296643
chr15-g22,Granule,29.859111309105575,5.513969327293292,Plcxd3,chr15,15,22,2.437008080296643
chr15-g35,MLI1,0.16387425625508786,0.8036780470187745,Lifr,chr15,15,35,-2.2940284415231167
chr15-g52,MLI1,0.07364596217767855,0.4989294179247641,Rai14,chr15,15,52,-2.7601574029667977
chr15-g53,MLI1,0.07364596217767855,0.4989294179247641,Rai14,chr15,15,53,-2.7601574029667977
chr15-g65,MLI1,0.03935181277620432,1.3583395802485199,Cdh6,chr15,15,65,-5.109270286981103
chr15-g94,MLI1,0.41829642058337674,3.85160323688479,Cdh10,chr15,15,94,-3.2028615374545444
chr15-g95,MLI1,0.41829642058337674,3.85160323688479,Cdh10,chr15,15,95,-3.2028615374545444
chr15-g102,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,102,-3.2440706244559094
chr15-g103,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,103,-3.2440706244559094
chr15-g104,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,104,-3.2440706244559094
chr15-g105,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,105,-3.2440706244559094
chr15-g106,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,106,-3.2440706244559094
chr15-g107,MLI1,1.1781567792255594,11.162607454936351,Cdh12,chr15,15,107,-3.2440706244559094
chr15-g112,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,112,4.1178745140122155
chr15-g113,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,113,4.1178745140122155
chr15-g114,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,114,4.1178745140122155
chr15-g115,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,115,4.1178745140122155
chr15-g116,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,116,4.1178745140122155
chr15-g117,Granule,46.70084831509473,2.6898063990977237,Cdh18,chr15,15,117,4.1178745140122155
chr15-g131,MLI1,0.21319745259483372,32.48618504686901,March11,chr15,15,131,-7.251492323196673
chr15-g132,MLI1,0.21319745259483372,32.48618504686901,March11,chr15,15,132,-7.251492323196673
chr15-g161,Granule,3.2046098556718228,0.06104371242682625,Sema5a,chr15,15,161,5.714162213203599
chr15-g162,Granule,3.2046098556718228,0.06104371242682625,Sema5a,chr15,15,162,5.714162213203599
chr15-g163,Granule,3.2046098556718228,0.06104371242682625,Sema5a,chr15,15,163,5.714162213203599
chr15-g171,MLI1,0.10789529552069746,0.8319934246715647,Laptm4b,chr15,15,171,-2.946940165220832
chr15-g186,Granule,9.755023186676455,0.8596348664527269,Ncald,chr15,15,186,3.5043493977650173
chr15-g187,Granule,9.755023186676455,0.8596348664527269,Ncald,chr15,15,187,3.5043493977650173
chr15-g188,Granule,9.755023186676455,0.8596348664527269,Ncald,chr15,15,188,3.5043493977650173
chr15-g195,Granule,55.939039618155356,10.345883023174743,Rims2,chr15,15,195,2.4347987005500014
chr15-g196,Granule,55.939039618155356,10.345883023174743,Rims2,chr15,15,196,2.4347987005500014
chr15-g197,Granule,55.939039618155356,10.345883023174743,Rims2,chr15,15,197,2.4347987005500014
chr15-g198,Granule,55.939039618155356,10.345883023174743,Rims2,chr15,15,198,2.4347987005500014
chr15-g207,Granule,48.92485877030988,8.19875534294317,Oxr1,chr15,15,207,2.577090871053742
chr15-g208,"Granule,Granule",51.96151541581038,8.453189775014641,"Oxr1,Gm26854",chr15,15,208,2.619875762389665
chr15-g209,Granule,48.92485877030988,8.19875534294317,Oxr1,chr15,15,209,2.577090871053742
chr15-g212,Granule,5.205086127634155,0.8613491909968184,Angpt1,chr15,15,212,2.5952519057928454
chr15-g213,Granule,5.205086127634155,0.8613491909968184,Angpt1,chr15,15,213,2.5952519057928454
chr15-g294,MLI1,1.5341915702614364,6.609519601740793,Mtss1,chr15,15,294,-2.1070667770256395
chr15-g295,MLI1,1.5341915702614364,6.609519601740793,Mtss1,chr15,15,295,-2.1070667770256395
chr15-g310,MLI1,0.048695335971508984,2.6056207007040277,Pvt1,chr15,15,310,-5.741699678438179
chr15-g311,MLI1,0.048695335971508984,2.6056207007040277,Pvt1,chr15,15,311,-5.741699678438179
chr15-g320,MLI1,1.1165396553356985,10.317811257460757,Asap1,chr15,15,320,-3.2080305644446607
chr15-g321,MLI1,1.1165396553356985,10.317811257460757,Asap1,chr15,15,321,-3.2080305644446607
chr15-g329,MLI1,2.02833276437518,13.556528911260347,Kcnq3,chr15,15,329,-2.740621567482308
chr15-g330,MLI1,2.02833276437518,13.556528911260347,Kcnq3,chr15,15,330,-2.740621567482308
chr15-g331,MLI1,2.02833276437518,13.556528911260347,Kcnq3,chr15,15,331,-2.740621567482308
chr15-g333,"MLI1,MLI1",0.0888327170387756,5.982776610047075,"Tg,Sla",chr15,15,333,-6.07358026700754
chr15-g334,"MLI1,MLI1",0.0888327170387756,5.982776610047075,"Tg,Sla",chr15,15,334,-6.07358026700754
chr15-g344,MLI1,0.07017028177617883,0.5064061178975746,Khdrbs3,chr15,15,344,-2.8513627732552225
chr15-g345,MLI1,0.07017028177617883,0.5064061178975746,Khdrbs3,chr15,15,345,-2.8513627732552225
chr15-g357,Granule,17.156001323165974,0.17466326591634374,Fam135b,chr15,15,357,6.617993300553877
chr15-g358,Granule,17.156001323165974,0.17466326591634374,Fam135b,chr15,15,358,6.617993300553877
chr15-g372,MLI1,0.09912194796028626,7.061716688825253,Adgrb1,chr15,15,372,-6.154670592279529
chr15-g377,MLI1,0.784930489708061,3.0118837953964963,Ly6h,chr15,15,377,-1.9400293034797902
chr15-g388,Granule,3.846681260461001,0.7065638368946403,Myh9,chr15,15,388,2.4447224748387555
chr15-g389,Granule,3.846681260461001,0.7065638368946403,Myh9,chr15,15,389,2.4447224748387555
chr15-g390,MLI1,1.98540517897814,17.849679747101714,Pvalb,chr15,15,390,-3.16839282423439
chr15-g391,MLI1,1.98540517897814,17.849679747101714,Pvalb,chr15,15,391,-3.16839282423439
chr15-g410,Granule,2.2613359974519334,0.44798101234751764,Srebf2,chr15,15,410,2.335665878709401
chr15-g411,"Granule,Granule",3.9304676358472967,0.5226831129095103,"Srebf2,Shisa8",chr15,15,411,2.910692516546445
chr15-g421,Granule,0.8425273672243137,0.14560170024146474,Parvb,chr15,15,421,2.5326963466201824
chr15-g437,Granule,4.80080126446855,0.2366611982827905,Fam19a5,chr15,15,437,4.342380121026936
chr15-g438,Granule,4.80080126446855,0.2366611982827905,Fam19a5,chr15,15,438,4.342380121026936
chr15-g445,Granule,0.7665148553620064,0.21603511107989187,Mapk11,chr15,15,445,1.8270479468782328
chr15-g458,Granule,2.521552805028051,0.02596632576860225,Lrrk2,chr15,15,458,6.601526740229316
chr15-g459,Granule,2.521552805028051,0.02596632576860225,Lrrk2,chr15,15,459,6.601526740229316
chr15-g473,MLI1,2.71878116097924,13.884212942326489,Tmem117,chr15,15,473,-2.3524134607488993
chr15-g474,MLI1,2.71878116097924,13.884212942326489,Tmem117,chr15,15,474,-2.3524134607488993
chr15-g475,"MLI1,Granule",12.861110411016474,14.128946072290505,"Tmem117,Nell2",chr15,15,475,-0.13563864559796232
chr15-g476,Granule,10.142329250037234,0.244733129964016,Nell2,chr15,15,476,5.373035789344431
chr15-g477,Granule,10.142329250037234,0.244733129964016,Nell2,chr15,15,477,5.373035789344431
chr15-g486,MLI1,0.13982863902807463,2.0953860847590438,Pced1b,chr15,15,486,-3.9054843098394434
chr15-g503,MLI1,0.8562666038493386,3.64589613123026,Slc4a8,chr15,15,503,-2.090141497076784
chr15-g504,MLI1,0.8562666038493386,3.64589613123026,Slc4a8,chr15,15,504,-2.090141497076784
chr15-g516,MLI1,0.19312902469629656,2.62958095563942,Zfp385a,chr15,15,516,-3.767196009691464
chr16-g29,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,29,4.096115367754358
chr16-g30,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,30,4.096115367754358
chr16-g31,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,31,4.096115367754358
chr16-g32,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,32,4.096115367754358
chr16-g33,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,33,4.096115367754358
chr16-g34,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,34,4.096115367754358
chr16-g35,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,35,4.096115367754358
chr16-g36,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,36,4.096115367754358
chr16-g37,Granule,167.709288850795,9.806262758699622,Rbfox1,chr16,16,37,4.096115367754358
chr16-g42,MLI1,1.0237422786176302,6.592225905585917,Abat,chr16,16,42,-2.6869131116866907
chr16-g43,MLI1,1.0237422786176302,6.592225905585917,Abat,chr16,16,43,-2.6869131116866907
chr16-g47,Granule,35.77425618866798,1.4652719105908143,Grin2a,chr16,16,47,4.609681455427318
chr16-g48,Granule,35.77425618866798,1.4652719105908143,Grin2a,chr16,16,48,4.609681455427318
chr16-g49,Granule,35.77425618866798,1.4652719105908143,Grin2a,chr16,16,49,4.609681455427318
chr16-g59,Granule,1.0541378114874946,0.12146322256412476,Cpped1,chr16,16,59,3.117472032031741
chr16-g87,Granule,5.255456858939643,0.35959198020417726,Aifm3,chr16,16,87,3.8693834330534504
chr16-g90,Granule,2.594118190234965,0.10387961781212988,Rtn4r,chr16,16,90,4.642259695130911
chr16-g102,MLI1,0.0968639227166863,0.4558689399206284,Vwa5b2,chr16,16,102,-2.234587781937373
chr16-g103,MLI1,0.0968639227166863,0.4558689399206284,Vwa5b2,chr16,16,103,-2.234587781937373
chr16-g111,Granule,2.8949311564956526,0.215454340184468,Etv5,chr16,16,111,3.7480749743307338
chr16-g112,"Granule,Granule",16.475853081337068,0.3049563360027002,"Etv5,Dgkg",chr16,16,112,5.755606665599594
chr16-g113,Granule,13.580921924841416,0.08950199581823225,Dgkg,chr16,16,113,7.245445849612044
chr16-g116,MLI1,0.1791025623877121,1.4817406901560575,St6gal1,chr16,16,116,-3.048435110056515
chr16-g117,MLI1,0.07800935129487177,2.16186764064155,Masp1,chr16,16,117,-4.792487311204766
chr16-g119,Granule,9.841470153649025,0.8604643723615971,Bcl6,chr16,16,119,3.515686482915096
chr16-g121,Granule,17.167335188224865,1.4827892915009937,Lpp,chr16,16,121,3.533280606882544
chr16-g122,Granule,17.167335188224865,1.4827892915009937,Lpp,chr16,16,122,3.533280606882544
chr16-g123,Granule,17.167335188224865,1.4827892915009937,Lpp,chr16,16,123,3.533280606882544
chr16-g124,Granule,17.167335188224865,1.4827892915009937,Lpp,chr16,16,124,3.533280606882544
chr16-g150,MLI1,0.04206937094260432,0.3640903280406371,Hes1,chr16,16,150,-3.1134542655304642
chr16-g158,Granule,13.719599026465186,0.8991314051440533,Dlg1,chr16,16,158,3.9315625308614863
chr16-g159,Granule,13.719599026465186,0.8991314051440533,Dlg1,chr16,16,159,3.9315625308614863
chr16-g168,Granule,3.4486443110837386,0.098613056707854,Heg1,chr16,16,168,5.128106851426049
chr16-g169,Granule,2.902466878011175,0.05709236708050512,Itgb5,chr16,16,169,5.667837914910463
chr16-g175,MLI1,0.2725855573091245,2.6561532927722697,Adcy5,chr16,16,175,-3.284557380934305
chr16-g176,MLI1,0.2725855573091245,2.6561532927722697,Adcy5,chr16,16,176,-3.284557380934305
chr16-g185,Granule,40.644365452493254,7.057097401262823,Stxbp5l,chr16,16,185,2.525908537514395
chr16-g186,Granule,40.644365452493254,7.057097401262823,Stxbp5l,chr16,16,186,2.525908537514395
chr16-g188,Granule,0.638565394690688,0.06169871594408475,Fstl1,chr16,16,188,3.371522002259
chr16-g189,Granule,0.638565394690688,0.06169871594408475,Fstl1,chr16,16,189,3.371522002259
chr16-g211,Granule,9.69098769807687,1.395375627826994,Gap43,chr16,16,211,2.7959901712098105
chr16-g221,Granule,7.970619595622814,0.3252338274046845,Sidt1,chr16,16,221,4.6151426520791246
chr16-g222,Granule,5.595770131569347,0.021359976905022626,Boc,chr16,16,222,8.033282801933415
chr16-g228,Granule,0.5090334359045521,0.05,Phldb2,chr16,16,228,3.3477604229599054
chr16-g229,Granule,0.5090334359045521,0.05,Phldb2,chr16,16,229,3.3477604229599054
chr16-g317,Granule,13.456917657747036,1.0010969943771826,Epha3,chr16,16,317,3.7486943286807644
chr16-g318,Granule,13.456917657747036,1.0010969943771826,Epha3,chr16,16,318,3.7486943286807644
chr16-g319,Granule,13.456917657747036,1.0010969943771826,Epha3,chr16,16,319,3.7486943286807644
chr16-g361,Granule,5.423164821271821,0.427824769087618,Robo1,chr16,16,361,3.664043102080887
chr16-g362,Granule,5.423164821271821,0.427824769087618,Robo1,chr16,16,362,3.664043102080887
chr16-g363,Granule,5.423164821271821,0.427824769087618,Robo1,chr16,16,363,3.664043102080887
chr16-g364,Granule,5.423164821271821,0.427824769087618,Robo1,chr16,16,364,3.664043102080887
chr16-g365,Granule,5.423164821271821,0.427824769087618,Robo1,chr16,16,365,3.664043102080887
chr16-g406,MLI1,3.2244292633381124,14.779886601458825,Ncam2,chr16,16,406,-2.1965194749130323
chr16-g407,MLI1,3.2244292633381124,14.779886601458825,Ncam2,chr16,16,407,-2.1965194749130323
chr16-g408,MLI1,3.2244292633381124,14.779886601458825,Ncam2,chr16,16,408,-2.1965194749130323
chr16-g439,MLI1,0.09578846453210035,0.42582788485771317,Grik1,chr16,16,439,-2.152346593292862
chr16-g440,MLI1,0.09578846453210035,0.42582788485771317,Grik1,chr16,16,440,-2.152346593292862
chr16-g441,MLI1,0.09578846453210035,0.42582788485771317,Grik1,chr16,16,441,-2.152346593292862
chr16-g451,MLI1,0.07871355227054574,10.837872818506,Hunk,chr16,16,451,-7.105253858273342
chr16-g452,MLI1,0.07871355227054574,10.837872818506,Hunk,chr16,16,452,-7.105253858273342
chr16-g473,Granule,8.93272541495034,0.2641521722565939,Kcnj6,chr16,16,473,5.079659236234649
chr16-g474,Granule,8.93272541495034,0.2641521722565939,Kcnj6,chr16,16,474,5.079659236234649
chr16-g478,Granule,0.5994431483243735,0.02596632576860225,Ets2,chr16,16,478,4.528909141328869
chr16-g482,MLI1,0.8131392341974458,30.9401295722725,Dscam,chr16,16,482,-5.249833021574058
chr16-g483,MLI1,0.8131392341974458,30.9401295722725,Dscam,chr16,16,483,-5.249833021574058
chr16-g484,MLI1,0.8131392341974458,30.9401295722725,Dscam,chr16,16,484,-5.249833021574058
chr16-g485,MLI1,0.8131392341974458,30.9401295722725,Dscam,chr16,16,485,-5.249833021574058
chr17-g16,Granule,1.2590214707318914,0.2030304509757735,Tiam2,chr17,17,16,2.6325348587930004
chr17-g17,Granule,1.2590214707318914,0.2030304509757735,Tiam2,chr17,17,17,2.6325348587930004
chr17-g27,Granule,10.447223010562606,2.356247713846349,Zdhhc14,chr17,17,27,2.1485563849709473
chr17-g28,Granule,10.447223010562606,2.356247713846349,Zdhhc14,chr17,17,28,2.1485563849709473
chr17-g29,Granule,0.5714887630407027,0.040689437430586624,Synj2,chr17,17,29,3.8119988925141883
chr17-g30,Granule,0.5714887630407027,0.040689437430586624,Synj2,chr17,17,30,3.8119988925141883
chr17-g42,Granule,81.32782456464058,12.764710163759371,Pde10a,chr17,17,42,2.67158824360909
chr17-g43,Granule,81.32782456464058,12.764710163759371,Pde10a,chr17,17,43,2.67158824360909
chr17-g44,Granule,81.32782456464058,12.764710163759371,Pde10a,chr17,17,44,2.67158824360909
chr17-g60,Granule,1.9296593513835225,0.46564985529042907,Agpat4,chr17,17,60,2.0510287513536554
chr17-g61,Granule,1.9296593513835225,0.46564985529042907,Agpat4,chr17,17,61,2.0510287513536554
chr17-g63,"Granule,Granule",30.02104319997291,1.63910792887738,"Igf2r,Airn",chr17,17,63,4.194991351448315
chr17-g64,Granule,22.103265837909227,1.0161579821581852,Airn,chr17,17,64,4.443062928237877
chr17-g137,Granule,16.222732750026253,0.19009363855457162,Grm4,chr17,17,137,6.415162801215968
chr17-g156,Granule,1.9865206913055977,0.06951625628919937,Pde9a,chr17,17,156,4.836749620464886
chr17-g157,Granule,1.9865206913055977,0.06951625628919937,Pde9a,chr17,17,157,4.836749620464886
chr17-g160,"MLI1,MLI1",0.3249011567475444,4.3066936905622235,"Gm17276,Notch3",chr17,17,160,-3.7285079317093546
chr17-g162,MLI1,0.023908810821841313,0.49343828420165625,Cyp4f17,chr17,17,162,-4.3672553737154605
chr17-g167,Granule,5.773786526346662,0.05,Adamts10,chr17,17,167,6.851445862822468
chr17-g175,Granule,1.0420020740813303,0.062049414335609246,Clic1,chr17,17,175,4.0697967457583895
chr17-g227,MLI1,1.0896543484298618,4.71033250791615,Tmem151b,chr17,17,227,-2.111958337760494
chr17-g231,Granule,1.0913556898884313,0.1846061109606795,Tjap1,chr17,17,231,2.5635991591907112
chr17-g247,Granule,5.555520225383456,0.04354993052059712,Daam2,chr17,17,247,6.9951077862029445
chr17-g277,MLI1,0.022357463279937616,0.997065476429988,St6gal2,chr17,17,277,-5.478859836601697
chr17-g284,MLI1,0.203944116466994,1.038140626666459,Alkbh7,chr17,17,284,-2.347756091700584
chr17-g285,Granule,10.58247412983534,1.7310002897150978,Tubb4a,chr17,17,285,2.6119990905354222
chr17-g313,MLI1,0.20165648693094929,14.944003135279312,Efna5,chr17,17,313,-6.211523037188217
chr17-g314,MLI1,0.20165648693094929,14.944003135279312,Efna5,chr17,17,314,-6.211523037188217
chr17-g323,MLI1,1.32252350814223,7.765159430549958,Man2a1,chr17,17,323,-2.553722178858658
chr17-g328,MLI1,0.8201381038144622,4.836815999850708,Rab31,chr17,17,328,-2.5601188843677476
chr17-g331,Granule,16.975744501588036,2.4674583327384374,Mtcl1,chr17,17,331,2.7823772202022776
chr17-g332,Granule,16.975744501588036,2.4674583327384374,Mtcl1,chr17,17,332,2.7823772202022776
chr17-g333,MLI1,0.34778100688268215,1.6437233817996664,Ptprm,chr17,17,333,-2.2407164807873463
chr17-g334,MLI1,0.34778100688268215,1.6437233817996664,Ptprm,chr17,17,334,-2.2407164807873463
chr17-g335,MLI1,0.34778100688268215,1.6437233817996664,Ptprm,chr17,17,335,-2.2407164807873463
chr17-g336,MLI1,0.34778100688268215,1.6437233817996664,Ptprm,chr17,17,336,-2.2407164807873463
chr17-g341,MLI1,0.24156591998878524,4.03724416556532,L3mbtl4,chr17,17,341,-4.062882001800386
chr17-g342,MLI1,0.24156591998878524,4.03724416556532,L3mbtl4,chr17,17,342,-4.062882001800386
chr17-g343,MLI1,0.24156591998878524,4.03724416556532,L3mbtl4,chr17,17,343,-4.062882001800386
chr17-g358,MLI1,0.03598657199272299,1.158112605122541,Clip4,chr17,17,358,-5.008173044817705
chr17-g359,MLI1,0.03598657199272299,1.158112605122541,Clip4,chr17,17,359,-5.008173044817705
chr17-g422,MLI1,0.07344403869845326,0.7877060714661255,Plekhh2,chr17,17,422,-3.422940095684723
chr17-g423,MLI1,0.07344403869845326,0.7877060714661255,Plekhh2,chr17,17,423,-3.422940095684723
chr17-g433,MLI1,0.0350286898184041,0.34841292133957036,Epas1,chr17,17,433,-3.3141891961283485
chr17-g434,"MLI1,MLI1",0.267830419635144,1.439523642081113,"Epas1,Rhoq",chr17,17,434,-2.426199749808853
chr17-g435,MLI1,0.23280172981673988,1.0911107207415427,Rhoq,chr17,17,435,-2.228623823699101
chr17-g438,Granule,3.950198738153767,0.17082319964704287,Kcnk12,chr17,17,438,4.531349411394976
chr17-g442,Granule,3.683750894689472,0.5958898517431988,Foxn2,chr17,17,442,2.628057922678051
chr18-g34,MLI1,0.06146656448765266,3.43561211795611,Mkx,chr18,18,34,-5.804621502902343
chr18-g35,MLI1,0.06146656448765266,3.43561211795611,Mkx,chr18,18,35,-5.804621502902343
chr18-g74,MLI1,1.1539634482969163,5.395796831166767,Kctd1,chr18,18,74,-2.225238499820006
chr18-g75,MLI1,1.1539634482969163,5.395796831166767,Kctd1,chr18,18,75,-2.225238499820006
chr18-g77,MLI1,0.13448130862547594,14.752455223635929,Chst9,chr18,18,77,-6.777405600788899
chr18-g78,MLI1,0.13448130862547594,14.752455223635929,Chst9,chr18,18,78,-6.777405600788899
chr18-g123,MLI1,0.7172459692187458,2.958207450090547,Fhod3,chr18,18,123,-2.044183367332551
chr18-g124,MLI1,0.7172459692187458,2.958207450090547,Fhod3,chr18,18,124,-2.044183367332551
chr18-g125,MLI1,0.7172459692187458,2.958207450090547,Fhod3,chr18,18,125,-2.044183367332551
chr18-g164,Granule,60.63102880996986,5.90410144035255,Camk4,chr18,18,164,3.360266888682849
chr18-g165,Granule,60.63102880996986,5.90410144035255,Camk4,chr18,18,165,3.360266888682849
chr18-g167,Granule,7.137206668384401,0.4959373330915216,Nrep,chr18,18,167,3.847129810940316
chr18-g175,Granule,1.4374495030882137,0.14917540410629612,Ctnna1,chr18,18,175,3.2684296855860597
chr18-g176,Granule,1.4374495030882137,0.14917540410629612,Ctnna1,chr18,18,176,3.2684296855860597
chr18-g179,MLI1,0.09648942534037364,2.3380696294870784,Psd2,chr18,18,179,-4.59880324447626
chr18-g180,MLI1,0.09648942534037364,2.3380696294870784,Psd2,chr18,18,180,-4.59880324447626
chr18-g193,Granule,20.861547194834852,3.8076903683276613,Arhgap26,chr18,18,193,2.4538580869320783
chr18-g194,Granule,20.861547194834852,3.8076903683276613,Arhgap26,chr18,18,194,2.4538580869320783
chr18-g195,Granule,20.861547194834852,3.8076903683276613,Arhgap26,chr18,18,195,2.4538580869320783
chr18-g196,"Granule,Granule,Granule",24.676257648097813,3.9820880111005463,"Arhgap26,Gm15336,Gm15337",chr18,18,196,2.6315266022273036
chr18-g201,MLI1,0.6168529331897923,6.266404307142964,Kctd16,chr18,18,201,-3.3446393793347022
chr18-g202,MLI1,0.6168529331897923,6.266404307142964,Kctd16,chr18,18,202,-3.3446393793347022
chr18-g213,Granule,4.490411743918882,0.9025905661075869,Ppp2r2b,chr18,18,213,2.3147041328763738
chr18-g214,Granule,4.490411743918882,0.9025905661075869,Ppp2r2b,chr18,18,214,2.3147041328763738
chr18-g215,Granule,4.490411743918882,0.9025905661075869,Ppp2r2b,chr18,18,215,2.3147041328763738
chr18-g216,MLI1,0.113188357708147,0.6687701291119686,Dpysl3,chr18,18,216,-2.562784836764557
chr18-g217,MLI1,0.113188357708147,0.6687701291119686,Dpysl3,chr18,18,217,-2.562784836764557
chr18-g255,Granule,11.664241390360274,0.28061646719390954,Prr16,chr18,18,255,5.377348999324598
chr18-g256,Granule,11.664241390360274,0.28061646719390954,Prr16,chr18,18,256,5.377348999324598
chr18-g285,MLI1,0.05328686431957625,10.809656998175058,Megf10,chr18,18,285,-7.664325090421864
chr18-g286,MLI1,0.05328686431957625,10.809656998175058,Megf10,chr18,18,286,-7.664325090421864
chr18-g289,Granule,4.201221865705958,0.5579856792439796,Slc12a2,chr18,18,289,2.9125089755439784
chr18-g306,Granule,5.694347005239156,0.9675207950476509,Ppargc1b,chr18,18,306,2.5571658367690846
chr18-g307,Granule,5.694347005239156,0.9675207950476509,Ppargc1b,chr18,18,307,2.5571658367690846
chr18-g308,"Granule,Granule",9.310032846446514,2.3489464777796085,"Afap1l1,Ablim3",chr18,18,308,1.986772416709728
chr18-g309,Granule,8.979016811479172,2.3489464777796085,Ablim3,chr18,18,309,1.9345436397159805
chr18-g314,MLI1,0.04632178883904061,0.7492428969000856,Apcdd1,chr18,18,314,-4.015670628500286
