200kb name,category,Bergmann_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_B2P
chr19-g201,Bergmann,9.479645730997325,0.44217037215916183,Sorbs1,chr19,19,201,4.422158879366571
chr19-g202,Bergmann,9.479645730997325,0.44217037215916183,Sorbs1,chr19,19,202,4.422158879366571
chr19-g217,Purkinje,0.11946525741661738,2.1438673506300714,Cnnm1,chr19,19,217,-4.1655526200323205
chr19-g236,Purkinje,0.05580928351124038,3.487882861592799,Sh3pxd2a,chr19,19,236,-5.965702653723886
chr19-g237,Purkinje,0.05580928351124038,3.487882861592799,Sh3pxd2a,chr19,19,237,-5.965702653723886
chr19-g275,Bergmann,1.5866701435128523,0.06604226355247418,Gpam,chr19,19,275,4.586468855482131
chr19-g278,Bergmann,10.769814074219303,0.01951046620889145,Tcf7l2,chr19,19,278,9.10852937662383
chr19-g279,Bergmann,10.769814074219303,0.01951046620889145,Tcf7l2,chr19,19,279,9.10852937662383
chr19-g284,Bergmann,3.17719838070981,0.032455662629131764,Afap1l2,chr19,19,284,6.613141151726485
chr19-g285,Bergmann,3.17719838070981,0.032455662629131764,Afap1l2,chr19,19,285,6.613141151726485
chr19-g294,Purkinje,0.05,1.3720656139752128,Shtn1,chr19,19,294,-4.778277569614714
chr19-g295,Purkinje,0.05,1.3720656139752128,Shtn1,chr19,19,295,-4.778277569614714
chrX-g116,Bergmann,3.0617022025499,0.07313977275814083,Klhl13,chrX,20,116,5.387534010938747
chrX-g179,Bergmann,6.530939807666396,0.03266510627902939,Dock11,chrX,20,179,7.64339646780839
chrX-g180,Bergmann,6.530939807666396,0.03266510627902939,Dock11,chrX,20,180,7.64339646780839
chrX-g183,Bergmann,0.7582664786519785,0.0269329242514525,Akap17b,chrX,20,183,4.815262161284519
chrX-g207,Purkinje,0.31403168226325484,24.136540699807924,Gria3,chrX,20,207,-6.26416499241519
chrX-g208,Purkinje,0.31403168226325484,24.136540699807924,Gria3,chrX,20,208,-6.26416499241519
chrX-g333,Bergmann,1.2924192701183967,0.073369231810779,Slitrk2,chrX,20,333,4.138755176439233
chrX-g405,Bergmann,5.499799896604973,0.14231848443380687,Tmem47,chrX,20,405,5.272184171439373
chrX-g433,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,433,-4.139382888023143
chrX-g434,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,434,-4.139382888023143
chrX-g435,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,435,-4.139382888023143
chrX-g436,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,436,-4.139382888023143
chrX-g437,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,437,-4.139382888023143
chrX-g438,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,438,-4.139382888023143
chrX-g439,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,439,-4.139382888023143
chrX-g440,Purkinje,1.5732235305007571,27.7248270911607,Il1rapl1,chrX,20,440,-4.139382888023143
chrX-g468,Bergmann,0.6204253307331178,0.02406046804326365,Pcyt1b,chrX,20,468,4.688520977602388
chrX-g492,Bergmann,9.104797567272202,0.09592721833279218,Ophn1,chrX,20,492,6.568542908206024
chrX-g493,Bergmann,9.104797567272202,0.09592721833279218,Ophn1,chrX,20,493,6.568542908206024
chrX-g494,Bergmann,9.104797567272202,0.09592721833279218,Ophn1,chrX,20,494,6.568542908206024
chrX-g495,Bergmann,3.8615986750010354,0.025080152266820963,Stard8,chrX,20,495,7.266508319581533
chrX-g512,Bergmann,17.156737825923773,0.68499626119485,Phka1,chrX,20,512,4.646535341666097
chrX-g513,Bergmann,17.156737825923773,0.68499626119485,Phka1,chrX,20,513,4.646535341666097
chrX-g702,Bergmann,11.846947521389762,0.254779026742857,Tsc22d3,chrX,20,702,5.539125052002962
chrX-g703,Bergmann,11.846947521389762,0.254779026742857,Tsc22d3,chrX,20,703,5.539125052002962
chrX-g760,Bergmann,1.785191635230378,0.08430431419434185,Iqsec2,chrX,20,760,4.4043286799155625
chrX-g761,Bergmann,1.785191635230378,0.08430431419434185,Iqsec2,chrX,20,761,4.4043286799155625
chrX-g789,Purkinje,0.17924430018156512,5.015950648728843,Cnksr2,chrX,20,789,-4.80652400544846
chrX-g790,Purkinje,0.17924430018156512,5.015950648728843,Cnksr2,chrX,20,790,-4.80652400544846
chrX-g831,Bergmann,81.06967394347197,0.17169468645213415,Gpm6b,chrX,20,831,8.883173138435682
chrX-g836,Bergmann,6.5015321606850245,0.2610046460382067,Tmsb4x,chrX,20,836,4.638632352887869
chrX-g837,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,837,-7.373871318507899
chrX-g838,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,838,-7.373871318507899
chrX-g839,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,839,-7.373871318507899
chrX-g840,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,840,-7.373871318507899
chrX-g841,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,841,-7.373871318507899
chrX-g842,Purkinje,0.47711009528085124,79.13617535666437,Frmpd4,chrX,20,842,-7.373871318507899
