200kb name,category,Bergmann_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_B2M
chr13-g288,MLI1,0.04362623028917425,20.525742631741675,Spock1,chr13,13,288,-8.878022888174124
chr13-g289,MLI1,0.04362623028917425,20.525742631741675,Spock1,chr13,13,289,-8.878022888174124
chr13-g298,Bergmann,0.42093382549979974,0.05,Golm1,chr13,13,298,3.0735934467662287
chr13-g300,Bergmann,2.811008549069118,0.14917540410629612,Gas1,chr13,13,300,4.236006251190966
chr13-g317,Bergmann,15.496442801980189,1.320756355046451,Ptch1,chr13,13,317,3.552500827032502
chr13-g343,Bergmann,10.307614636745939,0.7146149810558367,Adcy2,chr13,13,343,3.850400537476875
chr13-g344,Bergmann,10.307614636745939,0.7146149810558367,Adcy2,chr13,13,344,3.850400537476875
chr13-g353,MLI1,0.04302474532395475,3.828654872730614,Adamts16,chr13,13,353,-6.475527154093886
chr13-g354,MLI1,0.04302474532395475,3.828654872730614,Adamts16,chr13,13,354,-6.475527154093886
chr13-g417,MLI1,0.19833907779716914,5.828721545436001,Mef2c,chr13,13,417,-4.877138623686633
chr13-g418,MLI1,0.19833907779716914,5.828721545436001,Mef2c,chr13,13,418,-4.877138623686633
chr13-g465,Bergmann,5.46999441015384,0.1660149217562776,Cmya5,chr13,13,465,5.042154533857769
chr13-g475,Bergmann,13.979451580852396,0.07651292593804525,Pde8b,chr13,13,475,7.513388554656079
chr13-g476,Bergmann,13.979451580852396,0.07651292593804525,Pde8b,chr13,13,476,7.513388554656079
chr13-g485,MLI1,0.0849026246390595,1.3258257157145161,Fam169a,chr13,13,485,-3.9649381772835457
chr13-g497,MLI1,0.10933826624475099,6.198851980639783,Map1b,chr13,13,497,-5.825130745569744
chr13-g521,Bergmann,2.5109926981605724,0.021359976905022626,Adamts6,chr13,13,521,6.877203935960312
chr13-g522,Bergmann,2.5109926981605724,0.021359976905022626,Adamts6,chr13,13,522,6.877203935960312
chr13-g550,MLI1,0.09927055026656513,16.3258842439099,Rab3c,chr13,13,550,-7.3615796285232795
chr13-g551,MLI1,0.09927055026656513,16.3258842439099,Rab3c,chr13,13,551,-7.3615796285232795
chr13-g561,MLI1,0.05,1.1385001254559597,Ankrd55,chr13,13,561,-4.509062545338341
chr13-g586,MLI1,0.022687290631621875,0.816163131268328,Emb,chr13,13,586,-5.168901306408109
chr13-g588,MLI1,0.26195460420758665,80.27520805233779,Hcn1,chr13,13,588,-8.259493869266127
chr13-g589,MLI1,0.26195460420758665,80.27520805233779,Hcn1,chr13,13,589,-8.259493869266127
chr14-g40,MLI1,0.3227632281166259,2.5385399695521578,Abhd6,chr14,14,40,-2.9754508463975133
chr14-g41,Bergmann,10.284311444575593,0.05652718640901237,Fam107a,chr14,14,41,7.50728460050763
chr14-g61,MLI1,0.15303023735810561,23.651561422135376,Cadps,chr14,14,61,-7.271974875651423
chr14-g62,MLI1,0.15303023735810561,23.651561422135376,Cadps,chr14,14,62,-7.271974875651423
chr14-g63,MLI1,0.15303023735810561,23.651561422135376,Cadps,chr14,14,63,-7.271974875651423
chr14-g64,MLI1,0.15303023735810561,23.651561422135376,Cadps,chr14,14,64,-7.271974875651423
chr14-g66,MLI1,0.19111491747794238,2.0451907543771974,Synpr,chr14,14,66,-3.419723111803264
chr14-g67,MLI1,0.19111491747794238,2.0451907543771974,Synpr,chr14,14,67,-3.419723111803264
chr14-g68,MLI1,0.19111491747794238,2.0451907543771974,Synpr,chr14,14,68,-3.419723111803264
chr14-g76,MLI1,0.05,1.0520601495474495,Lrrc3b,chr14,14,76,-4.395145285233454
chr14-g77,MLI1,0.05,1.0520601495474495,Lrrc3b,chr14,14,77,-4.395145285233454
chr14-g103,Bergmann,12.18860513616079,1.4633675661583834,Camk2g,chr14,14,103,3.058168939623994
chr14-g104,Bergmann,6.175609918123866,0.5426036435714366,Vcl,chr14,14,104,3.5086109873439875
chr14-g105,Bergmann,6.175609918123866,0.5426036435714366,Vcl,chr14,14,105,3.5086109873439875
chr14-g116,MLI1,0.8470863370410857,77.05121920519781,Kcnma1,chr14,14,116,-6.507164954964805
chr14-g117,MLI1,0.8470863370410857,77.05121920519781,Kcnma1,chr14,14,117,-6.507164954964805
chr14-g118,MLI1,0.8470863370410857,77.05121920519781,Kcnma1,chr14,14,118,-6.507164954964805
chr14-g119,MLI1,0.8470863370410857,77.05121920519781,Kcnma1,chr14,14,119,-6.507164954964805
chr14-g120,MLI1,0.8470863370410857,77.05121920519781,Kcnma1,chr14,14,120,-6.507164954964805
chr14-g128,Bergmann,3.6615161129086866,0.019329460525564,Zcchc24,chr14,14,128,7.565495961069767
chr14-g138,MLI1,2.2035723270432137,39.33841619987239,Erc2,chr14,14,138,-4.158022719028409
chr14-g139,MLI1,2.2035723270432137,39.33841619987239,Erc2,chr14,14,139,-4.158022719028409
chr14-g140,MLI1,2.2035723270432137,39.33841619987239,Erc2,chr14,14,140,-4.158022719028409
chr14-g141,MLI1,2.2035723270432137,39.33841619987239,Erc2,chr14,14,141,-4.158022719028409
chr14-g142,MLI1,2.2035723270432137,39.33841619987239,Erc2,chr14,14,142,-4.158022719028409
chr14-g144,MLI1,1.2446204228244446,55.23814256136235,Cacna2d3,chr14,14,144,-5.471887078674342
chr14-g145,"MLI1,MLI1",1.2446204228244446,60.27584486861664,"Cacna2d3,Lrtm1",chr14,14,145,-5.597802238146018
chr14-g146,MLI1,1.2446204228244446,55.23814256136235,Cacna2d3,chr14,14,146,-5.471887078674342
chr14-g147,MLI1,1.2446204228244446,55.23814256136235,Cacna2d3,chr14,14,147,-5.471887078674342
chr14-g148,MLI1,1.2446204228244446,55.23814256136235,Cacna2d3,chr14,14,148,-5.471887078674342
chr14-g150,MLI1,4.31870505767964,57.41661167438972,Cacna1d,chr14,14,150,-3.732797497936618
chr14-g151,MLI1,4.31870505767964,57.41661167438972,Cacna1d,chr14,14,151,-3.732797497936618
chr14-g152,"MLI1,MLI1",4.46183254259341,62.42083287050947,"Cacna1d,Prkcd",chr14,14,152,-3.8063193332153076
chr14-g153,MLI1,0.14312748491376925,5.004221196119748,Prkcd,chr14,14,153,-5.127772914835649
chr14-g154,Bergmann,3.1085180946267026,0.021359976905022626,Itih3,chr14,14,154,7.185173079429935
chr14-g158,Bergmann,1.5060967492903967,0.02596632576860225,Hacl1,chr14,14,158,5.858028751910454
chr14-g164,Bergmann,1.4366878913794352,0.05,Vstm4,chr14,14,164,4.84467477709659
chr14-g185,MLI1,0.31567873800202767,2.4719487444988015,Ghitm,chr14,14,185,-2.9691198306837174
chr14-g191,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,191,-5.909357541456179
chr14-g192,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,192,-5.909357541456179
chr14-g193,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,193,-5.909357541456179
chr14-g194,"MLI1,MLI1",0.29898073280011433,20.339086026511655,"Nrg3,Nrg3os",chr14,14,194,-6.0880585244277485
chr14-g195,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,195,-5.909357541456179
chr14-g196,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,196,-5.909357541456179
chr14-g197,MLI1,0.29898073280011433,17.969544853018228,Nrg3,chr14,14,197,-5.909357541456179
chr14-g234,Bergmann,13.284307430866086,1.0276689565571466,Samd4,chr14,14,234,3.6922755072699314
chr14-g235,Bergmann,13.284307430866086,1.0276689565571466,Samd4,chr14,14,235,3.6922755072699314
chr14-g274,"Bergmann,Bergmann",4.863258023040215,0.10182297270317862,"Cmtm5,Myh6",chr14,14,274,5.577788140987358
chr14-g278,MLI1,0.07583902712744313,1.449498374942686,Rec8,chr14,14,278,-4.256469448463109
chr14-g279,MLI1,0.020938939657552374,0.9685036377110372,Sdr39u1,chr14,14,279,-5.531497176088022
chr14-g282,Bergmann,0.5672915853582782,0.021359976905022626,Parp4,chr14,14,282,4.731108472399116
chr14-g283,Bergmann,0.5672915853582782,0.021359976905022626,Parp4,chr14,14,283,4.731108472399116
chr14-g285,Bergmann,2.6094813597960522,0.05,Gjb6,chr14,14,285,5.705691191336752
chr14-g305,MLI1,0.039165805304506376,2.1988050368176513,Sacs,chr14,14,305,-5.810981256525051
chr14-g306,MLI1,0.039165805304506376,2.1988050368176513,Sacs,chr14,14,306,-5.810981256525051
chr14-g320,MLI1,0.8101148527271197,10.188244477244794,Msra,chr14,14,320,-3.652635215582588
chr14-g321,MLI1,0.8101148527271197,10.188244477244794,Msra,chr14,14,321,-3.652635215582588
chr14-g322,"MLI1,MLI1",1.0981839143529082,21.09641838270646,"Msra,Mir124a.1hg",chr14,14,322,-4.263806498237873
chr14-g333,Bergmann,6.47917331198205,0.14592159740525876,Adra1a,chr14,14,333,5.472544416087391
chr14-g340,"MLI1,MLI1",0.1855845577886634,4.013815847168257,"Nefl,Nefm",chr14,14,340,-4.434825851651661
chr14-g352,"MLI1,MLI1",0.3146200925402789,4.832819594619786,"Phyhip,Lgi3",chr14,14,352,-3.9411824276459133
chr14-g353,MLI1,0.04369197111335463,1.3661421004421155,Dmtn,chr14,14,353,-4.966595551580947
chr14-g385,MLI1,1.45921203467201,15.287460250225873,Enox1,chr14,14,385,-3.389087309298939
chr14-g386,MLI1,1.45921203467201,15.287460250225873,Enox1,chr14,14,386,-3.389087309298939
chr14-g387,"MLI1,MLI1",1.595155806761512,17.204106268331323,"Enox1,Gm6994",chr14,14,387,-3.4309836966806087
chr14-g388,MLI1,1.45921203467201,15.287460250225873,Enox1,chr14,14,388,-3.389087309298939
chr14-g392,MLI1,0.18131835335274574,7.917041481666168,Dgkh,chr14,14,392,-5.448364540828629
chr14-g393,MLI1,0.18131835335274574,7.917041481666168,Dgkh,chr14,14,393,-5.448364540828629
chr14-g422,Bergmann,1.490888782882383,0.11158903711005888,Pcdh17,chr14,14,422,3.739905435737989
chr14-g433,Bergmann,2.381662024259892,0.2028682261547905,Diaph3,chr14,14,433,3.5533538698900498
chr14-g434,Bergmann,2.381662024259892,0.2028682261547905,Diaph3,chr14,14,434,3.5533538698900498
chr14-g435,Bergmann,2.381662024259892,0.2028682261547905,Diaph3,chr14,14,435,3.5533538698900498
chr14-g507,MLI1,0.7163406813993902,26.90714858917132,Tbc1d4,chr14,14,507,-5.231199827369032
chr14-g508,MLI1,0.7163406813993902,26.90714858917132,Tbc1d4,chr14,14,508,-5.231199827369032
chr14-g519,Bergmann,7.473377199630593,0.05,Ednrb,chr14,14,519,7.223688435373151
chr14-g584,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,584,5.466022106134636
chr14-g585,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,585,5.466022106134636
chr14-g586,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,586,5.466022106134636
chr14-g587,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,587,5.466022106134636
chr14-g588,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,588,5.466022106134636
chr14-g589,Bergmann,76.14015941393262,1.7225711562150625,Gpc6,chr14,14,589,5.466022106134636
chr14-g595,MLI1,0.24426665397376363,3.716938421971674,Hs6st3,chr14,14,595,-3.9275859546001595
chr14-g596,MLI1,0.24426665397376363,3.716938421971674,Hs6st3,chr14,14,596,-3.9275859546001595
chr14-g597,MLI1,0.24426665397376363,3.716938421971674,Hs6st3,chr14,14,597,-3.9275859546001595
chr14-g598,MLI1,0.24426665397376363,3.716938421971674,Hs6st3,chr14,14,598,-3.9275859546001595
chr14-g599,MLI1,0.24426665397376363,3.716938421971674,Hs6st3,chr14,14,599,-3.9275859546001595
chr14-g611,Bergmann,5.666007024050765,0.393238974736581,Gm5089,chr14,14,611,3.8488541678031667
chr14-g612,Bergmann,5.666007024050765,0.393238974736581,Gm5089,chr14,14,612,3.8488541678031667
chr14-g616,MLI1,0.18054493924420614,10.006284863538436,Nalcn,chr14,14,616,-5.792404637648387
chr14-g617,MLI1,0.18054493924420614,10.006284863538436,Nalcn,chr14,14,617,-5.792404637648387
chr14-g618,MLI1,0.18054493924420614,10.006284863538436,Nalcn,chr14,14,618,-5.792404637648387
chr14-g619,MLI1,4.517612613340547,106.7630247150963,Fgf14,chr14,14,619,-4.562707709604412
chr14-g620,MLI1,4.517612613340547,106.7630247150963,Fgf14,chr14,14,620,-4.562707709604412
chr14-g621,MLI1,4.517612613340547,106.7630247150963,Fgf14,chr14,14,621,-4.562707709604412
chr14-g622,MLI1,4.517612613340547,106.7630247150963,Fgf14,chr14,14,622,-4.562707709604412
chr14-g623,MLI1,4.517612613340547,106.7630247150963,Fgf14,chr14,14,623,-4.562707709604412
chr15-g21,MLI1,0.28482129553906965,5.513969327293292,Plcxd3,chr15,15,21,-4.274962319075549
chr15-g22,MLI1,0.28482129553906965,5.513969327293292,Plcxd3,chr15,15,22,-4.274962319075549
chr15-g43,Bergmann,108.10688416733193,0.23433065112049725,Slc1a3,chr15,15,43,8.84969700523668
chr15-g44,Bergmann,2.0691727657886068,0.11722849209812451,Ranbp3l,chr15,15,44,4.141658947204488
chr15-g45,Bergmann,2.0691727657886068,0.11722849209812451,Ranbp3l,chr15,15,45,4.141658947204488
chr15-g65,MLI1,0.05,1.3583395802485199,Cdh6,chr15,15,65,-4.7637722883856295
chr15-g105,MLI1,0.5702099069754255,11.162607454936351,Cdh12,chr15,15,105,-4.291037147792775
chr15-g106,MLI1,0.5702099069754255,11.162607454936351,Cdh12,chr15,15,106,-4.291037147792775
chr15-g107,MLI1,0.5702099069754255,11.162607454936351,Cdh12,chr15,15,107,-4.291037147792775
chr15-g131,MLI1,0.060104744962058754,32.48618504686901,March11,chr15,15,131,-9.07813172931462
chr15-g132,MLI1,0.060104744962058754,32.48618504686901,March11,chr15,15,132,-9.07813172931462
chr15-g172,MLI1,0.05,3.5249303142383224,Nipal2,chr15,15,172,-6.139522831463602
chr15-g173,MLI1,0.05,3.5249303142383224,Nipal2,chr15,15,173,-6.139522831463602
chr15-g195,Bergmann,7.374422578208694,0.04529578629416625,Cthrc1,chr15,15,195,7.347009431929026
chr15-g212,MLI1,0.04369197111335463,0.8613491909968184,Angpt1,chr15,15,212,-4.301158126933599
chr15-g213,MLI1,0.04369197111335463,0.8613491909968184,Angpt1,chr15,15,213,-4.301158126933599
chr15-g310,MLI1,0.25347734118163073,2.6056207007040277,Pvt1,chr15,15,310,-3.3616983937066816
chr15-g311,MLI1,0.25347734118163073,2.6056207007040277,Pvt1,chr15,15,311,-3.3616983937066816
chr15-g329,MLI1,0.2572136727192681,13.556528911260347,Kcnq3,chr15,15,329,-5.719876685791727
chr15-g330,MLI1,0.2572136727192681,13.556528911260347,Kcnq3,chr15,15,330,-5.719876685791727
chr15-g331,MLI1,0.2572136727192681,13.556528911260347,Kcnq3,chr15,15,331,-5.719876685791727
chr15-g333,"MLI1,MLI1",0.020938939657552374,5.982776610047075,"Tg,Sla",chr15,15,333,-8.158482998792946
chr15-g334,"MLI1,MLI1",0.020938939657552374,5.982776610047075,"Tg,Sla",chr15,15,334,-8.158482998792946
chr15-g367,Bergmann,2.950015648201132,0.24326672607289876,Dennd3,chr15,15,367,3.6001116995709026
chr15-g373,MLI1,0.4785506178954081,4.786161113215063,Lynx1,chr15,15,373,-3.322125525571706
chr15-g374,MLI1,0.05,2.4980794820377223,Ly6e,chr15,15,374,-5.642747475162867
chr15-g377,MLI1,0.05,3.0118837953964963,Ly6h,chr15,15,377,-5.912594203861593
chr15-g385,MLI1,2.352511370132551,19.724074292411547,Rbfox2,chr15,15,385,-3.067683991094682
chr15-g386,MLI1,2.352511370132551,19.724074292411547,Rbfox2,chr15,15,386,-3.067683991094682
chr15-g389,MLI1,0.2954840308519753,15.875885123856413,Cacng2,chr15,15,389,-5.747613054627023
chr15-g390,"MLI1,MLI1",1.469993753477648,33.725564870958124,"Cacng2,Pvalb",chr15,15,390,-4.5199606774713015
chr15-g391,MLI1,1.1745097226256727,17.849679747101714,Pvalb,chr15,15,391,-3.925767628957883
chr15-g394,"Bergmann,MLI1",1.9975230101119874,2.0436340992516513,"Cdc42ep1,Sh3bp1",chr15,15,394,-0.03292479115818139
chr15-g409,MLI1,0.8466638951099354,9.174766753798755,Desi1,chr15,15,409,-3.4378102077807475
chr15-g410,MLI1,0.8466638951099354,9.174766753798755,Desi1,chr15,15,410,-3.4378102077807475
chr15-g411,"MLI1,Bergmann",6.141012710656744,2.8642761409790096,"Sept3,Cyp2d22",chr15,15,411,1.100306001593133
chr15-g420,MLI1,0.07833161060901275,1.5088542280657824,Pnpla3,chr15,15,420,-4.267714999610428
chr15-g423,Bergmann,3.394619223644788,0.10642932156675824,Prr5,chr15,15,423,4.995282178517988
chr15-g444,Bergmann,3.1321903920933902,0.12539754519523635,Mlc1,chr15,15,444,4.6425908993147775
chr15-g447,MLI1,0.381424586473763,8.41955883047609,Shank3,chr15,15,447,-4.464274893387286
chr15-g456,MLI1,0.15363172232332512,4.268764488054347,Slc2a13,chr15,15,456,-4.796270526088879
chr15-g457,MLI1,0.15363172232332512,4.268764488054347,Slc2a13,chr15,15,457,-4.796270526088879
chr15-g458,Bergmann,1.4068098804445563,0.02596632576860225,Lrrk2,chr15,15,458,5.75964167504775
chr15-g459,Bergmann,1.4068098804445563,0.02596632576860225,Lrrk2,chr15,15,459,5.75964167504775
chr15-g471,Bergmann,1.8190328717751338,0.2816851723702979,Adamts20,chr15,15,471,2.6910160854126493
chr15-g472,Bergmann,1.8190328717751338,0.2816851723702979,Adamts20,chr15,15,472,2.6910160854126493
chr15-g473,MLI1,0.6515880001825586,13.884212942326489,Tmem117,chr15,15,473,-4.41334155179976
chr15-g474,MLI1,0.6515880001825586,13.884212942326489,Tmem117,chr15,15,474,-4.41334155179976
chr15-g475,MLI1,0.6515880001825586,13.884212942326489,Tmem117,chr15,15,475,-4.41334155179976
chr15-g476,Bergmann,4.058243711689873,0.244733129964016,Nell2,chr15,15,476,4.051574186592494
chr15-g477,Bergmann,4.058243711689873,0.244733129964016,Nell2,chr15,15,477,4.051574186592494
chr15-g497,MLI1,0.14221828887241963,2.4148199075952466,Faim2,chr15,15,497,-4.085736691253212
chr15-g498,"MLI1,Bergmann",3.796468363415034,2.1615276014146443,"Asic1,Gpd1",chr15,15,498,0.8126067273044828
chr15-g502,MLI1,0.04362623028917425,0.8951458804931817,Csrnp2,chr15,15,502,-4.358855093257925
chr15-g503,MLI1,0.11862610248389752,3.64589613123026,Slc4a8,chr15,15,503,-4.941780060193663
chr15-g504,MLI1,0.11862610248389752,3.64589613123026,Slc4a8,chr15,15,504,-4.941780060193663
chr16-g59,"Bergmann,Bergmann",9.345212370491733,0.147429548332727,"Cpped1,Shisa9",chr16,16,59,5.986129841286676
chr16-g60,Bergmann,8.174272231564252,0.02596632576860225,Shisa9,chr16,16,60,8.298304593357646
chr16-g61,Bergmann,8.174272231564252,0.02596632576860225,Shisa9,chr16,16,61,8.298304593357646
chr16-g87,Bergmann,3.0349382742156608,0.35959198020417726,Aifm3,chr16,16,87,3.077234424037586
chr16-g111,Bergmann,4.135876048088983,0.215454340184468,Etv5,chr16,16,111,4.262738882846698
chr16-g112,Bergmann,4.135876048088983,0.215454340184468,Etv5,chr16,16,112,4.262738882846698
chr16-g117,MLI1,0.022687290631621875,2.16186764064155,Masp1,chr16,16,117,-6.574250057866206
chr16-g119,Bergmann,8.517643622771221,0.8604643723615971,Bcl6,chr16,16,119,3.3072670053161706
chr16-g121,Bergmann,1.2989235607471656,0.07845234398552775,Lppos,chr16,16,121,4.049356170690035
chr16-g132,Bergmann,0.9563057648436114,0.07404709704473413,Il1rap,chr16,16,132,3.690956890629775
chr16-g133,Bergmann,0.9563057648436114,0.07404709704473413,Il1rap,chr16,16,133,3.690956890629775
chr16-g144,MLI1,0.4021759639103084,6.7321490403654245,Mb21d2,chr16,16,144,-4.065168349763892
chr16-g169,Bergmann,1.8667467652784344,0.05709236708050512,Itgb5,chr16,16,169,5.031084542405436
chr16-g175,MLI1,0.05,2.6561532927722697,Adcy5,chr16,16,175,-5.731266505254639
chr16-g176,MLI1,0.05,2.6561532927722697,Adcy5,chr16,16,176,-5.731266505254639
chr16-g185,MLI1,0.178001623104836,7.057097401262823,Stxbp5l,chr16,16,185,-5.309112620487808
chr16-g186,MLI1,0.178001623104836,7.057097401262823,Stxbp5l,chr16,16,186,-5.309112620487808
chr16-g192,Bergmann,16.14359849584534,0.05331599492747738,Arhgap31,chr16,16,192,8.242178073767597
chr16-g193,Bergmann,16.14359849584534,0.05331599492747738,Arhgap31,chr16,16,193,8.242178073767597
chr16-g194,Bergmann,7.085224932671507,0.06490990742561975,Igsf11,chr16,16,194,6.770231145875988
chr16-g195,Bergmann,7.085224932671507,0.06490990742561975,Igsf11,chr16,16,195,6.770231145875988
chr16-g222,Bergmann,0.4949023237045721,0.021359976905022626,Boc,chr16,16,222,4.534161823818247
chr16-g226,MLI1,0.07849657414286225,1.0600069217980843,Cd200,chr16,16,226,-3.755300184062464
chr16-g227,MLI1,0.07849657414286225,1.0600069217980843,Cd200,chr16,16,227,-3.755300184062464
chr16-g229,MLI1,0.039165805304506376,1.8005295785041326,Plcxd2,chr16,16,229,-5.5226828670812305
chr16-g230,MLI1,0.039165805304506376,1.8005295785041326,Plcxd2,chr16,16,230,-5.5226828670812305
chr16-g261,Bergmann,8.657332044386223,0.6722681529516823,Alcam,chr16,16,261,3.686813781672388
chr16-g262,Bergmann,8.657332044386223,0.6722681529516823,Alcam,chr16,16,262,3.686813781672388
chr16-g282,Bergmann,12.596261864413364,0.06032968729153275,Abi3bp,chr16,16,282,7.705911835405747
chr16-g283,Bergmann,12.596261864413364,0.06032968729153275,Abi3bp,chr16,16,283,7.705911835405747
chr16-g369,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,369,3.078769212888122
chr16-g370,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,370,3.078769212888122
chr16-g371,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,371,3.078769212888122
chr16-g372,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,372,3.078769212888122
chr16-g373,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,373,3.078769212888122
chr16-g374,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,374,3.078769212888122
chr16-g375,Bergmann,5.795856845384584,0.6859868131745104,Robo2,chr16,16,375,3.078769212888122
chr16-g391,MLI1,0.05,0.6455284051918256,Cxadr,chr16,16,391,-3.690480579851206
chr16-g423,Bergmann,2.4075254776358346,0.11345211994509674,Jam2,chr16,16,423,4.407395593163777
chr16-g424,Bergmann,2.4075254776358346,0.11345211994509674,Jam2,chr16,16,424,4.407395593163777
chr16-g448,MLI1,0.12212280443203663,5.876756618064594,Tiam1,chr16,16,448,-5.588615621069917
chr16-g449,MLI1,0.12212280443203663,5.876756618064594,Tiam1,chr16,16,449,-5.588615621069917
chr16-g451,MLI1,0.7010683079290368,10.837872818506,Hunk,chr16,16,451,-3.9503827934956073
chr16-g452,MLI1,0.7010683079290368,10.837872818506,Hunk,chr16,16,452,-3.9503827934956073
chr16-g463,Bergmann,0.7243550820343595,0.07653905466753788,Runx1,chr16,16,463,3.2424290986051236
chr16-g464,Bergmann,0.7243550820343595,0.07653905466753788,Runx1,chr16,16,464,3.2424290986051236
chr16-g482,MLI1,0.32358439192836486,30.9401295722725,Dscam,chr16,16,482,-6.579193407201739
chr16-g483,MLI1,0.32358439192836486,30.9401295722725,Dscam,chr16,16,483,-6.579193407201739
chr16-g484,MLI1,0.32358439192836486,30.9401295722725,Dscam,chr16,16,484,-6.579193407201739
chr16-g485,MLI1,0.32358439192836486,30.9401295722725,Dscam,chr16,16,485,-6.579193407201739
chr17-g42,MLI1,0.6893104188821438,12.764710163759371,Pde10a,chr17,17,42,-4.210863148252873
chr17-g43,MLI1,0.6893104188821438,12.764710163759371,Pde10a,chr17,17,43,-4.210863148252873
chr17-g44,MLI1,0.6893104188821438,12.764710163759371,Pde10a,chr17,17,44,-4.210863148252873
chr17-g51,Bergmann,58.676243815403836,4.584017961210634,Qk,chr17,17,51,3.6780919172119253
chr17-g87,Bergmann,1.5319947234576836,0.11159031259626925,Lix1,chr17,17,87,3.7791276341537463
chr17-g123,MLI1,0.05517587023799925,1.5245674802678157,Syngr3,chr17,17,123,-4.788218718993294
chr17-g124,MLI1,0.045374581263243875,1.0042629225641433,Spsb3,chr17,17,124,-4.4681088861188245
chr17-g127,Bergmann,3.240242768834993,0.05,Sox8,chr17,17,127,6.018030003143381
chr17-g128,"Bergmann,Bergmann",6.734341953910031,0.4806821536935731,"Ccdc78,Metrn",chr17,17,128,3.808381833073902
chr17-g138,MLI1,0.729663635020836,11.69230103199314,Pacsin1,chr17,17,138,-4.002183513873781
chr17-g145,Bergmann,5.004556495764019,0.035077386658224,Trp53cor1,chr17,17,145,7.156557144878938
chr17-g155,MLI1,0.15461138403841387,2.4626908533637484,Abcg1,chr17,17,155,-3.993517080791501
chr17-g156,Bergmann,2.5673266758383813,0.06951625628919937,Pde9a,chr17,17,156,5.206772681338616
chr17-g157,Bergmann,2.5673266758383813,0.06951625628919937,Pde9a,chr17,17,157,5.206772681338616
chr17-g167,Bergmann,1.390276332829422,0.05,Adamts10,chr17,17,167,4.797299757966053
chr17-g217,Bergmann,22.74288833187876,1.1256357341602958,Pla2g7,chr17,17,217,4.336603548212936
chr17-g218,Bergmann,22.74288833187876,1.1256357341602958,Pla2g7,chr17,17,218,4.336603548212936
chr17-g219,MLI1,0.08104368461961112,5.233214438941526,Rcan2,chr17,17,219,-6.012853799368531
chr17-g220,MLI1,0.08104368461961112,5.233214438941526,Rcan2,chr17,17,220,-6.012853799368531
chr17-g227,"MLI1,MLI1",0.05,5.426655319764738,"Aars2,Tmem151b",chr17,17,227,-6.761991372047853
chr17-g232,MLI1,0.07786316086962113,1.242749683971985,Ttbk1,chr17,17,232,-3.9964510138318987
chr17-g237,Bergmann,3.87042362326875,0.3106881896819425,Ccnd3,chr17,17,237,3.638952174143818
chr17-g247,Bergmann,1.7973725116445274,0.04354993052059712,Daam2,chr17,17,247,5.367075215973071
chr17-g252,MLI1,0.268501278769535,2.747077364804385,Plcl2,chr17,17,252,-3.354896676662228
chr17-g253,MLI1,0.268501278769535,2.747077364804385,Plcl2,chr17,17,253,-3.354896676662228
chr17-g279,MLI1,0.020938939657552374,0.8157477881443251,Fsd1,chr17,17,279,-5.283862879003257
chr17-g313,MLI1,0.18652301084491377,14.944003135279312,Efna5,chr17,17,313,-6.324069229726976
chr17-g314,MLI1,0.18652301084491377,14.944003135279312,Efna5,chr17,17,314,-6.324069229726976
chr17-g323,MLI1,0.6034559099468639,7.765159430549958,Man2a1,chr17,17,323,-3.6856952727393915
chr17-g333,Bergmann,22.763701050090887,1.6437233817996664,Ptprm,chr17,17,333,3.7916957012316956
chr17-g334,Bergmann,22.763701050090887,1.6437233817996664,Ptprm,chr17,17,334,3.7916957012316956
chr17-g335,Bergmann,22.763701050090887,1.6437233817996664,Ptprm,chr17,17,335,3.7916957012316956
chr17-g336,Bergmann,22.763701050090887,1.6437233817996664,Ptprm,chr17,17,336,3.7916957012316956
chr17-g341,MLI1,0.19998596530165774,4.03724416556532,L3mbtl4,chr17,17,341,-4.335400178553407
chr17-g342,MLI1,0.19998596530165774,4.03724416556532,L3mbtl4,chr17,17,342,-4.335400178553407
chr17-g343,MLI1,0.19998596530165774,4.03724416556532,L3mbtl4,chr17,17,343,-4.335400178553407
chr17-g345,MLI1,0.28432091749165633,9.642132831122703,Epb41l3,chr17,17,345,-5.083760157486989
chr17-g346,MLI1,0.28432091749165633,9.642132831122703,Epb41l3,chr17,17,346,-5.083760157486989
