200kb name,category,Granule_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_G2P
chr5-g152,Granule,4.0288592642911425,0.00758495401220845,Kcnk3,chr5,5,152,9.053015261552094
chr5-g153,"Granule,Granule",4.833678456079282,0.12697181406196978,"Kcnk3,Dpysl5",chr5,5,153,5.250541326086458
chr5-g162,Granule,3.289931929184738,0.826290094676784,Ppp1cb,chr5,5,162,1.9933374556027337
chr5-g163,Granule,2.6186359104526753,0.552470946573738,Yes1,chr5,5,163,2.2448449814479696
chr5-g166,"Granule,Granule",1.901809546043812,0.4474311106605545,"Ctbp1,Uvssa",chr5,5,166,2.087635298747851
chr5-g167,Granule,0.9276123212950379,0.216185215397438,Uvssa,chr5,5,167,2.1012541205872037
chr5-g170,"Granule,Granule,Granule",12.813409638565025,0.9714862660456691,"Poln,Mxd4,Zfyve28",chr5,5,170,3.7213170160985527
chr5-g171,Granule,10.932689294816797,0.7303814329282067,Zfyve28,chr5,5,171,3.9038544271067375
chr5-g173,Granule,0.9949015915109503,0.21161217169182303,Grk4,chr5,5,173,2.233131219707166
chr5-g178,Purkinje,1.2124851835671662,5.2661827942148,Ablim2,chr5,5,178,-2.1187904817344645
chr5-g179,Purkinje,1.2124851835671662,5.2661827942148,Ablim2,chr5,5,179,-2.1187904817344645
chr5-g180,Purkinje,0.10657263514855732,3.521605620484519,Sorcs2,chr5,5,180,-5.046324405582515
chr5-g181,Purkinje,0.10657263514855732,3.521605620484519,Sorcs2,chr5,5,181,-5.046324405582515
chr5-g184,Granule,4.582504000864451,0.8941997073359703,Ppp2r2c,chr5,5,184,2.357467161533698
chr5-g185,Purkinje,0.1351393154480892,0.6520859434713288,Gm1043,chr5,5,185,-2.270614668733181
chr5-g186,Purkinje,0.1351393154480892,0.6520859434713288,Gm1043,chr5,5,186,-2.270614668733181
chr5-g215,Granule,3.0178674836715422,0.07859079052773328,Gm7854,chr5,5,215,5.2630253837968946
chr5-g216,Granule,3.0178674836715422,0.07859079052773328,Gm7854,chr5,5,216,5.2630253837968946
chr5-g219,Granule,2.4727823280453762,0.12332660993379368,Prom1,chr5,5,219,4.325579223160404
chr5-g220,"Granule,Granule",5.081346267096034,0.6263827312867705,"Prom1,Tapt1",chr5,5,220,3.020094434880864
chr5-g221,Granule,2.608563939050658,0.5030561213529767,Tapt1,chr5,5,221,2.3744645336334074
chr5-g241,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,241,3.7749030932594163
chr5-g242,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,242,3.7749030932594163
chr5-g243,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,243,3.7749030932594163
chr5-g244,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,244,3.7749030932594163
chr5-g245,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,245,3.7749030932594163
chr5-g246,Granule,535.8347435654777,39.14459535823096,Kcnip4,chr5,5,246,3.7749030932594163
chr5-g265,Granule,11.613795936008161,0.04316577548208685,Sel1l3,chr5,5,265,8.071735967654831
chr5-g266,Granule,11.613795936008161,0.04316577548208685,Sel1l3,chr5,5,266,8.071735967654831
chr5-g267,Granule,1.2440399635416175,0.2714254466773861,Rbpj,chr5,5,267,2.1964049436008266
chr5-g268,Granule,1.2440399635416175,0.2714254466773861,Rbpj,chr5,5,268,2.1964049436008266
chr5-g269,Granule,3.208760768551485,0.6264812257739651,Stim2,chr5,5,269,2.3566730514723115
chr5-g270,Granule,3.208760768551485,0.6264812257739651,Stim2,chr5,5,270,2.3566730514723115
chr5-g313,Purkinje,0.06943794698526594,5.0765097857693,Arap2,chr5,5,313,-6.191968848985615
chr5-g318,Purkinje,0.19249514839979165,7.491247165931442,Nwd2,chr5,5,318,-5.282311932950619
chr5-g319,"Purkinje,Granule",3.3978309506092104,7.495797167765814,"Nwd2,Rell1",chr5,5,319,-1.1414678378451157
chr5-g324,Granule,0.259816420248899,0.0040287361288862625,Klf3,chr5,5,324,6.0110214849102315
chr5-g327,Granule,0.7620665574106598,0.21099383989665038,Ugdh,chr5,5,327,1.852716126278996
chr5-g338,"Granule,Granule",10.535444647749147,0.16024740462109902,"Shisa3,Atp8a1",chr5,5,338,6.038806403027402
chr5-g339,Granule,9.912214022952938,0.15621866849221275,Atp8a1,chr5,5,339,5.987568563968246
chr5-g345,Granule,27.900682920697026,0.793251931953154,Kctd8,chr5,5,345,5.136377495075289
chr5-g346,Granule,27.900682920697026,0.793251931953154,Kctd8,chr5,5,346,5.136377495075289
chr5-g354,Granule,0.5180078502310438,0.07183721598148234,Gabra2,chr5,5,354,2.8501706163380707
chr5-g355,Granule,0.5180078502310438,0.07183721598148234,Gabra2,chr5,5,355,2.8501706163380707
chr5-g357,Purkinje,0.037537475578025434,0.199573262238759,Gabra4,chr5,5,357,-2.4105149127603407
chr5-g358,Purkinje,0.037537475578025434,0.199573262238759,Gabra4,chr5,5,358,-2.4105149127603407
chr5-g361,Purkinje,0.15177829618149988,4.361864005001382,Corin,chr5,5,361,-4.844907380302303
chr5-g362,Purkinje,0.15177829618149988,4.361864005001382,Corin,chr5,5,362,-4.844907380302303
chr5-g363,Granule,0.2877895930483484,0.05,Tec,chr5,5,363,2.525014422762707
chr5-g364,"Granule,Granule",1.690379192629242,0.324072721864383,"Tec,Slain2",chr5,5,364,2.3829574188639144
chr5-g366,Purkinje,0.13697387258591232,1.0788497388425704,Ociad2,chr5,5,366,-2.9775213074648823
chr5-g368,Granule,0.9473035411427067,0.2043520881197029,Sgcb,chr5,5,368,2.212769792226251
chr5-g370,"Granule,Purkinje",7.093571601562582,2.7259004046311537,"Usp46,Rasl11b",chr5,5,370,1.3797793531516231
chr5-g372,Granule,1.2131017398154387,0.07271339427418504,Lnx1,chr5,5,372,4.06033559822378
chr5-g373,Granule,1.2131017398154387,0.07271339427418504,Lnx1,chr5,5,373,4.06033559822378
chr5-g375,Granule,2.303441703308025,0.3425724061312704,Chic2,chr5,5,375,2.7493102323782854
chr5-g386,Granule,0.24809742096476517,0.058064924261398726,Igfbp7,chr5,5,386,2.0951679064838635
chr5-g387,Granule,0.24809742096476517,0.058064924261398726,Igfbp7,chr5,5,387,2.0951679064838635
chr5-g405,Granule,8.064006839840454,0.5815392769572366,Adgrl3,chr5,5,405,3.7935483233083485
chr5-g406,Granule,8.064006839840454,0.5815392769572366,Adgrl3,chr5,5,406,3.7935483233083485
chr5-g407,Granule,8.064006839840454,0.5815392769572366,Adgrl3,chr5,5,407,3.7935483233083485
chr5-g408,Granule,8.064006839840454,0.5815392769572366,Adgrl3,chr5,5,408,3.7935483233083485
chr5-g409,Granule,8.064006839840454,0.5815392769572366,Adgrl3,chr5,5,409,3.7935483233083485
chr5-g420,Purkinje,0.828906606230695,7.199043683323573,Epha5,chr5,5,420,-3.118523806492929
chr5-g421,Purkinje,0.828906606230695,7.199043683323573,Epha5,chr5,5,421,-3.118523806492929
chr5-g422,Purkinje,0.828906606230695,7.199043683323573,Epha5,chr5,5,422,-3.118523806492929
chr5-g434,Granule,1.4704066595233536,0.2205545256011161,Ythdc1,chr5,5,434,2.7370079369848126
chr5-g444,Granule,29.156260984281058,0.14386926462280009,Slc4a4,chr5,5,444,7.662903493082146
chr5-g445,Granule,29.156260984281058,0.14386926462280009,Slc4a4,chr5,5,445,7.662903493082146
chr5-g446,Granule,29.156260984281058,0.14386926462280009,Slc4a4,chr5,5,446,7.662903493082146
chr5-g448,Purkinje,0.15399430954376933,2.0454549243238622,Adamts3,chr5,5,448,-3.7314727989130154
chr5-g449,Purkinje,0.15399430954376933,2.0454549243238622,Adamts3,chr5,5,449,-3.7314727989130154
chr5-g462,Granule,1.4618002385225102,0.3512058622370905,Scarb2,chr5,5,462,2.0573573428142375
chr5-g466,Granule,0.6294060999989164,0.0668210847552822,Ccng2,chr5,5,466,3.235615852540722
chr5-g480,Granule,3.4100877477970557,0.39116297143711,Cnot6l,chr5,5,480,3.123967150524873
chr5-g481,Purkinje,0.073110944680636,1.184367329588826,Fras1,chr5,5,481,-4.017885396405393
chr5-g482,Purkinje,0.073110944680636,1.184367329588826,Fras1,chr5,5,482,-4.017885396405393
chr5-g483,Purkinje,0.073110944680636,1.184367329588826,Fras1,chr5,5,483,-4.017885396405393
chr5-g490,Granule,0.3218258031350351,0.05,Prdm8,chr5,5,490,2.6862800021414452
chr5-g496,Granule,7.63362315131741,1.1063579217268118,A930011G23Rik,chr5,5,496,2.7865497744470518
chr5-g497,Granule,7.63362315131741,1.1063579217268118,A930011G23Rik,chr5,5,497,2.7865497744470518
chr5-g498,Granule,7.63362315131741,1.1063579217268118,A930011G23Rik,chr5,5,498,2.7865497744470518
chr5-g499,Granule,1.9732535775671285,0.4156955137694881,Hnrnpd,chr5,5,499,2.246977281436609
chr5-g500,Granule,1.0321643131298988,0.058922677358845654,Tmem150c,chr5,5,500,4.1307058597049116
chr5-g502,Granule,0.5940044654116334,0.09745582421291038,Lin54,chr5,5,502,2.6076534641145885
chr5-g503,Granule,0.5870178044211348,0.08738385562673633,Mrps18c,chr5,5,503,2.7479655932113327
chr5-g504,Granule,0.5870178044211348,0.08738385562673633,Mrps18c,chr5,5,504,2.7479655932113327
chr5-g509,Granule,13.81451879962905,2.1276283051601736,Wdfy3,chr5,5,509,2.6988672693304245
chr5-g510,Granule,13.81451879962905,2.1276283051601736,Wdfy3,chr5,5,510,2.6988672693304245
chr5-g514,Granule,19.510335141294636,3.8543640250545956,Mapk10,chr5,5,514,2.3396738218587005
chr5-g515,Granule,19.510335141294636,3.8543640250545956,Mapk10,chr5,5,515,2.3396738218587005
chr5-g516,Granule,19.510335141294636,3.8543640250545956,Mapk10,chr5,5,516,2.3396738218587005
chr5-g517,Purkinje,0.05914758937034701,2.2900116871152276,Ptpn13,chr5,5,517,-5.274891779907414
chr5-g518,Purkinje,0.9695363722349594,15.483327403572474,Aff1,chr5,5,518,-3.9972767109745813
chr5-g519,"Purkinje,Granule",1.147055142770309,15.48735613970136,"Aff1,Hsd17b11",chr5,5,519,-3.7550842280963956
chr5-g520,Granule,0.17751877053534976,0.0040287361288862625,Hsd17b11,chr5,5,520,5.461500454566135
chr5-g522,Granule,2.2200123813188775,0.5528935998987585,Pkd2,chr5,5,522,2.005493945939113
chr5-g527,Purkinje,0.016418795011221975,0.558101990528711,Lrrc8c,chr5,5,527,-5.08710863637319
chr5-g528,Purkinje,0.016418795011221975,0.558101990528711,Lrrc8c,chr5,5,528,-5.08710863637319
chr5-g534,Granule,1.8319318515594787,0.32235418617792216,Cdc7,chr5,5,534,2.506647211778327
chr5-g535,Granule,4.425295298319531,0.49107743221960426,Tgfbr3,chr5,5,535,3.171751299727283
chr5-g536,"Granule,Granule",6.1233723119688594,0.8165157489039854,"Tgfbr3,Brdt",chr5,5,536,2.90677378641437
chr5-g537,Granule,0.8018035635798738,0.05,Ephx4,chr5,5,537,4.00324882949615
chr5-g541,Granule,0.4973996360798873,0.11792950805980308,Dr1,chr5,5,541,2.0764807005745576
chr5-g542,"Granule,Granule",3.8856475127157313,0.8553771261585885,"Pcgf3,Gak",chr5,5,542,2.1835224990980038
chr5-g543,Granule,2.51986608661829,0.5852275927813922,Gak,chr5,5,543,2.106277369001451
chr5-g551,Granule,1.7413584472164765,0.23488738997810776,Ankle2,chr5,5,551,2.890172033979605
chr5-g553,Granule,0.9601757775275891,0.2330791727718385,Ulk1,chr5,5,553,2.0424784459148992
chr5-g554,"Granule,Granule",3.7402199391726927,0.4309829811107624,"Ulk1,Ttc28",chr5,5,554,3.1174203029394314
chr5-g555,Granule,2.7800441616451037,0.19790380833892388,Ttc28,chr5,5,555,3.8122365205760746
chr5-g556,Granule,2.7800441616451037,0.19790380833892388,Ttc28,chr5,5,556,3.8122365205760746
chr5-g561,Granule,0.5535129859490229,0.07283099993253234,Asphd2,chr5,5,561,2.9259926065575397
chr5-g566,Granule,4.0222117034150875,0.14958976519169775,Sgsm1,chr5,5,566,4.748905642140897
chr5-g567,Granule,20.754452645752625,2.266007494514666,Wscd2,chr5,5,567,3.195196346652201
chr5-g568,Granule,0.7781408890167325,0.16557166964883552,Sart3,chr5,5,568,2.2325755512679675
chr5-g570,"Granule,Granule",9.885624906927482,0.40542627570488465,"Svop,Usp30",chr5,5,570,4.607820668816069
chr5-g572,Purkinje,0.2208840964839866,2.4394929690868086,Fam222a,chr5,5,572,-3.4652198708391464
chr5-g573,"Purkinje,Granule,Granule",8.146240494654554,3.4288522104910855,"Fam222a,Git2,Ankrd13a",chr5,5,573,1.248408683509006
chr5-g574,Granule,1.8834702830274836,0.359292654392723,Ankrd13a,chr5,5,574,2.3901619255651685
chr5-g575,"Granule,Granule",8.969426157625914,1.429912696720836,"Sppl3,Cabp1",chr5,5,575,2.649088621940594
chr5-g576,"Granule,Granule,Granule",4.029083267496441,0.7188725013897473,"Pop5,Dynll1,Srsf9",chr5,5,576,2.4866437981013543
chr5-g577,Granule,3.3792155144379032,0.11028023313911324,Pxn,chr5,5,577,4.937442235911733
chr5-g579,Granule,4.283159699508205,0.08046357791510511,Cit,chr5,5,579,5.7341957688749705
chr5-g580,Granule,4.283159699508205,0.08046357791510511,Cit,chr5,5,580,5.7341957688749705
chr5-g582,"Granule,Granule",21.45580148681983,0.22253186724317525,"Srrm4os,Srrm4",chr5,5,582,6.591212034890795
chr5-g585,Granule,8.966489191151936,1.771524187241774,Taok3,chr5,5,585,2.339552048466409
chr5-g586,Granule,8.966489191151936,1.771524187241774,Taok3,chr5,5,586,2.339552048466409
chr5-g589,"Granule,Granule",2.1939716497025454,0.2033406308608621,"Nos1,Fbxo21",chr5,5,589,3.4315744597783087
chr5-g590,"Granule,Granule,Granule",6.42669896417954,0.8333820386426818,"Fbxo21,Tesc,Fbxw8",chr5,5,590,2.9470279840549236
chr5-g592,Granule,6.526478542171219,1.3740182227414177,Med13l,chr5,5,592,2.247903636456735
chr5-g593,Granule,6.526478542171219,1.3740182227414177,Med13l,chr5,5,593,2.247903636456735
chr5-g602,"Purkinje,Granule",2.1227032175158245,2.146001199382576,"Lhx5,Tpcn1",chr5,5,602,-0.015748205249703166
chr5-g604,Granule,4.65914399349014,0.17284810153838626,Rph3a,chr5,5,604,4.752488255356209
chr5-g605,"Granule,Granule",7.7053397667031,0.8714121617977008,"Rph3a,Ptpn11",chr5,5,605,3.1444314203628823
chr5-g609,Granule,0.6220396462253025,0.06047023601171446,Sh2b3,chr5,5,609,3.3627094198148186
chr5-g610,Granule,2.4952974716243763,0.5994641776168972,Ppp1cc,chr5,5,610,2.0574663639473
chr5-g613,Granule,7.854274428841176,1.0806554104242532,Camkk2,chr5,5,613,2.8615714438202655
chr5-g614,"Granule,Granule",4.652921278945065,0.7914601642129899,"Kdm2b,A930024E05Rik",chr5,5,614,2.5555481353275353
chr5-g615,"Granule,Granule",3.021937405185888,0.29461406171131194,"Orai1,Tmem120b",chr5,5,615,3.358575581692479
chr5-g617,Granule,9.859684522134124,1.98002814185979,Clip1,chr5,5,617,2.3160205505173135
chr5-g618,"Granule,Granule",11.579207421721343,2.404109849811888,"Clip1,Zcchc8",chr5,5,618,2.267961783507738
chr5-g620,"Granule,Granule",2.3636439087758907,0.41612361749142257,"Vps37b,Abcb9",chr5,5,620,2.5059286274833337
chr5-g625,Granule,1.9244351863046552,0.217786566639255,Ncor2,chr5,5,625,3.1434482083672313
chr5-g627,Granule,1.0032026446762412,0.1763566476795254,Aacs,chr5,5,627,2.5080451929366965
chr5-g636,Granule,8.762104072455209,1.2880563884392648,Tmem132c,chr5,5,636,2.7660815974318282
chr5-g637,"Granule,Granule",9.070165054114161,1.3754029906323209,"Tmem132c,Slc15a4",chr5,5,637,2.7212744167424923
chr5-g638,"Granule,Purkinje",0.41585395824420585,3.785575209735652,"Slc15a4,Tmem132d",chr5,5,638,-3.1863636618955757
chr5-g639,Purkinje,0.1077929765852534,3.698228607542596,Tmem132d,chr5,5,639,-5.100499323010228
chr5-g640,Purkinje,0.1077929765852534,3.698228607542596,Tmem132d,chr5,5,640,-5.100499323010228
chr5-g641,Purkinje,0.1077929765852534,3.698228607542596,Tmem132d,chr5,5,641,-5.100499323010228
chr5-g642,Purkinje,0.1077929765852534,3.698228607542596,Tmem132d,chr5,5,642,-5.100499323010228
chr5-g643,Purkinje,0.10209659850719216,0.5112934521456627,Rimbp2,chr5,5,643,-2.324216748752995
chr5-g644,Purkinje,0.10209659850719216,0.5112934521456627,Rimbp2,chr5,5,644,-2.324216748752995
chr5-g650,Granule,1.3035708282379275,0.2368299222582545,Tpst1,chr5,5,650,2.460545697629193
chr5-g651,Granule,62.186743288659585,9.676162717188978,Caln1,chr5,5,651,2.684100129985275
chr5-g652,Granule,62.186743288659585,9.676162717188978,Caln1,chr5,5,652,2.684100129985275
chr5-g653,Granule,62.186743288659585,9.676162717188978,Caln1,chr5,5,653,2.684100129985275
chr5-g654,Granule,62.186743288659585,9.676162717188978,Caln1,chr5,5,654,2.684100129985275
chr5-g673,Granule,2.8029133251554943,0.6181076485169447,Eif4h,chr5,5,673,2.1809971101193297
chr5-g675,"Granule,Granule,Granule",5.885079347680401,1.068456452483101,"Dnajc30,Vps37d,Baz1b",chr5,5,675,2.4615337583613117
chr5-g676,"Granule,Granule",5.1442402962349,1.1149381720948641,"Baz1b,Nsun5",chr5,5,676,2.2059943259921155
chr5-g677,Granule,4.6136191461913425,0.2008779549344578,Hip1,chr5,5,677,4.5215077632469844
chr5-g681,Granule,16.424453166676848,1.477625337591727,Cux1,chr5,5,681,3.4744929230891852
chr5-g682,Granule,16.424453166676848,1.477625337591727,Cux1,chr5,5,682,3.4744929230891852
chr5-g684,Granule,0.4659634349065862,0.0928227316664164,Ift22,chr5,5,684,2.3276666880186743
chr5-g686,"Granule,Granule",0.8912409193878672,0.059729696396380816,"Ache,Slc12a9",chr5,5,686,3.899295178652129
chr5-g687,"Granule,Granule,Granule",7.8812667085824915,0.8382510020887868,"Epo,Gigyf1,Actl6b",chr5,5,687,3.2329733162066523
chr5-g690,Granule,0.8053462512981929,0.19077019920378593,Zscan21,chr5,5,690,2.0777733690811866
chr5-g693,"Granule,Granule,Purkinje",2.3594074333618518,0.7949367169031996,"A430033K04Rik,Zfp68,Fam20c",chr5,5,693,1.5695126509036186
chr5-g694,Purkinje,0.11466643335140096,0.4809521363932827,Fam20c,chr5,5,694,-2.0684501976640823
chr5-g695,Granule,3.1799266456104465,0.6620432698050186,Prkar1b,chr5,5,695,2.263996069028417
chr5-g696,Granule,1.5880542962348128,0.3347221510873896,Sun1,chr5,5,696,2.246224306365595
chr5-g697,"Granule,Granule",2.280930003324752,0.07702925649729955,"Zfand2a,Uncx",chr5,5,697,4.88807186381373
chr5-g703,Granule,0.638986266329046,0.09269038626740932,Ttyh3,chr5,5,703,2.7852933066265586
chr5-g712,"Granule,Granule",2.4831193184942073,0.22324129622907313,"Radil,Mmd2",chr5,5,712,3.47547775384849
chr5-g713,Granule,1.2850422430470738,0.022045200088984716,Mmd2,chr5,5,713,5.865207404167988
chr5-g715,Granule,0.4365448115047836,0.038157014552960174,Rbak,chr5,5,715,3.5161095518812506
chr5-g716,"Granule,Granule,Purkinje",0.9574492958670854,7.476335646361937,"Zfp12,Zfp316,Grid2ip",chr5,5,716,-2.9650633469789613
chr5-g717,"Granule,Granule",2.9083037399122476,0.43092661265081644,"Kdelr2,Daglb",chr5,5,717,2.7546638479955403
chr5-g718,Purkinje,0.49153713495299384,5.810089773948291,Cyth3,chr5,5,718,-3.5631881360245536
chr5-g720,Granule,5.331076990233338,0.6491554800545818,Tecpr1,chr5,5,720,3.0377910508722974
chr5-g721,Granule,5.331076990233338,0.6491554800545818,Tecpr1,chr5,5,721,3.0377910508722974
chr5-g723,Granule,1.1962803892352272,0.23872089500877064,Tmem130,chr5,5,723,2.3251588193500723
chr5-g725,"Granule,Granule,Granule",1.3712427455108311,0.21744939545873304,"Arpc1b,Ptcd1,Cpsf4",chr5,5,725,2.656732385128777
chr5-g733,Granule,2.687358622917336,0.2148262252928687,Usp12,chr5,5,733,3.644946830372991
chr5-g734,"Granule,Granule",2.2783379304540237,0.4364244033697307,"Rpl21,Mtif3",chr5,5,734,2.3841780684795006
chr5-g735,"Granule,Granule",4.7911087446351805,0.6486858977836613,"Lnx2,Polr1d",chr5,5,735,2.8847675783862328
chr5-g736,Purkinje,0.2716205238719076,4.3659616500894876,Flt3,chr5,5,736,-4.0066350579343135
chr5-g737,"Purkinje,Granule",24.662371401887246,6.954726248460009,"Flt3,Pan3",chr5,5,737,1.8262458945413804
chr5-g748,Purkinje,0.18063905716381126,2.0425278547646837,B3glct,chr5,5,748,-3.499173986827248
chr5-g753,Granule,3.7250259742333385,0.8067852844207875,Pds5b,chr5,5,753,2.206993810502367
chr5-g754,Granule,3.7250259742333385,0.8067852844207875,Pds5b,chr5,5,754,2.206993810502367
chr6-g20,Granule,0.2062734368730854,0.016970802497557,Gng11,chr6,6,20,3.603431356017554
chr6-g23,"Granule,Granule",4.1226282027854,0.5527017495550552,"Casd1,Sgce",chr6,6,23,2.898991273878807
chr6-g24,Granule,6.869714930861121,1.5414420074659303,Ppp1r9a,chr6,6,24,2.1559696204717276
chr6-g25,Granule,6.869714930861121,1.5414420074659303,Ppp1r9a,chr6,6,25,2.1559696204717276
chr6-g39,Granule,0.5345788050068978,0.07391654105354278,C1galt1,chr6,6,39,2.854433486603876
chr6-g61,Purkinje,0.6969442910465556,14.629638658668737,Thsd7a,chr6,6,61,-4.391706984641722
chr6-g62,Purkinje,0.6969442910465556,14.629638658668737,Thsd7a,chr6,6,62,-4.391706984641722
chr6-g63,Purkinje,0.6969442910465556,14.629638658668737,Thsd7a,chr6,6,63,-4.391706984641722
chr6-g73,Granule,0.4930291553382793,0.1165456972516736,Ppp1r3a,chr6,6,73,2.0807772204503707
chr6-g74,Purkinje,1.4434652105060766,11.590070254606117,Foxp2,chr6,6,74,-3.005281069266797
chr6-g75,Purkinje,1.4434652105060766,11.590070254606117,Foxp2,chr6,6,75,-3.005281069266797
chr6-g76,Purkinje,1.4434652105060766,11.590070254606117,Foxp2,chr6,6,76,-3.005281069266797
chr6-g77,Purkinje,1.4434652105060766,11.590070254606117,Foxp2,chr6,6,77,-3.005281069266797
chr6-g91,Purkinje,0.7203469928759414,23.449836214494997,Cttnbp2,chr6,6,91,-5.024742012386298
chr6-g92,Purkinje,0.7203469928759414,23.449836214494997,Cttnbp2,chr6,6,92,-5.024742012386298
chr6-g94,Granule,0.442532952404004,0.051602429270943474,Lsm8,chr6,6,94,3.1002739971839213
chr6-g106,Granule,329.68403733142645,7.936148459708039,Kcnd2,chr6,6,106,5.376501211805749
chr6-g107,Granule,329.68403733142645,7.936148459708039,Kcnd2,chr6,6,107,5.376501211805749
chr6-g108,"Granule,Purkinje",329.72104329157816,8.14782018026517,"Kcnd2,Tspan12",chr6,6,108,5.338688013836971
