200kb name,category,Granule_mean,Bergmann_mean,gene,chrom,chrom_id,group,log2FC_G2B
chr6-g284,Bergmann,0.034450048630206336,0.744495761054187,Fkbp9,chr6,6,284,-4.433685709964409
chr6-g287,Bergmann,0.04921640719437467,0.5777897876705428,Herc6,chr6,6,287,-3.5533334549722655
chr6-g288,Bergmann,0.04921640719437467,0.5777897876705428,Herc6,chr6,6,288,-3.5533334549722655
chr6-g294,"Granule,Granule,Granule",11.885230911301576,2.399190076787947,"Herc3,Nap1l5,Fam13a",chr6,6,294,2.308550567482889
chr6-g295,Granule,2.4562577557865932,0.4369851745059924,Fam13a,chr6,6,295,2.490805723086828
chr6-g296,Granule,3.639500356296455,0.12756513189170499,Gprin3,chr6,6,296,4.834434457653111
chr6-g297,Granule,3.639500356296455,0.12756513189170499,Gprin3,chr6,6,297,4.834434457653111
chr6-g303,Granule,2.085363351481991,0.24878809604706997,Snca,chr6,6,303,3.0673094167067783
chr6-g304,Granule,2.085363351481991,0.24878809604706997,Snca,chr6,6,304,3.0673094167067783
chr6-g305,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,305,4.898574579703482
chr6-g306,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,306,4.898574579703482
chr6-g307,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,307,4.898574579703482
chr6-g308,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,308,4.898574579703482
chr6-g309,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,309,4.898574579703482
chr6-g310,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,310,4.898574579703482
chr6-g311,Granule,49.953457687882135,1.6747410678938455,Ccser1,chr6,6,311,4.898574579703482
chr6-g316,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,316,-3.57631092278937
chr6-g317,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,317,-3.57631092278937
chr6-g318,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,318,-3.57631092278937
chr6-g319,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,319,-3.57631092278937
chr6-g320,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,320,-3.57631092278937
chr6-g321,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,321,-3.57631092278937
chr6-g322,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,322,-3.57631092278937
chr6-g323,Bergmann,38.48737821869915,459.0872054054404,Grid2,chr6,6,323,-3.57631092278937
chr6-g328,"Bergmann,Bergmann",0.21078965194709043,4.9035610831204615,"Ndnf,Prdm5",chr6,6,328,-4.539953900166623
chr6-g329,Bergmann,0.20572590589776024,2.8538333267761784,Prdm5,chr6,6,329,-3.7941056983256503
chr6-g334,Bergmann,0.23949778031158475,3.4967698457083536,Gng12,chr6,6,334,-3.8679386521517767
chr6-g335,Bergmann,0.23949778031158475,3.4967698457083536,Gng12,chr6,6,335,-3.8679386521517767
chr6-g358,Granule,3.2128709813378276,0.22793244042062688,Reep1,chr6,6,358,3.8171848724402344
chr6-g359,Granule,3.2128709813378276,0.22793244042062688,Reep1,chr6,6,359,3.8171848724402344
chr6-g360,Granule,10.905578330822001,0.6056609979663694,St3gal5,chr6,6,360,4.170411958100191
chr6-g363,Bergmann,0.06532606486546724,6.138928365074653,Tcf7l1,chr6,6,363,-6.5541842881749215
chr6-g364,Granule,0.8817012868730012,0.08279203559368063,Tmsb10,chr6,6,364,3.4127260698577953
chr6-g384,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,384,5.534348947243707
chr6-g385,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,385,5.534348947243707
chr6-g386,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,386,5.534348947243707
chr6-g387,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,387,5.534348947243707
chr6-g388,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,388,5.534348947243707
chr6-g389,Granule,37.9570453989301,0.8190065210954155,Ctnna2,chr6,6,389,5.534348947243707
chr6-g409,Granule,0.6263752132843292,0.060104744962058754,Mrpl19,chr6,6,409,3.381476329964626
chr6-g410,Bergmann,0.06161550308569907,3.154009424399983,Eva1a,chr6,6,410,-5.677749767479044
chr6-g413,Bergmann,0.04522997353030216,4.642491301149644,Hk2,chr6,6,413,-6.681476245024833
chr6-g415,Bergmann,0.04320489839292279,0.5099965835390197,Rtkn,chr6,6,415,-3.5612207889407155
chr6-g426,Bergmann,1.0937878357715727,21.222368377006987,Sfxn5,chr6,6,426,-4.278180839412796
chr6-g427,Granule,2.5174199452572514,0.5160111910139251,Fbxo41,chr6,6,427,2.286471641198858
chr6-g429,Bergmann,0.5457571240131845,5.699951850205508,Tprkb,chr6,6,429,-3.384618769702578
chr6-g430,Granule,3.5642536718227253,0.11007123285833126,Add2,chr6,6,430,5.0170906440929155
chr6-g431,Granule,0.9441347308862583,0.24357871370534323,Pcyox1,chr6,6,431,1.954604689306749
chr6-g433,Granule,4.941114865629542,0.9394973057221837,Gmcl1,chr6,6,433,2.3948756649479606
chr6-g435,Bergmann,0.03622414038590964,1.9679403407844904,Antxr1,chr6,6,435,-5.763591220577073
chr6-g436,Bergmann,0.03622414038590964,1.9679403407844904,Antxr1,chr6,6,436,-5.763591220577073
chr6-g439,Granule,1.1196719552910266,0.18162606442887574,Hmces,chr6,6,439,2.6240329512652094
chr6-g443,Granule,6.1410154367029115,1.1321140250720458,Mgll,chr6,6,443,2.4394579577158844
chr6-g444,"Granule,Granule,Granule",9.249102573918346,1.3585131857989459,"Mgll,Podxl2,Tpra1",chr6,6,444,2.767284821456577
chr6-g452,"Bergmann,Bergmann",0.2173543981624716,4.166203685574487,"Klf15,Aldh1l1",chr6,6,452,-4.2606121804874215
chr6-g455,Granule,0.7776710437738783,0.020938939657552374,Nup210,chr6,6,455,5.214899730163557
chr6-g457,Granule,0.760404218092659,0.12654974753121576,Lsm3,chr6,6,457,2.5870619056339454
chr6-g458,Granule,1.6919227201683689,0.12155513198297575,Slc6a6,chr6,6,458,3.7989809643279933
chr6-g461,Bergmann,0.1788867461357527,2.6583273254411575,Prickle2,chr6,6,461,-3.893400351614683
chr6-g462,Bergmann,0.1788867461357527,2.6583273254411575,Prickle2,chr6,6,462,-3.893400351614683
chr6-g463,Bergmann,0.1788867461357527,2.6583273254411575,Prickle2,chr6,6,463,-3.893400351614683
chr6-g473,Bergmann,1.2868982181864437,19.231751124853297,Lrig1,chr6,6,473,-3.9015202723129865
chr6-g477,Bergmann,0.048812202567963384,0.6820811521317867,Suclg2,chr6,6,477,-3.8046296398499218
chr6-g478,Bergmann,0.048812202567963384,0.6820811521317867,Suclg2,chr6,6,478,-3.8046296398499218
chr6-g486,Granule,0.6800741623725874,0.12756513189170499,Frmd4b,chr6,6,486,2.4144580385549
chr6-g487,Granule,0.6800741623725874,0.12756513189170499,Frmd4b,chr6,6,487,2.4144580385549
chr6-g488,Granule,0.6800741623725874,0.12756513189170499,Frmd4b,chr6,6,488,2.4144580385549
chr6-g494,Granule,6.053986482395324,1.3227963301672183,Foxp1,chr6,6,494,2.194294505677164
chr6-g495,Granule,6.053986482395324,1.3227963301672183,Foxp1,chr6,6,495,2.194294505677164
chr6-g496,Granule,6.053986482395324,1.3227963301672183,Foxp1,chr6,6,496,2.194294505677164
chr6-g497,Granule,6.053986482395324,1.3227963301672183,Foxp1,chr6,6,497,2.194294505677164
chr6-g522,Granule,52.64467813772779,0.10825714106008125,Cntn6,chr6,6,522,8.925681692192528
chr6-g523,Granule,52.64467813772779,0.10825714106008125,Cntn6,chr6,6,523,8.925681692192528
chr6-g524,Granule,52.64467813772779,0.10825714106008125,Cntn6,chr6,6,524,8.925681692192528
chr6-g533,"Granule,Granule",1.706967361417655,0.2842871049754977,"Trnt1,Crbn",chr6,6,533,2.586014906969489
chr6-g534,Granule,1.2268885460872427,0.22911123473749848,Crbn,chr6,6,534,2.420884086858685
chr6-g537,Granule,2.3928852968387186,0.2674801647474626,Lrrn1,chr6,6,537,3.1612474266888015
chr6-g566,"Bergmann,Bergmann,Bergmann",1.277779598474855,20.925542644275353,"Ogg1,Camk1,Ttll3",chr6,6,566,-4.03355412003002
chr6-g568,Bergmann,0.23534498570325202,3.48117951580568,Irak2,chr6,6,568,-3.8867271920068918
chr6-g571,Bergmann,0.19370663758133772,15.107974853203347,Slc6a1,chr6,6,571,-6.285293086944773
chr6-g576,"Bergmann,Bergmann",1.6045598507425733,9.35658505470481,"Timp4,Pparg",chr6,6,576,-2.543804470553346
chr6-g577,Bergmann,0.20225259932955092,2.8265369296901173,Pparg,chr6,6,577,-3.8048053971750613
chr6-g589,Granule,0.7464752434038722,0.08900081155241812,Zfp239,chr6,6,589,3.068204018223266
chr6-g590,Granule,3.4907095380501816,0.04302474532395475,Rasgef1a,chr6,6,590,6.342209852444464
chr6-g592,Granule,37.12323061051221,0.41190678721132473,Cacna1c,chr6,6,592,6.493860556268093
chr6-g593,Granule,37.12323061051221,0.41190678721132473,Cacna1c,chr6,6,593,6.493860556268093
chr6-g594,Granule,37.12323061051221,0.41190678721132473,Cacna1c,chr6,6,594,6.493860556268093
chr6-g595,Granule,37.12323061051221,0.41190678721132473,Cacna1c,chr6,6,595,6.493860556268093
chr6-g597,Granule,23.5293044666033,0.7223778614176402,Erc1,chr6,6,597,5.025561184978136
chr6-g598,Granule,23.5293044666033,0.7223778614176402,Erc1,chr6,6,598,5.025561184978136
chr6-g599,Granule,23.5293044666033,0.7223778614176402,Erc1,chr6,6,599,5.025561184978136
chr6-g602,Bergmann,0.005323373404403963,1.0132700758848476,Il17ra,chr6,6,602,-7.572462277722394
chr6-g603,Bergmann,0.2677051953366658,4.808700440046145,Slc25a18,chr6,6,603,-4.166930013088915
chr6-g604,Granule,12.9215823496972,0.478265311128338,Mical3,chr6,6,604,4.755827784437118
chr6-g605,Granule,12.9215823496972,0.478265311128338,Mical3,chr6,6,605,4.755827784437118
chr6-g608,Bergmann,0.05466938065921199,11.2380915246056,A2m,chr6,6,608,-7.683448308071408
chr6-g612,Bergmann,0.06726969793699003,2.6476873555915477,Rimklb,chr6,6,612,-5.298632185547829
chr6-g622,Granule,2.756054678154665,0.045374581263243875,Clstn3,chr6,6,622,5.924576370798905
chr6-g623,Granule,2.7661216831235684,0.3939810915961396,Eno2,chr6,6,623,2.811666325846662
chr6-g624,Granule,0.6971857794372921,0.022687290631621875,Pianp,chr6,6,624,4.941586908526874
chr6-g625,Granule,0.6971857794372921,0.022687290631621875,Pianp,chr6,6,625,4.941586908526874
chr6-g626,"Bergmann,Bergmann",0.6260657187642337,3.8801288149259596,"Vamp1,Cd27",chr6,6,626,-2.6317185372873153
chr6-g627,Bergmann,0.18312361831943005,3.0218895738026683,Cd9,chr6,6,627,-4.04456116290336
chr6-g633,Granule,7.620426079436099,0.23983971087458453,Kcna1,chr6,6,633,4.989729210756231
chr6-g639,Granule,12.612075555687575,1.336829055519755,Tspan9,chr6,6,639,3.2379188175275067
chr6-g640,Granule,12.612075555687575,1.336829055519755,Tspan9,chr6,6,640,3.2379188175275067
chr6-g642,Granule,2.8178862418652724,0.44270800846931047,Itfg2,chr6,6,642,2.6701859944385595
chr6-g678,Bergmann,0.37643833566484586,11.744371996565835,Grin2b,chr6,6,678,-4.963412203882828
chr6-g679,Bergmann,0.37643833566484586,11.744371996565835,Grin2b,chr6,6,679,-4.963412203882828
chr6-g680,Bergmann,0.37643833566484586,11.744371996565835,Grin2b,chr6,6,680,-4.963412203882828
chr6-g686,Bergmann,0.037521007122122925,0.5074476149979474,Ptpro,chr6,6,686,-3.7574884395453605
chr6-g687,Bergmann,0.037521007122122925,0.5074476149979474,Ptpro,chr6,6,687,-3.7574884395453605
chr6-g702,Granule,13.294132744760525,1.8585378366605352,Plekha5,chr6,6,702,2.838549700277164
chr6-g714,Granule,2.360849290206052,0.15467712486259425,St8sia1,chr6,6,714,3.931974188936126
chr6-g719,Bergmann,1.543763654801066,22.563289785837977,Sox5,chr6,6,719,-3.869453629028617
chr6-g720,Bergmann,1.543763654801066,22.563289785837977,Sox5,chr6,6,720,-3.869453629028617
chr6-g721,Bergmann,1.543763654801066,22.563289785837977,Sox5,chr6,6,721,-3.869453629028617
chr6-g724,Bergmann,0.07038065610645414,4.451639637722186,Bcat1,chr6,6,724,-5.98301403703171
chr6-g725,Bergmann,0.07038065610645414,4.451639637722186,Bcat1,chr6,6,725,-5.98301403703171
chr6-g730,Bergmann,0.14318988748360476,4.423306972705989,Itpr2,chr6,6,730,-4.949123853492267
chr6-g731,Bergmann,0.14318988748360476,4.423306972705989,Itpr2,chr6,6,731,-4.949123853492267
chr6-g732,Bergmann,0.14318988748360476,4.423306972705989,Itpr2,chr6,6,732,-4.949123853492267
chr6-g741,Bergmann,0.08281173462160563,1.1089441792797066,Tmtc1,chr6,6,741,-3.7432077208645196
chr6-g742,Bergmann,0.08281173462160563,1.1089441792797066,Tmtc1,chr6,6,742,-3.7432077208645196
chr6-g744,"Granule,Granule",8.572571891983534,1.3422532937892113,"Caprin2,Dennd5b",chr6,6,744,2.6750711528868814
chr6-g745,Granule,7.92931895699685,1.2000350049167916,Dennd5b,chr6,6,745,2.72412046956513
chr6-g747,Granule,18.54416636668941,2.0756006321742237,Bicd1,chr6,6,747,3.1593646289652035
chr7-g16,Bergmann,0.2893498887257792,2.6950637647323057,Cacng8,chr7,7,16,-3.2194324128822513
chr7-g17,Bergmann,0.2893498887257792,2.6950637647323057,Cacng8,chr7,7,17,-3.2194324128822513
chr7-g20,"Bergmann,Bergmann,Bergmann",1.7455221647699493,18.54769227877757,"Lair1,Ttyh1,D030047H15Rik",chr7,7,20,-3.4095091149772907
chr7-g31,Granule,0.5439470147685266,0.08671671643730938,Zfp667,chr7,7,31,2.649084092490796
chr7-g33,"Granule,Granule",17.296328463937193,1.5175096753618038,"Peg3,Usp29",chr7,7,33,3.5106882057992475
chr7-g34,Granule,9.280289198488509,0.252570029348418,Usp29,chr7,7,34,5.199414404018335
chr7-g63,Bergmann,0.003060422312667725,0.6939076735951832,Vmn2r56,chr7,7,63,-7.824869164139832
chr7-g80,Granule,3.630174120983786,0.039165805304506376,Slc8a2,chr7,7,80,6.5343003158635335
chr7-g84,Granule,1.4421539632707077,0.04187787931510475,Pnmal2,chr7,7,84,5.1058929971938145
chr7-g85,"Bergmann,Granule",1.1840150664048403,8.79668607287826,"Hif3a,Psg16",chr7,7,85,-2.893272688387236
chr7-g94,Bergmann,0.03328408709384355,0.5939920136282488,Mill2,chr7,7,94,-4.157539029663529
chr7-g97,Granule,1.034945625573635,0.24038509191821486,Gemin7,chr7,7,97,2.106135641171735
chr7-g98,Bergmann,3.3726134770097813,20.371754665178713,Apoe,chr7,7,98,-2.5946313573335686
chr7-g121,Granule,0.7619979750164029,0.19796183155947975,Zfp61,chr7,7,121,1.9445648684959869
chr7-g124,Granule,4.258725029154443,0.5943362605785765,Atp1a3,chr7,7,124,2.8410702752978336
chr7-g125,"Granule,Granule",6.2394029105271125,0.7577354593604982,"Atp1a3,Pou2f2",chr7,7,125,3.041641807073763
chr7-g126,Granule,1.854744287763169,0.04362623028917425,Tmem145,chr7,7,126,5.40988067015097
chr7-g136,Granule,6.079308709318071,0.4121760289350719,Sptbn4,chr7,7,136,3.882574772067349
chr7-g137,Granule,6.079308709318071,0.4121760289350719,Sptbn4,chr7,7,137,3.882574772067349
chr7-g140,Granule,2.582084557128364,0.39549873821217907,Fbl,chr7,7,140,2.7067912491649726
chr7-g142,Granule,0.7982181079468068,0.16616102398723875,Lrfn1,chr7,7,142,2.264200995320587
chr7-g143,Granule,0.7094568689897769,0.05,Fbxo27,chr7,7,143,3.8267149791611166
chr7-g146,Granule,1.1819250819503662,0.13430585765410263,Spint2,chr7,7,146,3.1375444577143083
chr7-g151,Granule,4.151969752919633,0.725424941325109,Clip3,chr7,7,151,2.5168976801607563
chr7-g155,"Bergmann,Bergmann,Bergmann,Granule",5.982454103158286,9.775854835347328,"Fxyd7,Lgi4,Fxyd1,Scn1b",chr7,7,155,-0.7084854387150459
chr7-g170,Granule,1.6340063036316674,0.28107945206688884,Pdcd2l,chr7,7,170,2.5393636526734995
chr7-g173,Bergmann,0.03798857386757416,1.409447305780347,Chst8,chr7,7,173,-5.213420178780274
chr7-g174,Bergmann,0.03798857386757416,1.409447305780347,Chst8,chr7,7,174,-5.213420178780274
chr7-g175,Bergmann,0.05919446921600779,4.1605815557628905,Slc7a10,chr7,7,175,-6.135179003379012
chr7-g176,"Bergmann,Bergmann,Bergmann",0.8787418363127665,8.144717833297198,"Slc7a10,Gpatch1,Rhpn2",chr7,7,176,-3.21235343226014
chr7-g178,Bergmann,0.11804732916626269,0.8239513344980348,Dpy19l3,chr7,7,178,-2.8031937284119945
chr7-g183,Granule,1.4478521577103225,0.05,Tshz3,chr7,7,183,4.8558423891403
chr7-g221,"Granule,Granule",2.8289662615419555,0.3783418072698364,"Shank1,Syt3",chr7,7,221,2.902512861132694
chr7-g222,Granule,0.5337087055579268,0.04187787931510475,Syt3,chr7,7,222,3.6717922524226303
chr7-g224,Bergmann,0.05860993016280992,0.663366603708473,Atf5,chr7,7,224,-3.500589360035904
chr7-g225,Granule,3.860192716052374,0.06631352092079625,Slc17a7,chr7,7,225,5.863226007081471
chr7-g226,Granule,1.61030110946524,0.37834180726983635,Ppfia3,chr7,7,226,2.089568372430686
chr7-g227,Granule,1.0216778207731636,0.23649422359074498,Nucb1,chr7,7,227,2.111063472767279
chr7-g228,Granule,1.1735719125893143,0.31424931193308936,Lmtk3,chr7,7,228,1.900924757232321
chr7-g229,Granule,1.1735719125893143,0.31424931193308936,Lmtk3,chr7,7,229,1.900924757232321
chr7-g230,Granule,3.2978730486489174,0.022687290631621875,Abcc8,chr7,7,230,7.183507723852118
chr7-g231,Granule,10.652194401787467,0.07611480989555162,Kcnc1,chr7,7,231,7.128757756937316
chr7-g232,"Granule,Granule",17.40534655906937,0.4425042683013519,"Kcnc1,Sergef",chr7,7,232,5.297695358533917
chr7-g233,"Granule,Granule",7.560804957308314,0.3873283980633527,"Sergef,Saal1",chr7,7,233,4.286910652854037
chr7-g234,Granule,0.4857971914659081,0.022687290631621875,Spty2d1,chr7,7,234,4.420397914907634
chr7-g235,Granule,0.4857971914659081,0.022687290631621875,Spty2d1,chr7,7,235,4.420397914907634
chr7-g274,Bergmann,1.3336329141917638,105.28863118125578,Luzp2,chr7,7,274,-6.3028442399987785
chr7-g275,Bergmann,1.3336329141917638,105.28863118125578,Luzp2,chr7,7,275,-6.3028442399987785
chr7-g276,Bergmann,1.3336329141917638,105.28863118125578,Luzp2,chr7,7,276,-6.3028442399987785
chr7-g283,Bergmann,0.3140738857645154,2.545685622477751,Gabrg3,chr7,7,283,-3.0188783680783216
chr7-g284,Bergmann,0.3140738857645154,2.545685622477751,Gabrg3,chr7,7,284,-3.0188783680783216
chr7-g285,Bergmann,0.3140738857645154,2.545685622477751,Gabrg3,chr7,7,285,-3.0188783680783216
chr7-g286,Bergmann,0.3140738857645154,2.545685622477751,Gabrg3,chr7,7,286,-3.0188783680783216
chr7-g287,Granule,20.70593815223071,1.2721518302384267,Gabrb3,chr7,7,287,4.024701799907794
chr7-g288,Granule,20.70593815223071,1.2721518302384267,Gabrb3,chr7,7,288,4.024701799907794
chr7-g289,Granule,20.70593815223071,1.2721518302384267,Gabrb3,chr7,7,289,4.024701799907794
chr7-g296,Granule,30.224976093401285,3.5309695168420525,Ube3a,chr7,7,296,3.09760492701204
chr7-g317,Granule,46.44177839896154,1.0364688422235184,Otud7a,chr7,7,317,5.48567456582603
chr7-g318,Granule,46.44177839896154,1.0364688422235184,Otud7a,chr7,7,318,5.48567456582603
chr7-g319,Granule,6.330326467201601,0.5844935947106987,Klf13,chr7,7,319,3.4370207842551905
chr7-g326,Bergmann,3.5587564716278113,16.184057409460387,Tjp1,chr7,7,326,-2.1851282260327385
chr7-g329,Bergmann,0.0581593175296297,6.567527389130017,Pcsk6,chr7,7,329,-6.819196161687257
chr7-g330,Bergmann,0.0581593175296297,6.567527389130017,Pcsk6,chr7,7,330,-6.819196161687257
chr7-g338,Bergmann,0.062467778807600266,2.436835160933631,Ttc23,chr7,7,338,-5.2857526210973464
chr7-g366,Bergmann,0.7411673703126961,7.045419983483327,Rgma,chr7,7,366,-3.248814435749893
chr7-g367,Bergmann,0.7411673703126961,7.045419983483327,Rgma,chr7,7,367,-3.248814435749893
chr7-g371,Granule,8.079966126907001,1.4775793550364122,Slco3a1,chr7,7,371,2.4511136308581847
chr7-g372,Granule,8.079966126907001,1.4775793550364122,Slco3a1,chr7,7,372,2.4511136308581847
chr7-g375,Granule,15.259022435771511,2.8057980931700266,Sv2b,chr7,7,375,2.4431794387037953
chr7-g376,Granule,15.259022435771511,2.8057980931700266,Sv2b,chr7,7,376,2.4431794387037953
chr7-g377,Bergmann,0.4303584482535204,4.8044162073639445,Akap13,chr7,7,377,-3.4807504419801054
chr7-g378,Bergmann,0.4303584482535204,4.8044162073639445,Akap13,chr7,7,378,-3.4807504419801054
chr7-g391,Granule,41.89635966029595,9.572927966465857,Ntrk3,chr7,7,391,2.129792736177012
chr7-g392,Granule,41.89635966029595,9.572927966465857,Ntrk3,chr7,7,392,2.129792736177012
chr7-g395,Bergmann,0.05862219087899187,1.5182142805550582,Mfge8,chr7,7,395,-4.694784730002723
chr7-g396,Granule,1.40653249133043,0.2941016602216754,Abhd2,chr7,7,396,2.2577560462724833
chr7-g400,Bergmann,0.22601832007714895,1.94132021105383,Sema4b,chr7,7,400,-3.102526481832016
chr7-g401,"Bergmann,Bergmann,Granule",1.5825581258423096,2.6699256761289294,"Sema4b,Cib1,Furin",chr7,7,401,-0.7545410921164578
chr7-g402,Granule,1.2864277584100074,0.2706926168054743,Furin,chr7,7,402,2.248642998884922
chr7-g406,Bergmann,0.12882003529950217,1.2798712351388153,Cpeb1,chr7,7,406,-3.3125697738683964
chr7-g407,"Bergmann,Granule",2.1930777524574774,1.8223563982842124,"Cpeb1,Ap3b2",chr7,7,407,0.26715182698533263
chr7-g418,"Granule,Granule",18.99223186108785,0.5981220115662466,"Stard5,Il16",chr7,7,418,4.98882583130282
chr7-g419,Granule,4.734207566939905,0.4462432711321106,Cemip,chr7,7,419,3.4072206409541494
chr7-g420,Granule,4.734207566939905,0.4462432711321106,Cemip,chr7,7,420,3.4072206409541494
chr7-g421,Bergmann,0.22573194206284863,4.483878309343117,Arnt2,chr7,7,421,-4.312064638727846
chr7-g422,"Bergmann,Bergmann",0.2434602282226495,6.191071025120009,"Arnt2,Gm2115",chr7,7,422,-4.668430992913944
chr7-g433,Bergmann,0.014934362288523413,3.5155906225758717,Folh1,chr7,7,433,-7.878987639063208
chr7-g448,Granule,6.27909572651488,0.6558896879954845,Me3,chr7,7,448,3.259031708699842
