100kb name,n_per_dist(um),chrom,PT_0h
chr3-g1501,0.8881129317959751,chr3,1.227748904491874
chr3-g1502,0.8737721734539221,chr3,1.2932541358895662
chr3-g1503,0.7974221831377406,chr3,1.3949140367748043
chr3-g1504,0.9164550947208152,chr3,1.2366710494747302
chr3-g1505,0.8282282768820721,chr3,1.2232835943779654
chr3-g1506,0.7978798952562272,chr3,1.3612517673894748
chr3-g1507,0.8856986224455774,chr3,1.4027436522603671
chr3-g1508,0.8036576666842574,chr3,1.3742570711965008
chr3-g1509,0.8320176274707769,chr3,1.3510899213389749
chr3-g1510,0.8979693299859077,chr3,1.3636974592302538
chr3-g1511,1.0162996746841677,chr3,1.377180874115252
chr3-g1512,0.9681345561858246,chr3,1.4324604161866727
chr3-g1513,0.9784067636010692,chr3,1.3119573708314212
chr3-g1514,1.0226553176746718,chr3,1.2643404802673026
chr3-g1515,0.9430924473896408,chr3,1.240106846310912
chr3-g1516,1.0950657751514976,chr3,1.0500176586628558
chr3-g1517,1.0834615344803258,chr3,0.887962942780652
chr3-g1518,1.0634918814844174,chr3,0.9114162652600075
chr3-g1519,1.1401743434102638,chr3,0.8105977754829234
chr3-g1520,1.126757627433781,chr3,0.34903875248213395
chr3-g1521,1.2084498122823115,chr3,-0.44985837884346314
chr3-g1522,1.2788977851520107,chr3,-1.0330725428311274
chr3-g1523,1.2569842124900288,chr3,-1.1490375405893867
chr3-g1524,1.2535099535329517,chr3,-0.9666580899538275
chr3-g1525,1.294036874021708,chr3,-0.5612212137659613
chr3-g1526,1.3046090370898376,chr3,-0.37960234065195514
chr3-g1527,1.3152734069558625,chr3,-0.8720943470801834
chr3-g1528,1.3577574061503557,chr3,-0.4547966612082937
chr3-g1529,1.342209845175517,chr3,-0.5516774591806901
chr3-g1530,1.3086298865804813,chr3,-0.38447988701664
chr3-g1531,1.3990902483649297,chr3,-0.46438996047437164
chr3-g1532,1.3571368119353655,chr3,-0.8277227477711667
chr3-g1533,1.3041322977517602,chr3,-0.7954153491993574
chr3-g1534,1.3351172153310125,chr3,-0.8706210439617827
chr3-g1535,1.3368754979549395,chr3,-0.6794511726270152
chr3-g1536,1.3586816716456136,chr3,-0.9639918809842921
chr3-g1537,1.3339735095109573,chr3,-0.8108275403885477
chr3-g1538,1.297262327338307,chr3,-0.8425913046630426
chr3-g1539,1.22348264943586,chr3,-0.8535711571706281
chr3-g1540,1.2396192713303409,chr3,0.04707203584339215
chr3-g1541,1.1857157557210227,chr3,-0.028681822324381073
chr3-g1542,1.1342328816459328,chr3,-0.08875043169074005
chr3-g1543,1.1645279566052178,chr3,-0.32782706486654256
chr3-g1544,1.1367976876244432,chr3,0.18663078866090252
chr3-g1545,1.0999756611308389,chr3,-0.07289874413412387
chr3-g1546,1.0971548319604656,chr3,0.04350934265210056
chr3-g1547,1.0201282807626215,chr3,0.6383949639040034
chr3-g1548,0.9964084556851388,chr3,0.7691114263878468
chr3-g1549,0.9840458434639352,chr3,1.1356509964534185
chr3-g1550,0.954855464108646,chr3,0.8377978598587985
chr3-g1551,0.9364367284873314,chr3,1.073138832829966
chr3-g1552,0.963462247153689,chr3,1.2343402788746345
chr3-g1553,0.9023301227120252,chr3,1.2420186942268618
chr3-g1554,0.8875721320018894,chr3,1.4566008412545348
chr3-g1555,0.997110137153132,chr3,1.512774868379002
chr3-g1556,0.8567429507124806,chr3,1.5335289523983182
chr3-g1557,0.8252381113105075,chr3,1.3103697002755852
chr3-g1558,0.8708875392728803,chr3,1.2924624375877445
chr3-g1559,0.8551660501087732,chr3,1.4531670066841171
chr3-g1560,0.8411109103879486,chr3,1.4688517729653772
chr3-g1561,0.9408358462141692,chr3,1.3133820826818114
chr3-g1562,0.8852274353597451,chr3,1.2157245310536358
chr3-g1563,0.8187958756375227,chr3,1.26203519985602
chr3-g1564,0.8830340308585991,chr3,1.3862416066569696
chr3-g1565,0.8635406614388428,chr3,1.1188189155479926
chr3-g1566,0.811236967725316,chr3,1.3049151509467136
chr3-g1567,0.88907848477603,chr3,1.3745643472471454
chr3-g1568,0.8127251474602799,chr3,1.38399618948045
chr3-g1569,0.8295117006183816,chr3,1.46939436330497
chr3-g1570,0.9032484109924276,chr3,1.4613934689430472
chr3-g1571,0.9633516869959616,chr3,1.4882991633556242
chr3-g1572,0.9006877488441276,chr3,1.2053873650037015
chr3-g1573,0.9310929400298936,chr3,0.9236323470211028
chr3-g1574,0.9332394460812484,chr3,1.1072050374750741
chr3-g1575,0.9372333150056118,chr3,0.3304317609220145
chr3-g1576,0.9346370473647934,chr3,1.2189471107849643
chr3-g1577,0.9457920962024504,chr3,1.3113138655398975
chr3-g1578,0.9044495359227664,chr3,1.0576788637250418
chr3-g1579,1.0167009917820025,chr3,-0.12890188617332005
chr3-g1580,0.9977461488984848,chr3,-0.06373752647913306
chr3-g1581,0.877886546938142,chr3,1.3501134562504613
chr3-g1582,0.9198972072708588,chr3,1.5495071385759807
chr3-g1583,0.8800737775514658,chr3,1.6041751763966292
chr3-g1584,0.8263586004981431,chr3,1.5117123501844643
chr3-g1585,0.9156066287735118,chr3,1.3157244907077046
chr3-g1586,0.9419617964491876,chr3,1.4813233499210383
chr3-g1587,0.884919708164766,chr3,1.1770449875652633
chr3-g1588,0.8728071568033127,chr3,1.3332202798200674
chr3-g1589,0.8856727044143771,chr3,1.4966590423832244
chr3-g1590,0.8418325890138747,chr3,1.6104368136558171
chr3-g1591,0.9000047331927077,chr3,1.5295897893355832
chr3-g1592,0.9050764576436446,chr3,1.5556802670375132
chr3-g1593,0.8540964581996002,chr3,1.5855005453213415
chr3-g1594,0.9421368625369816,chr3,1.1446033904122244
chr3-g1595,0.8799429403841943,chr3,1.2208746609241672
chr3-g1596,0.9011755757618436,chr3,1.2171615535182148
chr3-g1597,0.934951472427434,chr3,1.267596486720214
chr3-g1598,0.8945213358874256,chr3,1.3702244648946873
chr3-g1599,0.8241355660410967,chr3,0.9370844652459418
chr4-g30,1.8545655835400856,chr4,0.08979931007178052
chr4-g31,1.813325351015848,chr4,0.2664727938478241
chr4-g32,1.765852055154788,chr4,0.15865486503039045
chr4-g33,1.7991219582164195,chr4,0.3190919243301065
chr4-g34,1.8423588797601207,chr4,0.006561509341690037
chr4-g35,1.858468450846068,chr4,-0.24804776643531454
chr4-g36,1.9514521823323108,chr4,-0.42791875217455166
chr4-g37,2.0536240607596747,chr4,-0.5759765623946591
chr4-g38,1.9164718161656693,chr4,-0.6312475426112246
chr4-g39,1.793693138336693,chr4,-0.3532477897644287
chr4-g40,1.734587543767808,chr4,0.5735279177025723
chr4-g41,1.6987699219945205,chr4,0.4617337415986736
chr4-g42,1.7047784553891765,chr4,0.4649905894287934
chr4-g43,1.618630986468001,chr4,0.5980232195516377
chr4-g44,1.6085147705888128,chr4,0.39958993629657846
chr4-g45,1.7950271241513658,chr4,0.2737324988955083
chr4-g46,1.8208561555739569,chr4,0.30147063802392887
chr4-g47,1.696647455643142,chr4,0.1509379419002504
chr4-g48,1.6840504988796716,chr4,0.49239842470915357
chr4-g49,1.6361795270373904,chr4,0.6300767878252486
chr4-g50,1.5631177046646076,chr4,0.6836517597973824
chr4-g51,1.6455390199618067,chr4,0.8116096615716236
chr4-g52,1.627489072028979,chr4,0.7366980081867108
chr4-g53,1.599644993475596,chr4,0.8001002358910855
chr4-g54,1.651837741367622,chr4,0.7529170037663759
chr4-g55,1.7085878147148064,chr4,0.5428859540959781
chr4-g56,1.704195747721411,chr4,-0.030458651500314914
chr4-g57,1.801912565543201,chr4,0.07944807013278012
chr4-g58,1.7082768347185473,chr4,0.4183653626590022
chr4-g59,1.5903329006809992,chr4,0.6661091297961026
chr4-g60,1.713947037036225,chr4,0.6393808397255712
chr4-g61,1.8450276093844635,chr4,0.44161088372623125
chr4-g62,1.7009307421449409,chr4,0.21393082045187323
chr4-g63,1.7035833904572335,chr4,0.21066907819828612
chr4-g64,1.8223304049518143,chr4,-0.16883106536070203
chr4-g65,1.62188608814495,chr4,-0.007894879645115472
chr4-g66,1.651649706816002,chr4,0.4642334335761807
chr4-g67,1.749199941047154,chr4,0.48467657420192667
chr4-g68,1.5927802489497067,chr4,0.5517860337653202
chr4-g69,1.6419467968838533,chr4,0.351569769666669
chr4-g70,1.6080221162689463,chr4,0.6967652718229183
chr4-g71,1.5051400141940396,chr4,0.7417364934653146
chr4-g72,1.5781426309519402,chr4,0.6878013615697227
chr4-g73,1.5571354901533796,chr4,0.8216563984224219
chr4-g74,1.4657706684598812,chr4,0.6384810130717262
chr4-g75,1.5434264912110385,chr4,0.9009668067181889
chr4-g76,1.67866621262784,chr4,0.7286847026541411
chr4-g77,1.6395559514679563,chr4,0.6650244386375828
chr4-g78,1.7050334507998135,chr4,0.6389738071276903
chr4-g79,1.7078578178121036,chr4,0.36957351694345664
chr4-g80,1.761845508400206,chr4,0.1755813949016308
chr4-g81,1.8443738607965108,chr4,-0.13647265946930517
chr4-g82,1.940064712752604,chr4,-0.029708679157651286
chr4-g83,1.824067047427565,chr4,-0.16666226936491654
chr4-g84,1.9084199993065896,chr4,-0.3804849491606398
chr4-g85,1.990830854574368,chr4,-0.7278024464107292
chr4-g86,1.9514935062288263,chr4,-1.012629381794921
chr4-g87,2.1299981752364507,chr4,-1.0080525010236
chr4-g88,1.9609829340442235,chr4,-0.9632758906148411
chr4-g89,1.9733440825247364,chr4,-0.8035966372290055
chr4-g90,2.0278547559413616,chr4,-0.9968058132766888
chr4-g91,1.9557279973030308,chr4,-0.5702127387951819
chr4-g92,1.7191627641321512,chr4,-0.23136364799188383
chr4-g93,1.7844441812368586,chr4,-0.1328281077896379
chr4-g94,1.7615263892409512,chr4,-0.33829605861927325
chr4-g95,1.77624634367793,chr4,-0.5505878489286721
chr4-g96,1.8544904171962824,chr4,-0.4978456518557933
chr4-g97,1.8394386508189584,chr4,-0.4546018151527303
chr4-g98,1.7497327451924858,chr4,-0.5116330267200451
chr4-g99,1.7226781530512012,chr4,0.23272981717450364
chr4-g100,1.7248586612914627,chr4,0.12233671809865534
chr4-g101,1.6689707699227716,chr4,0.019385820191721238
chr4-g102,1.7781349566515685,chr4,-0.018068763639002217
chr4-g103,1.7601209773602189,chr4,-0.023224741456320995
chr4-g104,1.7522590573283925,chr4,-0.1252556662614046
chr4-g105,1.7691138493360683,chr4,-0.0053308210296408795
chr4-g106,1.8542768819306128,chr4,-0.08092685843354074
chr4-g107,1.8548411226443544,chr4,-0.14456481748665362
chr4-g108,1.895768698310192,chr4,-0.5458130732263663
chr4-g109,2.1041384102660943,chr4,-1.2414968646420501
chr4-g110,2.060770494701538,chr4,-1.0747853907032294
chr4-g111,2.1216755770723736,chr4,-1.2318119069112272
chr4-g112,2.080512766286735,chr4,-1.3734257540813666
chr4-g113,2.008734149202157,chr4,-1.3100046973728454
chr4-g114,2.036358553491488,chr4,-1.1749817086789178
chr4-g115,1.9858573562922253,chr4,-1.2065762658373342
chr4-g116,1.9020884755845688,chr4,-0.9630907629016947
chr4-g117,1.8841896542440564,chr4,-0.48288775310280707
chr4-g118,1.85949741522264,chr4,-0.4808489015948104
chr4-g119,1.882332695971456,chr4,-0.5577237506061783
chr4-g120,1.9338550643667416,chr4,-0.41579353771434197
chr4-g121,1.8381399492661008,chr4,-0.4697491104522066
chr4-g122,1.6010016735975865,chr4,-0.047975958810010905
chr4-g123,1.5519030550259003,chr4,0.3194975073197802
chr4-g124,1.5626625227743456,chr4,0.1870221578862526
chr4-g125,1.4793152277958606,chr4,0.2631228563456478
chr4-g126,1.5198325282237888,chr4,0.37347424111928185
chr4-g127,1.6219746719304844,chr4,0.33303210508728986
chr4-g128,1.455729659133488,chr4,0.40938075251348877
chr4-g129,1.493688944613221,chr4,0.4185477072490674
chr4-g130,1.5233864122747858,chr4,0.421555391411922
chr4-g131,1.3884397590926314,chr4,0.22013676539119595
chr4-g132,1.5043213648774278,chr4,0.3214389643885431
chr4-g133,1.4722390524781075,chr4,0.22279230745032574
chr4-g134,1.397927965975911,chr4,0.17219898325682742
chr4-g135,1.474400681425582,chr4,0.1792857047709396
chr4-g136,1.5851411920884968,chr4,0.21029241401799986
chr4-g137,1.625858410777567,chr4,-0.3729298223426033
chr4-g138,1.6178732307167492,chr4,0.17089407606880616
chr4-g139,1.5201494246538552,chr4,0.43956330230592844
chr4-g140,1.4537976844995564,chr4,0.538925701558345
chr4-g141,1.4931453708286808,chr4,0.48640491116515505
chr4-g142,1.4590961085300167,chr4,0.7648828405700347
chr4-g143,1.3339182133426402,chr4,0.6881734566706387
chr4-g144,1.5051123820580852,chr4,0.4978713771437735
chr4-g145,1.478730594483332,chr4,0.3589886516773531
chr4-g146,1.4526378860100424,chr4,0.46367925078522887
chr4-g147,1.5383374415410525,chr4,0.3396241654303204
chr4-g148,1.6031679395673946,chr4,-0.2966647178944176
chr4-g149,1.5159159662941502,chr4,-0.3031220861975269
chr4-g150,1.5810859209808727,chr4,0.15575593306069704
chr4-g151,1.613009053772692,chr4,0.01149448717892795
chr4-g152,1.5883280970960136,chr4,-0.6277158264426121
chr4-g153,1.5866914605614983,chr4,-0.23711861642259818
chr4-g154,1.4347454200334888,chr4,0.9092573333643659
chr4-g155,1.3906065597086543,chr4,0.7260729896458941
chr4-g156,1.396979307256009,chr4,0.946492984581608
chr4-g157,1.4439884408145467,chr4,0.8117582788133296
chr4-g158,1.3635103166241145,chr4,0.8235621219803588
chr4-g159,1.4477082364501994,chr4,-0.07377887832346222
chr4-g160,1.499356705255318,chr4,-0.06888491852281808
chr4-g161,1.375398273442104,chr4,0.11300858614355098
chr4-g162,1.431210862386684,chr4,0.5736427302994416
chr4-g163,1.358942184401983,chr4,0.938748897664724
chr4-g164,1.4377760654211262,chr4,0.38289127673217804
chr4-g165,1.4060196478205649,chr4,0.7478064664357247
chr4-g166,1.4781455261866858,chr4,0.7299927325397361
chr4-g167,1.3802686183280295,chr4,0.7358735781361482
chr4-g168,1.4794157155864571,chr4,0.791275304862575
chr4-g169,1.42393279532825,chr4,0.6074271094404794
chr4-g170,1.3643283397663288,chr4,0.638428520434491
chr4-g171,1.421104850005802,chr4,0.6904277359799684
chr4-g172,1.4376286992924068,chr4,0.556717978962433
chr4-g173,1.269183934548626,chr4,0.8184170150421741
chr4-g174,1.352951510126868,chr4,0.6378387620446636
chr4-g175,1.3346604430367606,chr4,1.0485850004236212
chr4-g176,1.2009261684887873,chr4,0.9327729770490505
chr4-g177,1.362288503037163,chr4,0.9224337302179162
chr4-g178,1.2958870443773025,chr4,0.8193788851950536
chr4-g179,1.3064479745983193,chr4,0.9473591090372715
chr4-g180,1.3691977933825197,chr4,0.8147208620133057
chr4-g181,1.4431020652443745,chr4,0.9196908615289836
chr4-g182,1.3030661660921803,chr4,0.8066294293378202
chr4-g183,1.4126688299803511,chr4,0.4902155257103725
chr4-g184,1.4008033996917986,chr4,0.005091863874402438
chr4-g185,1.2844509671692217,chr4,0.7141426878321412
chr4-g186,1.3423001086558468,chr4,0.6899295069026173
chr4-g187,1.3376083503567688,chr4,0.7745840603980002
chr4-g188,1.2813599511510043,chr4,1.0827143475597731
chr4-g189,1.3558894597353244,chr4,0.8401880574452207
chr4-g190,1.30634040639187,chr4,0.8726018882133957
chr4-g191,1.3406990258906255,chr4,0.48188651427982915
chr4-g192,1.379851194649543,chr4,0.9332151655871666
chr4-g193,1.3425064914897882,chr4,0.6198980429176332
chr4-g194,1.2699086743782957,chr4,0.8582353762799155
chr4-g195,1.5034498269877967,chr4,0.04270370245214704
chr4-g196,1.533558559854442,chr4,-0.1999382834673894
chr4-g197,1.5108849460120384,chr4,0.3198299361680025
chr4-g198,1.5446658128756097,chr4,0.628647280598486
chr4-g199,1.5191061224622435,chr4,0.0267524360686923
chr4-g200,1.4981549341340834,chr4,0.010079177637432109
chr4-g201,1.416878503535691,chr4,0.6074114091072436
chr4-g202,1.4184083748903231,chr4,0.8049458096241615
chr4-g203,1.3348451887898394,chr4,0.7882087200317252
chr4-g204,1.4578590580332886,chr4,0.8369758155024583
chr4-g205,1.3593625801754703,chr4,0.7923010128480786
chr4-g206,1.2771234602523904,chr4,0.8274103431416575
chr4-g207,1.4817795105690368,chr4,0.7849768644213035
chr4-g208,1.4236336806984564,chr4,0.5996839891313998
chr4-g209,1.3758538193874608,chr4,0.5006004955919084
chr4-g210,1.4528548567746178,chr4,0.7472316720367369
chr4-g211,1.5124174431834745,chr4,0.8166170086281508
chr4-g212,1.434861523607105,chr4,0.7072505287476565
chr4-g213,1.4879100870832698,chr4,0.5944427969834694
chr4-g214,1.513413980588879,chr4,0.6638525404922623
chr4-g215,1.51194597209364,chr4,0.38096392806415935
chr4-g216,1.6118289515252375,chr4,-0.07431641010365839
chr4-g217,1.805813308982084,chr4,-0.7359153655610512
chr4-g218,1.7337036319253682,chr4,-0.9898577894651668
chr4-g219,1.7273532232283042,chr4,-0.5715971182224091
chr4-g220,1.6462347423495531,chr4,-0.2328262309854377
chr4-g221,1.5764482448836623,chr4,-0.03865138327277913
chr4-g222,1.5941668821783628,chr4,0.12383082627774691
chr4-g223,1.5490649027539547,chr4,-0.004086507319571593
chr4-g224,1.538748845978804,chr4,-0.17816294582696338
chr4-g225,1.563316486911824,chr4,0.40793643103743626
chr4-g226,1.5111156369777388,chr4,0.5645494724481678
chr4-g227,1.375936243653371,chr4,0.7700161099802537
chr4-g228,1.370405543113988,chr4,0.769999830442166
chr4-g229,1.3577525639824677,chr4,0.6445893007988173
chr4-g230,1.3598668572130448,chr4,0.5819455356729332
chr4-g231,1.3702199813373133,chr4,0.6651113534974632
chr4-g232,1.354233319624487,chr4,0.8460557699519363
chr4-g233,1.3067503255906223,chr4,0.8368596548643124
chr4-g234,1.3369462024284589,chr4,0.6906793860273617
chr4-g235,1.3648382525775662,chr4,0.5259623738840054
chr4-g236,1.3045162794848468,chr4,0.5308653660713473
chr4-g237,1.3341971725317112,chr4,0.7691721533785947
chr4-g238,1.3192312291260109,chr4,0.9187874552739745
chr4-g239,1.2583605160318907,chr4,0.790125624726207
chr4-g240,1.3684197730953291,chr4,0.8847762207890394
chr4-g241,1.42842357274799,chr4,0.7673083536150285
chr4-g242,1.3929831997864426,chr4,0.508281400383386
chr4-g243,1.3781665601819078,chr4,0.49974630830699124
chr4-g244,1.5674990601702956,chr4,0.1299855865293498
chr4-g245,1.5296687615056044,chr4,-0.5276434621603627
chr4-g246,1.50006859669594,chr4,-0.27200841108116025
chr4-g247,1.518802791675646,chr4,0.33575766051206696
chr4-g248,1.438776831832738,chr4,0.07389816480261649
chr4-g249,1.4101636275208205,chr4,0.06421009841670108
chr4-g250,1.4317412818801591,chr4,0.6055202061058536
chr4-g251,1.3423004391156688,chr4,0.41632922621008256
chr4-g252,1.4349916408033223,chr4,0.12423041618371368
chr4-g253,1.3755722243706128,chr4,0.3820476311851356
chr4-g254,1.331882528455144,chr4,0.5707029434833696
chr4-g255,1.3843090511595264,chr4,0.5376400366033629
chr4-g256,1.455510598349056,chr4,0.23867963052611046
chr4-g257,1.4232462062287543,chr4,0.011943963819777631
chr4-g258,1.4525297803803854,chr4,0.5139640232655802
chr4-g259,1.3178259612397296,chr4,0.8525345565575367
chr4-g260,1.2908482200077551,chr4,0.9502808485305415
chr4-g261,1.338202081404339,chr4,0.829405094369279
chr4-g262,1.4471208439663532,chr4,0.3813809400593374
chr4-g263,1.3534372906368208,chr4,0.3495592931718577
chr4-g264,1.2579578750370397,chr4,0.8000286199013182
chr4-g265,1.3596034635098748,chr4,0.5866873439208908
chr4-g266,1.174160058555679,chr4,0.9941817235252646
chr4-g267,1.2833828200365618,chr4,1.070524799316235
chr4-g268,1.2429146327488645,chr4,1.0506047841982253
chr4-g269,1.2816240710668847,chr4,0.5315575660629401
chr4-g270,1.289361444266769,chr4,0.8296378784227538
chr4-g271,1.4454509168265792,chr4,0.6310470182963602
chr4-g272,1.3811255631909771,chr4,0.5629999095819467
chr4-g273,1.302678764179838,chr4,0.6990390879235985
chr4-g274,1.2652405826293045,chr4,0.7645959607847851
chr4-g275,1.2915647395474803,chr4,1.0272635882301564
chr4-g276,1.247522817118612,chr4,1.0189555502945322
chr4-g277,1.292981041363296,chr4,0.8330404126854754
chr4-g278,1.2685731400391385,chr4,0.9506862885791942
chr4-g279,1.2334144493914043,chr4,0.7151401099635976
chr4-g280,1.2247070281426966,chr4,0.9473616154520565
chr4-g281,1.213362135779683,chr4,0.8955571264415274
chr4-g282,1.23337799004935,chr4,0.8719821785090028
chr4-g283,1.3600224240192684,chr4,0.8018995205222375
chr4-g284,1.2285486325928143,chr4,0.8121909461337985
chr4-g285,1.2927431778758889,chr4,0.6915261806641494
chr4-g286,1.4146703812248838,chr4,0.60069248496036
chr4-g287,1.4525633844120316,chr4,0.4710766953375748
chr4-g288,1.3999008370015062,chr4,0.3074590995133447
chr4-g289,1.4826977062727744,chr4,0.5668337503312925
chr4-g290,1.4565273667151193,chr4,0.23418380056896995
chr4-g291,1.3171069329841578,chr4,0.46676804300779606
chr4-g292,1.363565698524955,chr4,0.5535282068600433
chr4-g293,1.2753259532613734,chr4,0.6690070822113332
chr4-g294,1.280315602660094,chr4,0.8428358295261738
chr4-g295,1.2981708911047125,chr4,0.8296252765907701
chr4-g296,1.244515151735473,chr4,0.6320191361810579
chr4-g297,1.2558991290065666,chr4,0.8973497314862291
chr4-g298,1.249199187052791,chr4,0.9826775712349148
chr4-g299,1.1835930544580802,chr4,0.9039183912004882
chr4-g300,1.2945264427258625,chr4,0.8552927720256893
chr4-g301,1.428132721850135,chr4,0.7989506390124707
chr4-g302,1.3497256843206085,chr4,0.8678598116000268
